year,region_type,region_year_spec,region_id,region_level,arxiv_count
9387,2020,NUTS,2016,DEG,1,7
9388,2020,NUTS,2016,DEG0,2,7
9389,2020,NUTS,2016,DEG01,3,2
9390,2020,NUTS,2016,DEG03,3,2
9391,2020,NUTS,2016,DEG05,3,3
9392,2020,NUTS,2016,DK,0,704
9393,2020,NUTS,2016,DK0,1,704
9394,2020,NUTS,2016,DK01,2,432
9395,2020,NUTS,2016,DK011,3,239
9396,2020,NUTS,2016,DK012,3,193
9397,2020,NUTS,2016,DK02,2,7
9398,2020,NUTS,2016,DK021,3,7
9399,2020,NUTS,2016,DK03,2,50
9400,2020,NUTS,2016,DK031,3,50
9401,2020,NUTS,2016,DK04,2,125
9402,2020,NUTS,2016,DK042,3,125
9403,2020,NUTS,2016,DK05,2,90
9404,2020,NUTS,2016,DK050,3,90
9405,2020,NUTS,2016,EE,0,59
9406,2020,NUTS,2016,EE0,1,59
9407,2020,NUTS,2016,EE00,2,59
9408,2020,NUTS,2016,EE001,3,16
9409,2020,NUTS,2016,EE008,3,43
9410,2020,NUTS,2016,EL,0,444
9411,2020,NUTS,2016,EL3,1,186
9412,2020,NUTS,2016,EL30,2,186
9413,2020,NUTS,2016,EL301,3,16
9414,2020,NUTS,2016,EL303,3,170
9415,2020,NUTS,2016,EL4,1,100
9416,2020,NUTS,2016,EL41,2,13
9417,2020,NUTS,2016,EL411,3,13
9418,2020,NUTS,2016,EL43,2,87
9419,2020,NUTS,2016,EL431,3,42
9420,2020,NUTS,2016,EL433,3,39
9421,2020,NUTS,2016,EL434,3,6
9422,2020,NUTS,2016,EL5,1,101
9423,2020,NUTS,2016,EL51,2,9
9424,2020,NUTS,2016,EL512,3,9
9425,2020,NUTS,2016,EL52,2,51
9426,2020,NUTS,2016,EL522,3,51
9427,2020,NUTS,2016,EL53,2,2
9428,2020,NUTS,2016,EL531,3,2
9429,2020,NUTS,2016,EL54,2,39
9430,2020,NUTS,2016,EL543,3,39
9431,2020,NUTS,2016,EL6,1,57
9432,2020,NUTS,2016,EL61,2,22
9433,2020,NUTS,2016,EL613,3,22
9434,2020,NUTS,2016,EL63,2,32
9435,2020,NUTS,2016,EL632,3,32
9436,2020,NUTS,2016,EL65,2,3
9437,2020,NUTS,2016,EL651,3,3
9438,2020,NUTS,2016,ES,0,2332
9439,2020,NUTS,2016,ES1,1,132
9440,2020,NUTS,2016,ES11,2,109
9441,2020,NUTS,2016,ES111,3,92
9442,2020,NUTS,2016,ES114,3,17
9443,2020,NUTS,2016,ES12,2,23
9444,2020,NUTS,2016,ES120,3,23
9445,2020,NUTS,2016,ES2,1,138
9446,2020,NUTS,2016,ES21,2,69
9447,2020,NUTS,2016,ES212,3,14
9448,2020,NUTS,2016,ES213,3,55
9449,2020,NUTS,2016,ES22,2,5
9450,2020,NUTS,2016,ES220,3,5
9451,2020,NUTS,2016,ES23,2,2
9452,2020,NUTS,2016,ES230,3,2
9453,2020,NUTS,2016,ES24,2,62
9454,2020,NUTS,2016,ES243,3,62
9455,2020,NUTS,2016,ES3,1,857
9456,2020,NUTS,2016,ES30,2,857
9457,2020,NUTS,2016,ES300,3,857
9458,2020,NUTS,2016,ES4,1,122
9459,2020,NUTS,2016,ES41,2,91
9460,2020,NUTS,2016,ES412,3,6
9461,2020,NUTS,2016,ES413,3,29
9462,2020,NUTS,2016,ES415,3,35
9463,2020,NUTS,2016,ES416,3,3
9464,2020,NUTS,2016,ES418,3,18
9465,2020,NUTS,2016,ES42,2,9
9466,2020,NUTS,2016,ES421,3,9
9467,2020,NUTS,2016,ES43,2,22
9468,2020,NUTS,2016,ES432,3,22
9469,2020,NUTS,2016,ES5,1,619
9470,2020,NUTS,2016,ES51,2,339
9471,2020,NUTS,2016,ES511,3,315
9472,2020,NUTS,2016,ES512,3,8
9473,2020,NUTS,2016,ES514,3,16
9474,2020,NUTS,2016,ES52,2,268
9475,2020,NUTS,2016,ES521,3,38
9476,2020,NUTS,2016,ES522,3,12
9477,2020,NUTS,2016,ES523,3,218
9478,2020,NUTS,2016,ES53,2,12
9479,2020,NUTS,2016,ES532,3,12
9480,2020,NUTS,2016,ES6,1,391
9481,2020,NUTS,2016,ES61,2,212
9482,2020,NUTS,2016,ES614,3,98
9483,2020,NUTS,2016,ES615,3,4
9484,2020,NUTS,2016,ES616,3,6
9485,2020,NUTS,2016,ES617,3,37
9486,2020,NUTS,2016,ES618,3,67
9487,2020,NUTS,2016,ES62,2,179
9488,2020,NUTS,2016,ES620,3,179
9489,2020,NUTS,2016,ES7,1,73
9490,2020,NUTS,2016,ES70,2,73
9491,2020,NUTS,2016,ES705,3,2
9492,2020,NUTS,2016,ES709,3,71
9493,2020,NUTS,2016,FI,0,265
9494,2020,NUTS,2016,FI1,1,265
9495,2020,NUTS,2016,FI19,2,42
9496,2020,NUTS,2016,FI193,3,41
9497,2020,NUTS,2016,FI195,3,1
9498,2020,NUTS,2016,FI1B,2,80
9499,2020,NUTS,2016,FI1B1,3,80
9500,2020,NUTS,2016,FI1C,2,106
9501,2020,NUTS,2016,FI1C1,3,95
9502,2020,NUTS,2016,FI1C5,3,11
9503,2020,NUTS,2016,FI1D,2,37
9504,2020,NUTS,2016,FI1D2,3,21
9505,2020,NUTS,2016,FI1D9,3,16
9506,2020,NUTS,2016,FR,0,2657
9507,2020,NUTS,2016,FR1,1,1646
9508,2020,NUTS,2016,FR10,2,1646
9509,2020,NUTS,2016,FR101,3,645
9510,2020,NUTS,2016,FR102,3,32
9511,2020,NUTS,2016,FR103,3,285
9512,2020,NUTS,2016,FR104,3,614
9513,2020,NUTS,2016,FR105,3,56
9514,2020,NUTS,2016,FR107,3,8
9515,2020,NUTS,2016,FR108,3,6
9516,2020,NUTS,2016,FRB,1,29
9517,2020,NUTS,2016,FRB0,2,29
9518,2020,NUTS,2016,FRB04,3,20
9519,2020,NUTS,2016,FRB06,3,9
9520,2020,NUTS,2016,FRC,1,46
9521,2020,NUTS,2016,FRC1,2,34
9522,2020,NUTS,2016,FRC11,3,34
9523,2020,NUTS,2016,FRC2,2,12
9524,2020,NUTS,2016,FRC21,3,12
9525,2020,NUTS,2016,FRD,1,37
9526,2020,NUTS,2016,FRD1,2,7
9527,2020,NUTS,2016,FRD11,3,7
9528,2020,NUTS,2016,FRD2,2,30
9529,2020,NUTS,2016,FRD22,3,30
9530,2020,NUTS,2016,FRE,1,56
9531,2020,NUTS,2016,FRE1,2,38
9532,2020,NUTS,2016,FRE11,3,26
9533,2020,NUTS,2016,FRE12,3,12
9534,2020,NUTS,2016,FRE2,2,18
9535,2020,NUTS,2016,FRE22,3,5
9536,2020,NUTS,2016,FRE23,3,13
9537,2020,NUTS,2016,FRF,1,167
9538,2020,NUTS,2016,FRF1,2,88
9539,2020,NUTS,2016,FRF11,3,78
9540,2020,NUTS,2016,FRF12,3,10
9541,2020,NUTS,2016,FRF2,2,14
9542,2020,NUTS,2016,FRF22,3,7
9543,2020,NUTS,2016,FRF23,3,7
9544,2020,NUTS,2016,FRF3,2,65
9545,2020,NUTS,2016,FRF31,3,65
9546,2020,NUTS,2016,FRG,1,104
9547,2020,NUTS,2016,FRG0,2,104
9548,2020,NUTS,2016,FRG01,3,44
9549,2020,NUTS,2016,FRG02,3,11
9550,2020,NUTS,2016,FRG04,3,49
9551,2020,NUTS,2016,FRH,1,39
9552,2020,NUTS,2016,FRH0,2,39
9553,2020,NUTS,2016,FRH02,3,11
9554,2020,NUTS,2016,FRH03,3,25
9555,2020,NUTS,2016,FRH04,3,3
9556,2020,NUTS,2016,FRI,1,111
9557,2020,NUTS,2016,FRI1,2,73
9558,2020,NUTS,2016,FRI12,3,73
9559,2020,NUTS,2016,FRI2,2,8
9560,2020,NUTS,2016,FRI23,3,8
9561,2020,NUTS,2016,FRI3,2,30
9562,2020,NUTS,2016,FRI32,3,14
9563,2020,NUTS,2016,FRI34,3,16
9564,2020,NUTS,2016,FRJ,1,85
9565,2020,NUTS,2016,FRJ1,2,33
9566,2020,NUTS,2016,FRJ13,3,22
9567,2020,NUTS,2016,FRJ15,3,11
9568,2020,NUTS,2016,FRJ2,2,52
9569,2020,NUTS,2016,FRJ23,3,52
9570,2020,NUTS,2016,FRK,1,189
9571,2020,NUTS,2016,FRK2,2,189
9572,2020,NUTS,2016,FRK24,3,34
9573,2020,NUTS,2016,FRK25,3,11
9574,2020,NUTS,2016,FRK26,3,143
9575,2020,NUTS,2016,FRK27,3,1
9576,2020,NUTS,2016,FRL,1,148
9577,2020,NUTS,2016,FRL0,2,148
9578,2020,NUTS,2016,FRL03,3,4
9579,2020,NUTS,2016,FRL04,3,130
9580,2020,NUTS,2016,FRL05,3,2
9581,2020,NUTS,2016,FRL06,3,12
9582,2020,NUTS,2016,HR,0,73
9583,2020,NUTS,2016,HR0,1,73
9584,2020,NUTS,2016,HR03,2,20
9585,2020,NUTS,2016,HR031,3,13
9586,2020,NUTS,2016,HR035,3,4
9587,2020,NUTS,2016,HR037,3,3
9588,2020,NUTS,2016,HR04,2,53
9589,2020,NUTS,2016,HR041,3,44
9590,2020,NUTS,2016,HR04B,3,9
9591,2020,NUTS,2016,HU,0,277
9592,2020,NUTS,2016,HU1,1,219
9593,2020,NUTS,2016,HU11,2,215
9594,2020,NUTS,2016,HU110,3,215
9595,2020,NUTS,2016,HU12,2,4
9596,2020,NUTS,2016,HU120,3,4
9597,2020,NUTS,2016,HU2,1,9
9598,2020,NUTS,2016,HU21,2,6
9599,2020,NUTS,2016,HU213,3,6
9600,2020,NUTS,2016,HU23,2,3
9601,2020,NUTS,2016,HU231,3,3
9602,2020,NUTS,2016,HU3,1,49
9603,2020,NUTS,2016,HU31,2,2
9604,2020,NUTS,2016,HU311,3,2
9605,2020,NUTS,2016,HU32,2,24
9606,2020,NUTS,2016,HU321,3,24
9607,2020,NUTS,2016,HU33,2,23
9608,2020,NUTS,2016,HU333,3,23
9609,2020,NUTS,2016,IE,0,290
9610,2020,NUTS,2016,IE0,1,290
9611,2020,NUTS,2016,IE04,2,62
9612,2020,NUTS,2016,IE042,3,62
9613,2020,NUTS,2016,IE05,2,53
9614,2020,NUTS,2016,IE051,3,13
9615,2020,NUTS,2016,IE052,3,13
9616,2020,NUTS,2016,IE053,3,27
9617,2020,NUTS,2016,IE06,2,175
9618,2020,NUTS,2016,IE061,3,162
9619,2020,NUTS,2016,IE062,3,12
9620,2020,NUTS,2016,IE063,3,1
9621,2020,NUTS,2016,IS,0,93
9622,2020,NUTS,2016,IS0,1,93
9623,2020,NUTS,2016,IS00,2,93
9624,2020,NUTS,2016,IS001,3,93
9625,2020,NUTS,2016,IT,0,3507
9626,2020,NUTS,2016,ITC,1,774
9627,2020,NUTS,2016,ITC1,2,228
9628,2020,NUTS,2016,ITC11,3,226
9629,2020,NUTS,2016,ITC12,3,1
9630,2020,NUTS,2016,ITC18,3,1
9631,2020,NUTS,2016,ITC3,2,73
9632,2020,NUTS,2016,ITC33,3,73
9633,2020,NUTS,2016,ITC4,2,473
9634,2020,NUTS,2016,ITC41,3,22
9635,2020,NUTS,2016,ITC46,3,10
9636,2020,NUTS,2016,ITC47,3,13
9637,2020,NUTS,2016,ITC48,3,47
9638,2020,NUTS,2016,ITC4C,3,381
9639,2020,NUTS,2016,ITF,1,717
9640,2020,NUTS,2016,ITF1,2,68
9641,2020,NUTS,2016,ITF11,3,34
9642,2020,NUTS,2016,ITF12,3,26
9643,2020,NUTS,2016,ITF14,3,8
9644,2020,NUTS,2016,ITF2,2,2
9645,2020,NUTS,2016,ITF22,3,2
9646,2020,NUTS,2016,ITF3,2,129
9647,2020,NUTS,2016,ITF32,3,7
9648,2020,NUTS,2016,ITF33,3,86
9649,2020,NUTS,2016,ITF35,3,36
9650,2020,NUTS,2016,ITF4,2,496
9651,2020,NUTS,2016,ITF45,3,21
9652,2020,NUTS,2016,ITF47,3,475
9653,2020,NUTS,2016,ITF5,2,9
9654,2020,NUTS,2016,ITF51,3,9
9655,2020,NUTS,2016,ITF6,2,13
9656,2020,NUTS,2016,ITF61,3,8
9657,2020,NUTS,2016,ITF63,3,2
9658,2020,NUTS,2016,ITF65,3,3
9659,2020,NUTS,2016,ITG,1,111
9660,2020,NUTS,2016,ITG1,2,63
9661,2020,NUTS,2016,ITG13,3,25
9662,2020,NUTS,2016,ITG16,3,2
9663,2020,NUTS,2016,ITG17,3,36
9664,2020,NUTS,2016,ITG2,2,48
9665,2020,NUTS,2016,ITG25,3,5
9666,2020,NUTS,2016,ITG27,3,43
9667,2020,NUTS,2016,ITH,1,897
9668,2020,NUTS,2016,ITH1,2,18
9669,2020,NUTS,2016,ITH10,3,18
9670,2020,NUTS,2016,ITH2,2,127
9671,2020,NUTS,2016,ITH20,3,127
9672,2020,NUTS,2016,ITH3,2,244
9673,2020,NUTS,2016,ITH31,3,32
9674,2020,NUTS,2016,ITH35,3,25
9675,2020,NUTS,2016,ITH36,3,187
9676,2020,NUTS,2016,ITH4,2,227
9677,2020,NUTS,2016,ITH42,3,42
9678,2020,NUTS,2016,ITH44,3,185
9679,2020,NUTS,2016,ITH5,2,281
9680,2020,NUTS,2016,ITH52,3,28
9681,2020,NUTS,2016,ITH54,3,32
9682,2020,NUTS,2016,ITH55,3,184
9683,2020,NUTS,2016,ITH56,3,37
9684,2020,NUTS,2016,ITI,1,1008
9685,2020,NUTS,2016,ITI1,2,611
9686,2020,NUTS,2016,ITI14,3,352
9687,2020,NUTS,2016,ITI17,3,221
9688,2020,NUTS,2016,ITI19,3,38
9689,2020,NUTS,2016,ITI2,2,40
9690,2020,NUTS,2016,ITI21,3,40
9691,2020,NUTS,2016,ITI3,2,38
9692,2020,NUTS,2016,ITI31,3,5
9693,2020,NUTS,2016,ITI32,3,13
9694,2020,NUTS,2016,ITI33,3,20
9695,2020,NUTS,2016,ITI4,2,319
9696,2020,NUTS,2016,ITI43,3,311
9697,2020,NUTS,2016,ITI45,3,8
9698,2020,NUTS,2016,LT,0,19
9699,2020,NUTS,2016,LT0,1,19
9700,2020,NUTS,2016,LT01,2,16
9701,2020,NUTS,2016,LT011,3,16
9702,2020,NUTS,2016,LT02,2,3
9703,2020,NUTS,2016,LT022,3,3
9704,2020,NUTS,2016,LU,0,90
9705,2020,NUTS,2016,LU0,1,90
9706,2020,NUTS,2016,LU00,2,90
9707,2020,NUTS,2016,LU000,3,90
9708,2020,NUTS,2016,LV,0,16
9709,2020,NUTS,2016,LV0,1,16
9710,2020,NUTS,2016,LV00,2,16
9711,2020,NUTS,2016,LV006,3,16
9712,2020,NUTS,2016,ME,0,2
9713,2020,NUTS,2016,ME0,1,2
9714,2020,NUTS,2016,ME00,2,2
9715,2020,NUTS,2016,ME000,3,2
9716,2020,NUTS,2016,MK,0,8
9717,2020,NUTS,2016,MK0,1,8
9718,2020,NUTS,2016,MK00,2,8
9719,2020,NUTS,2016,MK006,3,5
9720,2020,NUTS,2016,MK008,3,3
9721,2020,NUTS,2016,MT,0,27
9722,2020,NUTS,2016,MT0,1,27
9723,2020,NUTS,2016,MT00,2,27
9724,2020,NUTS,2016,MT001,3,27
9725,2020,NUTS,2016,NL,0,1984
9726,2020,NUTS,2016,NL1,1,148
9727,2020,NUTS,2016,NL11,2,148
9728,2020,NUTS,2016,NL113,3,148
9729,2020,NUTS,2016,NL2,1,498
9730,2020,NUTS,2016,NL21,2,98
9731,2020,NUTS,2016,NL213,3,98
9732,2020,NUTS,2016,NL22,2,400
9733,2020,NUTS,2016,NL221,3,18
9734,2020,NUTS,2016,NL226,3,382
9735,2020,NUTS,2016,NL3,1,1060
9736,2020,NUTS,2016,NL31,2,145
9737,2020,NUTS,2016,NL310,3,145
9738,2020,NUTS,2016,NL32,2,384
9739,2020,NUTS,2016,NL329,3,384
9740,2020,NUTS,2016,NL33,2,531
9741,2020,NUTS,2016,NL332,3,13
9742,2020,NUTS,2016,NL333,3,292
9743,2020,NUTS,2016,NL337,3,204
9744,2020,NUTS,2016,NL33C,3,22
9745,2020,NUTS,2016,NL4,1,278
9746,2020,NUTS,2016,NL41,2,237
9747,2020,NUTS,2016,NL412,3,28
9748,2020,NUTS,2016,NL414,3,209
9749,2020,NUTS,2016,NL42,2,41
9750,2020,NUTS,2016,NL423,3,41
9751,2020,NUTS,2016,NO,0,412
9752,2020,NUTS,2016,NO0,1,412
9753,2020,NUTS,2016,NO01,2,156
9754,2020,NUTS,2016,NO011,3,149
9755,2020,NUTS,2016,NO012,3,7
9756,2020,NUTS,2016,NO02,2,1
9757,2020,NUTS,2016,NO021,3,1
9758,2020,NUTS,2016,NO03,2,4
9759,2020,NUTS,2016,NO031,3,3
9760,2020,NUTS,2016,NO032,3,1
9761,2020,NUTS,2016,NO04,2,40
9762,2020,NUTS,2016,NO042,3,18
9763,2020,NUTS,2016,NO043,3,22
9764,2020,NUTS,2016,NO05,2,76
9765,2020,NUTS,2016,NO051,3,76
9766,2020,NUTS,2016,NO06,2,135
9767,2020,NUTS,2016,NO060,3,135
9768,2020,NUTS,2016,PL,0,759
9769,2020,NUTS,2016,PL2,1,186
9770,2020,NUTS,2016,PL21,2,162
9771,2020,NUTS,2016,PL213,3,162
9772,2020,NUTS,2016,PL22,2,24
9773,2020,NUTS,2016,PL224,3,7
9774,2020,NUTS,2016,PL229,3,6
9775,2020,NUTS,2016,PL22A,3,11
9776,2020,NUTS,2016,PL4,1,34
9777,2020,NUTS,2016,PL41,2,24
9778,2020,NUTS,2016,PL415,3,24
9779,2020,NUTS,2016,PL42,2,4
9780,2020,NUTS,2016,PL424,3,4
9781,2020,NUTS,2016,PL43,2,6
9782,2020,NUTS,2016,PL432,3,6
9783,2020,NUTS,2016,PL5,1,35
9784,2020,NUTS,2016,PL51,2,35
9785,2020,NUTS,2016,PL514,3,35
9786,2020,NUTS,2016,PL6,1,61
9787,2020,NUTS,2016,PL61,2,42
9788,2020,NUTS,2016,PL613,3,42
9789,2020,NUTS,2016,PL62,2,2
9790,2020,NUTS,2016,PL622,3,2
9791,2020,NUTS,2016,PL63,2,17
9792,2020,NUTS,2016,PL633,3,17
9793,2020,NUTS,2016,PL7,1,115
9794,2020,NUTS,2016,PL71,2,110
9795,2020,NUTS,2016,PL711,3,110
9796,2020,NUTS,2016,PL72,2,5
9797,2020,NUTS,2016,PL721,3,5
9798,2020,NUTS,2016,PL8,1,17
9799,2020,NUTS,2016,PL81,2,6
9800,2020,NUTS,2016,PL814,3,6
9801,2020,NUTS,2016,PL82,2,3
9802,2020,NUTS,2016,PL823,3,3
9803,2020,NUTS,2016,PL84,2,8
9804,2020,NUTS,2016,PL841,3,8
9805,2020,NUTS,2016,PL9,1,311
9806,2020,NUTS,2016,PL91,2,311
9807,2020,NUTS,2016,PL911,3,310
9808,2020,NUTS,2016,PL913,3,1
9809,2020,NUTS,2016,PT,0,364
9810,2020,NUTS,2016,PT1,1,360
9811,2020,NUTS,2016,PT11,2,90
9812,2020,NUTS,2016,PT119,3,12
9813,2020,NUTS,2016,PT11A,3,78
9814,2020,NUTS,2016,PT16,2,98
9815,2020,NUTS,2016,PT16D,3,38
9816,2020,NUTS,2016,PT16E,3,38
9817,2020,NUTS,2016,PT16G,3,1
9818,2020,NUTS,2016,PT16J,3,21
9819,2020,NUTS,2016,PT17,2,172
9820,2020,NUTS,2016,PT170,3,172
9821,2020,NUTS,2016,PT3,1,4
9822,2020,NUTS,2016,PT30,2,4
9823,2020,NUTS,2016,PT300,3,4
9824,2020,NUTS,2016,RO,0,85
9825,2020,NUTS,2016,RO1,1,17
9826,2020,NUTS,2016,RO11,2,17
9827,2020,NUTS,2016,RO111,3,2
9828,2020,NUTS,2016,RO113,3,15
9829,2020,NUTS,2016,RO2,1,15
9830,2020,NUTS,2016,RO21,2,15
9831,2020,NUTS,2016,RO213,3,15
9832,2020,NUTS,2016,RO3,1,44
9833,2020,NUTS,2016,RO32,2,44
9834,2020,NUTS,2016,RO321,3,44
9835,2020,NUTS,2016,RO4,1,9
9836,2020,NUTS,2016,RO41,2,9
9837,2020,NUTS,2016,RO411,3,9
9838,2020,NUTS,2016,RS,0,68
9839,2020,NUTS,2016,RS1,1,64
9840,2020,NUTS,2016,RS11,2,43
9841,2020,NUTS,2016,RS110,3,43
9842,2020,NUTS,2016,RS12,2,21
9843,2020,NUTS,2016,RS123,3,21
9844,2020,NUTS,2016,RS2,1,4
9845,2020,NUTS,2016,RS21,2,3
9846,2020,NUTS,2016,RS214,3,3
9847,2020,NUTS,2016,RS22,2,1
9848,2020,NUTS,2016,RS225,3,1
9849,2020,NUTS,2016,SE,0,1205
9850,2020,NUTS,2016,SE1,1,725
9851,2020,NUTS,2016,SE11,2,468
9852,2020,NUTS,2016,SE110,3,468
9853,2020,NUTS,2016,SE12,2,257
9854,2020,NUTS,2016,SE121,3,149
9855,2020,NUTS,2016,SE123,3,82
9856,2020,NUTS,2016,SE124,3,14
9857,2020,NUTS,2016,SE125,3,12
9858,2020,NUTS,2016,SE2,1,399
9859,2020,NUTS,2016,SE21,2,12
9860,2020,NUTS,2016,SE213,3,12
9861,2020,NUTS,2016,SE22,2,159
9862,2020,NUTS,2016,SE221,3,16
9863,2020,NUTS,2016,SE224,3,143
9864,2020,NUTS,2016,SE23,2,228
9865,2020,NUTS,2016,SE231,3,1
9866,2020,NUTS,2016,SE232,3,227
9867,2020,NUTS,2016,SE3,1,81
9868,2020,NUTS,2016,SE31,2,15
9869,2020,NUTS,2016,SE311,3,14
9870,2020,NUTS,2016,SE312,3,1
9871,2020,NUTS,2016,SE32,2,5
9872,2020,NUTS,2016,SE321,3,5
9873,2020,NUTS,2016,SE33,2,61
9874,2020,NUTS,2016,SE331,3,32
9875,2020,NUTS,2016,SE332,3,29
9876,2020,NUTS,2016,SI,0,111
9877,2020,NUTS,2016,SI0,1,111
9878,2020,NUTS,2016,SI03,2,16
9879,2020,NUTS,2016,SI032,3,16
9880,2020,NUTS,2016,SI04,2,95
9881,2020,NUTS,2016,SI041,3,86
9882,2020,NUTS,2016,SI043,3,1
9883,2020,NUTS,2016,SI044,3,8
9884,2020,NUTS,2016,SK,0,114
9885,2020,NUTS,2016,SK0,1,114
9886,2020,NUTS,2016,SK01,2,81
9887,2020,NUTS,2016,SK010,3,81
9888,2020,NUTS,2016,SK02,2,1
9889,2020,NUTS,2016,SK023,3,1
9890,2020,NUTS,2016,SK03,2,1
9891,2020,NUTS,2016,SK032,3,1
9892,2020,NUTS,2016,SK04,2,31
9893,2020,NUTS,2016,SK041,3,15
9894,2020,NUTS,2016,SK042,3,16
9895,2020,NUTS,2016,TR,0,437
9896,2020,NUTS,2016,TR1,1,110
9897,2020,NUTS,2016,TR10,2,110
9898,2020,NUTS,2016,TR100,3,110
9899,2020,NUTS,2016,TR2,1,14
9900,2020,NUTS,2016,TR21,2,3
9901,2020,NUTS,2016,TR211,3,2
9902,2020,NUTS,2016,TR213,3,1
9903,2020,NUTS,2016,TR22,2,11
9904,2020,NUTS,2016,TR221,3,5
9905,2020,NUTS,2016,TR222,3,6
9906,2020,NUTS,2016,TR3,1,38
9907,2020,NUTS,2016,TR31,2,30
9908,2020,NUTS,2016,TR310,3,30
9909,2020,NUTS,2016,TR32,2,5
9910,2020,NUTS,2016,TR321,3,1
9911,2020,NUTS,2016,TR322,3,4
9912,2020,NUTS,2016,TR33,2,3
9913,2020,NUTS,2016,TR332,3,1
9914,2020,NUTS,2016,TR334,3,2
9915,2020,NUTS,2016,TR4,1,22
9916,2020,NUTS,2016,TR41,2,9
9917,2020,NUTS,2016,TR411,3,6
9918,2020,NUTS,2016,TR412,3,3
9919,2020,NUTS,2016,TR42,2,13
9920,2020,NUTS,2016,TR421,3,2
9921,2020,NUTS,2016,TR422,3,2
9922,2020,NUTS,2016,TR423,3,5
9923,2020,NUTS,2016,TR424,3,4
9924,2020,NUTS,2016,TR5,1,181
9925,2020,NUTS,2016,TR51,2,173
9926,2020,NUTS,2016,TR510,3,173
9927,2020,NUTS,2016,TR52,2,8
9928,2020,NUTS,2016,TR521,3,4
9929,2020,NUTS,2016,TR522,3,4
9930,2020,NUTS,2016,TR6,1,21
9931,2020,NUTS,2016,TR61,2,18
9932,2020,NUTS,2016,TR611,3,18
9933,2020,NUTS,2016,TR62,2,3
9934,2020,NUTS,2016,TR621,3,3
9935,2020,NUTS,2016,TR7,1,13
9936,2020,NUTS,2016,TR71,2,2
9937,2020,NUTS,2016,TR715,3,2
9938,2020,NUTS,2016,TR72,2,11
9939,2020,NUTS,2016,TR721,3,3
9940,2020,NUTS,2016,TR722,3,8
9941,2020,NUTS,2016,TR8,1,25
9942,2020,NUTS,2016,TR81,2,15
9943,2020,NUTS,2016,TR811,3,12
9944,2020,NUTS,2016,TR812,3,1
9945,2020,NUTS,2016,TR813,3,2
9946,2020,NUTS,2016,TR82,2,7
9947,2020,NUTS,2016,TR822,3,2
9948,2020,NUTS,2016,TR823,3,5
9949,2020,NUTS,2016,TR83,2,3
9950,2020,NUTS,2016,TR831,3,1
9951,2020,NUTS,2016,TR832,3,2
9952,2020,NUTS,2016,TR9,1,4
9953,2020,NUTS,2016,TR90,2,4
9954,2020,NUTS,2016,TR901,3,2
9955,2020,NUTS,2016,TR903,3,2
9956,2020,NUTS,2016,TRA,1,2
9957,2020,NUTS,2016,TRA1,2,2
9958,2020,NUTS,2016,TRA11,3,2
9959,2020,NUTS,2016,TRB,1,4
9960,2020,NUTS,2016,TRB1,2,4
9961,2020,NUTS,2016,TRB12,3,1
9962,2020,NUTS,2016,TRB13,3,3
9963,2020,NUTS,2016,TRC,1,3
9964,2020,NUTS,2016,TRC1,2,1
9965,2020,NUTS,2016,TRC12,3,1
9966,2020,NUTS,2016,TRC3,2,2
9967,2020,NUTS,2016,TRC32,3,2
9968,2020,NUTS,2016,UK,0,6259
9969,2020,NUTS,2016,UKC,1,250
9970,2020,NUTS,2016,UKC1,2,229
9971,2020,NUTS,2016,UKC12,3,10
9972,2020,NUTS,2016,UKC14,3,219
9973,2020,NUTS,2016,UKC2,2,21
9974,2020,NUTS,2016,UKC22,3,21
9975,2020,NUTS,2016,UKD,1,485
9976,2020,NUTS,2016,UKD1,2,1
9977,2020,NUTS,2016,UKD11,3,1
9978,2020,NUTS,2016,UKD3,2,221
9979,2020,NUTS,2016,UKD33,3,217
9980,2020,NUTS,2016,UKD34,3,4
9981,2020,NUTS,2016,UKD4,2,83
9982,2020,NUTS,2016,UKD44,3,68
9983,2020,NUTS,2016,UKD45,3,10
9984,2020,NUTS,2016,UKD47,3,5
9985,2020,NUTS,2016,UKD6,2,1
9986,2020,NUTS,2016,UKD63,3,1
9987,2020,NUTS,2016,UKD7,2,179
9988,2020,NUTS,2016,UKD71,3,4
9989,2020,NUTS,2016,UKD72,3,175
9990,2020,NUTS,2016,UKE,1,336
9991,2020,NUTS,2016,UKE1,2,11
9992,2020,NUTS,2016,UKE11,3,11
9993,2020,NUTS,2016,UKE2,2,76
9994,2020,NUTS,2016,UKE21,3,76
9995,2020,NUTS,2016,UKE3,2,106
9996,2020,NUTS,2016,UKE32,3,106
9997,2020,NUTS,2016,UKE4,2,143
9998,2020,NUTS,2016,UKE41,3,8
9999,2020,NUTS,2016,UKE42,3,129
10000,2020,NUTS,2016,UKE44,3,6
10001,2020,NUTS,2016,UKF,1,234
10002,2020,NUTS,2016,UKF1,2,106
10003,2020,NUTS,2016,UKF11,3,4
10004,2020,NUTS,2016,UKF13,3,2
10005,2020,NUTS,2016,UKF14,3,100
10006,2020,NUTS,2016,UKF2,2,119
10007,2020,NUTS,2016,UKF21,3,95
10008,2020,NUTS,2016,UKF22,3,23
10009,2020,NUTS,2016,UKF24,3,1
10010,2020,NUTS,2016,UKF3,2,9
10011,2020,NUTS,2016,UKF30,3,9
10012,2020,NUTS,2016,UKG,1,439
