year,region_type,region_year_spec,region_id,region_level,cord_count
4926,2017,NUTS,2016,RO11,2,3
4927,2017,NUTS,2016,RO113,3,3
4928,2017,NUTS,2016,RO12,2,1
4929,2017,NUTS,2016,RO126,3,1
4930,2017,NUTS,2016,RO2,1,2
4931,2017,NUTS,2016,RO21,2,2
4932,2017,NUTS,2016,RO213,3,2
4933,2017,NUTS,2016,RO3,1,2
4934,2017,NUTS,2016,RO32,2,2
4935,2017,NUTS,2016,RO321,3,2
4936,2017,NUTS,2016,RO4,1,1
4937,2017,NUTS,2016,RO41,2,1
4938,2017,NUTS,2016,RO411,3,1
4939,2017,NUTS,2016,RS,0,11
4940,2017,NUTS,2016,RS1,1,9
4941,2017,NUTS,2016,RS11,2,6
4942,2017,NUTS,2016,RS110,3,6
4943,2017,NUTS,2016,RS12,2,3
4944,2017,NUTS,2016,RS123,3,3
4945,2017,NUTS,2016,RS2,1,2
4946,2017,NUTS,2016,RS21,2,1
4947,2017,NUTS,2016,RS214,3,1
4948,2017,NUTS,2016,RS22,2,1
4949,2017,NUTS,2016,RS225,3,1
4950,2017,NUTS,2016,SE,0,132
4951,2017,NUTS,2016,SE1,1,84
4952,2017,NUTS,2016,SE11,2,56
4953,2017,NUTS,2016,SE110,3,56
4954,2017,NUTS,2016,SE12,2,28
4955,2017,NUTS,2016,SE121,3,20
4956,2017,NUTS,2016,SE123,3,7
4957,2017,NUTS,2016,SE124,3,1
4958,2017,NUTS,2016,SE2,1,41
4959,2017,NUTS,2016,SE21,2,2
4960,2017,NUTS,2016,SE213,3,2
4961,2017,NUTS,2016,SE22,2,21
4962,2017,NUTS,2016,SE224,3,21
4963,2017,NUTS,2016,SE23,2,18
4964,2017,NUTS,2016,SE232,3,18
4965,2017,NUTS,2016,SE3,1,7
4966,2017,NUTS,2016,SE31,2,1
4967,2017,NUTS,2016,SE312,3,1
4968,2017,NUTS,2016,SE32,2,1
4969,2017,NUTS,2016,SE321,3,1
4970,2017,NUTS,2016,SE33,2,5
4971,2017,NUTS,2016,SE331,3,5
4972,2017,NUTS,2016,SI,0,14
4973,2017,NUTS,2016,SI0,1,14
4974,2017,NUTS,2016,SI03,2,1
4975,2017,NUTS,2016,SI032,3,1
4976,2017,NUTS,2016,SI04,2,13
4977,2017,NUTS,2016,SI041,3,12
4978,2017,NUTS,2016,SI043,3,1
4979,2017,NUTS,2016,SK,0,5
4980,2017,NUTS,2016,SK0,1,5
4981,2017,NUTS,2016,SK01,2,4
4982,2017,NUTS,2016,SK010,3,4
4983,2017,NUTS,2016,SK03,2,1
4984,2017,NUTS,2016,SK032,3,1
4985,2017,NUTS,2016,TR,0,81
4986,2017,NUTS,2016,TR1,1,13
4987,2017,NUTS,2016,TR10,2,13
4988,2017,NUTS,2016,TR100,3,13
4989,2017,NUTS,2016,TR2,1,1
4990,2017,NUTS,2016,TR22,2,1
4991,2017,NUTS,2016,TR222,3,1
4992,2017,NUTS,2016,TR3,1,20
4993,2017,NUTS,2016,TR31,2,16
4994,2017,NUTS,2016,TR310,3,16
4995,2017,NUTS,2016,TR32,2,1
4996,2017,NUTS,2016,TR321,3,1
4997,2017,NUTS,2016,TR33,2,3
4998,2017,NUTS,2016,TR331,3,3
4999,2017,NUTS,2016,TR4,1,5
5000,2017,NUTS,2016,TR41,2,2
5001,2017,NUTS,2016,TR411,3,2
5002,2017,NUTS,2016,TR42,2,3
5003,2017,NUTS,2016,TR421,3,1
5004,2017,NUTS,2016,TR422,3,2
5005,2017,NUTS,2016,TR5,1,23
5006,2017,NUTS,2016,TR51,2,19
5007,2017,NUTS,2016,TR510,3,19
5008,2017,NUTS,2016,TR52,2,4
5009,2017,NUTS,2016,TR521,3,4
5010,2017,NUTS,2016,TR6,1,4
5011,2017,NUTS,2016,TR61,2,3
5012,2017,NUTS,2016,TR611,3,2
5013,2017,NUTS,2016,TR613,3,1
5014,2017,NUTS,2016,TR62,2,1
5015,2017,NUTS,2016,TR622,3,1
5016,2017,NUTS,2016,TR8,1,3
5017,2017,NUTS,2016,TR83,2,3
5018,2017,NUTS,2016,TR831,3,2
5019,2017,NUTS,2016,TR834,3,1
5020,2017,NUTS,2016,TR9,1,5
5021,2017,NUTS,2016,TR90,2,5
5022,2017,NUTS,2016,TR901,3,4
5023,2017,NUTS,2016,TR903,3,1
5024,2017,NUTS,2016,TRA,1,3
5025,2017,NUTS,2016,TRA2,2,3
5026,2017,NUTS,2016,TRA22,3,3
5027,2017,NUTS,2016,TRB,1,2
5028,2017,NUTS,2016,TRB1,2,2
5029,2017,NUTS,2016,TRB11,3,2
5030,2017,NUTS,2016,TRC,1,2
5031,2017,NUTS,2016,TRC1,2,1
5032,2017,NUTS,2016,TRC12,3,1
5033,2017,NUTS,2016,TRC2,2,1
5034,2017,NUTS,2016,TRC22,3,1
5035,2017,NUTS,2016,UK,0,822
5036,2017,NUTS,2016,UKC,1,19
5037,2017,NUTS,2016,UKC1,2,8
5038,2017,NUTS,2016,UKC12,3,2
5039,2017,NUTS,2016,UKC14,3,6
5040,2017,NUTS,2016,UKC2,2,11
5041,2017,NUTS,2016,UKC22,3,11
5042,2017,NUTS,2016,UKD,1,51
5043,2017,NUTS,2016,UKD1,2,1
5044,2017,NUTS,2016,UKD12,3,1
5045,2017,NUTS,2016,UKD3,2,14
5046,2017,NUTS,2016,UKD33,3,12
5047,2017,NUTS,2016,UKD34,3,2
5048,2017,NUTS,2016,UKD4,2,4
5049,2017,NUTS,2016,UKD44,3,4
5050,2017,NUTS,2016,UKD7,2,32
5051,2017,NUTS,2016,UKD72,3,32
5052,2017,NUTS,2016,UKE,1,36
5053,2017,NUTS,2016,UKE1,2,1
5054,2017,NUTS,2016,UKE11,3,1
5055,2017,NUTS,2016,UKE2,2,5
5056,2017,NUTS,2016,UKE21,3,5
5057,2017,NUTS,2016,UKE3,2,11
5058,2017,NUTS,2016,UKE32,3,11
5059,2017,NUTS,2016,UKE4,2,19
5060,2017,NUTS,2016,UKE41,3,2
5061,2017,NUTS,2016,UKE42,3,16
5062,2017,NUTS,2016,UKE44,3,1
5063,2017,NUTS,2016,UKF,1,53
5064,2017,NUTS,2016,UKF1,2,25
5065,2017,NUTS,2016,UKF14,3,24
5066,2017,NUTS,2016,UKF16,3,1
5067,2017,NUTS,2016,UKF2,2,27
5068,2017,NUTS,2016,UKF21,3,26
5069,2017,NUTS,2016,UKF22,3,1
5070,2017,NUTS,2016,UKF3,2,1
5071,2017,NUTS,2016,UKF30,3,1
5072,2017,NUTS,2016,UKG,1,43
5073,2017,NUTS,2016,UKG1,2,19
5074,2017,NUTS,2016,UKG12,3,2
5075,2017,NUTS,2016,UKG13,3,17
5076,2017,NUTS,2016,UKG2,2,4
5077,2017,NUTS,2016,UKG24,3,4
5078,2017,NUTS,2016,UKG3,2,20
5079,2017,NUTS,2016,UKG31,3,16
5080,2017,NUTS,2016,UKG33,3,4
5081,2017,NUTS,2016,UKH,1,93
5082,2017,NUTS,2016,UKH1,2,61
5083,2017,NUTS,2016,UKH12,3,54
5084,2017,NUTS,2016,UKH14,3,2
5085,2017,NUTS,2016,UKH17,3,5
5086,2017,NUTS,2016,UKH2,2,29
5087,2017,NUTS,2016,UKH21,3,1
5088,2017,NUTS,2016,UKH23,3,27
5089,2017,NUTS,2016,UKH25,3,1
5090,2017,NUTS,2016,UKH3,2,3
5091,2017,NUTS,2016,UKH36,3,3
5092,2017,NUTS,2016,UKI,1,233
5093,2017,NUTS,2016,UKI3,2,200
5094,2017,NUTS,2016,UKI31,3,100
5095,2017,NUTS,2016,UKI32,3,52
5096,2017,NUTS,2016,UKI33,3,38
5097,2017,NUTS,2016,UKI34,3,10
5098,2017,NUTS,2016,UKI4,2,29
5099,2017,NUTS,2016,UKI42,3,29
5100,2017,NUTS,2016,UKI5,2,2
5101,2017,NUTS,2016,UKI51,3,1
5102,2017,NUTS,2016,UKI53,3,1
5103,2017,NUTS,2016,UKI7,2,2
5104,2017,NUTS,2016,UKI74,3,2
5105,2017,NUTS,2016,UKJ,1,145
5106,2017,NUTS,2016,UKJ1,2,89
5107,2017,NUTS,2016,UKJ11,3,6
5108,2017,NUTS,2016,UKJ12,3,1
5109,2017,NUTS,2016,UKJ13,3,1
5110,2017,NUTS,2016,UKJ14,3,81
5111,2017,NUTS,2016,UKJ2,2,26
5112,2017,NUTS,2016,UKJ22,3,4
5113,2017,NUTS,2016,UKJ25,3,20
5114,2017,NUTS,2016,UKJ26,3,1
5115,2017,NUTS,2016,UKJ27,3,1
5116,2017,NUTS,2016,UKJ3,2,27
5117,2017,NUTS,2016,UKJ31,3,2
5118,2017,NUTS,2016,UKJ32,3,16
5119,2017,NUTS,2016,UKJ36,3,8
5120,2017,NUTS,2016,UKJ37,3,1
5121,2017,NUTS,2016,UKJ4,2,3
5122,2017,NUTS,2016,UKJ44,3,3
5123,2017,NUTS,2016,UKK,1,55
5124,2017,NUTS,2016,UKK1,2,40
5125,2017,NUTS,2016,UKK11,3,30
5126,2017,NUTS,2016,UKK12,3,6
5127,2017,NUTS,2016,UKK13,3,2
5128,2017,NUTS,2016,UKK15,3,2
5129,2017,NUTS,2016,UKK2,2,3
5130,2017,NUTS,2016,UKK21,3,2
5131,2017,NUTS,2016,UKK22,3,1
5132,2017,NUTS,2016,UKK4,2,12
5133,2017,NUTS,2016,UKK41,3,2
5134,2017,NUTS,2016,UKK43,3,10
5135,2017,NUTS,2016,UKL,1,12
5136,2017,NUTS,2016,UKL1,2,5
5137,2017,NUTS,2016,UKL12,3,1
5138,2017,NUTS,2016,UKL15,3,1
5139,2017,NUTS,2016,UKL18,3,3
5140,2017,NUTS,2016,UKL2,2,7
5141,2017,NUTS,2016,UKL22,3,7
5142,2017,NUTS,2016,UKM,1,77
5143,2017,NUTS,2016,UKM5,2,4
5144,2017,NUTS,2016,UKM50,3,4
5145,2017,NUTS,2016,UKM7,2,43
5146,2017,NUTS,2016,UKM71,3,1
5147,2017,NUTS,2016,UKM72,3,7
5148,2017,NUTS,2016,UKM75,3,34
5149,2017,NUTS,2016,UKM77,3,1
5150,2017,NUTS,2016,UKM8,2,30
5151,2017,NUTS,2016,UKM82,3,30
5152,2017,NUTS,2016,UKN,1,5
5153,2017,NUTS,2016,UKN0,2,5
5154,2017,NUTS,2016,UKN06,3,4
5155,2017,NUTS,2016,UKN14,3,1
5156,2018,NUTS,2016,AT,0,68
5157,2018,NUTS,2016,AT1,1,55
5158,2018,NUTS,2016,AT12,2,3
5159,2018,NUTS,2016,AT124,3,2
5160,2018,NUTS,2016,AT126,3,1
5161,2018,NUTS,2016,AT13,2,52
5162,2018,NUTS,2016,AT130,3,52
5163,2018,NUTS,2016,AT2,1,3
5164,2018,NUTS,2016,AT22,2,3
5165,2018,NUTS,2016,AT221,3,3
5166,2018,NUTS,2016,AT3,1,10
5167,2018,NUTS,2016,AT31,2,2
5168,2018,NUTS,2016,AT312,3,2
5169,2018,NUTS,2016,AT32,2,2
5170,2018,NUTS,2016,AT323,3,2
5171,2018,NUTS,2016,AT33,2,6
5172,2018,NUTS,2016,AT332,3,6
5173,2018,NUTS,2016,BE,0,107
5174,2018,NUTS,2016,BE1,1,22
5175,2018,NUTS,2016,BE10,2,22
5176,2018,NUTS,2016,BE100,3,22
5177,2018,NUTS,2016,BE2,1,68
5178,2018,NUTS,2016,BE21,2,16
5179,2018,NUTS,2016,BE211,3,13
5180,2018,NUTS,2016,BE213,3,3
5181,2018,NUTS,2016,BE22,2,4
5182,2018,NUTS,2016,BE221,3,4
5183,2018,NUTS,2016,BE23,2,28
5184,2018,NUTS,2016,BE234,3,28
5185,2018,NUTS,2016,BE24,2,18
5186,2018,NUTS,2016,BE241,3,5
5187,2018,NUTS,2016,BE242,3,13
5188,2018,NUTS,2016,BE25,2,2
5189,2018,NUTS,2016,BE254,3,2
5190,2018,NUTS,2016,BE3,1,17
5191,2018,NUTS,2016,BE31,2,10
5192,2018,NUTS,2016,BE310,3,10
5193,2018,NUTS,2016,BE32,2,1
5194,2018,NUTS,2016,BE323,3,1
5195,2018,NUTS,2016,BE33,2,6
5196,2018,NUTS,2016,BE332,3,6
5197,2018,NUTS,2016,BG,0,5
5198,2018,NUTS,2016,BG4,1,5
5199,2018,NUTS,2016,BG41,2,5
5200,2018,NUTS,2016,BG411,3,5
5201,2018,NUTS,2016,CH,0,190
5202,2018,NUTS,2016,CH0,1,190
5203,2018,NUTS,2016,CH01,2,72
5204,2018,NUTS,2016,CH011,3,20
5205,2018,NUTS,2016,CH013,3,52
5206,2018,NUTS,2016,CH02,2,41
5207,2018,NUTS,2016,CH021,3,38
5208,2018,NUTS,2016,CH022,3,3
5209,2018,NUTS,2016,CH03,2,32
5210,2018,NUTS,2016,CH031,3,32
5211,2018,NUTS,2016,CH04,2,39
5212,2018,NUTS,2016,CH040,3,39
5213,2018,NUTS,2016,CH05,2,6
5214,2018,NUTS,2016,CH055,3,6
5215,2018,NUTS,2016,CY,0,6
5216,2018,NUTS,2016,CY0,1,6
5217,2018,NUTS,2016,CY00,2,6
5218,2018,NUTS,2016,CY000,3,6
5219,2018,NUTS,2016,CZ,0,28
5220,2018,NUTS,2016,CZ0,1,28
5221,2018,NUTS,2016,CZ01,2,16
5222,2018,NUTS,2016,CZ010,3,16
5223,2018,NUTS,2016,CZ03,2,1
5224,2018,NUTS,2016,CZ031,3,1
5225,2018,NUTS,2016,CZ05,2,1
5226,2018,NUTS,2016,CZ052,3,1
5227,2018,NUTS,2016,CZ06,2,9
5228,2018,NUTS,2016,CZ064,3,9
5229,2018,NUTS,2016,CZ08,2,1
5230,2018,NUTS,2016,CZ080,3,1
5231,2018,NUTS,2016,DE,0,485
5232,2018,NUTS,2016,DE1,1,79
5233,2018,NUTS,2016,DE11,2,4
5234,2018,NUTS,2016,DE111,3,4
5235,2018,NUTS,2016,DE12,2,29
5236,2018,NUTS,2016,DE122,3,1
5237,2018,NUTS,2016,DE125,3,28
5238,2018,NUTS,2016,DE13,2,17
5239,2018,NUTS,2016,DE131,3,16
5240,2018,NUTS,2016,DE138,3,1
5241,2018,NUTS,2016,DE14,2,29
5242,2018,NUTS,2016,DE141,3,1
5243,2018,NUTS,2016,DE142,3,16
5244,2018,NUTS,2016,DE144,3,12
5245,2018,NUTS,2016,DE2,1,69
5246,2018,NUTS,2016,DE21,2,48
5247,2018,NUTS,2016,DE212,3,48
5248,2018,NUTS,2016,DE23,2,2
5249,2018,NUTS,2016,DE232,3,2
5250,2018,NUTS,2016,DE25,2,12
5251,2018,NUTS,2016,DE252,3,12
5252,2018,NUTS,2016,DE26,2,7
5253,2018,NUTS,2016,DE263,3,7
5254,2018,NUTS,2016,DE3,1,78
5255,2018,NUTS,2016,DE30,2,78
5256,2018,NUTS,2016,DE300,3,78
5257,2018,NUTS,2016,DE4,1,2
5258,2018,NUTS,2016,DE40,2,2
5259,2018,NUTS,2016,DE404,3,2
5260,2018,NUTS,2016,DE5,1,3
5261,2018,NUTS,2016,DE50,2,3
5262,2018,NUTS,2016,DE501,3,3
5263,2018,NUTS,2016,DE6,1,18
5264,2018,NUTS,2016,DE60,2,18
5265,2018,NUTS,2016,DE600,3,18
5266,2018,NUTS,2016,DE7,1,59
5267,2018,NUTS,2016,DE71,2,22
5268,2018,NUTS,2016,DE712,3,18
5269,2018,NUTS,2016,DE71C,3,4
5270,2018,NUTS,2016,DE72,2,29
5271,2018,NUTS,2016,DE721,3,13
5272,2018,NUTS,2016,DE724,3,16
5273,2018,NUTS,2016,DE73,2,8
5274,2018,NUTS,2016,DE731,3,8
5275,2018,NUTS,2016,DE8,1,5
5276,2018,NUTS,2016,DE80,2,5
5277,2018,NUTS,2016,DE803,3,1
5278,2018,NUTS,2016,DE80N,3,4
5279,2018,NUTS,2016,DE9,1,49
5280,2018,NUTS,2016,DE91,2,22
5281,2018,NUTS,2016,DE911,3,1
5282,2018,NUTS,2016,DE91C,3,21
5283,2018,NUTS,2016,DE92,2,24
5284,2018,NUTS,2016,DE929,3,24
5285,2018,NUTS,2016,DE94,2,3
5286,2018,NUTS,2016,DE943,3,3
5287,2018,NUTS,2016,DEA,1,81
5288,2018,NUTS,2016,DEA1,2,15
5289,2018,NUTS,2016,DEA13,3,15
5290,2018,NUTS,2016,DEA2,2,40
5291,2018,NUTS,2016,DEA22,3,20
5292,2018,NUTS,2016,DEA23,3,9
5293,2018,NUTS,2016,DEA26,3,1
5294,2018,NUTS,2016,DEA27,3,1
5295,2018,NUTS,2016,DEA2C,3,1
5296,2018,NUTS,2016,DEA2D,3,8
5297,2018,NUTS,2016,DEA3,2,12
5298,2018,NUTS,2016,DEA33,3,12
5299,2018,NUTS,2016,DEA4,2,1
5300,2018,NUTS,2016,DEA41,3,1
5301,2018,NUTS,2016,DEA5,2,13
5302,2018,NUTS,2016,DEA51,3,8
5303,2018,NUTS,2016,DEA56,3,5
5304,2018,NUTS,2016,DEB,1,2
5305,2018,NUTS,2016,DEB3,2,2
5306,2018,NUTS,2016,DEB32,3,1
5307,2018,NUTS,2016,DEB33,3,1
5308,2018,NUTS,2016,DEC,1,4
5309,2018,NUTS,2016,DEC0,2,4
5310,2018,NUTS,2016,DEC01,3,4
5311,2018,NUTS,2016,DED,1,21
5312,2018,NUTS,2016,DED4,2,14
5313,2018,NUTS,2016,DED41,3,14
5314,2018,NUTS,2016,DED5,2,7
5315,2018,NUTS,2016,DED51,3,7
5316,2018,NUTS,2016,DEE,1,7
5317,2018,NUTS,2016,DEE0,2,7
5318,2018,NUTS,2016,DEE02,3,3
5319,2018,NUTS,2016,DEE03,3,4
5320,2018,NUTS,2016,DEF,1,8
5321,2018,NUTS,2016,DEF0,2,8
5322,2018,NUTS,2016,DEF03,3,8
5323,2018,NUTS,2016,DK,0,146
5324,2018,NUTS,2016,DK0,1,146
5325,2018,NUTS,2016,DK01,2,70
5326,2018,NUTS,2016,DK011,3,54
5327,2018,NUTS,2016,DK012,3,16
5328,2018,NUTS,2016,DK02,2,3
5329,2018,NUTS,2016,DK021,3,3
5330,2018,NUTS,2016,DK03,2,34
5331,2018,NUTS,2016,DK031,3,33
5332,2018,NUTS,2016,DK032,3,1
5333,2018,NUTS,2016,DK04,2,30
5334,2018,NUTS,2016,DK042,3,30
5335,2018,NUTS,2016,DK05,2,9
5336,2018,NUTS,2016,DK050,3,9
5337,2018,NUTS,2016,EE,0,3
5338,2018,NUTS,2016,EE0,1,3
5339,2018,NUTS,2016,EE00,2,3
5340,2018,NUTS,2016,EE008,3,3
5341,2018,NUTS,2016,EL,0,45
5342,2018,NUTS,2016,EL3,1,23
5343,2018,NUTS,2016,EL30,2,23
5344,2018,NUTS,2016,EL303,3,23
5345,2018,NUTS,2016,EL4,1,3
5346,2018,NUTS,2016,EL43,2,3
5347,2018,NUTS,2016,EL433,3,3
5348,2018,NUTS,2016,EL5,1,15
5349,2018,NUTS,2016,EL51,2,1
5350,2018,NUTS,2016,EL512,3,1
5351,2018,NUTS,2016,EL52,2,13
5352,2018,NUTS,2016,EL522,3,13
5353,2018,NUTS,2016,EL54,2,1
5354,2018,NUTS,2016,EL543,3,1
5355,2018,NUTS,2016,EL6,1,4
5356,2018,NUTS,2016,EL61,2,2
5357,2018,NUTS,2016,EL613,3,2
5358,2018,NUTS,2016,EL63,2,2
5359,2018,NUTS,2016,EL632,3,2
5360,2018,NUTS,2016,ES,0,213
5361,2018,NUTS,2016,ES1,1,10
5362,2018,NUTS,2016,ES11,2,8
5363,2018,NUTS,2016,ES111,3,6
5364,2018,NUTS,2016,ES114,3,2
5365,2018,NUTS,2016,ES12,2,2
5366,2018,NUTS,2016,ES120,3,2
5367,2018,NUTS,2016,ES2,1,17
5368,2018,NUTS,2016,ES21,2,6
5369,2018,NUTS,2016,ES213,3,6
5370,2018,NUTS,2016,ES22,2,4
5371,2018,NUTS,2016,ES220,3,4
5372,2018,NUTS,2016,ES24,2,7
5373,2018,NUTS,2016,ES243,3,7
5374,2018,NUTS,2016,ES3,1,69
5375,2018,NUTS,2016,ES30,2,69
5376,2018,NUTS,2016,ES300,3,69
5377,2018,NUTS,2016,ES4,1,23
5378,2018,NUTS,2016,ES41,2,22
5379,2018,NUTS,2016,ES413,3,18
5380,2018,NUTS,2016,ES415,3,2
5381,2018,NUTS,2016,ES418,3,2
5382,2018,NUTS,2016,ES43,2,1
5383,2018,NUTS,2016,ES432,3,1
5384,2018,NUTS,2016,ES5,1,77
5385,2018,NUTS,2016,ES51,2,64
5386,2018,NUTS,2016,ES511,3,60
5387,2018,NUTS,2016,ES513,3,2
5388,2018,NUTS,2016,ES514,3,2
5389,2018,NUTS,2016,ES52,2,13
5390,2018,NUTS,2016,ES521,3,1
5391,2018,NUTS,2016,ES522,3,2
5392,2018,NUTS,2016,ES523,3,10
5393,2018,NUTS,2016,ES6,1,8
5394,2018,NUTS,2016,ES61,2,4
5395,2018,NUTS,2016,ES614,3,1
5396,2018,NUTS,2016,ES617,3,1
5397,2018,NUTS,2016,ES618,3,2
5398,2018,NUTS,2016,ES62,2,4
5399,2018,NUTS,2016,ES620,3,4
5400,2018,NUTS,2016,ES7,1,9
5401,2018,NUTS,2016,ES70,2,9
5402,2018,NUTS,2016,ES705,3,6
5403,2018,NUTS,2016,ES709,3,3
5404,2018,NUTS,2016,FI,0,50
5405,2018,NUTS,2016,FI1,1,50
5406,2018,NUTS,2016,FI19,2,2
5407,2018,NUTS,2016,FI193,3,2
5408,2018,NUTS,2016,FI1B,2,24
5409,2018,NUTS,2016,FI1B1,3,24
5410,2018,NUTS,2016,FI1C,2,13
5411,2018,NUTS,2016,FI1C1,3,13
5412,2018,NUTS,2016,FI1D,2,11
5413,2018,NUTS,2016,FI1D2,3,2
5414,2018,NUTS,2016,FI1D9,3,9
5415,2018,NUTS,2016,FR,0,209
5416,2018,NUTS,2016,FR1,1,69
5417,2018,NUTS,2016,FR10,2,69
5418,2018,NUTS,2016,FR101,3,22
5419,2018,NUTS,2016,FR102,3,1
5420,2018,NUTS,2016,FR103,3,3
5421,2018,NUTS,2016,FR104,3,37
5422,2018,NUTS,2016,FR107,3,6
5423,2018,NUTS,2016,FRB,1,8
5424,2018,NUTS,2016,FRB0,2,8
5425,2018,NUTS,2016,FRB04,3,8
5426,2018,NUTS,2016,FRC,1,12
5427,2018,NUTS,2016,FRC1,2,9
5428,2018,NUTS,2016,FRC11,3,9
5429,2018,NUTS,2016,FRC2,2,3
5430,2018,NUTS,2016,FRC21,3,3
5431,2018,NUTS,2016,FRE,1,11
5432,2018,NUTS,2016,FRE1,2,9
5433,2018,NUTS,2016,FRE11,3,9
5434,2018,NUTS,2016,FRE2,2,2
5435,2018,NUTS,2016,FRE23,3,2
5436,2018,NUTS,2016,FRF,1,19
5437,2018,NUTS,2016,FRF1,2,13
5438,2018,NUTS,2016,FRF11,3,12
5439,2018,NUTS,2016,FRF12,3,1
5440,2018,NUTS,2016,FRF2,2,2
5441,2018,NUTS,2016,FRF23,3,2
5442,2018,NUTS,2016,FRF3,2,4
5443,2018,NUTS,2016,FRF31,3,4
5444,2018,NUTS,2016,FRG,1,8
5445,2018,NUTS,2016,FRG0,2,8
5446,2018,NUTS,2016,FRG01,3,7
5447,2018,NUTS,2016,FRG02,3,1
5448,2018,NUTS,2016,FRH,1,9
5449,2018,NUTS,2016,FRH0,2,9
5450,2018,NUTS,2016,FRH02,3,1
5451,2018,NUTS,2016,FRH03,3,8
5452,2018,NUTS,2016,FRI,1,14
5453,2018,NUTS,2016,FRI1,2,2
5454,2018,NUTS,2016,FRI12,3,2
5455,2018,NUTS,2016,FRI3,2,12
5456,2018,NUTS,2016,FRI32,3,1
5457,2018,NUTS,2016,FRI34,3,11
5458,2018,NUTS,2016,FRJ,1,17
5459,2018,NUTS,2016,FRJ1,2,17
5460,2018,NUTS,2016,FRJ13,3,17
5461,2018,NUTS,2016,FRK,1,14
5462,2018,NUTS,2016,FRK2,2,14
5463,2018,NUTS,2016,FRK24,3,2
5464,2018,NUTS,2016,FRK25,3,1
5465,2018,NUTS,2016,FRK26,3,10
5466,2018,NUTS,2016,FRK27,3,1
5467,2018,NUTS,2016,FRL,1,25
5468,2018,NUTS,2016,FRL0,2,25
5469,2018,NUTS,2016,FRL03,3,1
5470,2018,NUTS,2016,FRL04,3,24
5471,2018,NUTS,2016,FRY,1,3
5472,2018,NUTS,2016,FRY4,2,3
5473,2018,NUTS,2016,FRY40,3,3
5474,2018,NUTS,2016,HR,0,9
5475,2018,NUTS,2016,HR0,1,9
5476,2018,NUTS,2016,HR04,2,9
5477,2018,NUTS,2016,HR041,3,9
5478,2018,NUTS,2016,HU,0,36
5479,2018,NUTS,2016,HU1,1,22
5480,2018,NUTS,2016,HU11,2,22
5481,2018,NUTS,2016,HU110,3,22
5482,2018,NUTS,2016,HU2,1,5
5483,2018,NUTS,2016,HU23,2,5
5484,2018,NUTS,2016,HU231,3,5
5485,2018,NUTS,2016,HU3,1,9
5486,2018,NUTS,2016,HU32,2,4
5487,2018,NUTS,2016,HU321,3,4
5488,2018,NUTS,2016,HU33,2,5
5489,2018,NUTS,2016,HU333,3,5
5490,2018,NUTS,2016,IE,0,64
5491,2018,NUTS,2016,IE0,1,64
5492,2018,NUTS,2016,IE04,2,13
5493,2018,NUTS,2016,IE041,3,1
5494,2018,NUTS,2016,IE042,3,12
5495,2018,NUTS,2016,IE05,2,17
5496,2018,NUTS,2016,IE051,3,5
5497,2018,NUTS,2016,IE053,3,12
5498,2018,NUTS,2016,IE06,2,34
5499,2018,NUTS,2016,IE061,3,33
5500,2018,NUTS,2016,IE062,3,1
5501,2018,NUTS,2016,IS,0,5
5502,2018,NUTS,2016,IS0,1,5
5503,2018,NUTS,2016,IS00,2,5
5504,2018,NUTS,2016,IS001,3,5
5505,2018,NUTS,2016,IT,0,283
5506,2018,NUTS,2016,ITC,1,113
5507,2018,NUTS,2016,ITC1,2,15
5508,2018,NUTS,2016,ITC11,3,13
5509,2018,NUTS,2016,ITC12,3,2
5510,2018,NUTS,2016,ITC3,2,19
5511,2018,NUTS,2016,ITC33,3,19
5512,2018,NUTS,2016,ITC4,2,79
5513,2018,NUTS,2016,ITC41,3,4
5514,2018,NUTS,2016,ITC47,3,7
5515,2018,NUTS,2016,ITC48,3,7
5516,2018,NUTS,2016,ITC4C,3,61
5517,2018,NUTS,2016,ITF,1,23
5518,2018,NUTS,2016,ITF1,2,2
5519,2018,NUTS,2016,ITF12,3,1
5520,2018,NUTS,2016,ITF14,3,1
5521,2018,NUTS,2016,ITF2,2,2
5522,2018,NUTS,2016,ITF21,3,1
5523,2018,NUTS,2016,ITF22,3,1
5524,2018,NUTS,2016,ITF3,2,6
5525,2018,NUTS,2016,ITF33,3,6
5526,2018,NUTS,2016,ITF4,2,10
5527,2018,NUTS,2016,ITF45,3,1
5528,2018,NUTS,2016,ITF46,3,1
5529,2018,NUTS,2016,ITF47,3,8
5530,2018,NUTS,2016,ITF6,2,3
5531,2018,NUTS,2016,ITF61,3,1
5532,2018,NUTS,2016,ITF63,3,2
5533,2018,NUTS,2016,ITG,1,20
5534,2018,NUTS,2016,ITG1,2,8
5535,2018,NUTS,2016,ITG13,3,4
5536,2018,NUTS,2016,ITG17,3,4
5537,2018,NUTS,2016,ITG2,2,12
5538,2018,NUTS,2016,ITG25,3,7
5539,2018,NUTS,2016,ITG27,3,5
5540,2018,NUTS,2016,ITH,1,51
5541,2018,NUTS,2016,ITH3,2,25
5542,2018,NUTS,2016,ITH31,3,6
5543,2018,NUTS,2016,ITH36,3,19
5544,2018,NUTS,2016,ITH4,2,3
5545,2018,NUTS,2016,ITH42,3,2
5546,2018,NUTS,2016,ITH44,3,1
5547,2018,NUTS,2016,ITH5,2,23
5548,2018,NUTS,2016,ITH52,3,3
