,year,region_type,region_year_spec,region_id,region_level,policy_proj_count
1297,2017,NUTS,2016,AT322,3,1
1298,2017,NUTS,2016,AT323,3,1
1299,2017,NUTS,2016,AT33,2,1
1300,2017,NUTS,2016,AT332,3,1
1301,2017,NUTS,2016,BE,0,95
1302,2017,NUTS,2016,BE1,1,68
1303,2017,NUTS,2016,BE10,2,68
1304,2017,NUTS,2016,BE100,3,68
1305,2017,NUTS,2016,BE2,1,24
1306,2017,NUTS,2016,BE21,2,7
1307,2017,NUTS,2016,BE211,3,5
1308,2017,NUTS,2016,BE213,3,2
1309,2017,NUTS,2016,BE22,2,1
1310,2017,NUTS,2016,BE221,3,1
1311,2017,NUTS,2016,BE23,2,3
1312,2017,NUTS,2016,BE234,3,3
1313,2017,NUTS,2016,BE24,2,11
1314,2017,NUTS,2016,BE241,3,3
1315,2017,NUTS,2016,BE242,3,8
1316,2017,NUTS,2016,BE25,2,2
1317,2017,NUTS,2016,BE255,3,2
1318,2017,NUTS,2016,BE3,1,3
1319,2017,NUTS,2016,BE31,2,3
1320,2017,NUTS,2016,BE310,3,3
1321,2017,NUTS,2016,BG,0,2
1322,2017,NUTS,2016,BG3,1,1
1323,2017,NUTS,2016,BG32,2,1
1324,2017,NUTS,2016,BG322,3,1
1325,2017,NUTS,2016,BG4,1,1
1326,2017,NUTS,2016,BG41,2,1
1327,2017,NUTS,2016,BG411,3,1
1328,2017,NUTS,2016,CY,0,4
1329,2017,NUTS,2016,CY0,1,4
1330,2017,NUTS,2016,CY00,2,4
1331,2017,NUTS,2016,CY000,3,4
1332,2017,NUTS,2016,CZ,0,19
1333,2017,NUTS,2016,CZ0,1,19
1334,2017,NUTS,2016,CZ01,2,9
1335,2017,NUTS,2016,CZ010,3,9
1336,2017,NUTS,2016,CZ02,2,1
1337,2017,NUTS,2016,CZ020,3,1
1338,2017,NUTS,2016,CZ03,2,3
1339,2017,NUTS,2016,CZ032,3,3
1340,2017,NUTS,2016,CZ04,2,1
1341,2017,NUTS,2016,CZ042,3,1
1342,2017,NUTS,2016,CZ06,2,3
1343,2017,NUTS,2016,CZ064,3,3
1344,2017,NUTS,2016,CZ07,2,1
1345,2017,NUTS,2016,CZ072,3,1
1346,2017,NUTS,2016,CZ08,2,1
1347,2017,NUTS,2016,CZ080,3,1
1348,2017,NUTS,2016,DE,0,152
1349,2017,NUTS,2016,DE1,1,19
1350,2017,NUTS,2016,DE11,2,7
1351,2017,NUTS,2016,DE111,3,4
1352,2017,NUTS,2016,DE113,3,1
1353,2017,NUTS,2016,DE115,3,2
1354,2017,NUTS,2016,DE12,2,6
1355,2017,NUTS,2016,DE122,3,2
1356,2017,NUTS,2016,DE125,3,2
1357,2017,NUTS,2016,DE126,3,1
1358,2017,NUTS,2016,DE128,3,1
1359,2017,NUTS,2016,DE13,2,6
1360,2017,NUTS,2016,DE131,3,5
1361,2017,NUTS,2016,DE138,3,1
1362,2017,NUTS,2016,DE2,1,15
1363,2017,NUTS,2016,DE21,2,13
1364,2017,NUTS,2016,DE212,3,11
1365,2017,NUTS,2016,DE21H,3,2
1366,2017,NUTS,2016,DE22,2,1
1367,2017,NUTS,2016,DE221,3,1
1368,2017,NUTS,2016,DE23,2,1
1369,2017,NUTS,2016,DE239,3,1
1370,2017,NUTS,2016,DE3,1,31
1371,2017,NUTS,2016,DE30,2,31
1372,2017,NUTS,2016,DE300,3,31
1373,2017,NUTS,2016,DE4,1,3
1374,2017,NUTS,2016,DE40,2,3
1375,2017,NUTS,2016,DE404,3,1
1376,2017,NUTS,2016,DE405,3,1
1377,2017,NUTS,2016,DE40E,3,1
1378,2017,NUTS,2016,DE5,1,4
1379,2017,NUTS,2016,DE50,2,4
1380,2017,NUTS,2016,DE501,3,4
1381,2017,NUTS,2016,DE6,1,6
1382,2017,NUTS,2016,DE60,2,6
1383,2017,NUTS,2016,DE600,3,6
1384,2017,NUTS,2016,DE7,1,11
1385,2017,NUTS,2016,DE71,2,10
1386,2017,NUTS,2016,DE711,3,1
1387,2017,NUTS,2016,DE712,3,6
1388,2017,NUTS,2016,DE714,3,2
1389,2017,NUTS,2016,DE71A,3,1
1390,2017,NUTS,2016,DE72,2,1
1391,2017,NUTS,2016,DE723,3,1
1392,2017,NUTS,2016,DE8,1,1
1393,2017,NUTS,2016,DE80,2,1
1394,2017,NUTS,2016,DE803,3,1
1395,2017,NUTS,2016,DE9,1,6
1396,2017,NUTS,2016,DE91,2,3
1397,2017,NUTS,2016,DE913,3,1
1398,2017,NUTS,2016,DE91C,3,2
1399,2017,NUTS,2016,DE92,2,1
1400,2017,NUTS,2016,DE929,3,1
1401,2017,NUTS,2016,DE93,2,1
1402,2017,NUTS,2016,DE935,3,1
1403,2017,NUTS,2016,DE94,2,1
1404,2017,NUTS,2016,DE943,3,1
1405,2017,NUTS,2016,DEA,1,32
1406,2017,NUTS,2016,DEA1,2,3
1407,2017,NUTS,2016,DEA13,3,1
1408,2017,NUTS,2016,DEA1A,3,2
1409,2017,NUTS,2016,DEA2,2,29
1410,2017,NUTS,2016,DEA22,3,7
1411,2017,NUTS,2016,DEA23,3,11
1412,2017,NUTS,2016,DEA26,3,3
1413,2017,NUTS,2016,DEA2C,3,7
1414,2017,NUTS,2016,DEA2D,3,1
1415,2017,NUTS,2016,DEB,1,6
1416,2017,NUTS,2016,DEB2,2,2
1417,2017,NUTS,2016,DEB21,3,2
1418,2017,NUTS,2016,DEB3,2,4
1419,2017,NUTS,2016,DEB32,3,2
1420,2017,NUTS,2016,DEB3J,3,2
1421,2017,NUTS,2016,DEC,1,2
1422,2017,NUTS,2016,DEC0,2,2
1423,2017,NUTS,2016,DEC01,3,1
1424,2017,NUTS,2016,DEC06,3,1
1425,2017,NUTS,2016,DED,1,12
1426,2017,NUTS,2016,DED2,2,7
1427,2017,NUTS,2016,DED21,3,7
1428,2017,NUTS,2016,DED5,2,5
1429,2017,NUTS,2016,DED51,3,5
1430,2017,NUTS,2016,DEE,1,2
1431,2017,NUTS,2016,DEE0,2,2
1432,2017,NUTS,2016,DEE02,3,2
1433,2017,NUTS,2016,DEF,1,2
1434,2017,NUTS,2016,DEF0,2,2
1435,2017,NUTS,2016,DEF01,3,1
1436,2017,NUTS,2016,DEF07,3,1
1437,2017,NUTS,2016,DK,0,19
1438,2017,NUTS,2016,DK0,1,19
1439,2017,NUTS,2016,DK01,2,11
1440,2017,NUTS,2016,DK011,3,7
1441,2017,NUTS,2016,DK012,3,4
1442,2017,NUTS,2016,DK02,2,2
1443,2017,NUTS,2016,DK021,3,2
1444,2017,NUTS,2016,DK03,2,1
1445,2017,NUTS,2016,DK031,3,1
1446,2017,NUTS,2016,DK04,2,1
1447,2017,NUTS,2016,DK042,3,1
1448,2017,NUTS,2016,DK05,2,4
1449,2017,NUTS,2016,DK050,3,4
1450,2017,NUTS,2016,EE,0,16
1451,2017,NUTS,2016,EE0,1,16
1452,2017,NUTS,2016,EE00,2,16
1453,2017,NUTS,2016,EE001,3,8
1454,2017,NUTS,2016,EE008,3,8
1455,2017,NUTS,2016,ES,0,87
1456,2017,NUTS,2016,ES1,1,1
1457,2017,NUTS,2016,ES11,2,1
1458,2017,NUTS,2016,ES114,3,1
1459,2017,NUTS,2016,ES2,1,10
1460,2017,NUTS,2016,ES21,2,4
1461,2017,NUTS,2016,ES212,3,1
1462,2017,NUTS,2016,ES213,3,3
1463,2017,NUTS,2016,ES22,2,5
1464,2017,NUTS,2016,ES220,3,5
1465,2017,NUTS,2016,ES24,2,1
1466,2017,NUTS,2016,ES243,3,1
1467,2017,NUTS,2016,ES3,1,34
1468,2017,NUTS,2016,ES30,2,34
1469,2017,NUTS,2016,ES300,3,34
1470,2017,NUTS,2016,ES4,1,4
1471,2017,NUTS,2016,ES41,2,3
1472,2017,NUTS,2016,ES412,3,1
1473,2017,NUTS,2016,ES418,3,2
1474,2017,NUTS,2016,ES42,2,1
1475,2017,NUTS,2016,ES422,3,1
1476,2017,NUTS,2016,ES5,1,30
1477,2017,NUTS,2016,ES51,2,14
1478,2017,NUTS,2016,ES511,3,13
1479,2017,NUTS,2016,ES514,3,1
1480,2017,NUTS,2016,ES52,2,15
1481,2017,NUTS,2016,ES522,3,2
1482,2017,NUTS,2016,ES523,3,13
1483,2017,NUTS,2016,ES53,2,1
1484,2017,NUTS,2016,ES532,3,1
1485,2017,NUTS,2016,ES6,1,3
1486,2017,NUTS,2016,ES61,2,3
1487,2017,NUTS,2016,ES617,3,1
1488,2017,NUTS,2016,ES618,3,2
1489,2017,NUTS,2016,ES7,1,5
1490,2017,NUTS,2016,ES70,2,5
1491,2017,NUTS,2016,ES705,3,2
1492,2017,NUTS,2016,ES709,3,3
1493,2017,NUTS,2016,FI,0,35
1494,2017,NUTS,2016,FI1,1,35
1495,2017,NUTS,2016,FI19,2,11
1496,2017,NUTS,2016,FI193,3,1
1497,2017,NUTS,2016,FI195,3,2
1498,2017,NUTS,2016,FI197,3,8
1499,2017,NUTS,2016,FI1B,2,21
1500,2017,NUTS,2016,FI1B1,3,21
1501,2017,NUTS,2016,FI1C,2,2
1502,2017,NUTS,2016,FI1C1,3,1
1503,2017,NUTS,2016,FI1C3,3,1
1504,2017,NUTS,2016,FI1D,2,1
1505,2017,NUTS,2016,FI1D2,3,1
1506,2017,NUTS,2016,FR,0,77
1507,2017,NUTS,2016,FR1,1,53
1508,2017,NUTS,2016,FR10,2,53
1509,2017,NUTS,2016,FR101,3,35
1510,2017,NUTS,2016,FR102,3,3
1511,2017,NUTS,2016,FR103,3,1
1512,2017,NUTS,2016,FR104,3,1
1513,2017,NUTS,2016,FR105,3,10
1514,2017,NUTS,2016,FR106,3,2
1515,2017,NUTS,2016,FR107,3,1
1516,2017,NUTS,2016,FRC,1,1
1517,2017,NUTS,2016,FRC2,2,1
1518,2017,NUTS,2016,FRC21,3,1
1519,2017,NUTS,2016,FRE,1,4
1520,2017,NUTS,2016,FRE1,2,4
1521,2017,NUTS,2016,FRE11,3,4
1522,2017,NUTS,2016,FRF,1,1
1523,2017,NUTS,2016,FRF1,2,1
1524,2017,NUTS,2016,FRF11,3,1
1525,2017,NUTS,2016,FRH,1,2
1526,2017,NUTS,2016,FRH0,2,2
1527,2017,NUTS,2016,FRH02,3,2
1528,2017,NUTS,2016,FRI,1,2
1529,2017,NUTS,2016,FRI1,2,2
1530,2017,NUTS,2016,FRI12,3,1
1531,2017,NUTS,2016,FRI15,3,1
1532,2017,NUTS,2016,FRJ,1,3
1533,2017,NUTS,2016,FRJ2,2,3
1534,2017,NUTS,2016,FRJ23,3,3
1535,2017,NUTS,2016,FRK,1,5
1536,2017,NUTS,2016,FRK2,2,5
1537,2017,NUTS,2016,FRK24,3,2
1538,2017,NUTS,2016,FRK26,3,3
1539,2017,NUTS,2016,FRL,1,6
1540,2017,NUTS,2016,FRL0,2,6
1541,2017,NUTS,2016,FRL03,3,4
1542,2017,NUTS,2016,FRL04,3,2
1543,2017,NUTS,2016,HR,0,4
1544,2017,NUTS,2016,HR0,1,4
1545,2017,NUTS,2016,HR03,2,1
1546,2017,NUTS,2016,HR035,3,1
1547,2017,NUTS,2016,HR04,2,3
1548,2017,NUTS,2016,HR041,3,3
1549,2017,NUTS,2016,HU,0,25
1550,2017,NUTS,2016,HU1,1,18
1551,2017,NUTS,2016,HU11,2,17
1552,2017,NUTS,2016,HU110,3,17
1553,2017,NUTS,2016,HU12,2,1
1554,2017,NUTS,2016,HU120,3,1
1555,2017,NUTS,2016,HU2,1,1
1556,2017,NUTS,2016,HU21,2,1
1557,2017,NUTS,2016,HU211,3,1
1558,2017,NUTS,2016,HU3,1,6
1559,2017,NUTS,2016,HU32,2,4
1560,2017,NUTS,2016,HU321,3,3
1561,2017,NUTS,2016,HU322,3,1
1562,2017,NUTS,2016,HU33,2,2
1563,2017,NUTS,2016,HU333,3,2
1564,2017,NUTS,2016,IE,0,14
1565,2017,NUTS,2016,IE0,1,14
1566,2017,NUTS,2016,IE04,2,1
1567,2017,NUTS,2016,IE042,3,1
1568,2017,NUTS,2016,IE05,2,1
1569,2017,NUTS,2016,IE053,3,1
1570,2017,NUTS,2016,IE06,2,12
1571,2017,NUTS,2016,IE061,3,12
1572,2017,NUTS,2016,IT,0,130
1573,2017,NUTS,2016,ITC,1,30
1574,2017,NUTS,2016,ITC1,2,4
1575,2017,NUTS,2016,ITC11,3,4
1576,2017,NUTS,2016,ITC3,2,5
1577,2017,NUTS,2016,ITC33,3,5
1578,2017,NUTS,2016,ITC4,2,21
1579,2017,NUTS,2016,ITC49,3,3
1580,2017,NUTS,2016,ITC4B,3,1
1581,2017,NUTS,2016,ITC4C,3,17
1582,2017,NUTS,2016,ITF,1,3
1583,2017,NUTS,2016,ITF3,2,3
1584,2017,NUTS,2016,ITF32,3,1
1585,2017,NUTS,2016,ITF33,3,2
1586,2017,NUTS,2016,ITG,1,2
1587,2017,NUTS,2016,ITG1,2,1
1588,2017,NUTS,2016,ITG12,3,1
1589,2017,NUTS,2016,ITG2,2,1
1590,2017,NUTS,2016,ITG27,3,1
1591,2017,NUTS,2016,ITH,1,37
1592,2017,NUTS,2016,ITH1,2,3
1593,2017,NUTS,2016,ITH10,3,3
1594,2017,NUTS,2016,ITH2,2,8
1595,2017,NUTS,2016,ITH20,3,8
1596,2017,NUTS,2016,ITH3,2,6
1597,2017,NUTS,2016,ITH31,3,1
1598,2017,NUTS,2016,ITH35,3,3
1599,2017,NUTS,2016,ITH36,3,2
1600,2017,NUTS,2016,ITH5,2,20
1601,2017,NUTS,2016,ITH53,3,1
1602,2017,NUTS,2016,ITH54,3,1
1603,2017,NUTS,2016,ITH55,3,16
1604,2017,NUTS,2016,ITH59,3,2
1605,2017,NUTS,2016,ITI,1,58
1606,2017,NUTS,2016,ITI1,2,13
1607,2017,NUTS,2016,ITI14,3,5
1608,2017,NUTS,2016,ITI15,3,2
1609,2017,NUTS,2016,ITI16,3,1
1610,2017,NUTS,2016,ITI17,3,5
1611,2017,NUTS,2016,ITI3,2,2
1612,2017,NUTS,2016,ITI32,3,1
1613,2017,NUTS,2016,ITI33,3,1
1614,2017,NUTS,2016,ITI4,2,43
1615,2017,NUTS,2016,ITI41,3,1
1616,2017,NUTS,2016,ITI43,3,42
1617,2017,NUTS,2016,LT,0,7
1618,2017,NUTS,2016,LT0,1,7
1619,2017,NUTS,2016,LT01,2,6
1620,2017,NUTS,2016,LT011,3,6
1621,2017,NUTS,2016,LT02,2,1
1622,2017,NUTS,2016,LT022,3,1
1623,2017,NUTS,2016,LU,0,5
1624,2017,NUTS,2016,LU0,1,5
1625,2017,NUTS,2016,LU00,2,5
1626,2017,NUTS,2016,LU000,3,5
1627,2017,NUTS,2016,LV,0,10
1628,2017,NUTS,2016,LV0,1,10
1629,2017,NUTS,2016,LV00,2,10
1630,2017,NUTS,2016,LV006,3,9
1631,2017,NUTS,2016,LV007,3,1
1632,2017,NUTS,2016,NL,0,136
1633,2017,NUTS,2016,NL1,1,5
1634,2017,NUTS,2016,NL11,2,4
1635,2017,NUTS,2016,NL113,3,4
1636,2017,NUTS,2016,NL13,2,1
1637,2017,NUTS,2016,NL131,3,1
1638,2017,NUTS,2016,NL2,1,21
1639,2017,NUTS,2016,NL21,2,7
1640,2017,NUTS,2016,NL211,3,1
1641,2017,NUTS,2016,NL213,3,6
1642,2017,NUTS,2016,NL22,2,14
1643,2017,NUTS,2016,NL221,3,11
1644,2017,NUTS,2016,NL226,3,3
1645,2017,NUTS,2016,NL3,1,92
1646,2017,NUTS,2016,NL31,2,22
1647,2017,NUTS,2016,NL310,3,22
1648,2017,NUTS,2016,NL32,2,16
1649,2017,NUTS,2016,NL321,3,3
1650,2017,NUTS,2016,NL325,3,1
1651,2017,NUTS,2016,NL329,3,12
1652,2017,NUTS,2016,NL33,2,54
1653,2017,NUTS,2016,NL332,3,26
1654,2017,NUTS,2016,NL333,3,7
1655,2017,NUTS,2016,NL337,3,8
1656,2017,NUTS,2016,NL33C,3,13
1657,2017,NUTS,2016,NL4,1,18
1658,2017,NUTS,2016,NL41,2,15
1659,2017,NUTS,2016,NL411,3,1
1660,2017,NUTS,2016,NL412,3,3
1661,2017,NUTS,2016,NL414,3,11
1662,2017,NUTS,2016,NL42,2,3
1663,2017,NUTS,2016,NL423,3,3
1664,2017,NUTS,2016,PL,0,17
1665,2017,NUTS,2016,PL2,1,2
1666,2017,NUTS,2016,PL21,2,2
1667,2017,NUTS,2016,PL213,3,2
1668,2017,NUTS,2016,PL4,1,2
1669,2017,NUTS,2016,PL41,2,2
1670,2017,NUTS,2016,PL415,3,2
1671,2017,NUTS,2016,PL5,1,2
1672,2017,NUTS,2016,PL51,2,2
1673,2017,NUTS,2016,PL514,3,2
1674,2017,NUTS,2016,PL9,1,11
1675,2017,NUTS,2016,PL91,2,11
1676,2017,NUTS,2016,PL911,3,11
1677,2017,NUTS,2016,PT,0,16
1678,2017,NUTS,2016,PT1,1,16
1679,2017,NUTS,2016,PT11,2,2
1680,2017,NUTS,2016,PT119,3,1
1681,2017,NUTS,2016,PT11A,3,1
1682,2017,NUTS,2016,PT16,2,2
1683,2017,NUTS,2016,PT16D,3,1
1684,2017,NUTS,2016,PT16E,3,1
1685,2017,NUTS,2016,PT17,2,12
1686,2017,NUTS,2016,PT170,3,12
1687,2017,NUTS,2016,RO,0,8
1688,2017,NUTS,2016,RO1,1,1
1689,2017,NUTS,2016,RO12,2,1
1690,2017,NUTS,2016,RO121,3,1
1691,2017,NUTS,2016,RO2,1,1
1692,2017,NUTS,2016,RO21,2,1
1693,2017,NUTS,2016,RO215,3,1
1694,2017,NUTS,2016,RO3,1,5
1695,2017,NUTS,2016,RO32,2,5
1696,2017,NUTS,2016,RO321,3,4
1697,2017,NUTS,2016,RO322,3,1
1698,2017,NUTS,2016,RO4,1,1
1699,2017,NUTS,2016,RO42,2,1
1700,2017,NUTS,2016,RO424,3,1
1701,2017,NUTS,2016,SE,0,56
1702,2017,NUTS,2016,SE1,1,30
1703,2017,NUTS,2016,SE11,2,22
1704,2017,NUTS,2016,SE110,3,22
1705,2017,NUTS,2016,SE12,2,8
1706,2017,NUTS,2016,SE121,3,6
1707,2017,NUTS,2016,SE122,3,1
1708,2017,NUTS,2016,SE123,3,1
1709,2017,NUTS,2016,SE2,1,22
1710,2017,NUTS,2016,SE21,2,2
1711,2017,NUTS,2016,SE211,3,2
1712,2017,NUTS,2016,SE22,2,5
1713,2017,NUTS,2016,SE224,3,5
1714,2017,NUTS,2016,SE23,2,15
1715,2017,NUTS,2016,SE232,3,15
1716,2017,NUTS,2016,SE3,1,4
1717,2017,NUTS,2016,SE31,2,2
1718,2017,NUTS,2016,SE311,3,1
1719,2017,NUTS,2016,SE312,3,1
1720,2017,NUTS,2016,SE33,2,2
1721,2017,NUTS,2016,SE331,3,2
1722,2017,NUTS,2016,SI,0,14
1723,2017,NUTS,2016,SI0,1,14
1724,2017,NUTS,2016,SI04,2,14
1725,2017,NUTS,2016,SI041,3,14
1726,2017,NUTS,2016,SK,0,15
1727,2017,NUTS,2016,SK0,1,15
1728,2017,NUTS,2016,SK01,2,11
1729,2017,NUTS,2016,SK010,3,11
1730,2017,NUTS,2016,SK03,2,3
1731,2017,NUTS,2016,SK031,3,3
1732,2017,NUTS,2016,SK04,2,1
1733,2017,NUTS,2016,SK042,3,1
1734,2017,NUTS,2016,UK,0,70
1735,2017,NUTS,2016,UKC,1,1
1736,2017,NUTS,2016,UKC2,2,1
1737,2017,NUTS,2016,UKC22,3,1
1738,2017,NUTS,2016,UKD,1,11
1739,2017,NUTS,2016,UKD3,2,11
1740,2017,NUTS,2016,UKD33,3,9
1741,2017,NUTS,2016,UKD34,3,2
1742,2017,NUTS,2016,UKE,1,3
1743,2017,NUTS,2016,UKE4,2,3
1744,2017,NUTS,2016,UKE42,3,3
1745,2017,NUTS,2016,UKF,1,1
1746,2017,NUTS,2016,UKF2,2,1
1747,2017,NUTS,2016,UKF21,3,1
1748,2017,NUTS,2016,UKG,1,3
1749,2017,NUTS,2016,UKG3,2,3
1750,2017,NUTS,2016,UKG33,3,3
1751,2017,NUTS,2016,UKH,1,7
1752,2017,NUTS,2016,UKH1,2,3
1753,2017,NUTS,2016,UKH12,3,2
1754,2017,NUTS,2016,UKH17,3,1
1755,2017,NUTS,2016,UKH2,2,1
1756,2017,NUTS,2016,UKH23,3,1
1757,2017,NUTS,2016,UKH3,2,3
1758,2017,NUTS,2016,UKH31,3,1
1759,2017,NUTS,2016,UKH34,3,1
1760,2017,NUTS,2016,UKH36,3,1
1761,2017,NUTS,2016,UKI,1,20
1762,2017,NUTS,2016,UKI3,2,15
1763,2017,NUTS,2016,UKI31,3,14
1764,2017,NUTS,2016,UKI32,3,1
1765,2017,NUTS,2016,UKI4,2,5
1766,2017,NUTS,2016,UKI42,3,1
1767,2017,NUTS,2016,UKI43,3,2
1768,2017,NUTS,2016,UKI44,3,2
1769,2017,NUTS,2016,UKJ,1,16
1770,2017,NUTS,2016,UKJ1,2,3
1771,2017,NUTS,2016,UKJ11,3,1
1772,2017,NUTS,2016,UKJ13,3,1
1773,2017,NUTS,2016,UKJ14,3,1
1774,2017,NUTS,2016,UKJ2,2,7
1775,2017,NUTS,2016,UKJ22,3,3
1776,2017,NUTS,2016,UKJ25,3,4
1777,2017,NUTS,2016,UKJ3,2,6
1778,2017,NUTS,2016,UKJ32,3,6
1779,2017,NUTS,2016,UKK,1,3
1780,2017,NUTS,2016,UKK1,2,3
1781,2017,NUTS,2016,UKK12,3,1
1782,2017,NUTS,2016,UKK13,3,2
1783,2017,NUTS,2016,UKL,1,1
1784,2017,NUTS,2016,UKL2,2,1
1785,2017,NUTS,2016,UKL22,3,1
1786,2017,NUTS,2016,UKM,1,3
1787,2017,NUTS,2016,UKM6,2,1
1788,2017,NUTS,2016,UKM62,3,1
1789,2017,NUTS,2016,UKM7,2,1
1790,2017,NUTS,2016,UKM75,3,1
1791,2017,NUTS,2016,UKM8,2,1
1792,2017,NUTS,2016,UKM82,3,1
1793,2017,NUTS,2016,UKN,1,1
1794,2017,NUTS,2016,UKN0,2,1
1795,2017,NUTS,2016,UKN12,3,1
1796,2018,NUTS,2016,AT,0,64
1797,2018,NUTS,2016,AT1,1,45
1798,2018,NUTS,2016,AT12,2,4
1799,2018,NUTS,2016,AT124,3,2
1800,2018,NUTS,2016,AT127,3,2
1801,2018,NUTS,2016,AT13,2,41
1802,2018,NUTS,2016,AT130,3,41
1803,2018,NUTS,2016,AT2,1,10
1804,2018,NUTS,2016,AT22,2,10
1805,2018,NUTS,2016,AT221,3,8
1806,2018,NUTS,2016,AT224,3,1
1807,2018,NUTS,2016,AT226,3,1
1808,2018,NUTS,2016,AT3,1,9
1809,2018,NUTS,2016,AT31,2,1
1810,2018,NUTS,2016,AT312,3,1
1811,2018,NUTS,2016,AT32,2,4
1812,2018,NUTS,2016,AT323,3,4
1813,2018,NUTS,2016,AT33,2,4
1814,2018,NUTS,2016,AT332,3,4
1815,2018,NUTS,2016,BE,0,78
1816,2018,NUTS,2016,BE1,1,51
1817,2018,NUTS,2016,BE10,2,51
1818,2018,NUTS,2016,BE100,3,51
1819,2018,NUTS,2016,BE2,1,23
1820,2018,NUTS,2016,BE21,2,5
1821,2018,NUTS,2016,BE211,3,2
1822,2018,NUTS,2016,BE212,3,1
1823,2018,NUTS,2016,BE213,3,2
1824,2018,NUTS,2016,BE22,2,1
1825,2018,NUTS,2016,BE221,3,1
1826,2018,NUTS,2016,BE23,2,3
1827,2018,NUTS,2016,BE234,3,2
1828,2018,NUTS,2016,BE236,3,1
1829,2018,NUTS,2016,BE24,2,8
1830,2018,NUTS,2016,BE242,3,8
1831,2018,NUTS,2016,BE25,2,6
1832,2018,NUTS,2016,BE251,3,2
1833,2018,NUTS,2016,BE255,3,3
1834,2018,NUTS,2016,BE257,3,1
1835,2018,NUTS,2016,BE3,1,4
1836,2018,NUTS,2016,BE31,2,2
1837,2018,NUTS,2016,BE310,3,2
1838,2018,NUTS,2016,BE35,2,2
1839,2018,NUTS,2016,BE352,3,2
1840,2018,NUTS,2016,BG,0,2
1841,2018,NUTS,2016,BG4,1,2
1842,2018,NUTS,2016,BG41,2,2
1843,2018,NUTS,2016,BG411,3,2
1844,2018,NUTS,2016,CZ,0,10
1845,2018,NUTS,2016,CZ0,1,10
1846,2018,NUTS,2016,CZ01,2,4
1847,2018,NUTS,2016,CZ010,3,4
1848,2018,NUTS,2016,CZ03,2,3
1849,2018,NUTS,2016,CZ031,3,2
1850,2018,NUTS,2016,CZ032,3,1
1851,2018,NUTS,2016,CZ06,2,2
1852,2018,NUTS,2016,CZ064,3,2
1853,2018,NUTS,2016,CZ07,2,1
1854,2018,NUTS,2016,CZ071,3,1
1855,2018,NUTS,2016,DE,0,145
1856,2018,NUTS,2016,DE1,1,15
1857,2018,NUTS,2016,DE11,2,5
1858,2018,NUTS,2016,DE111,3,5
1859,2018,NUTS,2016,DE12,2,2
1860,2018,NUTS,2016,DE125,3,2
1861,2018,NUTS,2016,DE13,2,7
1862,2018,NUTS,2016,DE131,3,7
1863,2018,NUTS,2016,DE14,2,1
1864,2018,NUTS,2016,DE141,3,1
1865,2018,NUTS,2016,DE2,1,12
1866,2018,NUTS,2016,DE21,2,9
1867,2018,NUTS,2016,DE212,3,6
1868,2018,NUTS,2016,DE21B,3,1
1869,2018,NUTS,2016,DE21H,3,2
1870,2018,NUTS,2016,DE22,2,2
1871,2018,NUTS,2016,DE222,3,1
1872,2018,NUTS,2016,DE225,3,1
1873,2018,NUTS,2016,DE24,2,1
1874,2018,NUTS,2016,DE242,3,1
1875,2018,NUTS,2016,DE3,1,34
1876,2018,NUTS,2016,DE30,2,34
1877,2018,NUTS,2016,DE300,3,34
1878,2018,NUTS,2016,DE4,1,3
1879,2018,NUTS,2016,DE40,2,3
1880,2018,NUTS,2016,DE404,3,1
1881,2018,NUTS,2016,DE405,3,1
1882,2018,NUTS,2016,DE40H,3,1
1883,2018,NUTS,2016,DE5,1,5
1884,2018,NUTS,2016,DE50,2,5
1885,2018,NUTS,2016,DE501,3,5
1886,2018,NUTS,2016,DE6,1,12
1887,2018,NUTS,2016,DE60,2,12
1888,2018,NUTS,2016,DE600,3,12
1889,2018,NUTS,2016,DE7,1,7
1890,2018,NUTS,2016,DE71,2,3
1891,2018,NUTS,2016,DE712,3,3
1892,2018,NUTS,2016,DE72,2,1
1893,2018,NUTS,2016,DE722,3,1
1894,2018,NUTS,2016,DE73,2,3
1895,2018,NUTS,2016,DE731,3,3
1896,2018,NUTS,2016,DE9,1,9
1897,2018,NUTS,2016,DE91,2,4
1898,2018,NUTS,2016,DE911,3,3
1899,2018,NUTS,2016,DE91A,3,1
1900,2018,NUTS,2016,DE92,2,2
1901,2018,NUTS,2016,DE929,3,2
1902,2018,NUTS,2016,DE93,2,1
1903,2018,NUTS,2016,DE935,3,1
1904,2018,NUTS,2016,DE94,2,2
1905,2018,NUTS,2016,DE943,3,2
1906,2018,NUTS,2016,DEA,1,33
1907,2018,NUTS,2016,DEA1,2,4
1908,2018,NUTS,2016,DEA11,3,1
1909,2018,NUTS,2016,DEA13,3,2
1910,2018,NUTS,2016,DEA1B,3,1
1911,2018,NUTS,2016,DEA2,2,21
1912,2018,NUTS,2016,DEA22,3,10
1913,2018,NUTS,2016,DEA23,3,3
1914,2018,NUTS,2016,DEA26,3,1
1915,2018,NUTS,2016,DEA2C,3,5
1916,2018,NUTS,2016,DEA2D,3,2
1917,2018,NUTS,2016,DEA3,2,1
1918,2018,NUTS,2016,DEA32,3,1
1919,2018,NUTS,2016,DEA4,2,1
1920,2018,NUTS,2016,DEA42,3,1
1921,2018,NUTS,2016,DEA5,2,6
1922,2018,NUTS,2016,DEA52,3,4
