year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_total
2007,NUTS,2010,ES12,2,209.508
2008,NUTS,2010,ES12,2,222.286
2009,NUTS,2010,ES12,2,218.563
2010,NUTS,2010,ES12,2,229.779
2011,NUTS,2010,ES12,2,210.515
2012,NUTS,2010,ES12,2,189.279
2013,NUTS,2010,ES12,2,176.81
2014,NUTS,2010,ES12,2,165.529
2015,NUTS,2010,ES12,2,152.533
2016,NUTS,2010,ES12,2,153.954
2017,NUTS,2010,ES12,2,172.747
2018,NUTS,2010,ES12,2,175.284
2019,NUTS,2010,ES12,2,180.39
1995,NUTS,2010,ES13,2,45.031
1996,NUTS,2010,ES13,2,43.929
1997,NUTS,2010,ES13,2,49.369
1998,NUTS,2010,ES13,2,75.228
1999,NUTS,2010,ES13,2,56.356
2000,NUTS,2010,ES13,2,46.64
2001,NUTS,2010,ES13,2,57.646
2002,NUTS,2010,ES13,2,57.771
2003,NUTS,2010,ES13,2,50.636
2004,NUTS,2010,ES13,2,51.181
2005,NUTS,2010,ES13,2,54.884
2006,NUTS,2010,ES13,2,100.399
2007,NUTS,2010,ES13,2,116.246
2008,NUTS,2010,ES13,2,136.26
2009,NUTS,2010,ES13,2,144.057
2010,NUTS,2010,ES13,2,152.316
2011,NUTS,2010,ES13,2,136.873
2012,NUTS,2010,ES13,2,121.907
2013,NUTS,2010,ES13,2,105.91
2014,NUTS,2010,ES13,2,98.218
2015,NUTS,2010,ES13,2,98.811
2016,NUTS,2010,ES13,2,101.361
2017,NUTS,2010,ES13,2,102.893
2018,NUTS,2010,ES13,2,110.019
2019,NUTS,2010,ES13,2,109.522
1995,NUTS,2010,ES2,1,709.516
1996,NUTS,2010,ES2,1,741.544
1997,NUTS,2010,ES2,1,731.673
1998,NUTS,2010,ES2,1,865.662
1999,NUTS,2010,ES2,1,883.504
2000,NUTS,2010,ES2,1,927.726
2001,NUTS,2010,ES2,1,1043.354
2002,NUTS,2010,ES2,1,1079.348
2003,NUTS,2010,ES2,1,1210.657
2004,NUTS,2010,ES2,1,1391.958
2005,NUTS,2010,ES2,1,1439.234
2006,NUTS,2010,ES2,1,1652.774
2007,NUTS,2010,ES2,1,1917.604
2008,NUTS,2010,ES2,1,2068.813
2009,NUTS,2010,ES2,1,2117.801
2010,NUTS,2010,ES2,1,2055.791
2011,NUTS,2010,ES2,1,2108.817
2012,NUTS,2010,ES2,1,2086.974
2013,NUTS,2010,ES2,1,1929.435
2014,NUTS,2010,ES2,1,1921.496
2015,NUTS,2010,ES2,1,1863.009
2016,NUTS,2010,ES2,1,1901.959
2017,NUTS,2010,ES2,1,1965.352
2018,NUTS,2010,ES2,1,2055.857
2019,NUTS,2010,ES2,1,2076.32
1995,NUTS,2010,ES21,2,478.813
1996,NUTS,2010,ES21,2,509.933
1997,NUTS,2010,ES21,2,503.365
1998,NUTS,2010,ES21,2,568.937
1999,NUTS,2010,ES21,2,554.571
2000,NUTS,2010,ES21,2,595.646
2001,NUTS,2010,ES21,2,698.518
2002,NUTS,2010,ES21,2,695.763
2003,NUTS,2010,ES21,2,767.593
2004,NUTS,2010,ES21,2,862.316
2005,NUTS,2010,ES21,2,882.223
2006,NUTS,2010,ES21,2,981.878
2007,NUTS,2010,ES21,2,1204.108
2008,NUTS,2010,ES21,2,1302.263
2009,NUTS,2010,ES21,2,1301.76
2010,NUTS,2010,ES21,2,1259.86
2011,NUTS,2010,ES21,2,1348.498
2012,NUTS,2010,ES21,2,1382.795
2013,NUTS,2010,ES21,2,1278.36
2014,NUTS,2010,ES21,2,1259.984
2015,NUTS,2010,ES21,2,1217.383
2016,NUTS,2010,ES21,2,1245.979
2017,NUTS,2010,ES21,2,1275.308
2018,NUTS,2010,ES21,2,1352.857
2019,NUTS,2010,ES21,2,1356.603
1995,NUTS,2010,ES22,2,82.649
1996,NUTS,2010,ES22,2,86.777
1997,NUTS,2010,ES22,2,88.075
1998,NUTS,2010,ES22,2,104.932
1999,NUTS,2010,ES22,2,122.073
2000,NUTS,2010,ES22,2,122.651
2001,NUTS,2010,ES22,2,142.015
2002,NUTS,2010,ES22,2,156.568
2003,NUTS,2010,ES22,2,204.845
2004,NUTS,2010,ES22,2,284.595
2005,NUTS,2010,ES22,2,274.521
2006,NUTS,2010,ES22,2,324.407
2007,NUTS,2010,ES22,2,330.41
2008,NUTS,2010,ES22,2,347.122
2009,NUTS,2010,ES22,2,375.209
2010,NUTS,2010,ES22,2,352.898
2011,NUTS,2010,ES22,2,370.473
2012,NUTS,2010,ES22,2,334.987
2013,NUTS,2010,ES22,2,305.233
2014,NUTS,2010,ES22,2,302.539
2015,NUTS,2010,ES22,2,287.797
2016,NUTS,2010,ES22,2,295.478
2017,NUTS,2010,ES22,2,323.783
2018,NUTS,2010,ES22,2,320.732
2019,NUTS,2010,ES22,2,327.646
1995,NUTS,2010,ES23,2,17.541
1996,NUTS,2010,ES23,2,19.29
1997,NUTS,2010,ES23,2,20.128
1998,NUTS,2010,ES23,2,27.424
1999,NUTS,2010,ES23,2,27.187
2000,NUTS,2010,ES23,2,35.482
2001,NUTS,2010,ES23,2,28.905
2002,NUTS,2010,ES23,2,35.285
2003,NUTS,2010,ES23,2,42.58
2004,NUTS,2010,ES23,2,45.642
2005,NUTS,2010,ES23,2,47.03
2006,NUTS,2010,ES23,2,76.888
2007,NUTS,2010,ES23,2,89.269
2008,NUTS,2010,ES23,2,78.394
2009,NUTS,2010,ES23,2,82.343
2010,NUTS,2010,ES23,2,81.909
2011,NUTS,2010,ES23,2,78.965
2012,NUTS,2010,ES23,2,66.958
2013,NUTS,2010,ES23,2,58.968
2014,NUTS,2010,ES23,2,68.84
2015,NUTS,2010,ES23,2,68.112
2016,NUTS,2010,ES23,2,64.068
2017,NUTS,2010,ES23,2,69.854
2018,NUTS,2010,ES23,2,65.265
2019,NUTS,2010,ES23,2,62.584
1995,NUTS,2010,ES24,2,130.514
1996,NUTS,2010,ES24,2,125.544
1997,NUTS,2010,ES24,2,120.105
1998,NUTS,2010,ES24,2,164.382
1999,NUTS,2010,ES24,2,179.687
2000,NUTS,2010,ES24,2,173.934
2001,NUTS,2010,ES24,2,173.791
2002,NUTS,2010,ES24,2,191.733
2003,NUTS,2010,ES24,2,195.638
2004,NUTS,2010,ES24,2,199.405
2005,NUTS,2010,ES24,2,235.459
2006,NUTS,2010,ES24,2,269.602
2007,NUTS,2010,ES24,2,293.815
2008,NUTS,2010,ES24,2,341.034
2009,NUTS,2010,ES24,2,358.492
2010,NUTS,2010,ES24,2,361.121
2011,NUTS,2010,ES24,2,310.882
2012,NUTS,2010,ES24,2,302.236
2013,NUTS,2010,ES24,2,286.875
2014,NUTS,2010,ES24,2,290.136
2015,NUTS,2010,ES24,2,289.716
2016,NUTS,2010,ES24,2,296.434
2017,NUTS,2010,ES24,2,295.464
2018,NUTS,2010,ES24,2,317.003
2019,NUTS,2010,ES24,2,330.407
1995,NUTS,2010,ES3,1,1799.341
1996,NUTS,2010,ES3,1,1849.541
1997,NUTS,2010,ES3,1,1832.591
1998,NUTS,2010,ES3,1,2000.033
1999,NUTS,2010,ES3,1,2128.62
2000,NUTS,2010,ES3,1,2270.698
2001,NUTS,2010,ES3,1,2457.745
2002,NUTS,2010,ES3,1,2724.564
2003,NUTS,2010,ES3,1,2699.81
2004,NUTS,2010,ES3,1,2711.355
2005,NUTS,2010,ES3,1,3100.099
2006,NUTS,2010,ES3,1,3496.05
2007,NUTS,2010,ES3,1,3546.964
2008,NUTS,2010,ES3,1,3766.875
2009,NUTS,2010,ES3,1,3768.475
2010,NUTS,2010,ES3,1,3719.636
2011,NUTS,2010,ES3,1,3631.627
2012,NUTS,2010,ES3,1,3317.759
2013,NUTS,2010,ES3,1,3305.488
2014,NUTS,2010,ES3,1,3194.952
2015,NUTS,2010,ES3,1,3339.41
2016,NUTS,2010,ES3,1,3351.617
2017,NUTS,2010,ES3,1,3487.981
2018,NUTS,2010,ES3,1,3657.654
2019,NUTS,2010,ES3,1,3774.375
1995,NUTS,2010,ES30,2,1799.341
1996,NUTS,2010,ES30,2,1849.541
1997,NUTS,2010,ES30,2,1832.591
1998,NUTS,2010,ES30,2,2000.033
1999,NUTS,2010,ES30,2,2128.62
2000,NUTS,2010,ES30,2,2270.698
2001,NUTS,2010,ES30,2,2457.745
2002,NUTS,2010,ES30,2,2724.564
2003,NUTS,2010,ES30,2,2699.81
2004,NUTS,2010,ES30,2,2711.355
2005,NUTS,2010,ES30,2,3100.099
2006,NUTS,2010,ES30,2,3496.05
2007,NUTS,2010,ES30,2,3546.964
2008,NUTS,2010,ES30,2,3766.875
2009,NUTS,2010,ES30,2,3768.475
2010,NUTS,2010,ES30,2,3719.636
2011,NUTS,2010,ES30,2,3631.627
2012,NUTS,2010,ES30,2,3317.759
2013,NUTS,2010,ES30,2,3305.488
2014,NUTS,2010,ES30,2,3194.952
2015,NUTS,2010,ES30,2,3339.41
2016,NUTS,2010,ES30,2,3351.617
2017,NUTS,2010,ES30,2,3487.981
2018,NUTS,2010,ES30,2,3657.654
2019,NUTS,2010,ES30,2,3774.375
1995,NUTS,2010,ES4,1,331.445
1996,NUTS,2010,ES4,1,344.425
1997,NUTS,2010,ES4,1,385.401
1998,NUTS,2010,ES4,1,394.228
1999,NUTS,2010,ES4,1,409.516
2000,NUTS,2010,ES4,1,515.793
2001,NUTS,2010,ES4,1,540.84
2002,NUTS,2010,ES4,1,591.225
2003,NUTS,2010,ES4,1,642.154
2004,NUTS,2010,ES4,1,660.806
2005,NUTS,2010,ES4,1,709.152
2006,NUTS,2010,ES4,1,802.708
2007,NUTS,2010,ES4,1,953.648
2008,NUTS,2010,ES4,1,1124.684
2009,NUTS,2010,ES4,1,987.791
2010,NUTS,2010,ES4,1,979.571
2011,NUTS,2010,ES4,1,943.495
2012,NUTS,2010,ES4,1,943.481
2013,NUTS,2010,ES4,1,829.672
2014,NUTS,2010,ES4,1,806.244
2015,NUTS,2010,ES4,1,821.182
2016,NUTS,2010,ES4,1,888.346
2017,NUTS,2010,ES4,1,968.517
2018,NUTS,2010,ES4,1,1029.327
2019,NUTS,2010,ES4,1,1097.983
1995,NUTS,2010,ES41,2,200.2
1996,NUTS,2010,ES41,2,207.779
1997,NUTS,2010,ES41,2,211.589
1998,NUTS,2010,ES41,2,217.857
1999,NUTS,2010,ES41,2,270.529
2000,NUTS,2010,ES41,2,288.834
2001,NUTS,2010,ES41,2,368.423
2002,NUTS,2010,ES41,2,379.877
2003,NUTS,2010,ES41,2,422.349
2004,NUTS,2010,ES41,2,468.602
2005,NUTS,2010,ES41,2,464.565
2006,NUTS,2010,ES41,2,523.318
2007,NUTS,2010,ES41,2,614.28
2008,NUTS,2010,ES41,2,716.127
2009,NUTS,2010,ES41,2,608.355
2010,NUTS,2010,ES41,2,586.881
2011,NUTS,2010,ES41,2,554.333
2012,NUTS,2010,ES41,2,596.622
2013,NUTS,2010,ES41,2,511.037
2014,NUTS,2010,ES41,2,508.149
2015,NUTS,2010,ES41,2,514.198
2016,NUTS,2010,ES41,2,580.437
2017,NUTS,2010,ES41,2,644.734
2018,NUTS,2010,ES41,2,711.392
2019,NUTS,2010,ES41,2,737.204
1995,NUTS,2010,ES42,2,99.339
1996,NUTS,2010,ES42,2,96.292
1997,NUTS,2010,ES42,2,127.148
1998,NUTS,2010,ES42,2,123.472
1999,NUTS,2010,ES42,2,87.185
2000,NUTS,2010,ES42,2,153.689
2001,NUTS,2010,ES42,2,89.904
2002,NUTS,2010,ES42,2,125.948
2003,NUTS,2010,ES42,2,127.74
2004,NUTS,2010,ES42,2,129.17
2005,NUTS,2010,ES42,2,134.712
2006,NUTS,2010,ES42,2,159.353
2007,NUTS,2010,ES42,2,211.74
2008,NUTS,2010,ES42,2,257.188
2009,NUTS,2010,ES42,2,229.923
2010,NUTS,2010,ES42,2,246.234
2011,NUTS,2010,ES42,2,250.34
2012,NUTS,2010,ES42,2,222.764
2013,NUTS,2010,ES42,2,193.877
2014,NUTS,2010,ES42,2,186.197
2015,NUTS,2010,ES42,2,194.743
2016,NUTS,2010,ES42,2,206.548
2017,NUTS,2010,ES42,2,216.17
2018,NUTS,2010,ES42,2,204.187
2019,NUTS,2010,ES42,2,232.85
1995,NUTS,2010,ES43,2,31.89
1996,NUTS,2010,ES43,2,40.354
1997,NUTS,2010,ES43,2,46.679
1998,NUTS,2010,ES43,2,52.926
1999,NUTS,2010,ES43,2,51.802
2000,NUTS,2010,ES43,2,73.269
2001,NUTS,2010,ES43,2,82.514
2002,NUTS,2010,ES43,2,85.401
2003,NUTS,2010,ES43,2,92.065
2004,NUTS,2010,ES43,2,63.034
2005,NUTS,2010,ES43,2,109.876
2006,NUTS,2010,ES43,2,120.037
2007,NUTS,2010,ES43,2,127.627
2008,NUTS,2010,ES43,2,151.367
2009,NUTS,2010,ES43,2,149.514
2010,NUTS,2010,ES43,2,146.458
2011,NUTS,2010,ES43,2,138.822
2012,NUTS,2010,ES43,2,124.095
2013,NUTS,2010,ES43,2,124.756
2014,NUTS,2010,ES43,2,111.898
2015,NUTS,2010,ES43,2,112.241
2016,NUTS,2010,ES43,2,101.361
2017,NUTS,2010,ES43,2,107.613
2018,NUTS,2010,ES43,2,113.748
2019,NUTS,2010,ES43,2,127.929
1995,NUTS,2010,ES5,1,1450.877
1996,NUTS,2010,ES5,1,1557.869
1997,NUTS,2010,ES5,1,1644.933
1998,NUTS,2010,ES5,1,1955.278
1999,NUTS,2010,ES5,1,2001.967
2000,NUTS,2010,ES5,1,2238.99
2001,NUTS,2010,ES5,1,2264.394
2002,NUTS,2010,ES5,1,2656.746
2003,NUTS,2010,ES5,1,2938.029
2004,NUTS,2010,ES5,1,3205.436
2005,NUTS,2010,ES5,1,3438.887
2006,NUTS,2010,ES5,1,3682.527
2007,NUTS,2010,ES5,1,3931.91
2008,NUTS,2010,ES5,1,4352.518
2009,NUTS,2010,ES5,1,4353.406
2010,NUTS,2010,ES5,1,4263.692
2011,NUTS,2010,ES5,1,4095.937
2012,NUTS,2010,ES5,1,3950.933
2013,NUTS,2010,ES5,1,3893.882
2014,NUTS,2010,ES5,1,3891.437
2015,NUTS,2010,ES5,1,4037.798
2016,NUTS,2010,ES5,1,4050.627
2017,NUTS,2010,ES5,1,4220.505
2018,NUTS,2010,ES5,1,4490.253
2019,NUTS,2010,ES5,1,4597.172
1995,NUTS,2010,ES51,2,1114.376
1996,NUTS,2010,ES51,2,1174.619
1997,NUTS,2010,ES51,2,1236.362
1998,NUTS,2010,ES51,2,1476.758
1999,NUTS,2010,ES51,2,1513.033
2000,NUTS,2010,ES51,2,1635.904
2001,NUTS,2010,ES51,2,1660.625
2002,NUTS,2010,ES51,2,1947.228
2003,NUTS,2010,ES51,2,2157.777
2004,NUTS,2010,ES51,2,2334.036
2005,NUTS,2010,ES51,2,2450.091
2006,NUTS,2010,ES51,2,2675.655
2007,NUTS,2010,ES51,2,2878.564
2008,NUTS,2010,ES51,2,3180.6
2009,NUTS,2010,ES51,2,3174.21
2010,NUTS,2010,ES51,2,3114.085
2011,NUTS,2010,ES51,2,2995.507
2012,NUTS,2010,ES51,2,2890.037
2013,NUTS,2010,ES51,2,2849.307
2014,NUTS,2010,ES51,2,2833.615
2015,NUTS,2010,ES51,2,2980.622
2016,NUTS,2010,ES51,2,2967.209
2017,NUTS,2010,ES51,2,3092.457
2018,NUTS,2010,ES51,2,3275.386
2019,NUTS,2010,ES51,2,3310.516
1995,NUTS,2010,ES52,2,311.577
1996,NUTS,2010,ES52,2,352.426
1997,NUTS,2010,ES52,2,372.245
1998,NUTS,2010,ES52,2,431.059
1999,NUTS,2010,ES52,2,444.886
2000,NUTS,2010,ES52,2,557.957
2001,NUTS,2010,ES52,2,555.967
2002,NUTS,2010,ES52,2,655.335
2003,NUTS,2010,ES52,2,727.315
2004,NUTS,2010,ES52,2,810.803
2005,NUTS,2010,ES52,2,923.344
2006,NUTS,2010,ES52,2,934.562
2007,NUTS,2010,ES52,2,967.452
2008,NUTS,2010,ES52,2,1077.668
2009,NUTS,2010,ES52,2,1082.694
2010,NUTS,2010,ES52,2,1043.091
2011,NUTS,2010,ES52,2,1007.954
2012,NUTS,2010,ES52,2,974.01
2013,NUTS,2010,ES52,2,960.864
2014,NUTS,2010,ES52,2,975.509
2015,NUTS,2010,ES52,2,971.796
2016,NUTS,2010,ES52,2,992.576
2017,NUTS,2010,ES52,2,1021.379
2018,NUTS,2010,ES52,2,1094.592
2019,NUTS,2010,ES52,2,1163.328
1995,NUTS,2010,ES53,2,24.924
1996,NUTS,2010,ES53,2,30.809
1997,NUTS,2010,ES53,2,36.34
1998,NUTS,2010,ES53,2,47.447
1999,NUTS,2010,ES53,2,44.048
2000,NUTS,2010,ES53,2,45.142
2001,NUTS,2010,ES53,2,47.802
2002,NUTS,2010,ES53,2,54.183
2003,NUTS,2010,ES53,2,52.938
2004,NUTS,2010,ES53,2,60.597
2005,NUTS,2010,ES53,2,65.452
2006,NUTS,2010,ES53,2,72.311
2007,NUTS,2010,ES53,2,85.894
2008,NUTS,2010,ES53,2,94.251
2009,NUTS,2010,ES53,2,96.501
2010,NUTS,2010,ES53,2,106.515
2011,NUTS,2010,ES53,2,92.478
2012,NUTS,2010,ES53,2,86.884
2013,NUTS,2010,ES53,2,83.712
2014,NUTS,2010,ES53,2,82.311
2015,NUTS,2010,ES53,2,85.38
2016,NUTS,2010,ES53,2,90.843
2017,NUTS,2010,ES53,2,107.613
2018,NUTS,2010,ES53,2,120.275
2019,NUTS,2010,ES53,2,123.328
1995,NUTS,2010,ES6,1,589.876
1996,NUTS,2010,ES6,1,622.963
1997,NUTS,2010,ES6,1,642.978
1998,NUTS,2010,ES6,1,734.939
1999,NUTS,2010,ES6,1,748.963
2000,NUTS,2010,ES6,1,837.706
2001,NUTS,2010,ES6,1,795.95
2002,NUTS,2010,ES6,1,818.242
2003,NUTS,2010,ES6,1,1195.696
2004,NUTS,2010,ES6,1,1133.95
2005,NUTS,2010,ES6,1,1303.13
2006,NUTS,2010,ES6,1,1444.615
2007,NUTS,2010,ES6,1,1714.236
2008,NUTS,2010,ES6,1,1731.186
2009,NUTS,2010,ES6,1,1764.667
2010,NUTS,2010,ES6,1,1916.848
2011,NUTS,2010,ES6,1,1819.905
2012,NUTS,2010,ES6,1,1653.457
2013,NUTS,2010,ES6,1,1634.898
2014,NUTS,2010,ES6,1,1641.988
2015,NUTS,2010,ES6,1,1652.917
2016,NUTS,2010,ES6,1,1559.625
2017,NUTS,2010,ES6,1,1610.418
2018,NUTS,2010,ES6,1,1666.13
2019,NUTS,2010,ES6,1,1716.462
1995,NUTS,2010,ES61,2,514.119
1996,NUTS,2010,ES61,2,546.61
1997,NUTS,2010,ES61,2,557.565
1998,NUTS,2010,ES61,2,639.139
1999,NUTS,2010,ES61,2,635.783
2000,NUTS,2010,ES61,2,702.638
2001,NUTS,2010,ES61,2,670.222
2002,NUTS,2010,ES61,2,701.385
2003,NUTS,2010,ES61,2,1039.185
2004,NUTS,2010,ES61,2,978.082
2005,NUTS,2010,ES61,2,1118.472
2006,NUTS,2010,ES61,2,1242.264
2007,NUTS,2010,ES61,2,1463.213
2008,NUTS,2010,ES61,2,1489.413
2009,NUTS,2010,ES61,2,1525.101
2010,NUTS,2010,ES61,2,1666.232
2011,NUTS,2010,ES61,2,1591.0
2012,NUTS,2010,ES61,2,1430.481
2013,NUTS,2010,ES61,2,1415.949
2014,NUTS,2010,ES61,2,1413.792
2015,NUTS,2010,ES61,2,1415.963
2016,NUTS,2010,ES61,2,1300.485
2017,NUTS,2010,ES61,2,1343.274
2018,NUTS,2010,ES61,2,1378.963
2019,NUTS,2010,ES61,2,1415.506
1995,NUTS,2010,ES62,2,75.758
1996,NUTS,2010,ES62,2,76.353
1997,NUTS,2010,ES62,2,85.413
1998,NUTS,2010,ES62,2,95.786
1999,NUTS,2010,ES62,2,113.18
2000,NUTS,2010,ES62,2,135.081
2001,NUTS,2010,ES62,2,125.729
2002,NUTS,2010,ES62,2,116.858
2003,NUTS,2010,ES62,2,154.209
2004,NUTS,2010,ES62,2,153.21
2005,NUTS,2010,ES62,2,181.014
2006,NUTS,2010,ES62,2,197.028
2007,NUTS,2010,ES62,2,244.989
2008,NUTS,2010,ES62,2,235.684
2009,NUTS,2010,ES62,2,233.372
2010,NUTS,2010,ES62,2,247.17
2011,NUTS,2010,ES62,2,225.921
2012,NUTS,2010,ES62,2,220.07
2013,NUTS,2010,ES62,2,216.311
2014,NUTS,2010,ES62,2,225.411
2015,NUTS,2010,ES62,2,234.075
2016,NUTS,2010,ES62,2,257.228
2017,NUTS,2010,ES62,2,264.313
2018,NUTS,2010,ES62,2,282.506
2019,NUTS,2010,ES62,2,297.275
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,2.302
2004,NUTS,2010,ES63,2,1.329
2005,NUTS,2010,ES63,2,1.518
2006,NUTS,2010,ES63,2,2.322
2007,NUTS,2010,ES63,2,2.119
2008,NUTS,2010,ES63,2,2.318
2009,NUTS,2010,ES63,2,2.397
2010,NUTS,2010,ES63,2,1.383
2011,NUTS,2010,ES63,2,1.208
2012,NUTS,2010,ES63,2,1.094
2013,NUTS,2010,ES63,2,0.954
2014,NUTS,2010,ES63,2,0.976
2015,NUTS,2010,ES63,2,0.959
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,1.329
2005,NUTS,2010,ES64,2,2.126
2006,NUTS,2010,ES64,2,3.002
2007,NUTS,2010,ES64,2,3.916
2008,NUTS,2010,ES64,2,3.771
2009,NUTS,2010,ES64,2,3.796
2010,NUTS,2010,ES64,2,2.063
2011,NUTS,2010,ES64,2,1.777
2012,NUTS,2010,ES64,2,1.814
2013,NUTS,2010,ES64,2,1.683
2014,NUTS,2010,ES64,2,1.808
2015,NUTS,2010,ES64,2,0.959
1995,NUTS,2010,ES7,1,106.872
1996,NUTS,2010,ES7,1,124.535
1997,NUTS,2010,ES7,1,115.682
1998,NUTS,2010,ES7,1,145.774
1999,NUTS,2010,ES7,1,140.34
2000,NUTS,2010,ES7,1,154.803
2001,NUTS,2010,ES7,1,170.18
2002,NUTS,2010,ES7,1,207.042
2003,NUTS,2010,ES7,1,193.337
2004,NUTS,2010,ES7,1,220.786
2005,NUTS,2010,ES7,1,227.963
2006,NUTS,2010,ES7,1,260.475
2007,NUTS,2010,ES7,1,264.035
2008,NUTS,2010,ES7,1,260.18
2009,NUTS,2010,ES7,1,230.81
2010,NUTS,2010,ES7,1,246.449
2011,NUTS,2010,ES7,1,234.497
2012,NUTS,2010,ES7,1,204.355
2013,NUTS,2010,ES7,1,195.442
2014,NUTS,2010,ES7,1,186.154
2015,NUTS,2010,ES7,1,193.784
2016,NUTS,2010,ES7,1,190.292
2017,NUTS,2010,ES7,1,207.674
2018,NUTS,2010,ES7,1,200.458
2019,NUTS,2010,ES7,1,202.478
1995,NUTS,2010,ES70,2,106.872
1996,NUTS,2010,ES70,2,124.535
1997,NUTS,2010,ES70,2,115.682
1998,NUTS,2010,ES70,2,145.774
1999,NUTS,2010,ES70,2,140.34
2000,NUTS,2010,ES70,2,154.803
2001,NUTS,2010,ES70,2,170.18
2002,NUTS,2010,ES70,2,207.042
2003,NUTS,2010,ES70,2,193.337
2004,NUTS,2010,ES70,2,220.786
2005,NUTS,2010,ES70,2,227.963
2006,NUTS,2010,ES70,2,260.475
2007,NUTS,2010,ES70,2,264.035
2008,NUTS,2010,ES70,2,260.18
2009,NUTS,2010,ES70,2,230.81
2010,NUTS,2010,ES70,2,246.449
2011,NUTS,2010,ES70,2,234.497
2012,NUTS,2010,ES70,2,204.355
2013,NUTS,2010,ES70,2,195.442
2014,NUTS,2010,ES70,2,186.154
2015,NUTS,2010,ES70,2,193.784
2016,NUTS,2010,ES70,2,190.292
2017,NUTS,2010,ES70,2,207.674
2018,NUTS,2010,ES70,2,200.458
2019,NUTS,2010,ES70,2,202.478
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2000,NUTS,2010,EU27_2020,7,145636.844
2001,NUTS,2010,EU27_2020,7,151092.396
2002,NUTS,2010,EU27_2020,7,154041.941
2003,NUTS,2010,EU27_2020,7,155293.704
2004,NUTS,2010,EU27_2020,7,157309.666
2005,NUTS,2010,EU27_2020,7,160719.567
2006,NUTS,2010,EU27_2020,7,169301.75
2007,NUTS,2010,EU27_2020,7,175184.455
2008,NUTS,2010,EU27_2020,7,185114.264
2009,NUTS,2010,EU27_2020,7,185219.244
2010,NUTS,2010,EU27_2020,7,189645.288
2011,NUTS,2010,EU27_2020,7,197761.823
2012,NUTS,2010,EU27_2020,7,202280.783
2013,NUTS,2010,EU27_2020,7,203657.225
2014,NUTS,2010,EU27_2020,7,208410.721
2015,NUTS,2010,EU27_2020,7,214517.866
2016,NUTS,2010,EU27_2020,7,217609.841
2017,NUTS,2010,EU27_2020,7,228358.327
2018,NUTS,2010,EU27_2020,7,237907.204
2019,NUTS,2010,EU27_2020,7,247300.376
2020,NUTS,2010,EU27_2020,7,242875.693
1981,NUTS,2010,FI,0,819.482
1983,NUTS,2010,FI,0,989.533
1984,NUTS,2010,FI,0,1123.171
1985,NUTS,2010,FI,0,1231.329
1986,NUTS,2010,FI,0,1335.092
1987,NUTS,2010,FI,0,1458.713
1988,NUTS,2010,FI,0,1562.602
1989,NUTS,2010,FI,0,1671.075
1990,NUTS,2010,FI,0,1751.797
1991,NUTS,2010,FI,0,1783.223
1992,NUTS,2010,FI,0,1805.243
1993,NUTS,2010,FI,0,1823.282
1994,NUTS,2010,FI,0,2002.179
1995,NUTS,2010,FI,0,2078.414
1996,NUTS,2010,FI,0,2397.212
1997,NUTS,2010,FI,0,2724.702
1998,NUTS,2010,FI,0,3051.894
1999,NUTS,2010,FI,0,3496.472
2000,NUTS,2010,FI,0,3922.438
2001,NUTS,2010,FI,0,3965.632
2002,NUTS,2010,FI,0,4108.311
2003,NUTS,2010,FI,0,4248.774
2004,NUTS,2010,FI,0,4432.905
2005,NUTS,2010,FI,0,4576.29
2006,NUTS,2010,FI,0,4772.694
2007,NUTS,2010,FI,0,5033.016
2008,NUTS,2010,FI,0,5376.353
2009,NUTS,2010,FI,0,5217.606
2010,NUTS,2010,FI,0,5342.414
2011,NUTS,2010,FI,0,5349.513
2012,NUTS,2010,FI,0,4954.421
2013,NUTS,2010,FI,0,4726.308
2014,NUTS,2010,FI,0,4530.77
2015,NUTS,2010,FI,0,4156.597
2016,NUTS,2010,FI,0,4053.937
2017,NUTS,2010,FI,0,4188.632
2018,NUTS,2010,FI,0,4282.361
2019,NUTS,2010,FI,0,4401.09
2020,NUTS,2010,FI,0,4487.877
1995,NUTS,2010,FI1,1,2077.846
1997,NUTS,2010,FI1,1,2724.119
1998,NUTS,2010,FI1,1,3051.896
