year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_total_bes_t
1981,NUTS,2010,SE,0,27348.0
1983,NUTS,2010,SE,0,30038.0
1985,NUTS,2010,SE,0,33055.0
1987,NUTS,2010,SE,0,35255.0
1989,NUTS,2010,SE,0,35106.0
1991,NUTS,2010,SE,0,33757.0
1993,NUTS,2010,SE,0,35330.0
1995,NUTS,2010,SE,0,41636.0
1997,NUTS,2010,SE,0,43881.0
1999,NUTS,2010,SE,0,44171.0
2001,NUTS,2010,SE,0,49433.0
2003,NUTS,2010,SE,0,48113.0
2004,NUTS,2010,SE,0,47123.0
2005,NUTS,2010,SE,0,56106.0
2006,NUTS,2010,SE,0,57641.0
2007,NUTS,2010,SE,0,54439.0
2008,NUTS,2010,SE,0,58782.0
2009,NUTS,2010,SE,0,55799.0
2010,NUTS,2010,SE,0,54797.0
2011,NUTS,2010,SE,0,54787.0
2012,NUTS,2010,SE,0,55839.0
2013,NUTS,2010,SE,0,56413.0
2014,NUTS,2010,SE,0,57307.0
2015,NUTS,2010,SE,0,57691.0
2016,NUTS,2010,SE,0,64276.0
2017,NUTS,2010,SE,0,63729.0
2018,NUTS,2010,SE,0,67554.0
2019,NUTS,2010,SE,0,64641.0
2020,NUTS,2010,SE,0,68303.0
1987,NUTS,2010,SE1,1,19705.0
1993,NUTS,2010,SE1,1,19527.0
1995,NUTS,2010,SE1,1,21334.0
1997,NUTS,2010,SE1,1,21633.0
1999,NUTS,2010,SE1,1,21015.0
2001,NUTS,2010,SE1,1,23902.0
2003,NUTS,2010,SE1,1,22520.0
2005,NUTS,2010,SE1,1,26769.0
2007,NUTS,2010,SE1,1,24897.0
2009,NUTS,2010,SE1,1,26056.0
2011,NUTS,2010,SE1,1,26409.0
2013,NUTS,2010,SE1,1,27203.0
2015,NUTS,2010,SE1,1,27851.0
2017,NUTS,2010,SE1,1,28640.0
2019,NUTS,2010,SE1,1,29983.0
1987,NUTS,2010,SE11,2,11788.0
1993,NUTS,2010,SE11,2,13038.0
1995,NUTS,2010,SE11,2,14208.0
1997,NUTS,2010,SE11,2,15264.0
1999,NUTS,2010,SE11,2,14726.0
2001,NUTS,2010,SE11,2,16550.0
2003,NUTS,2010,SE11,2,15315.0
2005,NUTS,2010,SE11,2,19043.0
2007,NUTS,2010,SE11,2,18688.0
2009,NUTS,2010,SE11,2,17428.0
2011,NUTS,2010,SE11,2,18436.0
2013,NUTS,2010,SE11,2,17896.0
2015,NUTS,2010,SE11,2,18838.0
2017,NUTS,2010,SE11,2,20641.0
2019,NUTS,2010,SE11,2,20587.0
1987,NUTS,2010,SE12,2,7917.0
1993,NUTS,2010,SE12,2,6489.0
1995,NUTS,2010,SE12,2,7126.0
1997,NUTS,2010,SE12,2,6369.0
1999,NUTS,2010,SE12,2,6289.0
2001,NUTS,2010,SE12,2,7352.0
2003,NUTS,2010,SE12,2,7205.0
2005,NUTS,2010,SE12,2,7726.0
2007,NUTS,2010,SE12,2,6209.0
2009,NUTS,2010,SE12,2,8628.0
2011,NUTS,2010,SE12,2,7973.0
2013,NUTS,2010,SE12,2,9307.0
2015,NUTS,2010,SE12,2,9013.0
2017,NUTS,2010,SE12,2,7999.0
2019,NUTS,2010,SE12,2,9396.0
1987,NUTS,2010,SE2,1,10840.0
1993,NUTS,2010,SE2,1,12675.0
1995,NUTS,2010,SE2,1,15574.0
1997,NUTS,2010,SE2,1,17631.0
1999,NUTS,2010,SE2,1,18759.0
2001,NUTS,2010,SE2,1,21944.0
2003,NUTS,2010,SE2,1,22555.0
2005,NUTS,2010,SE2,1,25717.0
2007,NUTS,2010,SE2,1,25301.0
2009,NUTS,2010,SE2,1,25917.0
2011,NUTS,2010,SE2,1,25078.0
2013,NUTS,2010,SE2,1,25202.0
2015,NUTS,2010,SE2,1,26200.0
2017,NUTS,2010,SE2,1,31564.0
1987,NUTS,2010,SE21,2,990.0
1993,NUTS,2010,SE21,2,664.0
1995,NUTS,2010,SE21,2,930.0
1997,NUTS,2010,SE21,2,882.0
1999,NUTS,2010,SE21,2,936.0
2001,NUTS,2010,SE21,2,1208.0
2003,NUTS,2010,SE21,2,1214.0
2005,NUTS,2010,SE21,2,1721.0
2007,NUTS,2010,SE21,2,2814.0
2009,NUTS,2010,SE21,2,2586.0
2011,NUTS,2010,SE21,2,2323.0
2013,NUTS,2010,SE21,2,2762.0
2015,NUTS,2010,SE21,2,2845.0
1987,NUTS,2010,SE22,2,2993.0
1993,NUTS,2010,SE22,2,3439.0
1995,NUTS,2010,SE22,2,4246.0
1997,NUTS,2010,SE22,2,4819.0
1999,NUTS,2010,SE22,2,5191.0
2001,NUTS,2010,SE22,2,6438.0
2003,NUTS,2010,SE22,2,6114.0
2005,NUTS,2010,SE22,2,9624.0
2007,NUTS,2010,SE22,2,9559.0
2009,NUTS,2010,SE22,2,9306.0
2011,NUTS,2010,SE22,2,8709.0
2013,NUTS,2010,SE22,2,8993.0
2015,NUTS,2010,SE22,2,8230.0
2017,NUTS,2010,SE22,2,7631.0
2019,NUTS,2010,SE22,2,9778.0
1987,NUTS,2010,SE23,2,6857.0
1993,NUTS,2010,SE23,2,8572.0
1995,NUTS,2010,SE23,2,10398.0
1997,NUTS,2010,SE23,2,11930.0
1999,NUTS,2010,SE23,2,12632.0
2001,NUTS,2010,SE23,2,14298.0
2003,NUTS,2010,SE23,2,15227.0
2005,NUTS,2010,SE23,2,14372.0
2007,NUTS,2010,SE23,2,12928.0
2009,NUTS,2010,SE23,2,14025.0
2011,NUTS,2010,SE23,2,14046.0
2013,NUTS,2010,SE23,2,13447.0
2015,NUTS,2010,SE23,2,15124.0
2017,NUTS,2010,SE23,2,20867.0
2019,NUTS,2010,SE23,2,19544.0
1987,NUTS,2010,SE3,1,2527.0
1993,NUTS,2010,SE3,1,2314.0
1995,NUTS,2010,SE3,1,3255.0
1997,NUTS,2010,SE3,1,3291.0
1999,NUTS,2010,SE3,1,3143.0
2001,NUTS,2010,SE3,1,3587.0
2003,NUTS,2010,SE3,1,3038.0
2005,NUTS,2010,SE3,1,3622.0
2007,NUTS,2010,SE3,1,4243.0
2009,NUTS,2010,SE3,1,3828.0
2011,NUTS,2010,SE3,1,3300.0
2013,NUTS,2010,SE3,1,4008.0
2015,NUTS,2010,SE3,1,3641.0
2017,NUTS,2010,SE3,1,3408.0
1987,NUTS,2010,SE31,2,1734.0
1993,NUTS,2010,SE31,2,1189.0
1995,NUTS,2010,SE31,2,1515.0
1997,NUTS,2010,SE31,2,1683.0
1999,NUTS,2010,SE31,2,1499.0
2001,NUTS,2010,SE31,2,2212.0
2003,NUTS,2010,SE31,2,1981.0
2005,NUTS,2010,SE31,2,2175.0
2007,NUTS,2010,SE31,2,2567.0
2009,NUTS,2010,SE31,2,1916.0
2011,NUTS,2010,SE31,2,1803.0
2013,NUTS,2010,SE31,2,2329.0
2015,NUTS,2010,SE31,2,1982.0
2017,NUTS,2010,SE31,2,1870.0
2019,NUTS,2010,SE31,2,1604.0
1987,NUTS,2010,SE32,2,461.0
1993,NUTS,2010,SE32,2,626.0
1995,NUTS,2010,SE32,2,727.0
1997,NUTS,2010,SE32,2,659.0
1999,NUTS,2010,SE32,2,596.0
2001,NUTS,2010,SE32,2,304.0
2003,NUTS,2010,SE32,2,267.0
2005,NUTS,2010,SE32,2,542.0
2007,NUTS,2010,SE32,2,545.0
2009,NUTS,2010,SE32,2,849.0
2011,NUTS,2010,SE32,2,700.0
2013,NUTS,2010,SE32,2,646.0
2015,NUTS,2010,SE32,2,614.0
1987,NUTS,2010,SE33,2,332.0
1993,NUTS,2010,SE33,2,499.0
1995,NUTS,2010,SE33,2,1013.0
1997,NUTS,2010,SE33,2,949.0
1999,NUTS,2010,SE33,2,1048.0
2001,NUTS,2010,SE33,2,1071.0
2003,NUTS,2010,SE33,2,790.0
2005,NUTS,2010,SE33,2,905.0
2007,NUTS,2010,SE33,2,1131.0
2009,NUTS,2010,SE33,2,1063.0
2011,NUTS,2010,SE33,2,797.0
2013,NUTS,2010,SE33,2,1033.0
2015,NUTS,2010,SE33,2,1045.0
2017,NUTS,2010,SE33,2,973.0
2019,NUTS,2010,SE33,2,1040.0
1993,NUTS,2010,SI,0,3254.0
1994,NUTS,2010,SI,0,4005.0
1995,NUTS,2010,SI,0,3916.0
1996,NUTS,2010,SI,0,3716.0
1997,NUTS,2010,SI,0,3775.0
1998,NUTS,2010,SI,0,4000.0
1999,NUTS,2010,SI,0,4184.0
2000,NUTS,2010,SI,0,4110.0
2001,NUTS,2010,SI,0,4250.0
2002,NUTS,2010,SI,0,4499.0
2003,NUTS,2010,SI,0,3668.0
2004,NUTS,2010,SI,0,3855.0
2005,NUTS,2010,SI,0,4347.0
2006,NUTS,2010,SI,0,4807.0
2007,NUTS,2010,SI,0,5299.0
2008,NUTS,2010,SI,0,6205.0
2009,NUTS,2010,SI,0,6785.0
2010,NUTS,2010,SI,0,7056.0
2011,NUTS,2010,SI,0,9622.0
2012,NUTS,2010,SI,0,9451.0
2013,NUTS,2010,SI,0,9811.0
2014,NUTS,2010,SI,0,9696.0
2015,NUTS,2010,SI,0,9222.0
2016,NUTS,2010,SI,0,9569.0
2017,NUTS,2010,SI,0,9954.0
2018,NUTS,2010,SI,0,10471.0
2019,NUTS,2010,SI,0,11326.0
2020,NUTS,2010,SI,0,10279.0
1993,NUTS,2010,SI0,1,3254.0
1994,NUTS,2010,SI0,1,4005.0
1995,NUTS,2010,SI0,1,3916.0
1996,NUTS,2010,SI0,1,3716.0
1997,NUTS,2010,SI0,1,3775.0
1998,NUTS,2010,SI0,1,4000.0
1999,NUTS,2010,SI0,1,4184.0
2000,NUTS,2010,SI0,1,4110.0
2001,NUTS,2010,SI0,1,4250.0
2002,NUTS,2010,SI0,1,4499.0
2003,NUTS,2010,SI0,1,3668.0
2004,NUTS,2010,SI0,1,3855.0
2005,NUTS,2010,SI0,1,4347.0
2006,NUTS,2010,SI0,1,4807.0
2007,NUTS,2010,SI0,1,5299.0
2008,NUTS,2010,SI0,1,6205.0
2009,NUTS,2010,SI0,1,6785.0
2010,NUTS,2010,SI0,1,7056.0
2011,NUTS,2010,SI0,1,9622.0
2012,NUTS,2010,SI0,1,9451.0
2013,NUTS,2010,SI0,1,9811.0
2014,NUTS,2010,SI0,1,9696.0
2015,NUTS,2010,SI0,1,9222.0
2016,NUTS,2010,SI0,1,9569.0
2017,NUTS,2010,SI0,1,9954.0
2018,NUTS,2010,SI0,1,10471.0
2019,NUTS,2010,SI0,1,11326.0
2013,NUTS,2010,SI03,2,3658.0
2014,NUTS,2010,SI03,2,3725.0
2015,NUTS,2010,SI03,2,3461.0
2016,NUTS,2010,SI03,2,3470.0
2017,NUTS,2010,SI03,2,3599.0
2018,NUTS,2010,SI03,2,3995.0
2019,NUTS,2010,SI03,2,4492.0
2013,NUTS,2010,SI04,2,6153.0
2014,NUTS,2010,SI04,2,5971.0
2015,NUTS,2010,SI04,2,5761.0
2016,NUTS,2010,SI04,2,6099.0
2017,NUTS,2010,SI04,2,6356.0
2018,NUTS,2010,SI04,2,6477.0
2019,NUTS,2010,SI04,2,6834.0
1994,NUTS,2010,SK,0,5695.0
1995,NUTS,2010,SK,0,4859.0
1996,NUTS,2010,SK,0,5295.0
1997,NUTS,2010,SK,0,7408.0
1998,NUTS,2010,SK,0,6708.0
1999,NUTS,2010,SK,0,5692.0
2000,NUTS,2010,SK,0,5172.0
2001,NUTS,2010,SK,0,4756.0
2002,NUTS,2010,SK,0,4470.0
2003,NUTS,2010,SK,0,3651.0
2004,NUTS,2010,SK,0,3473.0
2005,NUTS,2010,SK,0,3524.0
2006,NUTS,2010,SK,0,3144.0
2007,NUTS,2010,SK,0,2699.0
2008,NUTS,2010,SK,0,2743.0
2009,NUTS,2010,SK,0,2625.0
2010,NUTS,2010,SK,0,3230.0
2011,NUTS,2010,SK,0,3251.0
2012,NUTS,2010,SK,0,3790.0
2013,NUTS,2010,SK,0,3618.0
2014,NUTS,2010,SK,0,4133.0
2015,NUTS,2010,SK,0,4405.0
2016,NUTS,2010,SK,0,4643.0
2017,NUTS,2010,SK,0,5654.0
2018,NUTS,2010,SK,0,6524.0
2019,NUTS,2010,SK,0,7113.0
2020,NUTS,2010,SK,0,8032.0
2000,NUTS,2010,SK01,2,1471.0
2001,NUTS,2010,SK01,2,1454.0
2002,NUTS,2010,SK01,2,1316.0
2003,NUTS,2010,SK01,2,1016.0
2004,NUTS,2010,SK01,2,1021.0
2005,NUTS,2010,SK01,2,1037.0
2006,NUTS,2010,SK01,2,1039.0
2007,NUTS,2010,SK01,2,630.0
2008,NUTS,2010,SK01,2,574.0
2009,NUTS,2010,SK01,2,492.0
2010,NUTS,2010,SK01,2,830.0
2011,NUTS,2010,SK01,2,996.0
2012,NUTS,2010,SK01,2,1416.0
2013,NUTS,2010,SK01,2,1490.0
2014,NUTS,2010,SK01,2,1123.0
2015,NUTS,2010,SK01,2,1272.0
2016,NUTS,2010,SK01,2,1817.0
2017,NUTS,2010,SK01,2,1836.0
2018,NUTS,2010,SK01,2,2153.0
2019,NUTS,2010,SK01,2,2429.0
2020,NUTS,2010,SK01,2,2803.0
2000,NUTS,2010,SK02,2,2112.0
2001,NUTS,2010,SK02,2,1741.0
2002,NUTS,2010,SK02,2,1686.0
2003,NUTS,2010,SK02,2,1460.0
2004,NUTS,2010,SK02,2,1330.0
2005,NUTS,2010,SK02,2,1347.0
2006,NUTS,2010,SK02,2,1187.0
2007,NUTS,2010,SK02,2,1259.0
2008,NUTS,2010,SK02,2,1362.0
2009,NUTS,2010,SK02,2,1350.0
2010,NUTS,2010,SK02,2,1405.0
2011,NUTS,2010,SK02,2,1158.0
2012,NUTS,2010,SK02,2,1184.0
2013,NUTS,2010,SK02,2,896.0
2014,NUTS,2010,SK02,2,1494.0
2015,NUTS,2010,SK02,2,1631.0
2016,NUTS,2010,SK02,2,1267.0
2017,NUTS,2010,SK02,2,2113.0
2018,NUTS,2010,SK02,2,2218.0
2019,NUTS,2010,SK02,2,2355.0
2020,NUTS,2010,SK02,2,2305.0
2000,NUTS,2010,SK03,2,1075.0
2001,NUTS,2010,SK03,2,1073.0
2002,NUTS,2010,SK03,2,1001.0
2003,NUTS,2010,SK03,2,711.0
2004,NUTS,2010,SK03,2,687.0
2005,NUTS,2010,SK03,2,748.0
2006,NUTS,2010,SK03,2,550.0
2007,NUTS,2010,SK03,2,431.0
2008,NUTS,2010,SK03,2,475.0
2009,NUTS,2010,SK03,2,449.0
2010,NUTS,2010,SK03,2,599.0
2011,NUTS,2010,SK03,2,699.0
2012,NUTS,2010,SK03,2,761.0
2013,NUTS,2010,SK03,2,798.0
2014,NUTS,2010,SK03,2,1007.0
2015,NUTS,2010,SK03,2,993.0
2016,NUTS,2010,SK03,2,846.0
2017,NUTS,2010,SK03,2,981.0
2018,NUTS,2010,SK03,2,1260.0
2019,NUTS,2010,SK03,2,1394.0
2020,NUTS,2010,SK03,2,1354.0
2000,NUTS,2010,SK04,2,515.0
2001,NUTS,2010,SK04,2,489.0
2002,NUTS,2010,SK04,2,467.0
2003,NUTS,2010,SK04,2,464.0
2004,NUTS,2010,SK04,2,434.0
2005,NUTS,2010,SK04,2,392.0
2006,NUTS,2010,SK04,2,369.0
2007,NUTS,2010,SK04,2,379.0
2008,NUTS,2010,SK04,2,332.0
2009,NUTS,2010,SK04,2,334.0
2010,NUTS,2010,SK04,2,397.0
2011,NUTS,2010,SK04,2,398.0
2012,NUTS,2010,SK04,2,431.0
2013,NUTS,2010,SK04,2,434.0
2014,NUTS,2010,SK04,2,509.0
2015,NUTS,2010,SK04,2,509.0
2016,NUTS,2010,SK04,2,712.0
2017,NUTS,2010,SK04,2,724.0
2018,NUTS,2010,SK04,2,893.0
2019,NUTS,2010,SK04,2,935.0
2020,NUTS,2010,SK04,2,1569.0
1990,NUTS,2010,TR,0,2166.0
1991,NUTS,2010,TR,0,2509.0
1992,NUTS,2010,TR,0,2824.0
1993,NUTS,2010,TR,0,2807.0
1994,NUTS,2010,TR,0,3232.0
1995,NUTS,2010,TR,0,3634.0
1996,NUTS,2010,TR,0,4281.0
1997,NUTS,2010,TR,0,5632.0
1998,NUTS,2010,TR,0,5223.0
1999,NUTS,2010,TR,0,5614.0
2000,NUTS,2010,TR,0,6032.0
2001,NUTS,2010,TR,0,5607.0
2002,NUTS,2010,TR,0,5918.0
2003,NUTS,2010,TR,0,7837.0
2004,NUTS,2010,TR,0,8836.0
2005,NUTS,2010,TR,0,14992.0
2006,NUTS,2010,TR,0,18029.0
2007,NUTS,2010,TR,0,24261.0
2008,NUTS,2010,TR,0,27462.0
2009,NUTS,2010,TR,0,31476.0
2010,NUTS,2010,TR,0,37522.0
2011,NUTS,2010,TR,0,45408.0
2012,NUTS,2010,TR,0,52233.0
2013,NUTS,2010,TR,0,58391.0
2014,NUTS,2010,TR,0,61945.0
2015,NUTS,2010,TR,0,66667.0
2016,NUTS,2010,TR,0,72579.0
2017,NUTS,2010,TR,0,87918.0
2018,NUTS,2010,TR,0,104376.0
2019,NUTS,2010,TR,0,114931.0
2020,NUTS,2010,TR,0,130279.0
1981,NUTS,2010,UK,0,195000.0
1982,NUTS,2010,UK,0,191000.0
1983,NUTS,2010,UK,0,186000.0
1984,NUTS,2010,UK,0,180000.0
1985,NUTS,2010,UK,0,173000.0
1986,NUTS,2010,UK,0,188000.0
1987,NUTS,2010,UK,0,185000.0
1988,NUTS,2010,UK,0,185000.0
1989,NUTS,2010,UK,0,176000.0
1990,NUTS,2010,UK,0,171000.0
1991,NUTS,2010,UK,0,159000.0
1992,NUTS,2010,UK,0,152000.0
1993,NUTS,2010,UK,0,150000.0
1994,NUTS,2010,UK,0,143000.0
1995,NUTS,2010,UK,0,145000.0
1996,NUTS,2010,UK,0,141861.0
1997,NUTS,2010,UK,0,136844.0
1998,NUTS,2010,UK,0,148058.0
1999,NUTS,2010,UK,0,152866.0
2000,NUTS,2010,UK,0,145499.0
2001,NUTS,2010,UK,0,154047.0
2002,NUTS,2010,UK,0,158161.0
2003,NUTS,2010,UK,0,156361.0
2004,NUTS,2010,UK,0,149685.0
2005,NUTS,2010,UK,0,145401.0
2006,NUTS,2010,UK,0,149473.0
2007,NUTS,2010,UK,0,157323.0
2008,NUTS,2010,UK,0,152173.0
2009,NUTS,2010,UK,0,151494.0
2010,NUTS,2010,UK,0,154870.0
2011,NUTS,2010,UK,0,158385.0
2012,NUTS,2010,UK,0,160116.0
2013,NUTS,2010,UK,0,177948.0
2014,NUTS,2010,UK,0,192221.0
2015,NUTS,2010,UK,0,206153.0
2016,NUTS,2010,UK,0,209584.0
2017,NUTS,2010,UK,0,231234.0
2018,NUTS,2010,UK,0,250059.0
2019,NUTS,2010,UK,0,270417.0
1996,NUTS,2010,UKC,1,3623.0
1997,NUTS,2010,UKC,1,3161.0
1998,NUTS,2010,UKC,1,3293.0
1999,NUTS,2010,UKC,1,2996.0
2000,NUTS,2010,UKC,1,2645.0
2001,NUTS,2010,UKC,1,2271.0
2002,NUTS,2010,UKC,1,2455.0
2003,NUTS,2010,UKC,1,2669.0
2004,NUTS,2010,UKC,1,2587.0
2005,NUTS,2010,UKC,1,2609.0
2006,NUTS,2010,UKC,1,3593.0
2007,NUTS,2010,UKC,1,4276.0
2008,NUTS,2010,UKC,1,3808.0
2009,NUTS,2010,UKC,1,3889.0
2010,NUTS,2010,UKC,1,3422.0
2011,NUTS,2010,UKC,1,3500.0
2012,NUTS,2010,UKC,1,3469.0
2013,NUTS,2010,UKC,1,4783.0
2014,NUTS,2010,UKC,1,4073.0
2015,NUTS,2010,UKC,1,4449.0
2016,NUTS,2010,UKC,1,4179.0
2017,NUTS,2010,UKC,1,5416.0
2018,NUTS,2010,UKC,1,6060.0
2002,NUTS,2010,UKC1,2,1231.0
2003,NUTS,2010,UKC1,2,1343.0
2004,NUTS,2010,UKC1,2,1271.0
2005,NUTS,2010,UKC1,2,1354.0
2006,NUTS,2010,UKC1,2,1227.0
2007,NUTS,2010,UKC1,2,1937.0
2008,NUTS,2010,UKC1,2,1700.0
2009,NUTS,2010,UKC1,2,1686.0
2010,NUTS,2010,UKC1,2,1349.0
2011,NUTS,2010,UKC1,2,1380.0
2012,NUTS,2010,UKC1,2,1445.0
2013,NUTS,2010,UKC1,2,2530.0
2014,NUTS,2010,UKC1,2,1658.0
2015,NUTS,2010,UKC1,2,1650.0
2016,NUTS,2010,UKC1,2,1382.0
2017,NUTS,2010,UKC1,2,1865.0
2018,NUTS,2010,UKC1,2,2300.0
2002,NUTS,2010,UKC2,2,1224.0
2003,NUTS,2010,UKC2,2,1325.0
2004,NUTS,2010,UKC2,2,1316.0
2005,NUTS,2010,UKC2,2,1255.0
2006,NUTS,2010,UKC2,2,2366.0
2007,NUTS,2010,UKC2,2,2339.0
2008,NUTS,2010,UKC2,2,2108.0
2009,NUTS,2010,UKC2,2,2203.0
2010,NUTS,2010,UKC2,2,2074.0
2011,NUTS,2010,UKC2,2,2121.0
2012,NUTS,2010,UKC2,2,2025.0
2013,NUTS,2010,UKC2,2,2253.0
2014,NUTS,2010,UKC2,2,2415.0
2015,NUTS,2010,UKC2,2,2799.0
2016,NUTS,2010,UKC2,2,2797.0
2017,NUTS,2010,UKC2,2,3551.0
2018,NUTS,2010,UKC2,2,3761.0
1996,NUTS,2010,UKD,1,16777.0
1997,NUTS,2010,UKD,1,16622.0
1998,NUTS,2010,UKD,1,17933.0
1999,NUTS,2010,UKD,1,18430.0
2000,NUTS,2010,UKD,1,16509.0
2001,NUTS,2010,UKD,1,17007.0
2002,NUTS,2010,UKD,1,17511.0
2003,NUTS,2010,UKD,1,16561.0
2004,NUTS,2010,UKD,1,16434.0
2005,NUTS,2010,UKD,1,16169.0
2006,NUTS,2010,UKD,1,16312.0
2007,NUTS,2010,UKD,1,19448.0
2008,NUTS,2010,UKD,1,15940.0
2009,NUTS,2010,UKD,1,14926.0
2010,NUTS,2010,UKD,1,13049.0
2011,NUTS,2010,UKD,1,13346.0
2012,NUTS,2010,UKD,1,12960.0
2013,NUTS,2010,UKD,1,13024.0
2014,NUTS,2010,UKD,1,15266.0
2015,NUTS,2010,UKD,1,17324.0
2016,NUTS,2010,UKD,1,17496.0
2017,NUTS,2010,UKD,1,18791.0
2018,NUTS,2010,UKD,1,19808.0
2002,NUTS,2010,UKD1,2,2111.0
2003,NUTS,2010,UKD1,2,1798.0
2004,NUTS,2010,UKD1,2,1694.0
2005,NUTS,2010,UKD1,2,1648.0
2006,NUTS,2010,UKD1,2,900.0
2007,NUTS,2010,UKD1,2,1078.0
2008,NUTS,2010,UKD1,2,1000.0
2009,NUTS,2010,UKD1,2,1068.0
2010,NUTS,2010,UKD1,2,1307.0
2011,NUTS,2010,UKD1,2,1337.0
2012,NUTS,2010,UKD1,2,1112.0
2013,NUTS,2010,UKD1,2,918.0
2014,NUTS,2010,UKD1,2,1407.0
2015,NUTS,2010,UKD1,2,1770.0
2016,NUTS,2010,UKD1,2,1727.0
2017,NUTS,2010,UKD1,2,1854.0
2018,NUTS,2010,UKD1,2,2166.0
2002,NUTS,2010,UKD3,2,3274.0
2003,NUTS,2010,UKD3,2,2898.0
2004,NUTS,2010,UKD3,2,3167.0
2005,NUTS,2010,UKD3,2,2665.0
2006,NUTS,2010,UKD3,2,2545.0
2007,NUTS,2010,UKD3,2,3092.0
2008,NUTS,2010,UKD3,2,2677.0
2009,NUTS,2010,UKD3,2,2986.0
2010,NUTS,2010,UKD3,2,3163.0
2011,NUTS,2010,UKD3,2,3235.0
2012,NUTS,2010,UKD3,2,3215.0
2013,NUTS,2010,UKD3,2,3187.0
2014,NUTS,2010,UKD3,2,3813.0
2015,NUTS,2010,UKD3,2,4641.0
2016,NUTS,2010,UKD3,2,4727.0
2017,NUTS,2010,UKD3,2,5501.0
2018,NUTS,2010,UKD3,2,6063.0
2002,NUTS,2010,UKD4,2,4361.0
2003,NUTS,2010,UKD4,2,4286.0
2004,NUTS,2010,UKD4,2,4239.0
2005,NUTS,2010,UKD4,2,4377.0
2006,NUTS,2010,UKD4,2,4835.0
2007,NUTS,2010,UKD4,2,5958.0
2008,NUTS,2010,UKD4,2,4529.0
2009,NUTS,2010,UKD4,2,2630.0
2010,NUTS,2010,UKD4,2,2421.0
2011,NUTS,2010,UKD4,2,2476.0
2012,NUTS,2010,UKD4,2,2561.0
2013,NUTS,2010,UKD4,2,2541.0
2014,NUTS,2010,UKD4,2,2604.0
2015,NUTS,2010,UKD4,2,3059.0
2016,NUTS,2010,UKD4,2,3379.0
2017,NUTS,2010,UKD4,2,3299.0
2018,NUTS,2010,UKD4,2,3551.0
2009,NUTS,2010,UKD6,2,6018.0
2010,NUTS,2010,UKD6,2,4461.0
2011,NUTS,2010,UKD6,2,4562.0
2012,NUTS,2010,UKD6,2,4433.0
2013,NUTS,2010,UKD6,2,4480.0
2014,NUTS,2010,UKD6,2,4998.0
2015,NUTS,2010,UKD6,2,5233.0
2016,NUTS,2010,UKD6,2,4525.0
2017,NUTS,2010,UKD6,2,4573.0
2018,NUTS,2010,UKD6,2,4569.0
2009,NUTS,2010,UKD7,2,2225.0
2010,NUTS,2010,UKD7,2,1697.0
2011,NUTS,2010,UKD7,2,1736.0
2012,NUTS,2010,UKD7,2,1639.0
2013,NUTS,2010,UKD7,2,1898.0
2014,NUTS,2010,UKD7,2,2444.0
2015,NUTS,2010,UKD7,2,2620.0
2016,NUTS,2010,UKD7,2,3139.0
2017,NUTS,2010,UKD7,2,3565.0
2018,NUTS,2010,UKD7,2,3459.0
1996,NUTS,2010,UKE,1,5949.0
1997,NUTS,2010,UKE,1,5461.0
1998,NUTS,2010,UKE,1,6475.0
1999,NUTS,2010,UKE,1,6450.0
2000,NUTS,2010,UKE,1,5537.0
2001,NUTS,2010,UKE,1,5981.0
2002,NUTS,2010,UKE,1,6270.0
2003,NUTS,2010,UKE,1,6098.0
2004,NUTS,2010,UKE,1,5828.0
2005,NUTS,2010,UKE,1,6348.0
2006,NUTS,2010,UKE,1,6602.0
2007,NUTS,2010,UKE,1,7284.0
2008,NUTS,2010,UKE,1,6548.0
2009,NUTS,2010,UKE,1,7447.0
2010,NUTS,2010,UKE,1,7649.0
2011,NUTS,2010,UKE,1,7823.0
2012,NUTS,2010,UKE,1,7768.0
2013,NUTS,2010,UKE,1,9189.0
2014,NUTS,2010,UKE,1,9644.0
2015,NUTS,2010,UKE,1,10674.0
2016,NUTS,2010,UKE,1,10317.0
2017,NUTS,2010,UKE,1,12766.0
2018,NUTS,2010,UKE,1,13422.0
2002,NUTS,2010,UKE1,2,761.0
2003,NUTS,2010,UKE1,2,540.0
2004,NUTS,2010,UKE1,2,733.0
2005,NUTS,2010,UKE1,2,782.0
2006,NUTS,2010,UKE1,2,876.0
2007,NUTS,2010,UKE1,2,1139.0
2008,NUTS,2010,UKE1,2,1036.0
2009,NUTS,2010,UKE1,2,1090.0
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,1463.0
2014,NUTS,2010,UKE1,2,1662.0
2015,NUTS,2010,UKE1,2,1657.0
2016,NUTS,2010,UKE1,2,1678.0
2017,NUTS,2010,UKE1,2,1919.0
2018,NUTS,2010,UKE1,2,2115.0
2002,NUTS,2010,UKE2,2,1705.0
2003,NUTS,2010,UKE2,2,1641.0
2004,NUTS,2010,UKE2,2,1625.0
2005,NUTS,2010,UKE2,2,2117.0
2006,NUTS,2010,UKE2,2,2144.0
2007,NUTS,2010,UKE2,2,2359.0
2008,NUTS,2010,UKE2,2,1921.0
2009,NUTS,2010,UKE2,2,2277.0
2010,NUTS,2010,UKE2,2,3255.0
