year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrste
2008,NUTS,2010,IS00,2,24.4
2009,NUTS,2010,IS00,2,25.3
2010,NUTS,2010,IS00,2,25.1
2011,NUTS,2010,IS00,2,25.9
2012,NUTS,2010,IS00,2,27.2
2013,NUTS,2010,IS00,2,28.2
2014,NUTS,2010,IS00,2,29.0
2015,NUTS,2010,IS00,2,30.2
2016,NUTS,2010,IS00,2,32.0
2017,NUTS,2010,IS00,2,33.7
2018,NUTS,2010,IS00,2,35.1
2019,NUTS,2010,IS00,2,36.0
2020,NUTS,2010,IS00,2,35.7
1999,NUTS,2010,IT,0,7.2
2000,NUTS,2010,IT,0,7.3
2001,NUTS,2010,IT,0,7.8
2002,NUTS,2010,IT,0,8.1
2003,NUTS,2010,IT,0,8.4
2004,NUTS,2010,IT,0,9.1
2005,NUTS,2010,IT,0,9.8
2006,NUTS,2010,IT,0,10.4
2007,NUTS,2010,IT,0,11.0
2008,NUTS,2010,IT,0,11.6
2009,NUTS,2010,IT,0,11.8
2010,NUTS,2010,IT,0,12.0
2011,NUTS,2010,IT,0,12.2
2012,NUTS,2010,IT,0,12.9
2013,NUTS,2010,IT,0,13.4
2014,NUTS,2010,IT,0,13.9
2015,NUTS,2010,IT,0,14.5
2016,NUTS,2010,IT,0,14.7
2017,NUTS,2010,IT,0,15.6
2018,NUTS,2010,IT,0,16.2
2019,NUTS,2010,IT,0,16.5
2020,NUTS,2010,IT,0,16.8
1999,NUTS,2010,ITC,1,7.4
2000,NUTS,2010,ITC,1,7.4
2001,NUTS,2010,ITC,1,8.1
2002,NUTS,2010,ITC,1,8.5
2003,NUTS,2010,ITC,1,8.7
2004,NUTS,2010,ITC,1,9.2
2005,NUTS,2010,ITC,1,10.0
2006,NUTS,2010,ITC,1,10.6
2007,NUTS,2010,ITC,1,11.5
2008,NUTS,2010,ITC,1,12.3
2009,NUTS,2010,ITC,1,12.5
2010,NUTS,2010,ITC,1,12.8
2011,NUTS,2010,ITC,1,12.8
2012,NUTS,2010,ITC,1,13.3
2013,NUTS,2010,ITC,1,14.1
2014,NUTS,2010,ITC,1,14.5
2015,NUTS,2010,ITC,1,15.2
2016,NUTS,2010,ITC,1,15.4
2017,NUTS,2010,ITC,1,16.4
2018,NUTS,2010,ITC,1,17.3
2019,NUTS,2010,ITC,1,17.4
2020,NUTS,2010,ITC,1,17.7
1999,NUTS,2010,ITC1,2,6.2
2000,NUTS,2010,ITC1,2,6.8
2001,NUTS,2010,ITC1,2,7.5
2002,NUTS,2010,ITC1,2,7.7
2003,NUTS,2010,ITC1,2,8.0
2004,NUTS,2010,ITC1,2,7.5
2005,NUTS,2010,ITC1,2,9.0
2006,NUTS,2010,ITC1,2,9.6
2007,NUTS,2010,ITC1,2,10.5
2008,NUTS,2010,ITC1,2,11.2
2009,NUTS,2010,ITC1,2,11.2
2010,NUTS,2010,ITC1,2,11.6
2011,NUTS,2010,ITC1,2,11.4
2012,NUTS,2010,ITC1,2,12.3
2013,NUTS,2010,ITC1,2,13.1
2014,NUTS,2010,ITC1,2,13.4
2015,NUTS,2010,ITC1,2,13.6
2016,NUTS,2010,ITC1,2,14.0
2017,NUTS,2010,ITC1,2,15.0
2018,NUTS,2010,ITC1,2,15.9
2019,NUTS,2010,ITC1,2,16.1
2020,NUTS,2010,ITC1,2,16.5
1999,NUTS,2010,ITC2,2,6.1
2000,NUTS,2010,ITC2,2,6.1
2001,NUTS,2010,ITC2,2,5.6
2002,NUTS,2010,ITC2,2,5.5
2003,NUTS,2010,ITC2,2,6.6
2004,NUTS,2010,ITC2,2,8.9
2005,NUTS,2010,ITC2,2,8.5
2006,NUTS,2010,ITC2,2,9.6
2007,NUTS,2010,ITC2,2,9.5
2008,NUTS,2010,ITC2,2,9.7
2009,NUTS,2010,ITC2,2,9.1
2010,NUTS,2010,ITC2,2,9.3
2011,NUTS,2010,ITC2,2,9.8
2012,NUTS,2010,ITC2,2,12.0
2013,NUTS,2010,ITC2,2,13.3
2014,NUTS,2010,ITC2,2,12.3
2015,NUTS,2010,ITC2,2,12.7
2016,NUTS,2010,ITC2,2,13.1
2017,NUTS,2010,ITC2,2,15.0
2018,NUTS,2010,ITC2,2,15.5
2019,NUTS,2010,ITC2,2,15.4
2020,NUTS,2010,ITC2,2,15.6
1999,NUTS,2010,ITC3,2,7.8
2000,NUTS,2010,ITC3,2,8.1
2001,NUTS,2010,ITC3,2,9.7
2002,NUTS,2010,ITC3,2,9.2
2003,NUTS,2010,ITC3,2,9.6
2004,NUTS,2010,ITC3,2,11.7
2005,NUTS,2010,ITC3,2,11.6
2006,NUTS,2010,ITC3,2,11.9
2007,NUTS,2010,ITC3,2,13.2
2008,NUTS,2010,ITC3,2,14.3
2009,NUTS,2010,ITC3,2,15.1
2010,NUTS,2010,ITC3,2,15.0
2011,NUTS,2010,ITC3,2,14.7
2012,NUTS,2010,ITC3,2,15.5
2013,NUTS,2010,ITC3,2,16.4
2014,NUTS,2010,ITC3,2,16.0
2015,NUTS,2010,ITC3,2,16.3
2016,NUTS,2010,ITC3,2,16.3
2017,NUTS,2010,ITC3,2,16.6
2018,NUTS,2010,ITC3,2,18.8
2019,NUTS,2010,ITC3,2,18.6
2020,NUTS,2010,ITC3,2,18.6
1999,NUTS,2010,ITC4,2,7.9
2000,NUTS,2010,ITC4,2,7.6
2001,NUTS,2010,ITC4,2,8.1
2002,NUTS,2010,ITC4,2,8.8
2003,NUTS,2010,ITC4,2,8.9
2004,NUTS,2010,ITC4,2,9.6
2005,NUTS,2010,ITC4,2,10.3
2006,NUTS,2010,ITC4,2,10.8
2007,NUTS,2010,ITC4,2,11.8
2008,NUTS,2010,ITC4,2,12.5
2009,NUTS,2010,ITC4,2,12.7
2010,NUTS,2010,ITC4,2,13.0
2011,NUTS,2010,ITC4,2,13.1
2012,NUTS,2010,ITC4,2,13.5
2013,NUTS,2010,ITC4,2,14.2
2014,NUTS,2010,ITC4,2,14.8
2015,NUTS,2010,ITC4,2,15.8
2016,NUTS,2010,ITC4,2,15.9
2017,NUTS,2010,ITC4,2,17.0
2018,NUTS,2010,ITC4,2,17.7
2019,NUTS,2010,ITC4,2,17.8
2020,NUTS,2010,ITC4,2,18.1
1999,NUTS,2010,ITF,1,6.4
2000,NUTS,2010,ITF,1,6.7
2001,NUTS,2010,ITF,1,6.9
2002,NUTS,2010,ITF,1,7.0
2003,NUTS,2010,ITF,1,7.3
2004,NUTS,2010,ITF,1,8.1
2005,NUTS,2010,ITF,1,8.6
2006,NUTS,2010,ITF,1,9.1
2007,NUTS,2010,ITF,1,9.5
2008,NUTS,2010,ITF,1,10.1
2009,NUTS,2010,ITF,1,10.2
2010,NUTS,2010,ITF,1,10.5
2011,NUTS,2010,ITF,1,10.4
2012,NUTS,2010,ITF,1,11.2
2013,NUTS,2010,ITF,1,11.6
2014,NUTS,2010,ITF,1,11.9
2015,NUTS,2010,ITF,1,12.2
2016,NUTS,2010,ITF,1,12.3
2017,NUTS,2010,ITF,1,12.8
2018,NUTS,2010,ITF,1,13.2
2019,NUTS,2010,ITF,1,13.6
2020,NUTS,2010,ITF,1,13.9
1999,NUTS,2010,ITF1,2,6.6
2000,NUTS,2010,ITF1,2,7.0
2001,NUTS,2010,ITF1,2,6.9
2002,NUTS,2010,ITF1,2,8.5
2003,NUTS,2010,ITF1,2,8.3
2004,NUTS,2010,ITF1,2,10.0
2005,NUTS,2010,ITF1,2,11.3
2006,NUTS,2010,ITF1,2,11.8
2007,NUTS,2010,ITF1,2,11.5
2008,NUTS,2010,ITF1,2,12.7
2009,NUTS,2010,ITF1,2,12.6
2010,NUTS,2010,ITF1,2,13.1
2011,NUTS,2010,ITF1,2,14.0
2012,NUTS,2010,ITF1,2,14.2
2013,NUTS,2010,ITF1,2,14.3
2014,NUTS,2010,ITF1,2,13.6
2015,NUTS,2010,ITF1,2,14.4
2016,NUTS,2010,ITF1,2,14.4
2017,NUTS,2010,ITF1,2,15.5
2018,NUTS,2010,ITF1,2,16.8
2019,NUTS,2010,ITF1,2,17.3
2020,NUTS,2010,ITF1,2,18.0
1999,NUTS,2010,ITF2,2,7.2
2000,NUTS,2010,ITF2,2,7.1
2001,NUTS,2010,ITF2,2,6.8
2002,NUTS,2010,ITF2,2,8.1
2003,NUTS,2010,ITF2,2,8.0
2004,NUTS,2010,ITF2,2,9.5
2005,NUTS,2010,ITF2,2,10.3
2006,NUTS,2010,ITF2,2,10.6
2007,NUTS,2010,ITF2,2,11.5
2008,NUTS,2010,ITF2,2,12.1
2009,NUTS,2010,ITF2,2,11.7
2010,NUTS,2010,ITF2,2,11.9
2011,NUTS,2010,ITF2,2,12.2
2012,NUTS,2010,ITF2,2,13.3
2013,NUTS,2010,ITF2,2,13.6
2014,NUTS,2010,ITF2,2,14.1
2015,NUTS,2010,ITF2,2,14.8
2016,NUTS,2010,ITF2,2,15.3
2017,NUTS,2010,ITF2,2,16.5
2018,NUTS,2010,ITF2,2,16.4
2019,NUTS,2010,ITF2,2,16.0
2020,NUTS,2010,ITF2,2,15.5
1999,NUTS,2010,ITF3,2,6.6
2000,NUTS,2010,ITF3,2,6.8
2001,NUTS,2010,ITF3,2,6.7
2002,NUTS,2010,ITF3,2,6.8
2003,NUTS,2010,ITF3,2,7.1
2004,NUTS,2010,ITF3,2,8.0
2005,NUTS,2010,ITF3,2,8.6
2006,NUTS,2010,ITF3,2,8.8
2007,NUTS,2010,ITF3,2,9.0
2008,NUTS,2010,ITF3,2,9.5
2009,NUTS,2010,ITF3,2,10.1
2010,NUTS,2010,ITF3,2,10.3
2011,NUTS,2010,ITF3,2,10.0
2012,NUTS,2010,ITF3,2,11.1
2013,NUTS,2010,ITF3,2,11.6
2014,NUTS,2010,ITF3,2,11.8
2015,NUTS,2010,ITF3,2,12.2
2016,NUTS,2010,ITF3,2,12.6
2017,NUTS,2010,ITF3,2,13.0
2018,NUTS,2010,ITF3,2,13.1
2019,NUTS,2010,ITF3,2,13.4
2020,NUTS,2010,ITF3,2,13.8
1999,NUTS,2010,ITF4,2,6.1
2000,NUTS,2010,ITF4,2,6.6
2001,NUTS,2010,ITF4,2,7.1
2002,NUTS,2010,ITF4,2,7.1
2003,NUTS,2010,ITF4,2,7.2
2004,NUTS,2010,ITF4,2,7.2
2005,NUTS,2010,ITF4,2,7.4
2006,NUTS,2010,ITF4,2,8.3
2007,NUTS,2010,ITF4,2,8.9
2008,NUTS,2010,ITF4,2,9.5
2009,NUTS,2010,ITF4,2,9.0
2010,NUTS,2010,ITF4,2,9.5
2011,NUTS,2010,ITF4,2,9.4
2012,NUTS,2010,ITF4,2,10.2
2013,NUTS,2010,ITF4,2,10.7
2014,NUTS,2010,ITF4,2,11.2
2015,NUTS,2010,ITF4,2,10.9
2016,NUTS,2010,ITF4,2,10.8
2017,NUTS,2010,ITF4,2,11.5
2018,NUTS,2010,ITF4,2,12.3
2019,NUTS,2010,ITF4,2,12.5
2020,NUTS,2010,ITF4,2,12.8
1999,NUTS,2010,ITF5,2,4.8
2000,NUTS,2010,ITF5,2,4.7
2001,NUTS,2010,ITF5,2,4.8
2002,NUTS,2010,ITF5,2,5.8
2003,NUTS,2010,ITF5,2,6.7
2004,NUTS,2010,ITF5,2,6.7
2005,NUTS,2010,ITF5,2,8.0
2006,NUTS,2010,ITF5,2,8.8
2007,NUTS,2010,ITF5,2,9.8
2008,NUTS,2010,ITF5,2,9.9
2009,NUTS,2010,ITF5,2,9.6
2010,NUTS,2010,ITF5,2,9.8
2011,NUTS,2010,ITF5,2,9.9
2012,NUTS,2010,ITF5,2,11.0
2013,NUTS,2010,ITF5,2,12.4
2014,NUTS,2010,ITF5,2,12.4
2015,NUTS,2010,ITF5,2,12.6
2016,NUTS,2010,ITF5,2,13.0
2017,NUTS,2010,ITF5,2,13.6
2018,NUTS,2010,ITF5,2,13.4
2019,NUTS,2010,ITF5,2,13.9
2020,NUTS,2010,ITF5,2,14.2
1999,NUTS,2010,ITF6,2,6.4
2000,NUTS,2010,ITF6,2,6.8
2001,NUTS,2010,ITF6,2,7.4
2002,NUTS,2010,ITF6,2,6.7
2003,NUTS,2010,ITF6,2,7.6
2004,NUTS,2010,ITF6,2,9.0
2005,NUTS,2010,ITF6,2,9.2
2006,NUTS,2010,ITF6,2,9.5
2007,NUTS,2010,ITF6,2,10.6
2008,NUTS,2010,ITF6,2,11.0
2009,NUTS,2010,ITF6,2,11.1
2010,NUTS,2010,ITF6,2,11.0
2011,NUTS,2010,ITF6,2,11.0
2012,NUTS,2010,ITF6,2,11.4
2013,NUTS,2010,ITF6,2,11.3
2014,NUTS,2010,ITF6,2,12.5
2015,NUTS,2010,ITF6,2,12.9
2016,NUTS,2010,ITF6,2,12.4
2017,NUTS,2010,ITF6,2,12.7
2018,NUTS,2010,ITF6,2,12.7
2019,NUTS,2010,ITF6,2,13.5
2020,NUTS,2010,ITF6,2,13.5
1999,NUTS,2010,ITG,1,6.5
2000,NUTS,2010,ITG,1,6.3
2001,NUTS,2010,ITG,1,7.0
2002,NUTS,2010,ITG,1,7.2
2003,NUTS,2010,ITG,1,7.2
2004,NUTS,2010,ITG,1,7.3
2005,NUTS,2010,ITG,1,7.8
2006,NUTS,2010,ITG,1,8.5
2007,NUTS,2010,ITG,1,9.0
2008,NUTS,2010,ITG,1,9.3
2009,NUTS,2010,ITG,1,9.8
2010,NUTS,2010,ITG,1,9.9
2011,NUTS,2010,ITG,1,9.9
2012,NUTS,2010,ITG,1,10.6
2013,NUTS,2010,ITG,1,10.9
2014,NUTS,2010,ITG,1,10.8
2015,NUTS,2010,ITG,1,11.3
2016,NUTS,2010,ITG,1,11.5
2017,NUTS,2010,ITG,1,12.2
2018,NUTS,2010,ITG,1,12.3
2019,NUTS,2010,ITG,1,12.5
2020,NUTS,2010,ITG,1,13.0
1999,NUTS,2010,ITG1,2,6.9
2000,NUTS,2010,ITG1,2,6.6
2001,NUTS,2010,ITG1,2,7.2
2002,NUTS,2010,ITG1,2,7.6
2003,NUTS,2010,ITG1,2,7.3
2004,NUTS,2010,ITG1,2,7.5
2005,NUTS,2010,ITG1,2,7.9
2006,NUTS,2010,ITG1,2,8.5
2007,NUTS,2010,ITG1,2,9.0
2008,NUTS,2010,ITG1,2,9.3
2009,NUTS,2010,ITG1,2,9.9
2010,NUTS,2010,ITG1,2,9.9
2011,NUTS,2010,ITG1,2,9.6
2012,NUTS,2010,ITG1,2,10.3
2013,NUTS,2010,ITG1,2,10.7
2014,NUTS,2010,ITG1,2,10.8
2015,NUTS,2010,ITG1,2,11.0
2016,NUTS,2010,ITG1,2,11.0
2017,NUTS,2010,ITG1,2,11.6
2018,NUTS,2010,ITG1,2,11.9
2019,NUTS,2010,ITG1,2,11.9
2020,NUTS,2010,ITG1,2,12.5
1999,NUTS,2010,ITG2,2,5.5
2000,NUTS,2010,ITG2,2,5.4
2001,NUTS,2010,ITG2,2,6.3
2002,NUTS,2010,ITG2,2,6.1
2003,NUTS,2010,ITG2,2,6.8
2004,NUTS,2010,ITG2,2,6.7
2005,NUTS,2010,ITG2,2,7.4
2006,NUTS,2010,ITG2,2,8.5
2007,NUTS,2010,ITG2,2,9.1
2008,NUTS,2010,ITG2,2,9.0
2009,NUTS,2010,ITG2,2,9.5
2010,NUTS,2010,ITG2,2,10.1
2011,NUTS,2010,ITG2,2,10.7
2012,NUTS,2010,ITG2,2,11.4
2013,NUTS,2010,ITG2,2,11.5
2014,NUTS,2010,ITG2,2,10.9
2015,NUTS,2010,ITG2,2,12.2
2016,NUTS,2010,ITG2,2,13.1
2017,NUTS,2010,ITG2,2,13.9
2018,NUTS,2010,ITG2,2,13.4
2019,NUTS,2010,ITG2,2,14.4
2020,NUTS,2010,ITG2,2,14.6
1999,NUTS,2010,ITH,1,7.0
2000,NUTS,2010,ITH,1,7.2
2001,NUTS,2010,ITH,1,8.0
2002,NUTS,2010,ITH,1,8.3
2003,NUTS,2010,ITH,1,8.5
2004,NUTS,2010,ITH,1,8.8
2005,NUTS,2010,ITH,1,10.0
2006,NUTS,2010,ITH,1,10.5
2007,NUTS,2010,ITH,1,10.9
2008,NUTS,2010,ITH,1,11.5
2009,NUTS,2010,ITH,1,11.8
2010,NUTS,2010,ITH,1,12.0
2011,NUTS,2010,ITH,1,12.5
2012,NUTS,2010,ITH,1,13.1
2013,NUTS,2010,ITH,1,13.6
2014,NUTS,2010,ITH,1,14.1
2015,NUTS,2010,ITH,1,14.8
2016,NUTS,2010,ITH,1,15.1
2017,NUTS,2010,ITH,1,16.0
2018,NUTS,2010,ITH,1,16.9
2019,NUTS,2010,ITH,1,17.4
2020,NUTS,2010,ITH,1,17.8
1999,NUTS,2010,ITH1,2,5.4
2000,NUTS,2010,ITH1,2,5.6
2001,NUTS,2010,ITH1,2,6.5
2002,NUTS,2010,ITH1,2,6.5
2003,NUTS,2010,ITH1,2,7.2
2004,NUTS,2010,ITH1,2,7.5
2005,NUTS,2010,ITH1,2,8.3
2006,NUTS,2010,ITH1,2,8.1
2007,NUTS,2010,ITH1,2,8.3
2008,NUTS,2010,ITH1,2,8.7
2009,NUTS,2010,ITH1,2,9.1
2010,NUTS,2010,ITH1,2,9.7
2011,NUTS,2010,ITH1,2,10.1
2012,NUTS,2010,ITH1,2,10.9
2013,NUTS,2010,ITH1,2,11.8
2014,NUTS,2010,ITH1,2,12.8
2015,NUTS,2010,ITH1,2,12.9
2016,NUTS,2010,ITH1,2,13.0
2017,NUTS,2010,ITH1,2,13.2
2018,NUTS,2010,ITH1,2,14.1
2019,NUTS,2010,ITH1,2,13.7
2020,NUTS,2010,ITH1,2,14.2
1999,NUTS,2010,ITH2,2,6.5
2000,NUTS,2010,ITH2,2,6.9
2001,NUTS,2010,ITH2,2,8.1
2002,NUTS,2010,ITH2,2,8.6
2003,NUTS,2010,ITH2,2,8.3
2004,NUTS,2010,ITH2,2,8.0
2005,NUTS,2010,ITH2,2,10.1
2006,NUTS,2010,ITH2,2,10.8
2007,NUTS,2010,ITH2,2,11.8
2008,NUTS,2010,ITH2,2,12.1
2009,NUTS,2010,ITH2,2,12.5
2010,NUTS,2010,ITH2,2,13.0
2011,NUTS,2010,ITH2,2,13.4
2012,NUTS,2010,ITH2,2,13.8
2013,NUTS,2010,ITH2,2,13.7
2014,NUTS,2010,ITH2,2,15.0
2015,NUTS,2010,ITH2,2,15.1
2016,NUTS,2010,ITH2,2,15.2
2017,NUTS,2010,ITH2,2,16.9
2018,NUTS,2010,ITH2,2,17.4
2019,NUTS,2010,ITH2,2,17.7
2020,NUTS,2010,ITH2,2,18.2
1999,NUTS,2010,ITH3,2,6.5
2000,NUTS,2010,ITH3,2,6.6
2001,NUTS,2010,ITH3,2,7.6
2002,NUTS,2010,ITH3,2,7.6
2003,NUTS,2010,ITH3,2,7.6
2004,NUTS,2010,ITH3,2,8.8
2005,NUTS,2010,ITH3,2,9.3
2006,NUTS,2010,ITH3,2,9.6
2007,NUTS,2010,ITH3,2,10.0
2008,NUTS,2010,ITH3,2,10.6
2009,NUTS,2010,ITH3,2,10.7
2010,NUTS,2010,ITH3,2,11.2
2011,NUTS,2010,ITH3,2,11.5
2012,NUTS,2010,ITH3,2,11.5
2013,NUTS,2010,ITH3,2,12.5
2014,NUTS,2010,ITH3,2,12.8
2015,NUTS,2010,ITH3,2,13.2
2016,NUTS,2010,ITH3,2,13.4
2017,NUTS,2010,ITH3,2,14.6
2018,NUTS,2010,ITH3,2,15.4
2019,NUTS,2010,ITH3,2,16.1
2020,NUTS,2010,ITH3,2,16.5
1999,NUTS,2010,ITH4,2,6.3
2000,NUTS,2010,ITH4,2,6.9
2001,NUTS,2010,ITH4,2,7.1
2002,NUTS,2010,ITH4,2,7.6
2003,NUTS,2010,ITH4,2,8.1
2004,NUTS,2010,ITH4,2,7.6
2005,NUTS,2010,ITH4,2,10.1
2006,NUTS,2010,ITH4,2,10.9
2007,NUTS,2010,ITH4,2,11.3
2008,NUTS,2010,ITH4,2,11.2
2009,NUTS,2010,ITH4,2,10.9
2010,NUTS,2010,ITH4,2,11.1
2011,NUTS,2010,ITH4,2,11.0
2012,NUTS,2010,ITH4,2,13.6
2013,NUTS,2010,ITH4,2,13.9
2014,NUTS,2010,ITH4,2,13.9
2015,NUTS,2010,ITH4,2,14.3
2016,NUTS,2010,ITH4,2,14.4
2017,NUTS,2010,ITH4,2,16.5
2018,NUTS,2010,ITH4,2,17.4
2019,NUTS,2010,ITH4,2,17.4
2020,NUTS,2010,ITH4,2,17.8
2005,NUTS,2010,ITH5,2,10.9
2006,NUTS,2010,ITH5,2,11.6
2007,NUTS,2010,ITH5,2,12.1
2008,NUTS,2010,ITH5,2,12.8
2009,NUTS,2010,ITH5,2,13.4
2010,NUTS,2010,ITH5,2,13.2
2011,NUTS,2010,ITH5,2,14.1
2012,NUTS,2010,ITH5,2,14.8
2013,NUTS,2010,ITH5,2,14.9
2014,NUTS,2010,ITH5,2,15.7
2015,NUTS,2010,ITH5,2,16.8
2016,NUTS,2010,ITH5,2,17.4
2017,NUTS,2010,ITH5,2,17.7
2018,NUTS,2010,ITH5,2,18.6
2019,NUTS,2010,ITH5,2,19.3
2020,NUTS,2010,ITH5,2,19.6
1999,NUTS,2010,ITI,1,8.4
2000,NUTS,2010,ITI,1,8.6
2001,NUTS,2010,ITI,1,9.1
2002,NUTS,2010,ITI,1,9.3
2003,NUTS,2010,ITI,1,10.2
2004,NUTS,2010,ITI,1,11.4
2005,NUTS,2010,ITI,1,12.2
2006,NUTS,2010,ITI,1,12.9
2007,NUTS,2010,ITI,1,13.4
2008,NUTS,2010,ITI,1,14.1
2009,NUTS,2010,ITI,1,14.0
2010,NUTS,2010,ITI,1,14.3
2011,NUTS,2010,ITI,1,14.6
2012,NUTS,2010,ITI,1,15.5
2013,NUTS,2010,ITI,1,16.0
2014,NUTS,2010,ITI,1,17.1
2015,NUTS,2010,ITI,1,17.6
2016,NUTS,2010,ITI,1,18.0
2017,NUTS,2010,ITI,1,19.2
2018,NUTS,2010,ITI,1,19.7
2019,NUTS,2010,ITI,1,20.0
2020,NUTS,2010,ITI,1,20.3
1999,NUTS,2010,ITI1,2,6.8
2000,NUTS,2010,ITI1,2,7.1
2001,NUTS,2010,ITI1,2,7.3
2002,NUTS,2010,ITI1,2,8.0
2003,NUTS,2010,ITI1,2,9.5
2004,NUTS,2010,ITI1,2,10.0
2005,NUTS,2010,ITI1,2,10.8
2006,NUTS,2010,ITI1,2,11.7
2007,NUTS,2010,ITI1,2,12.1
2008,NUTS,2010,ITI1,2,12.7
2009,NUTS,2010,ITI1,2,12.2
2010,NUTS,2010,ITI1,2,12.4
2011,NUTS,2010,ITI1,2,13.1
2012,NUTS,2010,ITI1,2,13.9
2013,NUTS,2010,ITI1,2,14.1
2014,NUTS,2010,ITI1,2,14.3
2015,NUTS,2010,ITI1,2,15.8
2016,NUTS,2010,ITI1,2,16.7
2017,NUTS,2010,ITI1,2,17.5
2018,NUTS,2010,ITI1,2,18.0
2019,NUTS,2010,ITI1,2,17.5
2020,NUTS,2010,ITI1,2,17.6
1999,NUTS,2010,ITI2,2,8.5
2000,NUTS,2010,ITI2,2,8.5
2001,NUTS,2010,ITI2,2,7.3
2002,NUTS,2010,ITI2,2,9.0
2003,NUTS,2010,ITI2,2,9.9
2004,NUTS,2010,ITI2,2,12.0
2005,NUTS,2010,ITI2,2,11.1
2006,NUTS,2010,ITI2,2,12.3
2007,NUTS,2010,ITI2,2,12.4
2008,NUTS,2010,ITI2,2,12.4
2009,NUTS,2010,ITI2,2,12.9
2010,NUTS,2010,ITI2,2,13.6
2011,NUTS,2010,ITI2,2,13.9
2012,NUTS,2010,ITI2,2,15.5
2013,NUTS,2010,ITI2,2,16.5
2014,NUTS,2010,ITI2,2,16.4
2015,NUTS,2010,ITI2,2,16.0
2016,NUTS,2010,ITI2,2,16.6
2017,NUTS,2010,ITI2,2,17.3
2018,NUTS,2010,ITI2,2,17.4
2019,NUTS,2010,ITI2,2,18.7
2020,NUTS,2010,ITI2,2,19.3
2005,NUTS,2010,ITI3,2,11.4
2006,NUTS,2010,ITI3,2,12.3
2007,NUTS,2010,ITI3,2,11.4
2008,NUTS,2010,ITI3,2,11.3
2009,NUTS,2010,ITI3,2,12.3
2010,NUTS,2010,ITI3,2,13.1
2011,NUTS,2010,ITI3,2,13.0
2012,NUTS,2010,ITI3,2,14.1
2013,NUTS,2010,ITI3,2,15.0
2014,NUTS,2010,ITI3,2,15.2
2015,NUTS,2010,ITI3,2,15.3
2016,NUTS,2010,ITI3,2,16.2
2017,NUTS,2010,ITI3,2,17.5
2018,NUTS,2010,ITI3,2,17.1
2019,NUTS,2010,ITI3,2,18.2
2020,NUTS,2010,ITI3,2,18.3
1999,NUTS,2010,ITI4,2,9.6
2000,NUTS,2010,ITI4,2,9.8
2001,NUTS,2010,ITI4,2,10.7
2002,NUTS,2010,ITI4,2,10.4
2003,NUTS,2010,ITI4,2,11.1
2004,NUTS,2010,ITI4,2,12.5
2005,NUTS,2010,ITI4,2,13.6
2006,NUTS,2010,ITI4,2,14.1
2007,NUTS,2010,ITI4,2,15.1
2008,NUTS,2010,ITI4,2,16.1
2009,NUTS,2010,ITI4,2,15.9
2010,NUTS,2010,ITI4,2,15.9
2011,NUTS,2010,ITI4,2,16.1
2012,NUTS,2010,ITI4,2,16.9
2013,NUTS,2010,ITI4,2,17.5
2014,NUTS,2010,ITI4,2,19.5
2015,NUTS,2010,ITI4,2,19.5
2016,NUTS,2010,ITI4,2,19.4
2017,NUTS,2010,ITI4,2,21.0
2018,NUTS,2010,ITI4,2,21.8
2019,NUTS,2010,ITI4,2,22.1
2020,NUTS,2010,ITI4,2,22.7
1999,NUTS,2010,LT,0,33.2
2000,NUTS,2010,LT,0,32.9
2001,NUTS,2010,LT,0,18.1
2002,NUTS,2010,LT,0,17.7
2003,NUTS,2010,LT,0,18.4
2004,NUTS,2010,LT,0,19.7
2005,NUTS,2010,LT,0,20.9
2006,NUTS,2010,LT,0,20.7
2007,NUTS,2010,LT,0,22.5
2008,NUTS,2010,LT,0,24.0
2009,NUTS,2010,LT,0,24.3
2010,NUTS,2010,LT,0,25.5
2011,NUTS,2010,LT,0,26.5
2012,NUTS,2010,LT,0,27.2
2013,NUTS,2010,LT,0,28.4
2014,NUTS,2010,LT,0,30.0
2015,NUTS,2010,LT,0,31.7
2016,NUTS,2010,LT,0,32.4
2017,NUTS,2010,LT,0,33.3
2018,NUTS,2010,LT,0,34.5
2019,NUTS,2010,LT,0,36.1
2020,NUTS,2010,LT,0,37.0
1999,NUTS,2010,LT0,1,33.2
2000,NUTS,2010,LT0,1,32.9
2001,NUTS,2010,LT0,1,18.1
2002,NUTS,2010,LT0,1,17.7
2003,NUTS,2010,LT0,1,18.4
2004,NUTS,2010,LT0,1,19.7
2005,NUTS,2010,LT0,1,20.9
2006,NUTS,2010,LT0,1,20.7
2007,NUTS,2010,LT0,1,22.5
2008,NUTS,2010,LT0,1,24.0
2009,NUTS,2010,LT0,1,24.3
2010,NUTS,2010,LT0,1,25.5
2011,NUTS,2010,LT0,1,26.5
2012,NUTS,2010,LT0,1,27.2
2013,NUTS,2010,LT0,1,28.4
2014,NUTS,2010,LT0,1,30.0
2015,NUTS,2010,LT0,1,31.7
2016,NUTS,2010,LT0,1,32.4
2017,NUTS,2010,LT0,1,33.3
2018,NUTS,2010,LT0,1,34.5
2019,NUTS,2010,LT0,1,36.1
2020,NUTS,2010,LT0,1,37.0
1999,NUTS,2010,LT00,2,33.2
2000,NUTS,2010,LT00,2,32.9
2001,NUTS,2010,LT00,2,18.1
2002,NUTS,2010,LT00,2,17.7
2003,NUTS,2010,LT00,2,18.4
2004,NUTS,2010,LT00,2,19.7
