year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_hes
2019,NUTS,2010,RO22,2,6.381
2001,NUTS,2010,RO3,1,32.633
2002,NUTS,2010,RO3,1,38.205
2003,NUTS,2010,RO3,1,35.808
2004,NUTS,2010,RO3,1,27.852
2005,NUTS,2010,RO3,1,37.531
2006,NUTS,2010,RO3,1,72.644
2007,NUTS,2010,RO3,1,125.3
2008,NUTS,2010,RO3,1,210.125
2009,NUTS,2010,RO3,1,136.134
2010,NUTS,2010,RO3,1,130.722
2011,NUTS,2010,RO3,1,119.641
2012,NUTS,2010,RO3,1,79.57
2013,NUTS,2010,RO3,1,62.964
2014,NUTS,2010,RO3,1,56.714
2015,NUTS,2010,RO3,1,62.8
2016,NUTS,2010,RO3,1,71.112
2017,NUTS,2010,RO3,1,93.482
2018,NUTS,2010,RO3,1,94.421
2019,NUTS,2010,RO3,1,98.44
2001,NUTS,2010,RO31,2,0.808
2002,NUTS,2010,RO31,2,1.233
2003,NUTS,2010,RO31,2,1.651
2004,NUTS,2010,RO31,2,1.532
2005,NUTS,2010,RO31,2,1.809
2006,NUTS,2010,RO31,2,3.701
2007,NUTS,2010,RO31,2,7.256
2008,NUTS,2010,RO31,2,11.745
2009,NUTS,2010,RO31,2,7.051
2010,NUTS,2010,RO31,2,5.535
2011,NUTS,2010,RO31,2,5.822
2012,NUTS,2010,RO31,2,4.942
2013,NUTS,2010,RO31,2,2.986
2014,NUTS,2010,RO31,2,2.365
2015,NUTS,2010,RO31,2,2.482
2016,NUTS,2010,RO31,2,2.801
2017,NUTS,2010,RO31,2,2.484
2018,NUTS,2010,RO31,2,2.86
2019,NUTS,2010,RO31,2,2.78
2001,NUTS,2010,RO32,2,31.825
2002,NUTS,2010,RO32,2,36.972
2003,NUTS,2010,RO32,2,34.157
2004,NUTS,2010,RO32,2,26.32
2005,NUTS,2010,RO32,2,35.721
2006,NUTS,2010,RO32,2,68.943
2007,NUTS,2010,RO32,2,118.044
2008,NUTS,2010,RO32,2,198.38
2009,NUTS,2010,RO32,2,129.083
2010,NUTS,2010,RO32,2,125.187
2011,NUTS,2010,RO32,2,113.819
2012,NUTS,2010,RO32,2,74.628
2013,NUTS,2010,RO32,2,59.977
2014,NUTS,2010,RO32,2,54.349
2015,NUTS,2010,RO32,2,60.319
2016,NUTS,2010,RO32,2,68.311
2017,NUTS,2010,RO32,2,90.999
2018,NUTS,2010,RO32,2,91.561
2019,NUTS,2010,RO32,2,95.661
2001,NUTS,2010,RO4,1,4.058
2002,NUTS,2010,RO4,1,9.322
2003,NUTS,2010,RO4,1,4.481
2004,NUTS,2010,RO4,1,21.563
2005,NUTS,2010,RO4,1,9.28
2006,NUTS,2010,RO4,1,21.358
2007,NUTS,2010,RO4,1,29.477
2008,NUTS,2010,RO4,1,49.127
2009,NUTS,2010,RO4,1,26.841
2010,NUTS,2010,RO4,1,36.967
2011,NUTS,2010,RO4,1,51.394
2012,NUTS,2010,RO4,1,50.587
2013,NUTS,2010,RO4,1,41.822
2014,NUTS,2010,RO4,1,28.115
2015,NUTS,2010,RO4,1,34.421
2016,NUTS,2010,RO4,1,24.572
2017,NUTS,2010,RO4,1,25.515
2018,NUTS,2010,RO4,1,20.129
2019,NUTS,2010,RO4,1,23.135
2001,NUTS,2010,RO41,2,2.43
2002,NUTS,2010,RO41,2,3.405
2003,NUTS,2010,RO41,2,1.3
2004,NUTS,2010,RO41,2,16.077
2005,NUTS,2010,RO41,2,3.026
2006,NUTS,2010,RO41,2,6.754
2007,NUTS,2010,RO41,2,7.825
2008,NUTS,2010,RO41,2,14.044
2009,NUTS,2010,RO41,2,9.215
2010,NUTS,2010,RO41,2,9.639
2011,NUTS,2010,RO41,2,15.606
2012,NUTS,2010,RO41,2,11.356
2013,NUTS,2010,RO41,2,9.132
2014,NUTS,2010,RO41,2,4.302
2015,NUTS,2010,RO41,2,4.887
2016,NUTS,2010,RO41,2,5.438
2017,NUTS,2010,RO41,2,5.638
2018,NUTS,2010,RO41,2,5.547
2019,NUTS,2010,RO41,2,4.419
2001,NUTS,2010,RO42,2,1.628
2002,NUTS,2010,RO42,2,5.917
2003,NUTS,2010,RO42,2,3.181
2004,NUTS,2010,RO42,2,5.486
2005,NUTS,2010,RO42,2,6.254
2006,NUTS,2010,RO42,2,14.604
2007,NUTS,2010,RO42,2,21.651
2008,NUTS,2010,RO42,2,35.083
2009,NUTS,2010,RO42,2,17.625
2010,NUTS,2010,RO42,2,27.329
2011,NUTS,2010,RO42,2,35.789
2012,NUTS,2010,RO42,2,39.23
2013,NUTS,2010,RO42,2,32.69
2014,NUTS,2010,RO42,2,23.813
2015,NUTS,2010,RO42,2,29.534
2016,NUTS,2010,RO42,2,19.134
2017,NUTS,2010,RO42,2,19.877
2018,NUTS,2010,RO42,2,14.582
2019,NUTS,2010,RO42,2,18.716
2009,NUTS,2010,RS,0,310.2
2010,NUTS,2010,RS,0,256.431
2011,NUTS,2010,RS,0,287.281
2012,NUTS,2010,RS,0,292.166
2013,NUTS,2010,RS,0,275.715
2014,NUTS,2010,RS,0,248.354
2015,NUTS,2010,RS,0,251.646
2016,NUTS,2010,RS,0,236.499
2017,NUTS,2010,RS,0,253.01
2018,NUTS,2010,RS,0,252.255
2019,NUTS,2010,RS,0,273.452
2020,NUTS,2010,RS,0,252.607
2018,NUTS,2010,RS1,1,208.645
2019,NUTS,2010,RS1,1,235.417
2020,NUTS,2010,RS1,1,207.474
2018,NUTS,2010,RS11,2,137.874
2019,NUTS,2010,RS11,2,153.407
2020,NUTS,2010,RS11,2,146.28
2018,NUTS,2010,RS12,2,70.771
2019,NUTS,2010,RS12,2,82.01
2020,NUTS,2010,RS12,2,61.193
2018,NUTS,2010,RS2,1,43.61
2019,NUTS,2010,RS2,1,38.036
2020,NUTS,2010,RS2,1,45.133
2018,NUTS,2010,RS21,2,17.382
2019,NUTS,2010,RS21,2,18.217
2020,NUTS,2010,RS21,2,18.714
2018,NUTS,2010,RS22,2,26.228
2019,NUTS,2010,RS22,2,19.819
2020,NUTS,2010,RS22,2,26.419
1995,NUTS,2010,RU,0,500.93
1996,NUTS,2010,RU,0,503.34
1997,NUTS,2010,RU,0,631.312
1998,NUTS,2010,RU,0,531.537
1999,NUTS,2010,RU,0,558.291
2000,NUTS,2010,RU,0,634.892
2001,NUTS,2010,RU,0,865.008
2002,NUTS,2010,RU,0,1011.311
2003,NUTS,2010,RU,0,1258.426
2004,NUTS,2010,RU,0,1114.967
2005,NUTS,2010,RU,0,1195.751
2006,NUTS,2010,RU,0,1376.654
2007,NUTS,2010,RU,0,1647.405
2008,NUTS,2010,RU,0,1686.043
2009,NUTS,2010,RU,0,1924.973
2010,NUTS,2010,RU,0,2182.699
2011,NUTS,2010,RU,0,2397.826
2012,NUTS,2010,RU,0,2664.994
2013,NUTS,2010,RU,0,2619.026
2014,NUTS,2010,RU,0,3027.971
2015,NUTS,2010,RU,0,3090.996
1995,NUTS,2010,SE,0,1140.436
1997,NUTS,2010,SE,0,1296.016
1999,NUTS,2010,SE,0,1524.759
2001,NUTS,2010,SE,0,1673.518
2003,NUTS,2010,SE,0,1822.777
2004,NUTS,2010,SE,0,1918.922
2005,NUTS,2010,SE,0,1871.01
2006,NUTS,2010,SE,0,1951.886
2007,NUTS,2010,SE,0,2094.159
2008,NUTS,2010,SE,0,2230.196
2009,NUTS,2010,SE,0,2364.347
2010,NUTS,2010,SE,0,2501.363
2011,NUTS,2010,SE,0,2633.655
2012,NUTS,2010,SE,0,2798.552
2013,NUTS,2010,SE,0,2838.695
2014,NUTS,2010,SE,0,2945.658
2015,NUTS,2010,SE,0,2973.785
2016,NUTS,2010,SE,0,3026.239
2017,NUTS,2010,SE,0,3008.331
2018,NUTS,2010,SE,0,3105.733
2019,NUTS,2010,SE,0,3061.447
2020,NUTS,2010,SE,0,3107.713
2003,NUTS,2010,SE1,1,990.489
2005,NUTS,2010,SE1,1,962.414
2007,NUTS,2010,SE1,1,1101.046
2009,NUTS,2010,SE1,1,1224.535
2011,NUTS,2010,SE1,1,1372.414
2013,NUTS,2010,SE1,1,1482.572
2015,NUTS,2010,SE1,1,1575.102
2017,NUTS,2010,SE1,1,1597.679
2019,NUTS,2010,SE1,1,1614.081
2003,NUTS,2010,SE11,2,569.715
2005,NUTS,2010,SE11,2,543.966
2007,NUTS,2010,SE11,2,622.953
2009,NUTS,2010,SE11,2,712.14
2011,NUTS,2010,SE11,2,793.965
2013,NUTS,2010,SE11,2,861.317
2015,NUTS,2010,SE11,2,897.275
2017,NUTS,2010,SE11,2,935.522
2019,NUTS,2010,SE11,2,913.572
2003,NUTS,2010,SE12,2,420.774
2005,NUTS,2010,SE12,2,418.448
2007,NUTS,2010,SE12,2,478.093
2009,NUTS,2010,SE12,2,512.395
2011,NUTS,2010,SE12,2,578.448
2013,NUTS,2010,SE12,2,621.172
2015,NUTS,2010,SE12,2,677.827
2017,NUTS,2010,SE12,2,662.157
2019,NUTS,2010,SE12,2,700.509
2003,NUTS,2010,SE2,1,632.805
2005,NUTS,2010,SE2,1,655.402
2007,NUTS,2010,SE2,1,720.743
2009,NUTS,2010,SE2,1,826.908
2011,NUTS,2010,SE2,1,918.96
2013,NUTS,2010,SE2,1,999.681
2015,NUTS,2010,SE2,1,1036.104
2017,NUTS,2010,SE2,1,1063.051
2019,NUTS,2010,SE2,1,1078.322
2003,NUTS,2010,SE21,2,34.964
2005,NUTS,2010,SE21,2,36.8
2007,NUTS,2010,SE21,2,42.088
2009,NUTS,2010,SE21,2,48.074
2011,NUTS,2010,SE21,2,50.065
2013,NUTS,2010,SE21,2,52.778
2015,NUTS,2010,SE21,2,54.963
2017,NUTS,2010,SE21,2,56.318
2019,NUTS,2010,SE21,2,61.091
2003,NUTS,2010,SE22,2,288.622
2005,NUTS,2010,SE22,2,300.533
2007,NUTS,2010,SE22,2,327.004
2009,NUTS,2010,SE22,2,368.512
2011,NUTS,2010,SE22,2,403.557
2013,NUTS,2010,SE22,2,455.957
2015,NUTS,2010,SE22,2,470.639
2017,NUTS,2010,SE22,2,477.535
2019,NUTS,2010,SE22,2,494.855
2003,NUTS,2010,SE23,2,309.22
2005,NUTS,2010,SE23,2,318.069
2007,NUTS,2010,SE23,2,351.652
2009,NUTS,2010,SE23,2,410.238
2011,NUTS,2010,SE23,2,465.254
2013,NUTS,2010,SE23,2,490.946
2015,NUTS,2010,SE23,2,510.583
2017,NUTS,2010,SE23,2,529.276
2019,NUTS,2010,SE23,2,522.376
2003,NUTS,2010,SE3,1,227.782
2005,NUTS,2010,SE3,1,253.194
2007,NUTS,2010,SE3,1,272.37
2009,NUTS,2010,SE3,1,312.905
2011,NUTS,2010,SE3,1,342.282
2013,NUTS,2010,SE3,1,356.442
2015,NUTS,2010,SE3,1,362.661
2017,NUTS,2010,SE3,1,347.679
2019,NUTS,2010,SE3,1,369.043
2003,NUTS,2010,SE31,2,27.867
2005,NUTS,2010,SE31,2,34.208
2007,NUTS,2010,SE31,2,37.728
2009,NUTS,2010,SE31,2,41.642
2011,NUTS,2010,SE31,2,43.407
2013,NUTS,2010,SE31,2,45.394
2015,NUTS,2010,SE31,2,42.461
2017,NUTS,2010,SE31,2,44.914
2019,NUTS,2010,SE31,2,51.111
2003,NUTS,2010,SE32,2,20.424
2005,NUTS,2010,SE32,2,21.078
2007,NUTS,2010,SE32,2,22.067
2009,NUTS,2010,SE32,2,25.899
2011,NUTS,2010,SE32,2,26.971
2013,NUTS,2010,SE32,2,28.697
2015,NUTS,2010,SE32,2,24.518
2017,NUTS,2010,SE32,2,28.469
2019,NUTS,2010,SE32,2,28.504
2003,NUTS,2010,SE33,2,179.491
2005,NUTS,2010,SE33,2,197.908
2007,NUTS,2010,SE33,2,212.486
2009,NUTS,2010,SE33,2,245.364
2011,NUTS,2010,SE33,2,271.904
2013,NUTS,2010,SE33,2,282.351
2015,NUTS,2010,SE33,2,295.682
2017,NUTS,2010,SE33,2,274.218
2019,NUTS,2010,SE33,2,289.428
2003,NUTS,2010,SEZ,1,0.0
2003,NUTS,2010,SEZZ,2,0.0
1995,NUTS,2010,SI,0,93.231
1996,NUTS,2010,SI,0,65.899
1997,NUTS,2010,SI,0,55.07
1998,NUTS,2010,SI,0,57.517
1999,NUTS,2010,SI,0,60.113
2000,NUTS,2010,SI,0,67.172
2001,NUTS,2010,SI,0,74.511
2002,NUTS,2010,SI,0,74.233
2003,NUTS,2010,SI,0,59.15
2004,NUTS,2010,SI,0,65.716
2005,NUTS,2010,SI,0,92.778
2006,NUTS,2010,SI,0,95.16
2007,NUTS,2010,SI,0,97.533
2008,NUTS,2010,SI,0,101.4
2009,NUTS,2010,SI,0,111.906
2010,NUTS,2010,SI,0,123.112
2011,NUTS,2010,SI,0,125.946
2012,NUTS,2010,SI,0,125.74
2013,NUTS,2010,SI,0,119.052
2014,NUTS,2010,SI,0,112.773
2015,NUTS,2010,SI,0,104.98
2016,NUTS,2010,SI,0,105.825
2017,NUTS,2010,SI,0,108.256
2018,NUTS,2010,SI,0,127.099
2019,NUTS,2010,SI,0,139.369
2020,NUTS,2010,SI,0,146.584
1995,NUTS,2010,SI0,1,93.231
1996,NUTS,2010,SI0,1,65.899
1997,NUTS,2010,SI0,1,55.07
1998,NUTS,2010,SI0,1,57.517
1999,NUTS,2010,SI0,1,60.113
2000,NUTS,2010,SI0,1,67.172
2001,NUTS,2010,SI0,1,74.511
2002,NUTS,2010,SI0,1,74.233
2003,NUTS,2010,SI0,1,59.15
2004,NUTS,2010,SI0,1,65.716
2005,NUTS,2010,SI0,1,92.778
2006,NUTS,2010,SI0,1,95.16
2007,NUTS,2010,SI0,1,97.533
2008,NUTS,2010,SI0,1,101.4
2009,NUTS,2010,SI0,1,111.943
2010,NUTS,2010,SI0,1,123.112
2011,NUTS,2010,SI0,1,125.946
2012,NUTS,2010,SI0,1,125.74
2013,NUTS,2010,SI0,1,119.052
2014,NUTS,2010,SI0,1,112.774
2015,NUTS,2010,SI0,1,104.98
2016,NUTS,2010,SI0,1,105.825
2017,NUTS,2010,SI0,1,108.256
2018,NUTS,2010,SI0,1,127.099
2019,NUTS,2010,SI0,1,139.369
2013,NUTS,2010,SI03,2,21.188
2014,NUTS,2010,SI03,2,20.847
2015,NUTS,2010,SI03,2,19.226
2016,NUTS,2010,SI03,2,17.482
2018,NUTS,2010,SI03,2,24.398
2013,NUTS,2010,SI04,2,97.864
2014,NUTS,2010,SI04,2,91.927
2015,NUTS,2010,SI04,2,85.754
2016,NUTS,2010,SI04,2,88.343
2018,NUTS,2010,SI04,2,102.701
1995,NUTS,2010,SK,0,20.66
1996,NUTS,2010,SK,0,19.488
1997,NUTS,2010,SK,0,32.065
1998,NUTS,2010,SK,0,34.367
1999,NUTS,2010,SK,0,30.911
2000,NUTS,2010,SK,0,30.914
2001,NUTS,2010,SK,0,30.951
2002,NUTS,2010,SK,0,30.048
2003,NUTS,2010,SK,0,46.204
2004,NUTS,2010,SK,0,67.301
2005,NUTS,2010,SK,0,73.743
2006,NUTS,2010,SK,0,92.456
2007,NUTS,2010,SK,0,100.713
2008,NUTS,2010,SK,0,110.815
2009,NUTS,2010,SK,0,110.976
2010,NUTS,2010,SK,0,173.472
2011,NUTS,2010,SK,0,240.966
2012,NUTS,2010,SK,0,291.555
2013,NUTS,2010,SK,0,297.031
2014,NUTS,2010,SK,0,340.16
2015,NUTS,2010,SK,0,593.842
2016,NUTS,2010,SK,0,245.073
2017,NUTS,2010,SK,0,245.661
2018,NUTS,2010,SK,0,235.042
2019,NUTS,2010,SK,0,246.686
2020,NUTS,2010,SK,0,272.842
1995,NUTS,2010,SK0,1,20.66
1996,NUTS,2010,SK0,1,19.488
1997,NUTS,2010,SK0,1,32.065
1998,NUTS,2010,SK0,1,34.367
1999,NUTS,2010,SK0,1,30.911
2000,NUTS,2010,SK0,1,30.914
2001,NUTS,2010,SK0,1,30.951
2002,NUTS,2010,SK0,1,30.048
2003,NUTS,2010,SK0,1,46.204
2004,NUTS,2010,SK0,1,67.301
2005,NUTS,2010,SK0,1,73.743
2006,NUTS,2010,SK0,1,92.456
2007,NUTS,2010,SK0,1,100.713
2008,NUTS,2010,SK0,1,110.815
2009,NUTS,2010,SK0,1,110.976
2010,NUTS,2010,SK0,1,173.472
2011,NUTS,2010,SK0,1,240.966
2012,NUTS,2010,SK0,1,291.555
2013,NUTS,2010,SK0,1,297.031
2014,NUTS,2010,SK0,1,340.16
2015,NUTS,2010,SK0,1,593.842
2016,NUTS,2010,SK0,1,245.073
2017,NUTS,2010,SK0,1,245.661
2018,NUTS,2010,SK0,1,235.042
2019,NUTS,2010,SK0,1,246.686
2020,NUTS,2010,SK0,1,272.842
2000,NUTS,2010,SK01,2,17.406
2001,NUTS,2010,SK01,2,17.26
2002,NUTS,2010,SK01,2,14.763
2003,NUTS,2010,SK01,2,25.53
2004,NUTS,2010,SK01,2,38.574
2005,NUTS,2010,SK01,2,43.755
2006,NUTS,2010,SK01,2,53.563
2007,NUTS,2010,SK01,2,59.85
2008,NUTS,2010,SK01,2,62.19
2009,NUTS,2010,SK01,2,62.496
2010,NUTS,2010,SK01,2,82.822
2011,NUTS,2010,SK01,2,116.162
2012,NUTS,2010,SK01,2,124.045
2013,NUTS,2010,SK01,2,115.035
2014,NUTS,2010,SK01,2,119.878
2015,NUTS,2010,SK01,2,159.067
2016,NUTS,2010,SK01,2,98.356
2017,NUTS,2010,SK01,2,103.403
2018,NUTS,2010,SK01,2,96.757
2019,NUTS,2010,SK01,2,104.515
2020,NUTS,2010,SK01,2,107.829
2000,NUTS,2010,SK02,2,3.738
2001,NUTS,2010,SK02,2,3.729
2002,NUTS,2010,SK02,2,3.443
2003,NUTS,2010,SK02,2,5.506
2004,NUTS,2010,SK02,2,7.014
2005,NUTS,2010,SK02,2,8.905
2006,NUTS,2010,SK02,2,8.563
2007,NUTS,2010,SK02,2,8.88
2008,NUTS,2010,SK02,2,10.26
2009,NUTS,2010,SK02,2,8.24
2010,NUTS,2010,SK02,2,17.775
2011,NUTS,2010,SK02,2,21.393
2012,NUTS,2010,SK02,2,26.943
2013,NUTS,2010,SK02,2,40.795
2014,NUTS,2010,SK02,2,61.952
2015,NUTS,2010,SK02,2,133.012
2016,NUTS,2010,SK02,2,37.436
2017,NUTS,2010,SK02,2,35.106
2018,NUTS,2010,SK02,2,35.639
2019,NUTS,2010,SK02,2,36.824
2020,NUTS,2010,SK02,2,38.667
2000,NUTS,2010,SK03,2,3.15
2001,NUTS,2010,SK03,2,3.143
2002,NUTS,2010,SK03,2,2.921
2003,NUTS,2010,SK03,2,7.158
2004,NUTS,2010,SK03,2,10.76
2005,NUTS,2010,SK03,2,8.616
2006,NUTS,2010,SK03,2,11.179
2007,NUTS,2010,SK03,2,11.783
2008,NUTS,2010,SK03,2,16.258
2009,NUTS,2010,SK03,2,20.052
2010,NUTS,2010,SK03,2,35.862
2011,NUTS,2010,SK03,2,53.93
2012,NUTS,2010,SK03,2,73.554
2013,NUTS,2010,SK03,2,81.377
2014,NUTS,2010,SK03,2,89.282
2015,NUTS,2010,SK03,2,168.539
2016,NUTS,2010,SK03,2,57.732
2017,NUTS,2010,SK03,2,52.399
2018,NUTS,2010,SK03,2,54.569
2019,NUTS,2010,SK03,2,59.339
2020,NUTS,2010,SK03,2,75.174
2000,NUTS,2010,SK04,2,6.621
2001,NUTS,2010,SK04,2,6.819
2002,NUTS,2010,SK04,2,8.921
2003,NUTS,2010,SK04,2,8.009
2004,NUTS,2010,SK04,2,10.953
2005,NUTS,2010,SK04,2,12.467
2006,NUTS,2010,SK04,2,19.123
2007,NUTS,2010,SK04,2,20.201
2008,NUTS,2010,SK04,2,22.107
2009,NUTS,2010,SK04,2,20.187
2010,NUTS,2010,SK04,2,37.012
2011,NUTS,2010,SK04,2,49.481
2012,NUTS,2010,SK04,2,67.012
2013,NUTS,2010,SK04,2,59.825
2014,NUTS,2010,SK04,2,69.047
2015,NUTS,2010,SK04,2,133.223
2016,NUTS,2010,SK04,2,51.549
2017,NUTS,2010,SK04,2,54.752
2018,NUTS,2010,SK04,2,48.078
2019,NUTS,2010,SK04,2,46.008
2020,NUTS,2010,SK04,2,51.172
1995,NUTS,2010,TR,0,965.45
1996,NUTS,2010,TR,0,1136.027
1997,NUTS,2010,TR,0,1224.864
1998,NUTS,2010,TR,0,1027.689
1999,NUTS,2010,TR,0,1150.191
2000,NUTS,2010,TR,0,1421.454
2001,NUTS,2010,TR,0,1517.619
2002,NUTS,2010,TR,0,1642.689
2003,NUTS,2010,TR,0,1624.4
2004,NUTS,2010,TR,0,2027.871
2005,NUTS,2010,TR,0,2055.228
2006,NUTS,2010,TR,0,2131.045
2007,NUTS,2010,TR,0,2721.738
2008,NUTS,2010,TR,0,2663.694
2009,NUTS,2010,TR,0,3201.451
2010,NUTS,2010,TR,0,3506.577
2011,NUTS,2010,TR,0,3914.036
2012,NUTS,2010,TR,0,4153.357
2013,NUTS,2010,TR,0,4200.802
2014,NUTS,2010,TR,0,4627.115
2015,NUTS,2010,TR,0,5055.806
2016,NUTS,2010,TR,0,5003.842
2017,NUTS,2010,TR,0,4969.836
2018,NUTS,2010,TR,0,4854.023
2019,NUTS,2010,TR,0,4735.474
2020,NUTS,2010,TR,0,4749.48
1995,NUTS,2010,UK,0,3167.763
1996,NUTS,2010,UK,0,3318.792
1997,NUTS,2010,UK,0,3415.939
1998,NUTS,2010,UK,0,3509.564
1999,NUTS,2010,UK,0,3826.366
2000,NUTS,2010,UK,0,4300.144
2001,NUTS,2010,UK,0,4943.994
2002,NUTS,2010,UK,0,5486.753
2003,NUTS,2010,UK,0,5644.096
2004,NUTS,2010,UK,0,5944.174
2005,NUTS,2010,UK,0,6456.954
2006,NUTS,2010,UK,0,6917.038
2007,NUTS,2010,UK,0,7257.479
2008,NUTS,2010,UK,0,7512.434
2009,NUTS,2010,UK,0,7685.274
2010,NUTS,2010,UK,0,7683.675
2011,NUTS,2010,UK,0,7523.86
2012,NUTS,2010,UK,0,7592.651
2013,NUTS,2010,UK,0,7915.638
2014,NUTS,2010,UK,0,8092.429
2015,NUTS,2010,UK,0,8313.473
2016,NUTS,2010,UK,0,8102.45
2017,NUTS,2010,UK,0,8197.793
2018,NUTS,2010,UK,0,8619.329
2019,NUTS,2010,UK,0,8886.692
1995,NUTS,2010,UKC,1,106.908
1997,NUTS,2010,UKC,1,119.244
1998,NUTS,2010,UKC,1,121.219
1999,NUTS,2010,UKC,1,130.079
2000,NUTS,2010,UKC,1,144.996
2001,NUTS,2010,UKC,1,169.209
2002,NUTS,2010,UKC,1,197.22
2003,NUTS,2010,UKC,1,200.543
2004,NUTS,2010,UKC,1,209.051
2005,NUTS,2010,UKC,1,218.699
2006,NUTS,2010,UKC,1,221.836
2007,NUTS,2010,UKC,1,232.683
2008,NUTS,2010,UKC,1,243.182
2009,NUTS,2010,UKC,1,248.804
2010,NUTS,2010,UKC,1,234.616
2011,NUTS,2010,UKC,1,227.09
2012,NUTS,2010,UKC,1,229.101
2014,NUTS,2010,UKC,1,243.332
2015,NUTS,2010,UKC,1,253.166
2016,NUTS,2010,UKC,1,243.118
2017,NUTS,2010,UKC,1,241.123
2018,NUTS,2010,UKC,1,246.253
2000,NUTS,2010,UKC1,2,45.974
2001,NUTS,2010,UKC1,2,53.98
2004,NUTS,2010,UKC1,2,76.019
2005,NUTS,2010,UKC1,2,79.843
2006,NUTS,2010,UKC1,2,75.823
2007,NUTS,2010,UKC1,2,79.53
2008,NUTS,2010,UKC1,2,83.66
2009,NUTS,2010,UKC1,2,85.593
2010,NUTS,2010,UKC1,2,78.565
2011,NUTS,2010,UKC1,2,72.318
2012,NUTS,2010,UKC1,2,72.963
2014,NUTS,2010,UKC1,2,73.861
2015,NUTS,2010,UKC1,2,71.31
2016,NUTS,2010,UKC1,2,69.981
2017,NUTS,2010,UKC1,2,64.494
2018,NUTS,2010,UKC1,2,63.116
2000,NUTS,2010,UKC2,2,99.022
2001,NUTS,2010,UKC2,2,115.229
2004,NUTS,2010,UKC2,2,133.032
2005,NUTS,2010,UKC2,2,138.857
2006,NUTS,2010,UKC2,2,146.013
2007,NUTS,2010,UKC2,2,153.153
2008,NUTS,2010,UKC2,2,159.521
2009,NUTS,2010,UKC2,2,163.211
2010,NUTS,2010,UKC2,2,156.051
2011,NUTS,2010,UKC2,2,154.772
2012,NUTS,2010,UKC2,2,156.138
2014,NUTS,2010,UKC2,2,169.471
2015,NUTS,2010,UKC2,2,181.856
2016,NUTS,2010,UKC2,2,173.137
2017,NUTS,2010,UKC2,2,176.63
2018,NUTS,2010,UKC2,2,183.136
1995,NUTS,2010,UKD,1,261.983
1997,NUTS,2010,UKD,1,269.185
1998,NUTS,2010,UKD,1,274.763
1999,NUTS,2010,UKD,1,299.298
2000,NUTS,2010,UKD,1,340.681
2001,NUTS,2010,UKD,1,384.056
2002,NUTS,2010,UKD,1,439.587
2003,NUTS,2010,UKD,1,460.068
2004,NUTS,2010,UKD,1,494.12
2005,NUTS,2010,UKD,1,548.484
2006,NUTS,2010,UKD,1,615.463
2007,NUTS,2010,UKD,1,645.557
2008,NUTS,2010,UKD,1,706.949
2009,NUTS,2010,UKD,1,723.232
2010,NUTS,2010,UKD,1,628.085
2011,NUTS,2010,UKD,1,599.979
2012,NUTS,2010,UKD,1,605.391
2014,NUTS,2010,UKD,1,620.538
2015,NUTS,2010,UKD,1,652.792
2016,NUTS,2010,UKD,1,659.272
2017,NUTS,2010,UKD,1,693.48
2018,NUTS,2010,UKD,1,738.757
2006,NUTS,2010,UKD1,2,0.83
2007,NUTS,2010,UKD1,2,0.871
2008,NUTS,2010,UKD1,2,0.682
2009,NUTS,2010,UKD1,2,0.744
2010,NUTS,2010,UKD1,2,0.431
2011,NUTS,2010,UKD1,2,0.845
2012,NUTS,2010,UKD1,2,0.842
2014,NUTS,2010,UKD1,2,0.513
2015,NUTS,2010,UKD1,2,0.519
2016,NUTS,2010,UKD1,2,0.504
2017,NUTS,2010,UKD1,2,0.702
2018,NUTS,2010,UKD1,2,0.197
2000,NUTS,2010,UKD3,2,209.831
2001,NUTS,2010,UKD3,2,235.343
2004,NUTS,2010,UKD3,2,305.262
2005,NUTS,2010,UKD3,2,336.728
2006,NUTS,2010,UKD3,2,350.667
2007,NUTS,2010,UKD3,2,367.814
2008,NUTS,2010,UKD3,2,450.139
2009,NUTS,2010,UKD3,2,460.5
2010,NUTS,2010,UKD3,2,342.278
2011,NUTS,2010,UKD3,2,319.257
2012,NUTS,2010,UKD3,2,322.173
2014,NUTS,2010,UKD3,2,338.121
2015,NUTS,2010,UKD3,2,351.671
2016,NUTS,2010,UKD3,2,334.678
2017,NUTS,2010,UKD3,2,351.755
2018,NUTS,2010,UKD3,2,566.272
2000,NUTS,2010,UKD4,2,36.544
2001,NUTS,2010,UKD4,2,39.204
2004,NUTS,2010,UKD4,2,55.826
2005,NUTS,2010,UKD4,2,57.857
2006,NUTS,2010,UKD4,2,57.488
2007,NUTS,2010,UKD4,2,60.299
2008,NUTS,2010,UKD4,2,60.988
2009,NUTS,2010,UKD4,2,62.414
2010,NUTS,2010,UKD4,2,62.722
2011,NUTS,2010,UKD4,2,57.432
2012,NUTS,2010,UKD4,2,57.907
2014,NUTS,2010,UKD4,2,61.551
2015,NUTS,2010,UKD4,2,65.912
2016,NUTS,2010,UKD4,2,64.637
2017,NUTS,2010,UKD4,2,70.612
2018,NUTS,2010,UKD4,2,35.503
2009,NUTS,2010,UKD6,2,0.425
2010,NUTS,2010,UKD6,2,1.078
2011,NUTS,2010,UKD6,2,0.528
2012,NUTS,2010,UKD6,2,0.526
2014,NUTS,2010,UKD6,2,1.539
2015,NUTS,2010,UKD6,2,2.387
