year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_nr
2001,NUTS,2010,AT212,3,8.5
2002,NUTS,2010,AT212,3,14.25
2003,NUTS,2010,AT212,3,12.42
2004,NUTS,2010,AT212,3,8.23
2005,NUTS,2010,AT212,3,7.89
2006,NUTS,2010,AT212,3,16.45
2007,NUTS,2010,AT212,3,14.7
2008,NUTS,2010,AT212,3,14.37
2009,NUTS,2010,AT212,3,10.33
2010,NUTS,2010,AT212,3,6.5
2011,NUTS,2010,AT212,3,15.0
2012,NUTS,2010,AT212,3,9.07
1978,NUTS,2010,AT213,3,2.0
1979,NUTS,2010,AT213,3,1.0
1982,NUTS,2010,AT213,3,0.5
1983,NUTS,2010,AT213,3,1.33
1984,NUTS,2010,AT213,3,2.0
1985,NUTS,2010,AT213,3,1.0
1986,NUTS,2010,AT213,3,3.37
1987,NUTS,2010,AT213,3,2.0
1988,NUTS,2010,AT213,3,2.33
1989,NUTS,2010,AT213,3,4.33
1990,NUTS,2010,AT213,3,3.5
1991,NUTS,2010,AT213,3,3.33
1992,NUTS,2010,AT213,3,5.92
1993,NUTS,2010,AT213,3,3.83
1994,NUTS,2010,AT213,3,6.69
1995,NUTS,2010,AT213,3,5.78
1996,NUTS,2010,AT213,3,12.47
1997,NUTS,2010,AT213,3,10.17
1998,NUTS,2010,AT213,3,5.17
1999,NUTS,2010,AT213,3,4.33
2000,NUTS,2010,AT213,3,15.26
2001,NUTS,2010,AT213,3,7.0
2002,NUTS,2010,AT213,3,11.02
2003,NUTS,2010,AT213,3,8.09
2004,NUTS,2010,AT213,3,12.59
2005,NUTS,2010,AT213,3,4.33
2006,NUTS,2010,AT213,3,11.33
2007,NUTS,2010,AT213,3,10.06
2008,NUTS,2010,AT213,3,19.0
2009,NUTS,2010,AT213,3,18.88
2010,NUTS,2010,AT213,3,6.68
2011,NUTS,2010,AT213,3,14.94
2012,NUTS,2010,AT213,3,8.65
1977,NUTS,2010,AT22,2,1.0
1978,NUTS,2010,AT22,2,23.0
1979,NUTS,2010,AT22,2,59.58
1980,NUTS,2010,AT22,2,62.03
1981,NUTS,2010,AT22,2,46.8
1982,NUTS,2010,AT22,2,88.08
1983,NUTS,2010,AT22,2,85.75
1984,NUTS,2010,AT22,2,86.33
1985,NUTS,2010,AT22,2,103.0
1986,NUTS,2010,AT22,2,93.47
1987,NUTS,2010,AT22,2,109.81
1988,NUTS,2010,AT22,2,127.42
1989,NUTS,2010,AT22,2,119.64
1990,NUTS,2010,AT22,2,121.12
1991,NUTS,2010,AT22,2,103.97
1992,NUTS,2010,AT22,2,108.76
1993,NUTS,2010,AT22,2,74.48
1994,NUTS,2010,AT22,2,100.73
1995,NUTS,2010,AT22,2,96.47
1996,NUTS,2010,AT22,2,94.23
1997,NUTS,2010,AT22,2,139.05
1998,NUTS,2010,AT22,2,124.12
1999,NUTS,2010,AT22,2,157.71
2000,NUTS,2010,AT22,2,173.79
2001,NUTS,2010,AT22,2,172.07
2002,NUTS,2010,AT22,2,190.53
2003,NUTS,2010,AT22,2,217.61
2004,NUTS,2010,AT22,2,200.45
2005,NUTS,2010,AT22,2,195.03
2006,NUTS,2010,AT22,2,253.38
2007,NUTS,2010,AT22,2,218.97
2008,NUTS,2010,AT22,2,244.31
2009,NUTS,2010,AT22,2,277.37
2010,NUTS,2010,AT22,2,273.44
2011,NUTS,2010,AT22,2,268.78
2012,NUTS,2010,AT22,2,261.12
1977,NUTS,2010,AT221,3,1.0
1978,NUTS,2010,AT221,3,15.0
1979,NUTS,2010,AT221,3,32.33
1980,NUTS,2010,AT221,3,32.95
1981,NUTS,2010,AT221,3,22.47
1982,NUTS,2010,AT221,3,34.83
1983,NUTS,2010,AT221,3,31.67
1984,NUTS,2010,AT221,3,26.87
1985,NUTS,2010,AT221,3,48.67
1986,NUTS,2010,AT221,3,54.92
1987,NUTS,2010,AT221,3,65.43
1988,NUTS,2010,AT221,3,78.38
1989,NUTS,2010,AT221,3,71.58
1990,NUTS,2010,AT221,3,78.85
1991,NUTS,2010,AT221,3,63.78
1992,NUTS,2010,AT221,3,72.02
1993,NUTS,2010,AT221,3,43.21
1994,NUTS,2010,AT221,3,61.01
1995,NUTS,2010,AT221,3,46.64
1996,NUTS,2010,AT221,3,53.9
1997,NUTS,2010,AT221,3,84.33
1998,NUTS,2010,AT221,3,69.9
1999,NUTS,2010,AT221,3,94.35
2000,NUTS,2010,AT221,3,108.78
2001,NUTS,2010,AT221,3,94.41
2002,NUTS,2010,AT221,3,114.23
2003,NUTS,2010,AT221,3,129.02
2004,NUTS,2010,AT221,3,118.07
2005,NUTS,2010,AT221,3,109.3
2006,NUTS,2010,AT221,3,144.85
2007,NUTS,2010,AT221,3,121.69
2008,NUTS,2010,AT221,3,138.55
2009,NUTS,2010,AT221,3,158.19
2010,NUTS,2010,AT221,3,159.57
2011,NUTS,2010,AT221,3,158.02
2012,NUTS,2010,AT221,3,144.37
1979,NUTS,2010,AT222,3,2.0
1981,NUTS,2010,AT222,3,2.0
1982,NUTS,2010,AT222,3,5.33
1984,NUTS,2010,AT222,3,7.7
1985,NUTS,2010,AT222,3,4.81
1986,NUTS,2010,AT222,3,5.33
1987,NUTS,2010,AT222,3,2.83
1988,NUTS,2010,AT222,3,4.33
1989,NUTS,2010,AT222,3,2.0
1990,NUTS,2010,AT222,3,3.0
1991,NUTS,2010,AT222,3,5.0
1992,NUTS,2010,AT222,3,4.53
1993,NUTS,2010,AT222,3,2.5
1994,NUTS,2010,AT222,3,5.0
1995,NUTS,2010,AT222,3,5.25
1996,NUTS,2010,AT222,3,4.5
1997,NUTS,2010,AT222,3,4.08
1998,NUTS,2010,AT222,3,3.78
1999,NUTS,2010,AT222,3,5.87
2000,NUTS,2010,AT222,3,0.75
2001,NUTS,2010,AT222,3,1.83
2004,NUTS,2010,AT222,3,3.0
2005,NUTS,2010,AT222,3,3.5
2006,NUTS,2010,AT222,3,3.25
2007,NUTS,2010,AT222,3,0.33
2008,NUTS,2010,AT222,3,0.28
2009,NUTS,2010,AT222,3,3.01
2010,NUTS,2010,AT222,3,2.58
2011,NUTS,2010,AT222,3,6.93
2012,NUTS,2010,AT222,3,4.92
1978,NUTS,2010,AT223,3,5.0
1979,NUTS,2010,AT223,3,13.0
1980,NUTS,2010,AT223,3,17.58
1981,NUTS,2010,AT223,3,12.83
1982,NUTS,2010,AT223,3,26.08
1983,NUTS,2010,AT223,3,37.75
1984,NUTS,2010,AT223,3,26.68
1985,NUTS,2010,AT223,3,23.13
1986,NUTS,2010,AT223,3,11.27
1987,NUTS,2010,AT223,3,21.17
1988,NUTS,2010,AT223,3,23.3
1989,NUTS,2010,AT223,3,23.83
1990,NUTS,2010,AT223,3,19.83
1991,NUTS,2010,AT223,3,10.58
1992,NUTS,2010,AT223,3,18.12
1993,NUTS,2010,AT223,3,7.12
1994,NUTS,2010,AT223,3,8.69
1995,NUTS,2010,AT223,3,13.37
1996,NUTS,2010,AT223,3,12.82
1997,NUTS,2010,AT223,3,10.53
1998,NUTS,2010,AT223,3,18.69
1999,NUTS,2010,AT223,3,17.53
2000,NUTS,2010,AT223,3,26.57
2001,NUTS,2010,AT223,3,19.03
2002,NUTS,2010,AT223,3,14.83
2003,NUTS,2010,AT223,3,27.16
2004,NUTS,2010,AT223,3,26.56
2005,NUTS,2010,AT223,3,28.38
2006,NUTS,2010,AT223,3,22.65
2007,NUTS,2010,AT223,3,26.15
2008,NUTS,2010,AT223,3,31.38
2009,NUTS,2010,AT223,3,34.54
2010,NUTS,2010,AT223,3,26.21
2011,NUTS,2010,AT223,3,33.7
2012,NUTS,2010,AT223,3,28.91
1979,NUTS,2010,AT224,3,2.0
1980,NUTS,2010,AT224,3,2.67
1981,NUTS,2010,AT224,3,1.5
1982,NUTS,2010,AT224,3,4.0
1984,NUTS,2010,AT224,3,3.75
1985,NUTS,2010,AT224,3,6.5
1986,NUTS,2010,AT224,3,1.0
1987,NUTS,2010,AT224,3,1.33
1988,NUTS,2010,AT224,3,4.83
1989,NUTS,2010,AT224,3,8.08
1990,NUTS,2010,AT224,3,5.33
1991,NUTS,2010,AT224,3,10.95
1992,NUTS,2010,AT224,3,1.33
1993,NUTS,2010,AT224,3,5.58
1994,NUTS,2010,AT224,3,8.2
1995,NUTS,2010,AT224,3,8.17
1996,NUTS,2010,AT224,3,7.33
1997,NUTS,2010,AT224,3,12.35
1998,NUTS,2010,AT224,3,6.41
1999,NUTS,2010,AT224,3,11.67
2000,NUTS,2010,AT224,3,14.13
2001,NUTS,2010,AT224,3,15.6
2002,NUTS,2010,AT224,3,21.57
2003,NUTS,2010,AT224,3,19.35
2004,NUTS,2010,AT224,3,17.18
2005,NUTS,2010,AT224,3,16.26
2006,NUTS,2010,AT224,3,20.88
2007,NUTS,2010,AT224,3,25.07
2008,NUTS,2010,AT224,3,29.55
2009,NUTS,2010,AT224,3,34.24
2010,NUTS,2010,AT224,3,27.62
2011,NUTS,2010,AT224,3,29.27
2012,NUTS,2010,AT224,3,35.58
1978,NUTS,2010,AT225,3,1.0
1979,NUTS,2010,AT225,3,2.5
1980,NUTS,2010,AT225,3,4.17
1981,NUTS,2010,AT225,3,1.0
1982,NUTS,2010,AT225,3,11.33
1983,NUTS,2010,AT225,3,9.83
1984,NUTS,2010,AT225,3,9.33
1985,NUTS,2010,AT225,3,6.08
1986,NUTS,2010,AT225,3,5.28
1987,NUTS,2010,AT225,3,9.82
1988,NUTS,2010,AT225,3,7.37
1989,NUTS,2010,AT225,3,7.28
1990,NUTS,2010,AT225,3,7.1
1991,NUTS,2010,AT225,3,7.45
1992,NUTS,2010,AT225,3,7.09
1993,NUTS,2010,AT225,3,10.57
1994,NUTS,2010,AT225,3,8.83
1995,NUTS,2010,AT225,3,12.17
1996,NUTS,2010,AT225,3,6.67
1997,NUTS,2010,AT225,3,8.59
1998,NUTS,2010,AT225,3,12.14
1999,NUTS,2010,AT225,3,14.46
2000,NUTS,2010,AT225,3,13.98
2001,NUTS,2010,AT225,3,23.53
2002,NUTS,2010,AT225,3,21.78
2003,NUTS,2010,AT225,3,26.1
2004,NUTS,2010,AT225,3,22.73
2005,NUTS,2010,AT225,3,25.87
2006,NUTS,2010,AT225,3,40.7
2007,NUTS,2010,AT225,3,29.39
2008,NUTS,2010,AT225,3,32.13
2009,NUTS,2010,AT225,3,35.8
2010,NUTS,2010,AT225,3,39.15
2011,NUTS,2010,AT225,3,30.93
2012,NUTS,2010,AT225,3,28.67
1978,NUTS,2010,AT226,3,2.0
1979,NUTS,2010,AT226,3,7.75
1980,NUTS,2010,AT226,3,4.67
1981,NUTS,2010,AT226,3,7.0
1982,NUTS,2010,AT226,3,6.5
1983,NUTS,2010,AT226,3,6.5
1984,NUTS,2010,AT226,3,12.0
1985,NUTS,2010,AT226,3,13.8
1986,NUTS,2010,AT226,3,15.67
1987,NUTS,2010,AT226,3,9.23
1988,NUTS,2010,AT226,3,9.2
1989,NUTS,2010,AT226,3,6.87
1990,NUTS,2010,AT226,3,7.0
1991,NUTS,2010,AT226,3,6.2
1992,NUTS,2010,AT226,3,5.67
1993,NUTS,2010,AT226,3,5.5
1994,NUTS,2010,AT226,3,9.0
1995,NUTS,2010,AT226,3,10.88
1996,NUTS,2010,AT226,3,9.01
1997,NUTS,2010,AT226,3,19.17
1998,NUTS,2010,AT226,3,13.2
1999,NUTS,2010,AT226,3,13.83
2000,NUTS,2010,AT226,3,9.58
2001,NUTS,2010,AT226,3,17.67
2002,NUTS,2010,AT226,3,18.12
2003,NUTS,2010,AT226,3,15.98
2004,NUTS,2010,AT226,3,12.92
2005,NUTS,2010,AT226,3,11.73
2006,NUTS,2010,AT226,3,21.05
2007,NUTS,2010,AT226,3,16.33
2008,NUTS,2010,AT226,3,12.42
2009,NUTS,2010,AT226,3,11.6
2010,NUTS,2010,AT226,3,18.31
2011,NUTS,2010,AT226,3,9.92
2012,NUTS,2010,AT226,3,18.67
1977,NUTS,2010,AT3,1,18.0
1978,NUTS,2010,AT3,1,68.08
1979,NUTS,2010,AT3,1,105.05
1980,NUTS,2010,AT3,1,105.87
1981,NUTS,2010,AT3,1,135.95
1982,NUTS,2010,AT3,1,151.77
1983,NUTS,2010,AT3,1,143.17
1984,NUTS,2010,AT3,1,184.18
1985,NUTS,2010,AT3,1,210.48
1986,NUTS,2010,AT3,1,197.82
1987,NUTS,2010,AT3,1,217.61
1988,NUTS,2010,AT3,1,242.82
1989,NUTS,2010,AT3,1,282.63
1990,NUTS,2010,AT3,1,244.19
1991,NUTS,2010,AT3,1,243.92
1992,NUTS,2010,AT3,1,248.69
1993,NUTS,2010,AT3,1,291.05
1994,NUTS,2010,AT3,1,274.58
1995,NUTS,2010,AT3,1,303.89
1996,NUTS,2010,AT3,1,351.14
1997,NUTS,2010,AT3,1,440.16
1998,NUTS,2010,AT3,1,446.92
1999,NUTS,2010,AT3,1,461.68
2000,NUTS,2010,AT3,1,560.83
2001,NUTS,2010,AT3,1,565.25
2002,NUTS,2010,AT3,1,546.05
2003,NUTS,2010,AT3,1,564.27
2004,NUTS,2010,AT3,1,642.7
2005,NUTS,2010,AT3,1,690.84
2006,NUTS,2010,AT3,1,736.73
2007,NUTS,2010,AT3,1,805.47
2008,NUTS,2010,AT3,1,789.74
2009,NUTS,2010,AT3,1,809.56
2010,NUTS,2010,AT3,1,924.02
2011,NUTS,2010,AT3,1,918.41
2012,NUTS,2010,AT3,1,783.77
1977,NUTS,2010,AT31,2,14.0
1978,NUTS,2010,AT31,2,40.08
1979,NUTS,2010,AT31,2,53.55
1980,NUTS,2010,AT31,2,63.28
1981,NUTS,2010,AT31,2,74.65
1982,NUTS,2010,AT31,2,88.71
1983,NUTS,2010,AT31,2,72.42
1984,NUTS,2010,AT31,2,96.14
1985,NUTS,2010,AT31,2,107.81
1986,NUTS,2010,AT31,2,102.18
1987,NUTS,2010,AT31,2,122.52
1988,NUTS,2010,AT31,2,127.95
1989,NUTS,2010,AT31,2,136.9
1990,NUTS,2010,AT31,2,118.67
1991,NUTS,2010,AT31,2,112.5
1992,NUTS,2010,AT31,2,122.84
1993,NUTS,2010,AT31,2,140.74
1994,NUTS,2010,AT31,2,135.16
1995,NUTS,2010,AT31,2,158.38
1996,NUTS,2010,AT31,2,171.38
1997,NUTS,2010,AT31,2,219.71
1998,NUTS,2010,AT31,2,217.68
1999,NUTS,2010,AT31,2,210.93
2000,NUTS,2010,AT31,2,251.74
2001,NUTS,2010,AT31,2,253.19
2002,NUTS,2010,AT31,2,265.71
2003,NUTS,2010,AT31,2,253.65
2004,NUTS,2010,AT31,2,295.41
2005,NUTS,2010,AT31,2,302.36
2006,NUTS,2010,AT31,2,339.27
2007,NUTS,2010,AT31,2,343.98
2008,NUTS,2010,AT31,2,333.25
2009,NUTS,2010,AT31,2,392.42
2010,NUTS,2010,AT31,2,418.53
2011,NUTS,2010,AT31,2,406.12
2012,NUTS,2010,AT31,2,357.09
1978,NUTS,2010,AT311,3,5.42
1979,NUTS,2010,AT311,3,6.12
1980,NUTS,2010,AT311,3,11.78
1981,NUTS,2010,AT311,3,9.25
1982,NUTS,2010,AT311,3,3.38
1983,NUTS,2010,AT311,3,12.37
1984,NUTS,2010,AT311,3,14.27
1985,NUTS,2010,AT311,3,14.08
1986,NUTS,2010,AT311,3,12.75
1987,NUTS,2010,AT311,3,20.82
1988,NUTS,2010,AT311,3,21.17
1989,NUTS,2010,AT311,3,26.33
1990,NUTS,2010,AT311,3,17.33
1991,NUTS,2010,AT311,3,20.07
1992,NUTS,2010,AT311,3,15.33
1993,NUTS,2010,AT311,3,11.75
1994,NUTS,2010,AT311,3,9.21
1995,NUTS,2010,AT311,3,12.73
1996,NUTS,2010,AT311,3,19.43
1997,NUTS,2010,AT311,3,30.29
1998,NUTS,2010,AT311,3,25.2
1999,NUTS,2010,AT311,3,17.07
2000,NUTS,2010,AT311,3,29.83
2001,NUTS,2010,AT311,3,43.61
2002,NUTS,2010,AT311,3,25.77
2003,NUTS,2010,AT311,3,43.08
2004,NUTS,2010,AT311,3,49.79
2005,NUTS,2010,AT311,3,51.6
2006,NUTS,2010,AT311,3,66.68
2007,NUTS,2010,AT311,3,57.33
2008,NUTS,2010,AT311,3,46.3
2009,NUTS,2010,AT311,3,77.15
2010,NUTS,2010,AT311,3,75.96
2011,NUTS,2010,AT311,3,70.88
2012,NUTS,2010,AT311,3,60.3
1977,NUTS,2010,AT312,3,13.5
1978,NUTS,2010,AT312,3,28.83
1979,NUTS,2010,AT312,3,38.52
1980,NUTS,2010,AT312,3,34.0
1981,NUTS,2010,AT312,3,42.05
1982,NUTS,2010,AT312,3,57.22
1983,NUTS,2010,AT312,3,35.72
1984,NUTS,2010,AT312,3,46.03
1985,NUTS,2010,AT312,3,53.5
1986,NUTS,2010,AT312,3,44.65
1987,NUTS,2010,AT312,3,42.15
1988,NUTS,2010,AT312,3,58.2
1989,NUTS,2010,AT312,3,53.59
1990,NUTS,2010,AT312,3,51.72
1991,NUTS,2010,AT312,3,56.22
1992,NUTS,2010,AT312,3,59.36
1993,NUTS,2010,AT312,3,64.49
1994,NUTS,2010,AT312,3,68.31
1995,NUTS,2010,AT312,3,75.24
1996,NUTS,2010,AT312,3,82.81
1997,NUTS,2010,AT312,3,95.74
1998,NUTS,2010,AT312,3,102.38
1999,NUTS,2010,AT312,3,105.08
2000,NUTS,2010,AT312,3,112.1
2001,NUTS,2010,AT312,3,138.45
2002,NUTS,2010,AT312,3,133.33
2003,NUTS,2010,AT312,3,114.01
2004,NUTS,2010,AT312,3,121.7
2005,NUTS,2010,AT312,3,133.34
2006,NUTS,2010,AT312,3,131.9
2007,NUTS,2010,AT312,3,137.23
2008,NUTS,2010,AT312,3,155.77
2009,NUTS,2010,AT312,3,184.06
2010,NUTS,2010,AT312,3,197.82
2011,NUTS,2010,AT312,3,198.13
2012,NUTS,2010,AT312,3,181.19
1977,NUTS,2010,AT313,3,0.5
1978,NUTS,2010,AT313,3,4.33
1979,NUTS,2010,AT313,3,1.0
1980,NUTS,2010,AT313,3,1.5
1981,NUTS,2010,AT313,3,7.0
1982,NUTS,2010,AT313,3,3.5
1983,NUTS,2010,AT313,3,1.0
1984,NUTS,2010,AT313,3,7.33
1985,NUTS,2010,AT313,3,3.67
1986,NUTS,2010,AT313,3,6.1
1987,NUTS,2010,AT313,3,13.0
1988,NUTS,2010,AT313,3,11.25
1989,NUTS,2010,AT313,3,3.42
1990,NUTS,2010,AT313,3,6.5
1991,NUTS,2010,AT313,3,4.28
1992,NUTS,2010,AT313,3,9.45
1993,NUTS,2010,AT313,3,7.0
1994,NUTS,2010,AT313,3,9.45
1995,NUTS,2010,AT313,3,10.37
1996,NUTS,2010,AT313,3,16.76
1997,NUTS,2010,AT313,3,12.15
1998,NUTS,2010,AT313,3,6.9
1999,NUTS,2010,AT313,3,9.63
2000,NUTS,2010,AT313,3,17.31
2001,NUTS,2010,AT313,3,14.77
2002,NUTS,2010,AT313,3,18.8
2003,NUTS,2010,AT313,3,22.25
2004,NUTS,2010,AT313,3,24.03
2005,NUTS,2010,AT313,3,25.42
2006,NUTS,2010,AT313,3,32.34
2007,NUTS,2010,AT313,3,33.24
2008,NUTS,2010,AT313,3,31.82
2009,NUTS,2010,AT313,3,24.49
2010,NUTS,2010,AT313,3,36.67
2011,NUTS,2010,AT313,3,34.42
2012,NUTS,2010,AT313,3,31.14
1978,NUTS,2010,AT314,3,1.0
1979,NUTS,2010,AT314,3,4.17
1980,NUTS,2010,AT314,3,8.17
1981,NUTS,2010,AT314,3,5.08
1982,NUTS,2010,AT314,3,7.45
1983,NUTS,2010,AT314,3,11.5
1984,NUTS,2010,AT314,3,9.07
1985,NUTS,2010,AT314,3,14.67
1986,NUTS,2010,AT314,3,20.0
1987,NUTS,2010,AT314,3,16.13
1988,NUTS,2010,AT314,3,14.87
1989,NUTS,2010,AT314,3,18.58
1990,NUTS,2010,AT314,3,17.62
1991,NUTS,2010,AT314,3,19.0
1992,NUTS,2010,AT314,3,17.87
1993,NUTS,2010,AT314,3,25.41
1994,NUTS,2010,AT314,3,16.3
1995,NUTS,2010,AT314,3,15.85
1996,NUTS,2010,AT314,3,24.23
1997,NUTS,2010,AT314,3,49.83
1998,NUTS,2010,AT314,3,38.98
1999,NUTS,2010,AT314,3,39.98
2000,NUTS,2010,AT314,3,34.26
2001,NUTS,2010,AT314,3,26.53
2002,NUTS,2010,AT314,3,34.41
2003,NUTS,2010,AT314,3,28.45
2004,NUTS,2010,AT314,3,35.69
2005,NUTS,2010,AT314,3,32.31
2006,NUTS,2010,AT314,3,30.83
2007,NUTS,2010,AT314,3,45.28
2008,NUTS,2010,AT314,3,35.0
2009,NUTS,2010,AT314,3,33.69
2010,NUTS,2010,AT314,3,37.45
2011,NUTS,2010,AT314,3,39.07
2012,NUTS,2010,AT314,3,36.95
1978,NUTS,2010,AT315,3,0.5
1979,NUTS,2010,AT315,3,3.75
1980,NUTS,2010,AT315,3,7.83
1981,NUTS,2010,AT315,3,11.27
1982,NUTS,2010,AT315,3,17.17
1983,NUTS,2010,AT315,3,11.83
1984,NUTS,2010,AT315,3,19.45
1985,NUTS,2010,AT315,3,21.9
1986,NUTS,2010,AT315,3,18.68
1987,NUTS,2010,AT315,3,30.42
1988,NUTS,2010,AT315,3,22.47
1989,NUTS,2010,AT315,3,34.97
1990,NUTS,2010,AT315,3,25.5
1991,NUTS,2010,AT315,3,12.93
1992,NUTS,2010,AT315,3,20.83
1993,NUTS,2010,AT315,3,32.08
1994,NUTS,2010,AT315,3,31.89
1995,NUTS,2010,AT315,3,44.18
1996,NUTS,2010,AT315,3,28.15
1997,NUTS,2010,AT315,3,31.68
1998,NUTS,2010,AT315,3,44.22
1999,NUTS,2010,AT315,3,39.18
2000,NUTS,2010,AT315,3,58.24
2001,NUTS,2010,AT315,3,29.83
2002,NUTS,2010,AT315,3,53.4
2003,NUTS,2010,AT315,3,45.86
2004,NUTS,2010,AT315,3,64.2
2005,NUTS,2010,AT315,3,59.69
2006,NUTS,2010,AT315,3,77.52
2007,NUTS,2010,AT315,3,70.91
2008,NUTS,2010,AT315,3,64.35
2009,NUTS,2010,AT315,3,73.03
2010,NUTS,2010,AT315,3,70.62
2011,NUTS,2010,AT315,3,63.63
2012,NUTS,2010,AT315,3,47.51
1977,NUTS,2010,AT32,2,1.0
1978,NUTS,2010,AT32,2,11.67
1979,NUTS,2010,AT32,2,18.17
1980,NUTS,2010,AT32,2,21.33
1981,NUTS,2010,AT32,2,25.55
1982,NUTS,2010,AT32,2,20.17
1983,NUTS,2010,AT32,2,19.75
1984,NUTS,2010,AT32,2,20.7
1985,NUTS,2010,AT32,2,38.73
1986,NUTS,2010,AT32,2,37.5
1987,NUTS,2010,AT32,2,21.59
1988,NUTS,2010,AT32,2,39.33
1989,NUTS,2010,AT32,2,41.75
1990,NUTS,2010,AT32,2,24.98
1991,NUTS,2010,AT32,2,37.2
1992,NUTS,2010,AT32,2,24.88
1993,NUTS,2010,AT32,2,29.1
1994,NUTS,2010,AT32,2,31.24
1995,NUTS,2010,AT32,2,31.61
1996,NUTS,2010,AT32,2,53.82
1997,NUTS,2010,AT32,2,43.83
1998,NUTS,2010,AT32,2,59.34
1999,NUTS,2010,AT32,2,57.92
2000,NUTS,2010,AT32,2,77.06
2001,NUTS,2010,AT32,2,69.98
2002,NUTS,2010,AT32,2,66.28
2003,NUTS,2010,AT32,2,81.71
2004,NUTS,2010,AT32,2,80.91
2005,NUTS,2010,AT32,2,85.58
2006,NUTS,2010,AT32,2,103.01
2007,NUTS,2010,AT32,2,121.2
2008,NUTS,2010,AT32,2,99.41
2009,NUTS,2010,AT32,2,101.38
2010,NUTS,2010,AT32,2,92.59
2011,NUTS,2010,AT32,2,102.51
2012,NUTS,2010,AT32,2,75.62
1994,NUTS,2010,AT321,3,1.0
1995,NUTS,2010,AT321,3,2.0
1996,NUTS,2010,AT321,3,1.5
1997,NUTS,2010,AT321,3,2.33
1998,NUTS,2010,AT321,3,1.1
1999,NUTS,2010,AT321,3,0.54
2000,NUTS,2010,AT321,3,3.32
2001,NUTS,2010,AT321,3,2.83
2002,NUTS,2010,AT321,3,4.13
2003,NUTS,2010,AT321,3,0.33
2004,NUTS,2010,AT321,3,2.0
2005,NUTS,2010,AT321,3,1.0
2006,NUTS,2010,AT321,3,1.92
2008,NUTS,2010,AT321,3,0.33
2009,NUTS,2010,AT321,3,0.33
2010,NUTS,2010,AT321,3,0.7
2011,NUTS,2010,AT321,3,4.75
1978,NUTS,2010,AT322,3,0.33
1979,NUTS,2010,AT322,3,1.0
1981,NUTS,2010,AT322,3,2.5
1982,NUTS,2010,AT322,3,1.0
1983,NUTS,2010,AT322,3,2.5
1984,NUTS,2010,AT322,3,5.0
1985,NUTS,2010,AT322,3,7.67
1986,NUTS,2010,AT322,3,5.83
1987,NUTS,2010,AT322,3,4.5
1988,NUTS,2010,AT322,3,2.0
1989,NUTS,2010,AT322,3,5.5
1990,NUTS,2010,AT322,3,1.83
1991,NUTS,2010,AT322,3,3.5
1992,NUTS,2010,AT322,3,2.0
1993,NUTS,2010,AT322,3,5.78
1994,NUTS,2010,AT322,3,2.94
1995,NUTS,2010,AT322,3,6.05
1996,NUTS,2010,AT322,3,7.25
1997,NUTS,2010,AT322,3,7.79
1998,NUTS,2010,AT322,3,12.2
1999,NUTS,2010,AT322,3,9.08
2000,NUTS,2010,AT322,3,6.0
2001,NUTS,2010,AT322,3,6.67
2002,NUTS,2010,AT322,3,11.23
2003,NUTS,2010,AT322,3,7.78
2004,NUTS,2010,AT322,3,14.8
2005,NUTS,2010,AT322,3,12.25
2006,NUTS,2010,AT322,3,24.67
2007,NUTS,2010,AT322,3,23.11
2008,NUTS,2010,AT322,3,23.78
2009,NUTS,2010,AT322,3,17.05
2010,NUTS,2010,AT322,3,22.55
2011,NUTS,2010,AT322,3,11.1
2012,NUTS,2010,AT322,3,13.98
1977,NUTS,2010,AT323,3,1.0
1978,NUTS,2010,AT323,3,11.33
1979,NUTS,2010,AT323,3,17.17
1980,NUTS,2010,AT323,3,21.33
1981,NUTS,2010,AT323,3,23.05
1982,NUTS,2010,AT323,3,19.17
1983,NUTS,2010,AT323,3,17.25
1984,NUTS,2010,AT323,3,15.7
1985,NUTS,2010,AT323,3,31.07
1986,NUTS,2010,AT323,3,31.67
1987,NUTS,2010,AT323,3,17.09
1988,NUTS,2010,AT323,3,37.33
1989,NUTS,2010,AT323,3,36.25
1990,NUTS,2010,AT323,3,23.14
1991,NUTS,2010,AT323,3,33.7
1992,NUTS,2010,AT323,3,22.88
1993,NUTS,2010,AT323,3,23.31
1994,NUTS,2010,AT323,3,27.3
1995,NUTS,2010,AT323,3,23.57
1996,NUTS,2010,AT323,3,45.07
1997,NUTS,2010,AT323,3,33.7
1998,NUTS,2010,AT323,3,46.04
1999,NUTS,2010,AT323,3,48.29
2000,NUTS,2010,AT323,3,67.74
2001,NUTS,2010,AT323,3,60.48
2002,NUTS,2010,AT323,3,50.92
2003,NUTS,2010,AT323,3,73.59
2004,NUTS,2010,AT323,3,64.12
2005,NUTS,2010,AT323,3,72.33
2006,NUTS,2010,AT323,3,76.43
2007,NUTS,2010,AT323,3,98.09
2008,NUTS,2010,AT323,3,75.29
2009,NUTS,2010,AT323,3,83.99
2010,NUTS,2010,AT323,3,69.33
2011,NUTS,2010,AT323,3,86.66
2012,NUTS,2010,AT323,3,61.64
1977,NUTS,2010,AT33,2,3.0
1978,NUTS,2010,AT33,2,9.0
1979,NUTS,2010,AT33,2,26.33
1980,NUTS,2010,AT33,2,18.0
1981,NUTS,2010,AT33,2,26.75
1982,NUTS,2010,AT33,2,28.9
1983,NUTS,2010,AT33,2,32.17
1984,NUTS,2010,AT33,2,36.92
