year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_fte_hes_rse
2014,NUTS,2010,ITG1,2,2746.0
2015,NUTS,2010,ITG1,2,2886.0
2016,NUTS,2010,ITG1,2,2566.0
2017,NUTS,2010,ITG1,2,2390.0
2018,NUTS,2010,ITG1,2,2368.0
2019,NUTS,2010,ITG1,2,2535.0
1997,NUTS,2010,ITG2,2,754.0
1998,NUTS,2010,ITG2,2,731.0
1999,NUTS,2010,ITG2,2,749.0
2000,NUTS,2010,ITG2,2,758.0
2003,NUTS,2010,ITG2,2,844.0
2004,NUTS,2010,ITG2,2,851.0
2005,NUTS,2010,ITG2,2,1042.0
2007,NUTS,2010,ITG2,2,1244.0
2008,NUTS,2010,ITG2,2,1259.0
2009,NUTS,2010,ITG2,2,1367.0
2010,NUTS,2010,ITG2,2,1415.0
2011,NUTS,2010,ITG2,2,1353.0
2012,NUTS,2010,ITG2,2,1533.0
2013,NUTS,2010,ITG2,2,1498.0
2014,NUTS,2010,ITG2,2,1567.0
2015,NUTS,2010,ITG2,2,1688.0
2016,NUTS,2010,ITG2,2,1183.0
2017,NUTS,2010,ITG2,2,1232.0
2018,NUTS,2010,ITG2,2,1231.0
2019,NUTS,2010,ITG2,2,1276.0
1997,NUTS,2010,ITH,1,5049.0
1998,NUTS,2010,ITH,1,5036.0
1999,NUTS,2010,ITH,1,5415.0
2000,NUTS,2010,ITH,1,5321.0
2003,NUTS,2010,ITH,1,5567.0
2004,NUTS,2010,ITH,1,5611.0
2005,NUTS,2010,ITH,1,7526.0
2007,NUTS,2010,ITH,1,7972.0
2008,NUTS,2010,ITH,1,8199.0
2009,NUTS,2010,ITH,1,9017.0
2010,NUTS,2010,ITH,1,9371.0
2011,NUTS,2010,ITH,1,9778.0
2012,NUTS,2010,ITH,1,10291.0
2013,NUTS,2010,ITH,1,10949.0
2014,NUTS,2010,ITH,1,11253.0
2015,NUTS,2010,ITH,1,10313.0
2016,NUTS,2010,ITH,1,11583.0
2017,NUTS,2010,ITH,1,11953.0
2018,NUTS,2010,ITH,1,12571.0
2019,NUTS,2010,ITH,1,13293.0
2003,NUTS,2010,ITH1,2,11.0
2004,NUTS,2010,ITH1,2,15.0
2005,NUTS,2010,ITH1,2,29.0
2007,NUTS,2010,ITH1,2,19.0
2008,NUTS,2010,ITH1,2,16.0
2009,NUTS,2010,ITH1,2,17.0
2010,NUTS,2010,ITH1,2,26.0
2011,NUTS,2010,ITH1,2,27.0
2012,NUTS,2010,ITH1,2,48.0
2013,NUTS,2010,ITH1,2,109.0
2014,NUTS,2010,ITH1,2,142.0
2015,NUTS,2010,ITH1,2,94.0
2016,NUTS,2010,ITH1,2,245.0
2017,NUTS,2010,ITH1,2,288.0
2018,NUTS,2010,ITH1,2,305.0
2019,NUTS,2010,ITH1,2,358.0
2003,NUTS,2010,ITH2,2,228.0
2004,NUTS,2010,ITH2,2,232.0
2005,NUTS,2010,ITH2,2,308.0
2007,NUTS,2010,ITH2,2,337.0
2008,NUTS,2010,ITH2,2,355.0
2009,NUTS,2010,ITH2,2,398.0
2010,NUTS,2010,ITH2,2,393.0
2011,NUTS,2010,ITH2,2,472.0
2012,NUTS,2010,ITH2,2,563.0
2013,NUTS,2010,ITH2,2,661.0
2014,NUTS,2010,ITH2,2,711.0
2015,NUTS,2010,ITH2,2,790.0
2016,NUTS,2010,ITH2,2,826.0
2017,NUTS,2010,ITH2,2,800.0
2018,NUTS,2010,ITH2,2,865.0
2019,NUTS,2010,ITH2,2,949.0
1997,NUTS,2010,ITH3,2,1661.0
1998,NUTS,2010,ITH3,2,1662.0
1999,NUTS,2010,ITH3,2,1706.0
2000,NUTS,2010,ITH3,2,1703.0
2003,NUTS,2010,ITH3,2,1764.0
2004,NUTS,2010,ITH3,2,1796.0
2005,NUTS,2010,ITH3,2,2211.0
2007,NUTS,2010,ITH3,2,2445.0
2008,NUTS,2010,ITH3,2,2621.0
2009,NUTS,2010,ITH3,2,3152.0
2010,NUTS,2010,ITH3,2,3324.0
2011,NUTS,2010,ITH3,2,3432.0
2012,NUTS,2010,ITH3,2,3560.0
2013,NUTS,2010,ITH3,2,3750.0
2014,NUTS,2010,ITH3,2,3883.0
2015,NUTS,2010,ITH3,2,3865.0
2016,NUTS,2010,ITH3,2,3872.0
2017,NUTS,2010,ITH3,2,4089.0
2018,NUTS,2010,ITH3,2,4386.0
2019,NUTS,2010,ITH3,2,4649.0
1997,NUTS,2010,ITH4,2,783.0
1998,NUTS,2010,ITH4,2,760.0
1999,NUTS,2010,ITH4,2,992.0
2000,NUTS,2010,ITH4,2,807.0
2003,NUTS,2010,ITH4,2,818.0
2004,NUTS,2010,ITH4,2,823.0
2005,NUTS,2010,ITH4,2,1103.0
2007,NUTS,2010,ITH4,2,1220.0
2008,NUTS,2010,ITH4,2,1174.0
2009,NUTS,2010,ITH4,2,1296.0
2010,NUTS,2010,ITH4,2,1272.0
2011,NUTS,2010,ITH4,2,1251.0
2012,NUTS,2010,ITH4,2,1345.0
2013,NUTS,2010,ITH4,2,1306.0
2014,NUTS,2010,ITH4,2,1327.0
2015,NUTS,2010,ITH4,2,1408.0
2016,NUTS,2010,ITH4,2,1359.0
2017,NUTS,2010,ITH4,2,1401.0
2018,NUTS,2010,ITH4,2,1497.0
2019,NUTS,2010,ITH4,2,1469.0
1997,NUTS,2010,ITH5,2,2392.0
1998,NUTS,2010,ITH5,2,2404.0
1999,NUTS,2010,ITH5,2,2505.0
2000,NUTS,2010,ITH5,2,2597.0
2003,NUTS,2010,ITH5,2,2746.0
2004,NUTS,2010,ITH5,2,2745.0
2005,NUTS,2010,ITH5,2,3877.0
2007,NUTS,2010,ITH5,2,3950.0
2008,NUTS,2010,ITH5,2,4032.0
2009,NUTS,2010,ITH5,2,4154.0
2010,NUTS,2010,ITH5,2,4356.0
2011,NUTS,2010,ITH5,2,4597.0
2012,NUTS,2010,ITH5,2,4776.0
2013,NUTS,2010,ITH5,2,5124.0
2014,NUTS,2010,ITH5,2,5190.0
2015,NUTS,2010,ITH5,2,4157.0
2016,NUTS,2010,ITH5,2,5283.0
2017,NUTS,2010,ITH5,2,5375.0
2018,NUTS,2010,ITH5,2,5518.0
2019,NUTS,2010,ITH5,2,5867.0
1997,NUTS,2010,ITI,1,6858.0
1998,NUTS,2010,ITI,1,6936.0
1999,NUTS,2010,ITI,1,6941.0
2000,NUTS,2010,ITI,1,7099.0
2003,NUTS,2010,ITI,1,7692.0
2004,NUTS,2010,ITI,1,7761.0
2005,NUTS,2010,ITI,1,10027.0
2007,NUTS,2010,ITI,1,10134.0
2008,NUTS,2010,ITI,1,10233.0
2009,NUTS,2010,ITI,1,10910.0
2010,NUTS,2010,ITI,1,11144.0
2011,NUTS,2010,ITI,1,11188.0
2012,NUTS,2010,ITI,1,11488.0
2013,NUTS,2010,ITI,1,12002.0
2014,NUTS,2010,ITI,1,12029.0
2015,NUTS,2010,ITI,1,12445.0
2016,NUTS,2010,ITI,1,13159.0
2017,NUTS,2010,ITI,1,12820.0
2018,NUTS,2010,ITI,1,12966.0
2019,NUTS,2010,ITI,1,13638.0
1997,NUTS,2010,ITI1,2,2459.0
1998,NUTS,2010,ITI1,2,2482.0
1999,NUTS,2010,ITI1,2,2495.0
2000,NUTS,2010,ITI1,2,2495.0
2003,NUTS,2010,ITI1,2,2564.0
2004,NUTS,2010,ITI1,2,2570.0
2005,NUTS,2010,ITI1,2,3728.0
2007,NUTS,2010,ITI1,2,4168.0
2008,NUTS,2010,ITI1,2,4333.0
2009,NUTS,2010,ITI1,2,4499.0
2010,NUTS,2010,ITI1,2,4529.0
2011,NUTS,2010,ITI1,2,4576.0
2012,NUTS,2010,ITI1,2,4751.0
2013,NUTS,2010,ITI1,2,4474.0
2014,NUTS,2010,ITI1,2,4300.0
2015,NUTS,2010,ITI1,2,4524.0
2016,NUTS,2010,ITI1,2,4494.0
2017,NUTS,2010,ITI1,2,4512.0
2018,NUTS,2010,ITI1,2,4919.0
2019,NUTS,2010,ITI1,2,4965.0
1997,NUTS,2010,ITI2,2,595.0
1998,NUTS,2010,ITI2,2,606.0
1999,NUTS,2010,ITI2,2,587.0
2000,NUTS,2010,ITI2,2,608.0
2003,NUTS,2010,ITI2,2,636.0
2004,NUTS,2010,ITI2,2,652.0
2005,NUTS,2010,ITI2,2,986.0
2007,NUTS,2010,ITI2,2,973.0
2008,NUTS,2010,ITI2,2,908.0
2009,NUTS,2010,ITI2,2,865.0
2010,NUTS,2010,ITI2,2,827.0
2011,NUTS,2010,ITI2,2,922.0
2012,NUTS,2010,ITI2,2,922.0
2013,NUTS,2010,ITI2,2,918.0
2014,NUTS,2010,ITI2,2,928.0
2015,NUTS,2010,ITI2,2,1035.0
2016,NUTS,2010,ITI2,2,939.0
2017,NUTS,2010,ITI2,2,892.0
2018,NUTS,2010,ITI2,2,986.0
2019,NUTS,2010,ITI2,2,930.0
1997,NUTS,2010,ITI3,2,619.0
1998,NUTS,2010,ITI3,2,619.0
1999,NUTS,2010,ITI3,2,666.0
2000,NUTS,2010,ITI3,2,669.0
2003,NUTS,2010,ITI3,2,685.0
2004,NUTS,2010,ITI3,2,693.0
2005,NUTS,2010,ITI3,2,1024.0
2007,NUTS,2010,ITI3,2,1030.0
2008,NUTS,2010,ITI3,2,1009.0
2009,NUTS,2010,ITI3,2,1029.0
2010,NUTS,2010,ITI3,2,1076.0
2011,NUTS,2010,ITI3,2,1047.0
2012,NUTS,2010,ITI3,2,1037.0
2013,NUTS,2010,ITI3,2,1094.0
2014,NUTS,2010,ITI3,2,1144.0
2015,NUTS,2010,ITI3,2,1140.0
2016,NUTS,2010,ITI3,2,1343.0
2017,NUTS,2010,ITI3,2,1467.0
2018,NUTS,2010,ITI3,2,1334.0
2019,NUTS,2010,ITI3,2,1310.0
1997,NUTS,2010,ITI4,2,3185.0
1998,NUTS,2010,ITI4,2,3229.0
1999,NUTS,2010,ITI4,2,3193.0
2000,NUTS,2010,ITI4,2,3327.0
2003,NUTS,2010,ITI4,2,3807.0
2004,NUTS,2010,ITI4,2,3846.0
2005,NUTS,2010,ITI4,2,4290.0
2007,NUTS,2010,ITI4,2,3964.0
2008,NUTS,2010,ITI4,2,3983.0
2009,NUTS,2010,ITI4,2,4518.0
2010,NUTS,2010,ITI4,2,4712.0
2011,NUTS,2010,ITI4,2,4644.0
2012,NUTS,2010,ITI4,2,4779.0
2013,NUTS,2010,ITI4,2,5517.0
2014,NUTS,2010,ITI4,2,5658.0
2015,NUTS,2010,ITI4,2,5746.0
2016,NUTS,2010,ITI4,2,6384.0
2017,NUTS,2010,ITI4,2,5950.0
2018,NUTS,2010,ITI4,2,5726.0
2019,NUTS,2010,ITI4,2,6433.0
1980,NUTS,2010,JP,0,160863.0
1981,NUTS,2010,JP,0,163264.0
1982,NUTS,2010,JP,0,170103.0
1983,NUTS,2010,JP,0,175841.0
1984,NUTS,2010,JP,0,180606.0
1985,NUTS,2010,JP,0,185070.0
1986,NUTS,2010,JP,0,189597.0
1987,NUTS,2010,JP,0,195428.0
1988,NUTS,2010,JP,0,200730.0
1989,NUTS,2010,JP,0,205509.0
1990,NUTS,2010,JP,0,209898.0
1991,NUTS,2010,JP,0,214462.0
1992,NUTS,2010,JP,0,222006.0
1993,NUTS,2010,JP,0,229164.0
1994,NUTS,2010,JP,0,235702.0
1995,NUTS,2010,JP,0,242862.0
1996,NUTS,2010,JP,0,170017.0
1997,NUTS,2010,JP,0,174093.0
1998,NUTS,2010,JP,0,176627.0
1999,NUTS,2010,JP,0,178418.0
2000,NUTS,2010,JP,0,179116.0
2001,NUTS,2010,JP,0,177395.0
2002,NUTS,2010,JP,0,147000.0
2003,NUTS,2010,JP,0,149435.0
2004,NUTS,2010,JP,0,153962.0
2005,NUTS,2010,JP,0,156176.0
2006,NUTS,2010,JP,0,159512.0
2007,NUTS,2010,JP,0,159512.0
2008,NUTS,2010,JP,0,123549.0
2009,NUTS,2010,JP,0,124224.0
2010,NUTS,2010,JP,0,125263.0
2011,NUTS,2010,JP,0,126133.0
2012,NUTS,2010,JP,0,125890.0
2013,NUTS,2010,JP,0,136593.0
2014,NUTS,2010,JP,0,137586.0
2015,NUTS,2010,JP,0,137078.0
2016,NUTS,2010,JP,0,138095.0
2017,NUTS,2010,JP,0,138697.0
2018,NUTS,2010,JP,0,134740.0
2019,NUTS,2010,JP,0,135509.0
1995,NUTS,2010,KR,0,19406.0
1996,NUTS,2010,KR,0,19483.0
1997,NUTS,2010,KR,0,19573.0
1998,NUTS,2010,KR,0,21525.0
1999,NUTS,2010,KR,0,21723.0
2000,NUTS,2010,KR,0,23674.0
2001,NUTS,2010,KR,0,23083.0
2002,NUTS,2010,KR,0,24953.0
2003,NUTS,2010,KR,0,26419.0
2004,NUTS,2010,KR,0,26651.0
2005,NUTS,2010,KR,0,27416.0
2006,NUTS,2010,KR,0,28386.0
2007,NUTS,2010,KR,0,37415.0
2008,NUTS,2010,KR,0,34773.0
2009,NUTS,2010,KR,0,38163.0
2010,NUTS,2010,KR,0,39265.0
2011,NUTS,2010,KR,0,40844.0
2012,NUTS,2010,KR,0,43826.0
2013,NUTS,2010,KR,0,41784.0
2014,NUTS,2010,KR,0,41938.0
2015,NUTS,2010,KR,0,40866.0
2016,NUTS,2010,KR,0,40759.0
2017,NUTS,2010,KR,0,38813.0
2018,NUTS,2010,KR,0,40736.0
2019,NUTS,2010,KR,0,41448.0
1996,NUTS,2010,LT,0,4479.0
1997,NUTS,2010,LT,0,4646.0
1998,NUTS,2010,LT,0,5367.0
1999,NUTS,2010,LT,0,5556.0
2000,NUTS,2010,LT,0,4932.0
2001,NUTS,2010,LT,0,5226.0
2002,NUTS,2010,LT,0,4190.0
2003,NUTS,2010,LT,0,4478.0
2004,NUTS,2010,LT,0,5196.0
2005,NUTS,2010,LT,0,5116.0
2006,NUTS,2010,LT,0,5452.0
2007,NUTS,2010,LT,0,5509.0
2008,NUTS,2010,LT,0,5622.0
2009,NUTS,2010,LT,0,5650.0
2010,NUTS,2010,LT,0,5890.0
2011,NUTS,2010,LT,0,5645.0
2012,NUTS,2010,LT,0,5334.0
2013,NUTS,2010,LT,0,5399.0
2014,NUTS,2010,LT,0,5241.0
2015,NUTS,2010,LT,0,4830.0
2016,NUTS,2010,LT,0,4993.0
2017,NUTS,2010,LT,0,4575.0
2018,NUTS,2010,LT,0,4521.0
2019,NUTS,2010,LT,0,4947.0
2020,NUTS,2010,LT,0,5710.0
2015,NUTS,2010,LT01,2,2517.0
2016,NUTS,2010,LT01,2,2432.0
2017,NUTS,2010,LT01,2,2392.0
2018,NUTS,2010,LT01,2,2319.0
2019,NUTS,2010,LT01,2,2357.0
2015,NUTS,2010,LT02,2,2313.0
2016,NUTS,2010,LT02,2,2561.0
2017,NUTS,2010,LT02,2,2183.0
2018,NUTS,2010,LT02,2,2202.0
2019,NUTS,2010,LT02,2,2590.0
2000,NUTS,2010,LU,0,22.0
2001,NUTS,2010,LU,0,30.0
2003,NUTS,2010,LU,0,30.0
2004,NUTS,2010,LU,0,143.0
2005,NUTS,2010,LU,0,157.0
2006,NUTS,2010,LU,0,159.0
2007,NUTS,2010,LU,0,176.0
2008,NUTS,2010,LU,0,282.0
2009,NUTS,2010,LU,0,428.0
2010,NUTS,2010,LU,0,491.0
2011,NUTS,2010,LU,0,566.0
2012,NUTS,2010,LU,0,651.0
2013,NUTS,2010,LU,0,769.0
2014,NUTS,2010,LU,0,906.0
2015,NUTS,2010,LU,0,945.0
2016,NUTS,2010,LU,0,972.0
2017,NUTS,2010,LU,0,1048.0
2018,NUTS,2010,LU,0,1085.0
2019,NUTS,2010,LU,0,1182.0
2020,NUTS,2010,LU,0,1175.0
1993,NUTS,2010,LV,0,1278.0
1994,NUTS,2010,LV,0,1289.0
1995,NUTS,2010,LV,0,1374.0
1996,NUTS,2010,LV,0,1218.0
1997,NUTS,2010,LV,0,1344.0
1998,NUTS,2010,LV,0,1530.0
1999,NUTS,2010,LV,0,1682.0
2000,NUTS,2010,LV,0,2156.0
2001,NUTS,2010,LV,0,2242.0
2002,NUTS,2010,LV,0,2226.0
2003,NUTS,2010,LV,0,2222.0
2004,NUTS,2010,LV,0,2385.0
2005,NUTS,2010,LV,0,2224.0
2006,NUTS,2010,LV,0,2648.0
2007,NUTS,2010,LV,0,3016.0
2008,NUTS,2010,LV,0,3032.0
2009,NUTS,2010,LV,0,2596.0
2010,NUTS,2010,LV,0,2629.0
2011,NUTS,2010,LV,0,2708.0
2012,NUTS,2010,LV,0,2607.0
2013,NUTS,2010,LV,0,2348.0
2014,NUTS,2010,LV,0,2291.0
2015,NUTS,2010,LV,0,2318.0
2016,NUTS,2010,LV,0,1944.0
2017,NUTS,2010,LV,0,2264.0
2018,NUTS,2010,LV,0,2200.0
2019,NUTS,2010,LV,0,2308.0
2020,NUTS,2010,LV,0,2607.0
2011,NUTS,2010,ME,0,204.0
2013,NUTS,2010,ME,0,206.0
2014,NUTS,2010,ME,0,226.0
2015,NUTS,2010,ME,0,338.0
2016,NUTS,2010,ME,0,300.0
2017,NUTS,2010,ME,0,281.0
2018,NUTS,2010,ME,0,283.0
2019,NUTS,2010,ME,0,232.0
2005,NUTS,2010,MK,0,557.0
2006,NUTS,2010,MK,0,542.0
2007,NUTS,2010,MK,0,532.0
2008,NUTS,2010,MK,0,462.0
2009,NUTS,2010,MK,0,429.0
2010,NUTS,2010,MK,0,597.0
2011,NUTS,2010,MK,0,551.0
2012,NUTS,2010,MK,0,761.0
2013,NUTS,2010,MK,0,927.0
2014,NUTS,2010,MK,0,1165.0
2015,NUTS,2010,MK,0,1272.0
2016,NUTS,2010,MK,0,1180.0
2017,NUTS,2010,MK,0,963.0
2018,NUTS,2010,MK,0,1040.0
2019,NUTS,2010,MK,0,1000.0
2020,NUTS,2010,MK,0,1000.0
2002,NUTS,2010,MT,0,203.0
2003,NUTS,2010,MT,0,216.0
2004,NUTS,2010,MT,0,218.0
2005,NUTS,2010,MT,0,225.0
2006,NUTS,2010,MT,0,238.0
2007,NUTS,2010,MT,0,236.0
2008,NUTS,2010,MT,0,256.0
2009,NUTS,2010,MT,0,207.0
2010,NUTS,2010,MT,0,224.0
2011,NUTS,2010,MT,0,222.0
2012,NUTS,2010,MT,0,252.0
2013,NUTS,2010,MT,0,292.0
2014,NUTS,2010,MT,0,342.0
2015,NUTS,2010,MT,0,324.0
2016,NUTS,2010,MT,0,330.0
2017,NUTS,2010,MT,0,364.0
2018,NUTS,2010,MT,0,381.0
2019,NUTS,2010,MT,0,438.0
2020,NUTS,2010,MT,0,467.0
1981,NUTS,2010,NL,0,6123.0
1982,NUTS,2010,NL,0,6752.0
1983,NUTS,2010,NL,0,7380.0
1984,NUTS,2010,NL,0,7490.0
1985,NUTS,2010,NL,0,7600.0
1986,NUTS,2010,NL,0,7835.0
1987,NUTS,2010,NL,0,8070.0
1988,NUTS,2010,NL,0,8315.0
1989,NUTS,2010,NL,0,8560.0
1990,NUTS,2010,NL,0,12310.0
1991,NUTS,2010,NL,0,12460.0
1992,NUTS,2010,NL,0,12630.0
1993,NUTS,2010,NL,0,12710.0
1994,NUTS,2010,NL,0,12918.0
1995,NUTS,2010,NL,0,12679.0
1996,NUTS,2010,NL,0,12375.0
1997,NUTS,2010,NL,0,12427.0
1998,NUTS,2010,NL,0,12407.0
1999,NUTS,2010,NL,0,15123.0
2000,NUTS,2010,NL,0,15586.0
2001,NUTS,2010,NL,0,15832.0
2002,NUTS,2010,NL,0,16164.0
2003,NUTS,2010,NL,0,16734.0
2004,NUTS,2010,NL,0,17403.0
2005,NUTS,2010,NL,0,17928.0
2006,NUTS,2010,NL,0,18008.0
2007,NUTS,2010,NL,0,18129.0
2008,NUTS,2010,NL,0,18817.0
2009,NUTS,2010,NL,0,19661.0
2010,NUTS,2010,NL,0,20156.0
2011,NUTS,2010,NL,0,20965.0
2012,NUTS,2010,NL,0,20990.0
2013,NUTS,2010,NL,0,21216.0
2014,NUTS,2010,NL,0,21921.0
2015,NUTS,2010,NL,0,22342.0
2016,NUTS,2010,NL,0,22244.0
2017,NUTS,2010,NL,0,22788.0
2018,NUTS,2010,NL,0,23029.0
2019,NUTS,2010,NL,0,23806.0
2020,NUTS,2010,NL,0,23900.0
2002,NUTS,2010,NL1,1,937.0
2002,NUTS,2010,NL11,2,937.0
2002,NUTS,2010,NL2,1,2027.0
2002,NUTS,2010,NL21,2,448.0
2002,NUTS,2010,NL22,2,1579.0
2002,NUTS,2010,NL3,1,6230.0
2005,NUTS,2010,NL3,1,10457.0
2007,NUTS,2010,NL3,1,10623.0
2009,NUTS,2010,NL3,1,11557.0
2011,NUTS,2010,NL3,1,11807.0
2012,NUTS,2010,NL3,1,11804.0
2002,NUTS,2010,NL31,2,1465.0
2002,NUTS,2010,NL32,2,2140.0
2002,NUTS,2010,NL33,2,2626.0
2002,NUTS,2010,NL4,1,1253.0
2002,NUTS,2010,NL41,2,686.0
2002,NUTS,2010,NL42,2,567.0
1981,NUTS,2010,NO,0,2901.0
1983,NUTS,2010,NO,0,2985.0
1984,NUTS,2010,NO,0,3050.0
1985,NUTS,2010,NO,0,3167.0
1987,NUTS,2010,NO,0,3274.0
1989,NUTS,2010,NO,0,3669.0
1991,NUTS,2010,NO,0,4154.0
1993,NUTS,2010,NO,0,4737.0
1995,NUTS,2010,NO,0,4995.0
1997,NUTS,2010,NO,0,5091.0
1999,NUTS,2010,NO,0,5521.0
2001,NUTS,2010,NO,0,5670.0
2003,NUTS,2010,NO,0,6251.0
2004,NUTS,2010,NO,0,6800.0
2005,NUTS,2010,NO,0,7512.0
2006,NUTS,2010,NO,0,7870.0
2007,NUTS,2010,NO,0,8474.0
2008,NUTS,2010,NO,0,8771.0
2009,NUTS,2010,NO,0,9162.0
2010,NUTS,2010,NO,0,9468.0
2011,NUTS,2010,NO,0,9760.0
2012,NUTS,2010,NO,0,9855.0
2013,NUTS,2010,NO,0,10054.0
2014,NUTS,2010,NO,0,10296.0
2015,NUTS,2010,NO,0,10976.0
2016,NUTS,2010,NO,0,11795.0
2017,NUTS,2010,NO,0,12538.0
2018,NUTS,2010,NO,0,13051.0
2019,NUTS,2010,NO,0,13836.0
2020,NUTS,2010,NO,0,13235.0
1981,NUTS,2010,NO0,1,2901.0
1983,NUTS,2010,NO0,1,2985.0
1984,NUTS,2010,NO0,1,3050.0
1985,NUTS,2010,NO0,1,3167.0
1987,NUTS,2010,NO0,1,3274.0
1989,NUTS,2010,NO0,1,3669.0
1991,NUTS,2010,NO0,1,4154.0
1993,NUTS,2010,NO0,1,4737.0
1995,NUTS,2010,NO0,1,4995.0
1997,NUTS,2010,NO0,1,5091.0
1999,NUTS,2010,NO0,1,5521.0
2001,NUTS,2010,NO0,1,5670.0
2003,NUTS,2010,NO0,1,6251.0
2004,NUTS,2010,NO0,1,6800.0
2005,NUTS,2010,NO0,1,7512.0
2006,NUTS,2010,NO0,1,7870.0
2007,NUTS,2010,NO0,1,8474.0
2008,NUTS,2010,NO0,1,8771.0
2009,NUTS,2010,NO0,1,9162.0
2010,NUTS,2010,NO0,1,9468.0
2011,NUTS,2010,NO0,1,9760.0
2012,NUTS,2010,NO0,1,9855.0
2013,NUTS,2010,NO0,1,10054.0
2014,NUTS,2010,NO0,1,10296.0
2015,NUTS,2010,NO0,1,10976.0
2016,NUTS,2010,NO0,1,11795.0
2017,NUTS,2010,NO0,1,12538.0
2018,NUTS,2010,NO0,1,13052.0
2019,NUTS,2010,NO0,1,13836.0
2001,NUTS,2010,NO01,2,2501.0
2003,NUTS,2010,NO01,2,2631.0
2005,NUTS,2010,NO01,2,3127.0
2007,NUTS,2010,NO01,2,3565.0
2009,NUTS,2010,NO01,2,3755.0
2010,NUTS,2010,NO01,2,3925.0
2011,NUTS,2010,NO01,2,3849.0
2012,NUTS,2010,NO01,2,3865.0
2013,NUTS,2010,NO01,2,4059.0
2014,NUTS,2010,NO01,2,4167.0
2015,NUTS,2010,NO01,2,4462.0
2016,NUTS,2010,NO01,2,4709.0
2017,NUTS,2010,NO01,2,4964.0
2018,NUTS,2010,NO01,2,5138.0
2019,NUTS,2010,NO01,2,5186.0
2001,NUTS,2010,NO02,2,56.0
2003,NUTS,2010,NO02,2,69.0
2005,NUTS,2010,NO02,2,90.0
2007,NUTS,2010,NO02,2,106.0
2009,NUTS,2010,NO02,2,121.0
2010,NUTS,2010,NO02,2,139.0
2011,NUTS,2010,NO02,2,131.0
2012,NUTS,2010,NO02,2,136.0
2013,NUTS,2010,NO02,2,172.0
2014,NUTS,2010,NO02,2,171.0
2015,NUTS,2010,NO02,2,178.0
2016,NUTS,2010,NO02,2,235.0
2017,NUTS,2010,NO02,2,255.0
2018,NUTS,2010,NO02,2,234.0
2019,NUTS,2010,NO02,2,287.0
2001,NUTS,2010,NO03,2,87.0
2003,NUTS,2010,NO03,2,111.0
2005,NUTS,2010,NO03,2,147.0
2007,NUTS,2010,NO03,2,168.0
2009,NUTS,2010,NO03,2,197.0
2010,NUTS,2010,NO03,2,211.0
2011,NUTS,2010,NO03,2,209.0
2012,NUTS,2010,NO03,2,219.0
2013,NUTS,2010,NO03,2,236.0
2014,NUTS,2010,NO03,2,251.0
2015,NUTS,2010,NO03,2,292.0
2016,NUTS,2010,NO03,2,311.0
2017,NUTS,2010,NO03,2,421.0
2018,NUTS,2010,NO03,2,456.0
2019,NUTS,2010,NO03,2,488.0
2001,NUTS,2010,NO04,2,142.0
2003,NUTS,2010,NO04,2,204.0
2005,NUTS,2010,NO04,2,305.0
2007,NUTS,2010,NO04,2,366.0
2009,NUTS,2010,NO04,2,454.0
2010,NUTS,2010,NO04,2,465.0
2011,NUTS,2010,NO04,2,546.0
2012,NUTS,2010,NO04,2,585.0
2013,NUTS,2010,NO04,2,596.0
2014,NUTS,2010,NO04,2,615.0
2015,NUTS,2010,NO04,2,652.0
2016,NUTS,2010,NO04,2,736.0
2017,NUTS,2010,NO04,2,859.0
2018,NUTS,2010,NO04,2,893.0
2019,NUTS,2010,NO04,2,965.0
2001,NUTS,2010,NO05,2,1115.0
2003,NUTS,2010,NO05,2,1245.0
2005,NUTS,2010,NO05,2,1494.0
2007,NUTS,2010,NO05,2,1715.0
2009,NUTS,2010,NO05,2,1629.0
2010,NUTS,2010,NO05,2,1647.0
2011,NUTS,2010,NO05,2,1710.0
2012,NUTS,2010,NO05,2,1788.0
2013,NUTS,2010,NO05,2,1778.0
2014,NUTS,2010,NO05,2,1807.0
2015,NUTS,2010,NO05,2,1832.0
2016,NUTS,2010,NO05,2,1918.0
2017,NUTS,2010,NO05,2,2038.0
2018,NUTS,2010,NO05,2,2088.0
2019,NUTS,2010,NO05,2,2370.0
2001,NUTS,2010,NO06,2,1177.0
2003,NUTS,2010,NO06,2,1353.0
2005,NUTS,2010,NO06,2,1584.0
2007,NUTS,2010,NO06,2,1615.0
2009,NUTS,2010,NO06,2,1969.0
2010,NUTS,2010,NO06,2,2062.0
2011,NUTS,2010,NO06,2,2214.0
2012,NUTS,2010,NO06,2,2133.0
2013,NUTS,2010,NO06,2,2059.0
2014,NUTS,2010,NO06,2,2089.0
2015,NUTS,2010,NO06,2,2261.0
2016,NUTS,2010,NO06,2,2462.0
2017,NUTS,2010,NO06,2,2597.0
2018,NUTS,2010,NO06,2,2785.0
2019,NUTS,2010,NO06,2,2932.0
2001,NUTS,2010,NO07,2,592.0
2003,NUTS,2010,NO07,2,638.0
2005,NUTS,2010,NO07,2,765.0
2007,NUTS,2010,NO07,2,939.0
2009,NUTS,2010,NO07,2,1037.0
2010,NUTS,2010,NO07,2,1019.0
2011,NUTS,2010,NO07,2,1101.0
2012,NUTS,2010,NO07,2,1129.0
2013,NUTS,2010,NO07,2,1154.0
