year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_gdp_beur_ht
2009,NUTS,2010,FR718,3,1.198
2010,NUTS,2010,FR718,3,0.958
2011,NUTS,2010,FR718,3,0.74
2012,NUTS,2010,FR718,3,0.559
2000,NUTS,2010,FR72,2,0.485
2001,NUTS,2010,FR72,2,0.356
2002,NUTS,2010,FR72,2,0.454
2003,NUTS,2010,FR72,2,0.195
2004,NUTS,2010,FR72,2,0.463
2005,NUTS,2010,FR72,2,0.215
2006,NUTS,2010,FR72,2,0.637
2007,NUTS,2010,FR72,2,0.306
2008,NUTS,2010,FR72,2,0.245
2009,NUTS,2010,FR72,2,0.351
2010,NUTS,2010,FR72,2,0.784
2011,NUTS,2010,FR72,2,0.667
2012,NUTS,2010,FR72,2,0.373
2000,NUTS,2010,FR721,3,0.149
2001,NUTS,2010,FR721,3,0.024
2002,NUTS,2010,FR721,3,0.157
2004,NUTS,2010,FR721,3,0.066
2006,NUTS,2010,FR721,3,0.418
2007,NUTS,2010,FR721,3,0.285
2008,NUTS,2010,FR721,3,0.129
2009,NUTS,2010,FR721,3,0.089
2010,NUTS,2010,FR721,3,0.176
2000,NUTS,2010,FR722,3,0.228
2004,NUTS,2010,FR722,3,0.492
2006,NUTS,2010,FR722,3,0.212
2012,NUTS,2010,FR722,3,0.605
2000,NUTS,2010,FR723,3,0.09
2002,NUTS,2010,FR723,3,0.258
2003,NUTS,2010,FR723,3,0.24
2004,NUTS,2010,FR723,3,0.118
2005,NUTS,2010,FR723,3,0.039
2007,NUTS,2010,FR723,3,0.052
2010,NUTS,2010,FR723,3,0.155
2011,NUTS,2010,FR723,3,0.216
2012,NUTS,2010,FR723,3,0.108
2000,NUTS,2010,FR724,3,0.792
2001,NUTS,2010,FR724,3,0.674
2002,NUTS,2010,FR724,3,0.732
2003,NUTS,2010,FR724,3,0.31
2004,NUTS,2010,FR724,3,0.732
2005,NUTS,2010,FR724,3,0.399
2006,NUTS,2010,FR724,3,0.982
2007,NUTS,2010,FR724,3,0.437
2008,NUTS,2010,FR724,3,0.408
2009,NUTS,2010,FR724,3,0.621
2010,NUTS,2010,FR724,3,1.332
2011,NUTS,2010,FR724,3,1.17
2012,NUTS,2010,FR724,3,0.551
2000,NUTS,2010,FR8,1,1.405
2001,NUTS,2010,FR8,1,1.265
2002,NUTS,2010,FR8,1,1.221
2003,NUTS,2010,FR8,1,1.247
2004,NUTS,2010,FR8,1,1.13
2005,NUTS,2010,FR8,1,1.218
2006,NUTS,2010,FR8,1,1.075
2007,NUTS,2010,FR8,1,1.211
2008,NUTS,2010,FR8,1,1.024
2009,NUTS,2010,FR8,1,1.392
2010,NUTS,2010,FR8,1,1.151
2011,NUTS,2010,FR8,1,1.26
2012,NUTS,2010,FR8,1,1.087
2000,NUTS,2010,FR81,2,0.446
2001,NUTS,2010,FR81,2,0.601
2002,NUTS,2010,FR81,2,0.48
2003,NUTS,2010,FR81,2,0.482
2004,NUTS,2010,FR81,2,0.509
2005,NUTS,2010,FR81,2,0.566
2006,NUTS,2010,FR81,2,0.371
2007,NUTS,2010,FR81,2,0.32
2008,NUTS,2010,FR81,2,0.401
2009,NUTS,2010,FR81,2,0.641
2010,NUTS,2010,FR81,2,0.551
2011,NUTS,2010,FR81,2,0.617
2012,NUTS,2010,FR81,2,0.372
2001,NUTS,2010,FR811,3,0.043
2002,NUTS,2010,FR811,3,0.169
2003,NUTS,2010,FR811,3,0.051
2004,NUTS,2010,FR811,3,0.091
2006,NUTS,2010,FR811,3,0.012
2007,NUTS,2010,FR811,3,0.269
2008,NUTS,2010,FR811,3,0.316
2009,NUTS,2010,FR811,3,0.117
2010,NUTS,2010,FR811,3,0.399
2011,NUTS,2010,FR811,3,0.335
2000,NUTS,2010,FR812,3,0.21
2001,NUTS,2010,FR812,3,0.671
2002,NUTS,2010,FR812,3,0.497
2003,NUTS,2010,FR812,3,0.275
2004,NUTS,2010,FR812,3,0.239
2005,NUTS,2010,FR812,3,0.337
2006,NUTS,2010,FR812,3,0.418
2007,NUTS,2010,FR812,3,0.271
2008,NUTS,2010,FR812,3,0.489
2009,NUTS,2010,FR812,3,0.448
2010,NUTS,2010,FR812,3,0.382
2011,NUTS,2010,FR812,3,0.567
2012,NUTS,2010,FR812,3,0.605
2000,NUTS,2010,FR813,3,0.871
2001,NUTS,2010,FR813,3,0.862
2002,NUTS,2010,FR813,3,0.686
2003,NUTS,2010,FR813,3,0.81
2004,NUTS,2010,FR813,3,1.03
2005,NUTS,2010,FR813,3,1.063
2006,NUTS,2010,FR813,3,0.523
2007,NUTS,2010,FR813,3,0.385
2008,NUTS,2010,FR813,3,0.478
2009,NUTS,2010,FR813,3,1.092
2010,NUTS,2010,FR813,3,0.781
2011,NUTS,2010,FR813,3,0.928
2012,NUTS,2010,FR813,3,0.474
2001,NUTS,2010,FR814,3,0.569
2000,NUTS,2010,FR815,3,0.143
2001,NUTS,2010,FR815,3,0.233
2002,NUTS,2010,FR815,3,0.246
2003,NUTS,2010,FR815,3,0.4
2004,NUTS,2010,FR815,3,0.023
