year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_cab
2006,NUTS,2010,UKH33,3,4.038
2007,NUTS,2010,UKH33,3,8.302
2008,NUTS,2010,UKH33,3,10.182
2009,NUTS,2010,UKH33,3,3.393
2010,NUTS,2010,UKH33,3,8.25
2011,NUTS,2010,UKH33,3,4.186
2012,NUTS,2010,UKH33,3,0.892
1990,NUTS,2010,UKI,1,1.944
1991,NUTS,2010,UKI,1,1.956
1992,NUTS,2010,UKI,1,1.928
1993,NUTS,2010,UKI,1,3.001
1994,NUTS,2010,UKI,1,2.149
1995,NUTS,2010,UKI,1,3.56
1996,NUTS,2010,UKI,1,2.653
1997,NUTS,2010,UKI,1,3.754
1998,NUTS,2010,UKI,1,9.875
1999,NUTS,2010,UKI,1,9.466
2000,NUTS,2010,UKI,1,10.455
2001,NUTS,2010,UKI,1,9.267
2002,NUTS,2010,UKI,1,8.109
2003,NUTS,2010,UKI,1,8.589
2004,NUTS,2010,UKI,1,10.334
2005,NUTS,2010,UKI,1,10.422
2006,NUTS,2010,UKI,1,7.873
2007,NUTS,2010,UKI,1,6.856
2008,NUTS,2010,UKI,1,6.969
2009,NUTS,2010,UKI,1,9.944
2010,NUTS,2010,UKI,1,8.64
2011,NUTS,2010,UKI,1,7.689
2012,NUTS,2010,UKI,1,11.128
1990,NUTS,2010,UKI1,2,2.182
1991,NUTS,2010,UKI1,2,1.095
1992,NUTS,2010,UKI1,2,1.955
1993,NUTS,2010,UKI1,2,2.677
1994,NUTS,2010,UKI1,2,2.213
1995,NUTS,2010,UKI1,2,4.583
1996,NUTS,2010,UKI1,2,2.903
1997,NUTS,2010,UKI1,2,4.275
1998,NUTS,2010,UKI1,2,13.337
1999,NUTS,2010,UKI1,2,13.362
2000,NUTS,2010,UKI1,2,15.584
2001,NUTS,2010,UKI1,2,13.53
2002,NUTS,2010,UKI1,2,11.296
2003,NUTS,2010,UKI1,2,14.539
2004,NUTS,2010,UKI1,2,20.664
2005,NUTS,2010,UKI1,2,18.657
2006,NUTS,2010,UKI1,2,15.167
2007,NUTS,2010,UKI1,2,11.337
2008,NUTS,2010,UKI1,2,12.923
2009,NUTS,2010,UKI1,2,17.577
2010,NUTS,2010,UKI1,2,13.417
2011,NUTS,2010,UKI1,2,13.786
2012,NUTS,2010,UKI1,2,19.266
1990,NUTS,2010,UKI11,3,2.448
1991,NUTS,2010,UKI11,3,0.356
1992,NUTS,2010,UKI11,3,2.515
1993,NUTS,2010,UKI11,3,5.905
1994,NUTS,2010,UKI11,3,3.594
1995,NUTS,2010,UKI11,3,6.773
1996,NUTS,2010,UKI11,3,3.255
1997,NUTS,2010,UKI11,3,7.294
1998,NUTS,2010,UKI11,3,26.611
1999,NUTS,2010,UKI11,3,23.179
2000,NUTS,2010,UKI11,3,27.314
2001,NUTS,2010,UKI11,3,27.08
2002,NUTS,2010,UKI11,3,18.556
2003,NUTS,2010,UKI11,3,19.185
2004,NUTS,2010,UKI11,3,30.775
2005,NUTS,2010,UKI11,3,27.872
2006,NUTS,2010,UKI11,3,25.303
2007,NUTS,2010,UKI11,3,11.322
2008,NUTS,2010,UKI11,3,20.813
2009,NUTS,2010,UKI11,3,32.403
2010,NUTS,2010,UKI11,3,23.432
2011,NUTS,2010,UKI11,3,26.373
2012,NUTS,2010,UKI11,3,42.84
1990,NUTS,2010,UKI12,3,2.033
1991,NUTS,2010,UKI12,3,1.508
1992,NUTS,2010,UKI12,3,1.645
1993,NUTS,2010,UKI12,3,0.916
1994,NUTS,2010,UKI12,3,1.466
1995,NUTS,2010,UKI12,3,3.407
1996,NUTS,2010,UKI12,3,2.714
1997,NUTS,2010,UKI12,3,2.663
1998,NUTS,2010,UKI12,3,6.275
1999,NUTS,2010,UKI12,3,8.14
2000,NUTS,2010,UKI12,3,9.266
2001,NUTS,2010,UKI12,3,6.118
2002,NUTS,2010,UKI12,3,7.279
2003,NUTS,2010,UKI12,3,11.961
2004,NUTS,2010,UKI12,3,15.027
2005,NUTS,2010,UKI12,3,13.484
2006,NUTS,2010,UKI12,3,9.491
2007,NUTS,2010,UKI12,3,11.346
2008,NUTS,2010,UKI12,3,8.667
2009,NUTS,2010,UKI12,3,9.738
2010,NUTS,2010,UKI12,3,8.203
2011,NUTS,2010,UKI12,3,7.322
2012,NUTS,2010,UKI12,3,7.311
1990,NUTS,2010,UKI2,2,1.719
1991,NUTS,2010,UKI2,2,2.287
1992,NUTS,2010,UKI2,2,1.91
1993,NUTS,2010,UKI2,2,3.141
1994,NUTS,2010,UKI2,2,2.032
1995,NUTS,2010,UKI2,2,2.932
1996,NUTS,2010,UKI2,2,2.441
1997,NUTS,2010,UKI2,2,3.242
1998,NUTS,2010,UKI2,2,6.208
1999,NUTS,2010,UKI2,2,6.368
2000,NUTS,2010,UKI2,2,6.533
2001,NUTS,2010,UKI2,2,6.309
2002,NUTS,2010,UKI2,2,5.839
2003,NUTS,2010,UKI2,2,4.275
2004,NUTS,2010,UKI2,2,3.448
2005,NUTS,2010,UKI2,2,3.333
2006,NUTS,2010,UKI2,2,3.092
2007,NUTS,2010,UKI2,2,3.676
2008,NUTS,2010,UKI2,2,3.097
2009,NUTS,2010,UKI2,2,4.714
2010,NUTS,2010,UKI2,2,5.459
2011,NUTS,2010,UKI2,2,3.683
2012,NUTS,2010,UKI2,2,5.509
1990,NUTS,2010,UKI21,3,0.445
1991,NUTS,2010,UKI21,3,1.322
1992,NUTS,2010,UKI21,3,1.868
1993,NUTS,2010,UKI21,3,0.771
1994,NUTS,2010,UKI21,3,0.441
1995,NUTS,2010,UKI21,3,1.589
1996,NUTS,2010,UKI21,3,0.655
1997,NUTS,2010,UKI21,3,0.894
1998,NUTS,2010,UKI21,3,1.19
1999,NUTS,2010,UKI21,3,2.103
2000,NUTS,2010,UKI21,3,3.031
2001,NUTS,2010,UKI21,3,1.228
2002,NUTS,2010,UKI21,3,4.237
2003,NUTS,2010,UKI21,3,2.574
2004,NUTS,2010,UKI21,3,0.967
2005,NUTS,2010,UKI21,3,0.749
2006,NUTS,2010,UKI21,3,0.575
2007,NUTS,2010,UKI21,3,1.802
2008,NUTS,2010,UKI21,3,2.125
2009,NUTS,2010,UKI21,3,2.325
2010,NUTS,2010,UKI21,3,1.244
2011,NUTS,2010,UKI21,3,1.615
2012,NUTS,2010,UKI21,3,1.332
1990,NUTS,2010,UKI22,3,3.227
1991,NUTS,2010,UKI22,3,1.223
1993,NUTS,2010,UKI22,3,1.147
1994,NUTS,2010,UKI22,3,2.265
1995,NUTS,2010,UKI22,3,5.553
1996,NUTS,2010,UKI22,3,1.799
1997,NUTS,2010,UKI22,3,3.24
1998,NUTS,2010,UKI22,3,3.48
1999,NUTS,2010,UKI22,3,5.595
2000,NUTS,2010,UKI22,3,1.927
2001,NUTS,2010,UKI22,3,2.175
2002,NUTS,2010,UKI22,3,0.936
2003,NUTS,2010,UKI22,3,5.921
2004,NUTS,2010,UKI22,3,2.798
2005,NUTS,2010,UKI22,3,2.949
2006,NUTS,2010,UKI22,3,2.682
2007,NUTS,2010,UKI22,3,4.68
2008,NUTS,2010,UKI22,3,4.368
2009,NUTS,2010,UKI22,3,3.532
2010,NUTS,2010,UKI22,3,5.643
2011,NUTS,2010,UKI22,3,1.819
2012,NUTS,2010,UKI22,3,1.684
1990,NUTS,2010,UKI23,3,1.894
1991,NUTS,2010,UKI23,3,3.885
1992,NUTS,2010,UKI23,3,3.223
1993,NUTS,2010,UKI23,3,6.681
1994,NUTS,2010,UKI23,3,3.359
1995,NUTS,2010,UKI23,3,2.428
1996,NUTS,2010,UKI23,3,4.512
1997,NUTS,2010,UKI23,3,5.388
1998,NUTS,2010,UKI23,3,12.588
1999,NUTS,2010,UKI23,3,10.735
2000,NUTS,2010,UKI23,3,12.747
2001,NUTS,2010,UKI23,3,13.631
2002,NUTS,2010,UKI23,3,10.521
2003,NUTS,2010,UKI23,3,4.724
2004,NUTS,2010,UKI23,3,6.12
2005,NUTS,2010,UKI23,3,5.918
2006,NUTS,2010,UKI23,3,5.627
2007,NUTS,2010,UKI23,3,4.71
2008,NUTS,2010,UKI23,3,3.15
2009,NUTS,2010,UKI23,3,7.603
2010,NUTS,2010,UKI23,3,9.124
2011,NUTS,2010,UKI23,3,6.707
2012,NUTS,2010,UKI23,3,11.648
1990,NUTS,2010,UKJ,1,8.004
1991,NUTS,2010,UKJ,1,6.071
1992,NUTS,2010,UKJ,1,9.207
1993,NUTS,2010,UKJ,1,7.922
1994,NUTS,2010,UKJ,1,4.966
1995,NUTS,2010,UKJ,1,9.39
1996,NUTS,2010,UKJ,1,6.987
1997,NUTS,2010,UKJ,1,8.534
1998,NUTS,2010,UKJ,1,15.847
1999,NUTS,2010,UKJ,1,20.357
2000,NUTS,2010,UKJ,1,30.879
2001,NUTS,2010,UKJ,1,16.393
2002,NUTS,2010,UKJ,1,20.139
2003,NUTS,2010,UKJ,1,18.941
2004,NUTS,2010,UKJ,1,20.037
2005,NUTS,2010,UKJ,1,14.28
2006,NUTS,2010,UKJ,1,14.953
2007,NUTS,2010,UKJ,1,11.821
2008,NUTS,2010,UKJ,1,13.771
2009,NUTS,2010,UKJ,1,13.891
2010,NUTS,2010,UKJ,1,8.784
2011,NUTS,2010,UKJ,1,10.252
2012,NUTS,2010,UKJ,1,7.917
1990,NUTS,2010,UKJ1,2,6.486
1991,NUTS,2010,UKJ1,2,7.898
1992,NUTS,2010,UKJ1,2,8.879
1993,NUTS,2010,UKJ1,2,6.221
1994,NUTS,2010,UKJ1,2,6.312
1995,NUTS,2010,UKJ1,2,8.438
1996,NUTS,2010,UKJ1,2,8.59
1997,NUTS,2010,UKJ1,2,9.782
1998,NUTS,2010,UKJ1,2,19.569
1999,NUTS,2010,UKJ1,2,22.632
2000,NUTS,2010,UKJ1,2,40.413
2001,NUTS,2010,UKJ1,2,27.099
2002,NUTS,2010,UKJ1,2,21.131
2003,NUTS,2010,UKJ1,2,21.748
2004,NUTS,2010,UKJ1,2,18.116
2005,NUTS,2010,UKJ1,2,17.977
2006,NUTS,2010,UKJ1,2,15.686
2007,NUTS,2010,UKJ1,2,13.838
2008,NUTS,2010,UKJ1,2,16.239
2009,NUTS,2010,UKJ1,2,21.357
2010,NUTS,2010,UKJ1,2,13.716
2011,NUTS,2010,UKJ1,2,19.957
2012,NUTS,2010,UKJ1,2,11.433
1990,NUTS,2010,UKJ11,3,13.531
1991,NUTS,2010,UKJ11,3,9.011
1992,NUTS,2010,UKJ11,3,12.127
1993,NUTS,2010,UKJ11,3,9.645
1994,NUTS,2010,UKJ11,3,10.555
1995,NUTS,2010,UKJ11,3,9.594
1996,NUTS,2010,UKJ11,3,9.162
1997,NUTS,2010,UKJ11,3,8.169
1998,NUTS,2010,UKJ11,3,20.66
1999,NUTS,2010,UKJ11,3,20.859
2000,NUTS,2010,UKJ11,3,52.07
2001,NUTS,2010,UKJ11,3,41.722
2002,NUTS,2010,UKJ11,3,20.964
2003,NUTS,2010,UKJ11,3,23.542
2004,NUTS,2010,UKJ11,3,18.061
2005,NUTS,2010,UKJ11,3,27.021
2006,NUTS,2010,UKJ11,3,17.855
2007,NUTS,2010,UKJ11,3,15.487
2008,NUTS,2010,UKJ11,3,10.638
2009,NUTS,2010,UKJ11,3,24.799
2010,NUTS,2010,UKJ11,3,22.764
2011,NUTS,2010,UKJ11,3,20.876
2012,NUTS,2010,UKJ11,3,13.199
1991,NUTS,2010,UKJ12,3,5.64
1992,NUTS,2010,UKJ12,3,5.577
1993,NUTS,2010,UKJ12,3,2.745
1995,NUTS,2010,UKJ12,3,10.518
1997,NUTS,2010,UKJ12,3,7.57
1998,NUTS,2010,UKJ12,3,3.329
1999,NUTS,2010,UKJ12,3,20.512
2000,NUTS,2010,UKJ12,3,2.401
2001,NUTS,2010,UKJ12,3,4.355
2002,NUTS,2010,UKJ12,3,4.676
2003,NUTS,2010,UKJ12,3,13.499
2004,NUTS,2010,UKJ12,3,13.728
2005,NUTS,2010,UKJ12,3,4.515
2006,NUTS,2010,UKJ12,3,6.48
2007,NUTS,2010,UKJ12,3,0.873
2009,NUTS,2010,UKJ12,3,5.255
2010,NUTS,2010,UKJ12,3,4.119
2011,NUTS,2010,UKJ12,3,4.038
2012,NUTS,2010,UKJ12,3,12.664
1990,NUTS,2010,UKJ13,3,4.975
1991,NUTS,2010,UKJ13,3,1.098
1992,NUTS,2010,UKJ13,3,7.644
1993,NUTS,2010,UKJ13,3,2.169
1994,NUTS,2010,UKJ13,3,2.16
1995,NUTS,2010,UKJ13,3,10.987
1996,NUTS,2010,UKJ13,3,8.092
1997,NUTS,2010,UKJ13,3,11.341
1998,NUTS,2010,UKJ13,3,24.999
1999,NUTS,2010,UKJ13,3,28.335
2000,NUTS,2010,UKJ13,3,30.953
2001,NUTS,2010,UKJ13,3,16.835
2002,NUTS,2010,UKJ13,3,18.144
2003,NUTS,2010,UKJ13,3,17.561
2004,NUTS,2010,UKJ13,3,17.146
2005,NUTS,2010,UKJ13,3,10.334
2006,NUTS,2010,UKJ13,3,12.289
2007,NUTS,2010,UKJ13,3,11.355
2008,NUTS,2010,UKJ13,3,26.265
2009,NUTS,2010,UKJ13,3,28.959
2010,NUTS,2010,UKJ13,3,8.646
2011,NUTS,2010,UKJ13,3,8.718
2012,NUTS,2010,UKJ13,3,9.823
1990,NUTS,2010,UKJ14,3,0.439
1991,NUTS,2010,UKJ14,3,12.524
1992,NUTS,2010,UKJ14,3,6.624
1993,NUTS,2010,UKJ14,3,6.048
1994,NUTS,2010,UKJ14,3,6.05
1995,NUTS,2010,UKJ14,3,4.204
1996,NUTS,2010,UKJ14,3,11.071
1997,NUTS,2010,UKJ14,3,11.438
1998,NUTS,2010,UKJ14,3,17.638
1999,NUTS,2010,UKJ14,3,21.203
2000,NUTS,2010,UKJ14,3,43.901
2001,NUTS,2010,UKJ14,3,23.781
2002,NUTS,2010,UKJ14,3,29.503
2003,NUTS,2010,UKJ14,3,25.605
2004,NUTS,2010,UKJ14,3,20.493
2005,NUTS,2010,UKJ14,3,16.971
2006,NUTS,2010,UKJ14,3,18.8
2007,NUTS,2010,UKJ14,3,18.293
2008,NUTS,2010,UKJ14,3,21.744
2009,NUTS,2010,UKJ14,3,16.896
2010,NUTS,2010,UKJ14,3,9.289
2011,NUTS,2010,UKJ14,3,33.494
2012,NUTS,2010,UKJ14,3,9.881
1990,NUTS,2010,UKJ2,2,10.643
1991,NUTS,2010,UKJ2,2,4.515
1992,NUTS,2010,UKJ2,2,9.456
1993,NUTS,2010,UKJ2,2,12.382
1994,NUTS,2010,UKJ2,2,5.294
1995,NUTS,2010,UKJ2,2,11.383
1996,NUTS,2010,UKJ2,2,7.802
1997,NUTS,2010,UKJ2,2,10.109
1998,NUTS,2010,UKJ2,2,6.333
1999,NUTS,2010,UKJ2,2,14.029
2000,NUTS,2010,UKJ2,2,16.752
2001,NUTS,2010,UKJ2,2,11.441
2002,NUTS,2010,UKJ2,2,21.961
2003,NUTS,2010,UKJ2,2,21.513
2004,NUTS,2010,UKJ2,2,29.615
2005,NUTS,2010,UKJ2,2,17.186
2006,NUTS,2010,UKJ2,2,14.329
2007,NUTS,2010,UKJ2,2,11.785
2008,NUTS,2010,UKJ2,2,13.162
2009,NUTS,2010,UKJ2,2,16.306
2010,NUTS,2010,UKJ2,2,10.971
2011,NUTS,2010,UKJ2,2,9.823
2012,NUTS,2010,UKJ2,2,10.74
1990,NUTS,2010,UKJ21,3,2.084
1991,NUTS,2010,UKJ21,3,2.081
1993,NUTS,2010,UKJ21,3,5.524
1994,NUTS,2010,UKJ21,3,6.937
1995,NUTS,2010,UKJ21,3,25.563
1996,NUTS,2010,UKJ21,3,6.193
1997,NUTS,2010,UKJ21,3,10.385
1998,NUTS,2010,UKJ21,3,1.343
1999,NUTS,2010,UKJ21,3,2.021
2000,NUTS,2010,UKJ21,3,3.341
2002,NUTS,2010,UKJ21,3,2.001
2003,NUTS,2010,UKJ21,3,1.922
2004,NUTS,2010,UKJ21,3,2.001
2005,NUTS,2010,UKJ21,3,10.623
2006,NUTS,2010,UKJ21,3,1.967
2007,NUTS,2010,UKJ21,3,5.178
2008,NUTS,2010,UKJ21,3,2.692
2009,NUTS,2010,UKJ21,3,4.436
2010,NUTS,2010,UKJ21,3,12.223
2011,NUTS,2010,UKJ21,3,3.687
2012,NUTS,2010,UKJ21,3,9.113
1990,NUTS,2010,UKJ22,3,0.709
1992,NUTS,2010,UKJ22,3,2.125
1997,NUTS,2010,UKJ22,3,6.589
1998,NUTS,2010,UKJ22,3,6.721
1999,NUTS,2010,UKJ22,3,0.677
2000,NUTS,2010,UKJ22,3,2.039
2001,NUTS,2010,UKJ22,3,2.437
2002,NUTS,2010,UKJ22,3,6.909
2003,NUTS,2010,UKJ22,3,1.583
2004,NUTS,2010,UKJ22,3,1.789
2005,NUTS,2010,UKJ22,3,1.973
2006,NUTS,2010,UKJ22,3,0.882
2007,NUTS,2010,UKJ22,3,9.733
2008,NUTS,2010,UKJ22,3,6.569
2009,NUTS,2010,UKJ22,3,1.924
2010,NUTS,2010,UKJ22,3,1.916
2011,NUTS,2010,UKJ22,3,3.654
2012,NUTS,2010,UKJ22,3,5.102
1990,NUTS,2010,UKJ23,3,21.469
1991,NUTS,2010,UKJ23,3,9.975
1992,NUTS,2010,UKJ23,3,20.629
1993,NUTS,2010,UKJ23,3,26.997
1994,NUTS,2010,UKJ23,3,7.141
1995,NUTS,2010,UKJ23,3,16.932
1996,NUTS,2010,UKJ23,3,15.36
1997,NUTS,2010,UKJ23,3,17.625
1998,NUTS,2010,UKJ23,3,10.871
1999,NUTS,2010,UKJ23,3,28.112
2000,NUTS,2010,UKJ23,3,31.504
2001,NUTS,2010,UKJ23,3,25.525
2002,NUTS,2010,UKJ23,3,46.618
2003,NUTS,2010,UKJ23,3,48.426
2004,NUTS,2010,UKJ23,3,66.746
2005,NUTS,2010,UKJ23,3,36.752
2006,NUTS,2010,UKJ23,3,30.036
2007,NUTS,2010,UKJ23,3,20.885
2008,NUTS,2010,UKJ23,3,25.409
2009,NUTS,2010,UKJ23,3,35.328
2010,NUTS,2010,UKJ23,3,21.834
2011,NUTS,2010,UKJ23,3,19.696
2012,NUTS,2010,UKJ23,3,17.753
1990,NUTS,2010,UKJ24,3,4.588
1991,NUTS,2010,UKJ24,3,0.465
1992,NUTS,2010,UKJ24,3,1.409
1993,NUTS,2010,UKJ24,3,1.871
1994,NUTS,2010,UKJ24,3,5.604
1995,NUTS,2010,UKJ24,3,6.254
1996,NUTS,2010,UKJ24,3,2.755
1997,NUTS,2010,UKJ24,3,1.707
1998,NUTS,2010,UKJ24,3,1.354
1999,NUTS,2010,UKJ24,3,6.94
2000,NUTS,2010,UKJ24,3,10.031
2001,NUTS,2010,UKJ24,3,1.327
2002,NUTS,2010,UKJ24,3,3.862
2003,NUTS,2010,UKJ24,3,3.451
2004,NUTS,2010,UKJ24,3,5.239
2005,NUTS,2010,UKJ24,3,2.173
2006,NUTS,2010,UKJ24,3,5.4
2007,NUTS,2010,UKJ24,3,2.6
2008,NUTS,2010,UKJ24,3,3.847
2009,NUTS,2010,UKJ24,3,3.087
2010,NUTS,2010,UKJ24,3,1.251
2011,NUTS,2010,UKJ24,3,2.072
2012,NUTS,2010,UKJ24,3,5.135
1990,NUTS,2010,UKJ3,2,12.595
1991,NUTS,2010,UKJ3,2,11.671
1992,NUTS,2010,UKJ3,2,16.925
1993,NUTS,2010,UKJ3,2,10.001
1994,NUTS,2010,UKJ3,2,6.199
1995,NUTS,2010,UKJ3,2,14.79
1996,NUTS,2010,UKJ3,2,9.369
1997,NUTS,2010,UKJ3,2,10.184
1998,NUTS,2010,UKJ3,2,37.369
1999,NUTS,2010,UKJ3,2,42.772
2000,NUTS,2010,UKJ3,2,65.991
2001,NUTS,2010,UKJ3,2,22.037
2002,NUTS,2010,UKJ3,2,31.441
2003,NUTS,2010,UKJ3,2,28.23
2004,NUTS,2010,UKJ3,2,24.454
2005,NUTS,2010,UKJ3,2,16.857
2006,NUTS,2010,UKJ3,2,25.891
2007,NUTS,2010,UKJ3,2,18.941
2008,NUTS,2010,UKJ3,2,22.839
2009,NUTS,2010,UKJ3,2,10.961
2010,NUTS,2010,UKJ3,2,6.854
2011,NUTS,2010,UKJ3,2,5.997
2012,NUTS,2010,UKJ3,2,4.925
1990,NUTS,2010,UKJ31,3,5.373
1993,NUTS,2010,UKJ31,3,3.093
1995,NUTS,2010,UKJ31,3,1.751
1999,NUTS,2010,UKJ31,3,5.307
2002,NUTS,2010,UKJ31,3,7.969
2003,NUTS,2010,UKJ31,3,11.618
2005,NUTS,2010,UKJ31,3,2.155
2006,NUTS,2010,UKJ31,3,2.958
2007,NUTS,2010,UKJ31,3,2.559
2011,NUTS,2010,UKJ31,3,4.901
1990,NUTS,2010,UKJ32,3,11.046
1991,NUTS,2010,UKJ32,3,1.614
1992,NUTS,2010,UKJ32,3,8.922
1993,NUTS,2010,UKJ32,3,13.741
1994,NUTS,2010,UKJ32,3,6.4
1995,NUTS,2010,UKJ32,3,11.087
1997,NUTS,2010,UKJ32,3,14.064
1998,NUTS,2010,UKJ32,3,6.989
1999,NUTS,2010,UKJ32,3,1.529
2000,NUTS,2010,UKJ32,3,12.323
2001,NUTS,2010,UKJ32,3,4.67
2002,NUTS,2010,UKJ32,3,16.274
2003,NUTS,2010,UKJ32,3,18.445
2004,NUTS,2010,UKJ32,3,2.245
2005,NUTS,2010,UKJ32,3,8.707
2006,NUTS,2010,UKJ32,3,5.868
2007,NUTS,2010,UKJ32,3,7.711
1990,NUTS,2010,UKJ33,3,15.381
1991,NUTS,2010,UKJ33,3,16.526
1992,NUTS,2010,UKJ33,3,22.799
1993,NUTS,2010,UKJ33,3,11.493
1994,NUTS,2010,UKJ33,3,7.364
1995,NUTS,2010,UKJ33,3,19.028
1996,NUTS,2010,UKJ33,3,13.466
1997,NUTS,2010,UKJ33,3,12.157
1998,NUTS,2010,UKJ33,3,52.425
1999,NUTS,2010,UKJ33,3,59.865
2000,NUTS,2010,UKJ33,3,92.434
2001,NUTS,2010,UKJ33,3,29.986
2002,NUTS,2010,UKJ33,3,41.051
2003,NUTS,2010,UKJ33,3,35.252
2004,NUTS,2010,UKJ33,3,34.787
2005,NUTS,2010,UKJ33,3,22.226
2006,NUTS,2010,UKJ33,3,35.816
2007,NUTS,2010,UKJ33,3,23.919
2008,NUTS,2010,UKJ33,3,32.795
2009,NUTS,2010,UKJ33,3,15.735
2010,NUTS,2010,UKJ33,3,9.846
2011,NUTS,2010,UKJ33,3,7.864
2012,NUTS,2010,UKJ33,3,7.088
1994,NUTS,2010,UKJ34,3,3.989
1999,NUTS,2010,UKJ34,3,3.867
2001,NUTS,2010,UKJ34,3,7.566
2003,NUTS,2010,UKJ34,3,2.457
2005,NUTS,2010,UKJ34,3,1.831
2007,NUTS,2010,UKJ34,3,14.495
1990,NUTS,2010,UKJ4,2,0.656
1992,NUTS,2010,UKJ4,2,0.654
1993,NUTS,2010,UKJ4,2,0.654
1994,NUTS,2010,UKJ4,2,1.307
1995,NUTS,2010,UKJ4,2,1.356
1996,NUTS,2010,UKJ4,2,0.865
1997,NUTS,2010,UKJ4,2,2.464
1998,NUTS,2010,UKJ4,2,1.937
1999,NUTS,2010,UKJ4,2,2.247
2000,NUTS,2010,UKJ4,2,1.486
2001,NUTS,2010,UKJ4,2,3.805
2002,NUTS,2010,UKJ4,2,3.154
2003,NUTS,2010,UKJ4,2,0.646
2004,NUTS,2010,UKJ4,2,2.228
2005,NUTS,2010,UKJ4,2,1.852
2006,NUTS,2010,UKJ4,2,2.752
2007,NUTS,2010,UKJ4,2,1.312
2008,NUTS,2010,UKJ4,2,1.465
2009,NUTS,2010,UKJ4,2,3.453
2010,NUTS,2010,UKJ4,2,0.956
2011,NUTS,2010,UKJ4,2,2.855
2012,NUTS,2010,UKJ4,2,2.109
2000,NUTS,2010,UKJ41,3,0.687
2001,NUTS,2010,UKJ41,3,0.682
2006,NUTS,2010,UKJ41,3,0.989
2009,NUTS,2010,UKJ41,3,10.301
2011,NUTS,2010,UKJ41,3,4.094
2012,NUTS,2010,UKJ41,3,5.628
1990,NUTS,2010,UKJ42,3,0.78
1992,NUTS,2010,UKJ42,3,0.778
1993,NUTS,2010,UKJ42,3,0.778
1994,NUTS,2010,UKJ42,3,1.553
1995,NUTS,2010,UKJ42,3,1.61
1996,NUTS,2010,UKJ42,3,1.026
1997,NUTS,2010,UKJ42,3,2.922
1998,NUTS,2010,UKJ42,3,2.299
1999,NUTS,2010,UKJ42,3,2.478
2000,NUTS,2010,UKJ42,3,1.643
2001,NUTS,2010,UKJ42,3,4.39
2002,NUTS,2010,UKJ42,3,3.745
2003,NUTS,2010,UKJ42,3,0.766
2004,NUTS,2010,UKJ42,3,2.641
2005,NUTS,2010,UKJ42,3,2.192
2006,NUTS,2010,UKJ42,3,2.893
2007,NUTS,2010,UKJ42,3,1.551
2008,NUTS,2010,UKJ42,3,1.731
2009,NUTS,2010,UKJ42,3,2.218
2010,NUTS,2010,UKJ42,3,1.129
2011,NUTS,2010,UKJ42,3,2.625
2012,NUTS,2010,UKJ42,3,1.473
1990,NUTS,2010,UKK,1,5.016
1991,NUTS,2010,UKK,1,1.586
1992,NUTS,2010,UKK,1,3.935
1993,NUTS,2010,UKK,1,3.783
1994,NUTS,2010,UKK,1,12.05
1995,NUTS,2010,UKK,1,6.173
1996,NUTS,2010,UKK,1,7.96
1997,NUTS,2010,UKK,1,10.79
1998,NUTS,2010,UKK,1,9.482
1999,NUTS,2010,UKK,1,15.991
2000,NUTS,2010,UKK,1,16.591
2001,NUTS,2010,UKK,1,18.851
2002,NUTS,2010,UKK,1,10.752
2003,NUTS,2010,UKK,1,11.658
2004,NUTS,2010,UKK,1,10.935
2005,NUTS,2010,UKK,1,8.267
2006,NUTS,2010,UKK,1,7.084
2007,NUTS,2010,UKK,1,10.579
2008,NUTS,2010,UKK,1,6.004
2009,NUTS,2010,UKK,1,7.099
2010,NUTS,2010,UKK,1,6.806
2011,NUTS,2010,UKK,1,5.874
2012,NUTS,2010,UKK,1,4.325
1990,NUTS,2010,UKK1,2,10.977
1991,NUTS,2010,UKK1,2,3.122
1992,NUTS,2010,UKK1,2,7.413
1993,NUTS,2010,UKK1,2,6.914
1994,NUTS,2010,UKK1,2,25.256
1995,NUTS,2010,UKK1,2,12.08
1996,NUTS,2010,UKK1,2,14.956
1997,NUTS,2010,UKK1,2,22.827
1998,NUTS,2010,UKK1,2,17.969
1999,NUTS,2010,UKK1,2,33.419
2000,NUTS,2010,UKK1,2,29.041
2001,NUTS,2010,UKK1,2,36.937
2002,NUTS,2010,UKK1,2,20.139
2003,NUTS,2010,UKK1,2,21.713
2004,NUTS,2010,UKK1,2,20.546
2005,NUTS,2010,UKK1,2,12.804
2006,NUTS,2010,UKK1,2,10.436
2007,NUTS,2010,UKK1,2,20.661
2008,NUTS,2010,UKK1,2,10.964
2009,NUTS,2010,UKK1,2,15.248
2010,NUTS,2010,UKK1,2,13.605
2011,NUTS,2010,UKK1,2,11.875
2012,NUTS,2010,UKK1,2,7.858
1990,NUTS,2010,UKK11,3,19.535
1991,NUTS,2010,UKK11,3,4.07
1992,NUTS,2010,UKK11,3,10.858
1993,NUTS,2010,UKK11,3,11.777
1994,NUTS,2010,UKK11,3,46.241
1995,NUTS,2010,UKK11,3,37.248
1996,NUTS,2010,UKK11,3,25.752
1997,NUTS,2010,UKK11,3,45.994
1998,NUTS,2010,UKK11,3,64.863
1999,NUTS,2010,UKK11,3,59.97
2000,NUTS,2010,UKK11,3,61.477
2001,NUTS,2010,UKK11,3,82.845
2002,NUTS,2010,UKK11,3,38.267
