year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_pps_hab_kp05
2016,NUTS,2010,RO31,2,0.6
2017,NUTS,2010,RO31,2,0.6
2018,NUTS,2010,RO31,2,0.6
2019,NUTS,2010,RO31,2,0.6
2001,NUTS,2010,RO32,2,15.7
2002,NUTS,2010,RO32,2,18.6
2003,NUTS,2010,RO32,2,16.8
2004,NUTS,2010,RO32,2,12.1
2005,NUTS,2010,RO32,2,16.2
2006,NUTS,2010,RO32,2,28.9
2007,NUTS,2010,RO32,2,45.5
2008,NUTS,2010,RO32,2,70.2
2009,NUTS,2010,RO32,2,44.9
2010,NUTS,2010,RO32,2,41.0
2011,NUTS,2010,RO32,2,36.7
2012,NUTS,2010,RO32,2,23.5
2013,NUTS,2010,RO32,2,19.2
2014,NUTS,2010,RO32,2,17.4
2015,NUTS,2010,RO32,2,19.0
2016,NUTS,2010,RO32,2,20.9
2017,NUTS,2010,RO32,2,27.2
2018,NUTS,2010,RO32,2,26.7
2019,NUTS,2010,RO32,2,26.7
2001,NUTS,2010,RO4,1,1.0
2002,NUTS,2010,RO4,1,2.4
2003,NUTS,2010,RO4,1,1.1
2004,NUTS,2010,RO4,1,5.1
2005,NUTS,2010,RO4,1,2.2
2006,NUTS,2010,RO4,1,4.7
2007,NUTS,2010,RO4,1,6.0
2008,NUTS,2010,RO4,1,9.3
2009,NUTS,2010,RO4,1,5.0
2010,NUTS,2010,RO4,1,6.6
2011,NUTS,2010,RO4,1,9.1
2012,NUTS,2010,RO4,1,9.3
2013,NUTS,2010,RO4,1,7.9
2014,NUTS,2010,RO4,1,5.3
2015,NUTS,2010,RO4,1,6.5
2016,NUTS,2010,RO4,1,4.5
2017,NUTS,2010,RO4,1,4.6
2018,NUTS,2010,RO4,1,3.6
2019,NUTS,2010,RO4,1,4.0
2001,NUTS,2010,RO41,2,1.1
2002,NUTS,2010,RO41,2,1.6
2003,NUTS,2010,RO41,2,0.6
2004,NUTS,2010,RO41,2,7.0
2005,NUTS,2010,RO41,2,1.3
2006,NUTS,2010,RO41,2,2.7
2007,NUTS,2010,RO41,2,2.9
2008,NUTS,2010,RO41,2,4.9
2009,NUTS,2010,RO41,2,3.2
2010,NUTS,2010,RO41,2,3.2
2011,NUTS,2010,RO41,2,5.1
2012,NUTS,2010,RO41,2,3.9
2013,NUTS,2010,RO41,2,3.3
2014,NUTS,2010,RO41,2,1.5
2015,NUTS,2010,RO41,2,1.7
2016,NUTS,2010,RO41,2,1.9
2017,NUTS,2010,RO41,2,2.0
2018,NUTS,2010,RO41,2,1.9
2019,NUTS,2010,RO41,2,1.5
2001,NUTS,2010,RO42,2,0.9
2002,NUTS,2010,RO42,2,3.4
2003,NUTS,2010,RO42,2,1.8
2004,NUTS,2010,RO42,2,2.9
2005,NUTS,2010,RO42,2,3.2
2006,NUTS,2010,RO42,2,7.0
2007,NUTS,2010,RO42,2,9.7
2008,NUTS,2010,RO42,2,14.5
2009,NUTS,2010,RO42,2,7.2
2010,NUTS,2010,RO42,2,10.5
2011,NUTS,2010,RO42,2,13.7
2012,NUTS,2010,RO42,2,15.4
2013,NUTS,2010,RO42,2,13.1
2014,NUTS,2010,RO42,2,9.6
2015,NUTS,2010,RO42,2,11.7
2016,NUTS,2010,RO42,2,7.4
2017,NUTS,2010,RO42,2,7.6
2018,NUTS,2010,RO42,2,5.5
2019,NUTS,2010,RO42,2,6.8
2009,NUTS,2010,RS,0,39.3
2010,NUTS,2010,RS,0,32.2
2011,NUTS,2010,RS,0,35.3
2012,NUTS,2010,RS,0,35.9
2013,NUTS,2010,RS,0,34.3
2014,NUTS,2010,RS,0,30.8
2015,NUTS,2010,RS,0,31.4
2016,NUTS,2010,RS,0,30.1
2017,NUTS,2010,RS,0,32.0
2018,NUTS,2010,RS,0,32.0
2019,NUTS,2010,RS,0,34.4
2020,NUTS,2010,RS,0,32.0
2018,NUTS,2010,RS1,1,52.2
2019,NUTS,2010,RS1,1,58.1
2020,NUTS,2010,RS1,1,51.3
2018,NUTS,2010,RS11,2,72.6
2019,NUTS,2010,RS11,2,79.4
2020,NUTS,2010,RS11,2,75.6
2018,NUTS,2010,RS12,2,33.7
2019,NUTS,2010,RS12,2,38.7
2020,NUTS,2010,RS12,2,29.0
2018,NUTS,2010,RS2,1,11.3
2019,NUTS,2010,RS2,1,9.8
2020,NUTS,2010,RS2,1,11.7
2018,NUTS,2010,RS21,2,8.0
2019,NUTS,2010,RS21,2,8.3
2020,NUTS,2010,RS21,2,8.6
2018,NUTS,2010,RS22,2,15.4
2019,NUTS,2010,RS22,2,11.6
2020,NUTS,2010,RS22,2,15.6
2000,NUTS,2010,RU,0,4.7
2001,NUTS,2010,RU,0,6.3
2002,NUTS,2010,RU,0,7.4
2003,NUTS,2010,RU,0,9.1
2004,NUTS,2010,RU,0,7.9
2005,NUTS,2010,RU,0,8.3
2006,NUTS,2010,RU,0,9.6
2007,NUTS,2010,RU,0,11.3
2008,NUTS,2010,RU,0,11.8
2009,NUTS,2010,RU,0,13.9
2010,NUTS,2010,RU,0,15.3
2011,NUTS,2010,RU,0,16.6
2012,NUTS,2010,RU,0,18.0
2014,NUTS,2010,RU,0,20.1
1993,NUTS,2010,SE,0,150.8
1995,NUTS,2010,SE,0,141.2
1997,NUTS,2010,SE,0,155.8
1999,NUTS,2010,SE,0,179.8
2001,NUTS,2010,SE,0,192.9
2003,NUTS,2010,SE,0,205.6
2004,NUTS,2010,SE,0,211.6
2005,NUTS,2010,SE,0,207.6
2006,NUTS,2010,SE,0,209.9
2007,NUTS,2010,SE,0,213.2
2008,NUTS,2010,SE,0,219.8
2009,NUTS,2010,SE,0,235.8
2010,NUTS,2010,SE,0,247.1
2011,NUTS,2010,SE,0,254.1
2012,NUTS,2010,SE,0,262.1
2013,NUTS,2010,SE,0,265.9
2014,NUTS,2010,SE,0,274.6
2015,NUTS,2010,SE,0,271.6
2016,NUTS,2010,SE,0,277.9
2017,NUTS,2010,SE,0,270.5
2018,NUTS,2010,SE,0,273.1
2019,NUTS,2010,SE,0,262.8
2020,NUTS,2010,SE,0,257.1
2003,NUTS,2010,SE1,1,297.8
2005,NUTS,2010,SE1,1,284.1
2007,NUTS,2010,SE1,1,296.8
2009,NUTS,2010,SE1,1,320.5
2011,NUTS,2010,SE1,1,344.0
2013,NUTS,2010,SE1,1,357.0
2015,NUTS,2010,SE1,1,367.2
2017,NUTS,2010,SE1,1,365.0
2019,NUTS,2010,SE1,1,349.7
2003,NUTS,2010,SE11,2,310.5
2005,NUTS,2010,SE11,2,290.4
2007,NUTS,2010,SE11,2,301.3
2009,NUTS,2010,SE11,2,331.8
2011,NUTS,2010,SE11,2,351.1
2013,NUTS,2010,SE11,2,362.5
2015,NUTS,2010,SE11,2,363.5
2017,NUTS,2010,SE11,2,370.5
2019,NUTS,2010,SE11,2,342.2
2003,NUTS,2010,SE12,2,282.2
2005,NUTS,2010,SE12,2,276.3
2007,NUTS,2010,SE12,2,291.0
2009,NUTS,2010,SE12,2,306.0
2011,NUTS,2010,SE12,2,334.8
2013,NUTS,2010,SE12,2,349.7
2015,NUTS,2010,SE12,2,372.2
2017,NUTS,2010,SE12,2,357.6
2019,NUTS,2010,SE12,2,360.0
2003,NUTS,2010,SE2,1,164.5
2005,NUTS,2010,SE2,1,167.3
2007,NUTS,2010,SE2,1,168.6
2009,NUTS,2010,SE2,1,189.6
2011,NUTS,2010,SE2,1,204.2
2013,NUTS,2010,SE2,1,216.4
2015,NUTS,2010,SE2,1,219.0
2017,NUTS,2010,SE2,1,221.0
2019,NUTS,2010,SE2,1,213.9
2003,NUTS,2010,SE21,2,44.2
2005,NUTS,2010,SE21,2,46.0
2007,NUTS,2010,SE21,2,48.7
2009,NUTS,2010,SE21,2,54.9
2011,NUTS,2010,SE21,2,56.0
2013,NUTS,2010,SE21,2,57.9
2015,NUTS,2010,SE21,2,59.2
2017,NUTS,2010,SE21,2,59.7
2019,NUTS,2010,SE21,2,62.0
2003,NUTS,2010,SE22,2,224.7
2005,NUTS,2010,SE22,2,229.2
2007,NUTS,2010,SE22,2,227.1
2009,NUTS,2010,SE22,2,248.8
2011,NUTS,2010,SE22,2,262.5
2013,NUTS,2010,SE22,2,288.4
2015,NUTS,2010,SE22,2,290.4
2017,NUTS,2010,SE22,2,289.4
2019,NUTS,2010,SE22,2,285.5
2003,NUTS,2010,SE23,2,174.5
2005,NUTS,2010,SE23,2,176.1
2007,NUTS,2010,SE23,2,178.6
2009,NUTS,2010,SE23,2,204.5
2011,NUTS,2010,SE23,2,224.8
2013,NUTS,2010,SE23,2,230.7
2015,NUTS,2010,SE23,2,234.0
2017,NUTS,2010,SE23,2,238.8
2019,NUTS,2010,SE23,2,224.9
2003,NUTS,2010,SE3,1,134.5
2005,NUTS,2010,SE3,1,148.3
2007,NUTS,2010,SE3,1,148.2
2009,NUTS,2010,SE3,1,169.6
2011,NUTS,2010,SE3,1,182.5
2013,NUTS,2010,SE3,1,187.3
2015,NUTS,2010,SE3,1,188.2
2017,NUTS,2010,SE3,1,179.7
2019,NUTS,2010,SE3,1,185.0
2003,NUTS,2010,SE31,2,34.0
2005,NUTS,2010,SE31,2,41.4
2007,NUTS,2010,SE31,2,42.4
2009,NUTS,2010,SE31,2,46.6
2011,NUTS,2010,SE31,2,47.7
2013,NUTS,2010,SE31,2,49.2
2015,NUTS,2010,SE31,2,45.4
2017,NUTS,2010,SE31,2,47.6
2019,NUTS,2010,SE31,2,52.5
2003,NUTS,2010,SE32,2,55.3
2005,NUTS,2010,SE32,2,56.7
2007,NUTS,2010,SE32,2,55.2
2009,NUTS,2010,SE32,2,64.6
2011,NUTS,2010,SE32,2,66.3
2013,NUTS,2010,SE32,2,69.8
2015,NUTS,2010,SE32,2,59.0
2017,NUTS,2010,SE32,2,68.4
2019,NUTS,2010,SE32,2,66.6
2003,NUTS,2010,SE33,2,355.7
2005,NUTS,2010,SE33,2,388.5
2007,NUTS,2010,SE33,2,387.0
2009,NUTS,2010,SE33,2,446.3
2011,NUTS,2010,SE33,2,486.3
2013,NUTS,2010,SE33,2,496.7
2015,NUTS,2010,SE33,2,513.8
2017,NUTS,2010,SE33,2,477.2
2019,NUTS,2010,SE33,2,488.1
1995,NUTS,2010,SI,0,55.3
1996,NUTS,2010,SI,0,38.0
1997,NUTS,2010,SI,0,31.7
1998,NUTS,2010,SI,0,32.9
1999,NUTS,2010,SI,0,34.0
2000,NUTS,2010,SI,0,37.3
2001,NUTS,2010,SI,0,40.6
2002,NUTS,2010,SI,0,39.4
2003,NUTS,2010,SI,0,30.9
2004,NUTS,2010,SI,0,33.4
2005,NUTS,2010,SI,0,46.4
2006,NUTS,2010,SI,0,47.8
2007,NUTS,2010,SI,0,48.8
2008,NUTS,2010,SI,0,49.7
2009,NUTS,2010,SI,0,54.9
2010,NUTS,2010,SI,0,59.8
2011,NUTS,2010,SI,0,60.0
2012,NUTS,2010,SI,0,58.3
2013,NUTS,2010,SI,0,54.1
2014,NUTS,2010,SI,0,51.4
2015,NUTS,2010,SI,0,47.5
2016,NUTS,2010,SI,0,47.6
2017,NUTS,2010,SI,0,47.9
2018,NUTS,2010,SI,0,55.5
2019,NUTS,2010,SI,0,59.2
2020,NUTS,2010,SI,0,61.3
1995,NUTS,2010,SI0,1,55.3
1996,NUTS,2010,SI0,1,38.0
1997,NUTS,2010,SI0,1,31.7
1998,NUTS,2010,SI0,1,32.9
1999,NUTS,2010,SI0,1,34.0
2000,NUTS,2010,SI0,1,37.3
2001,NUTS,2010,SI0,1,40.6
2002,NUTS,2010,SI0,1,39.4
2003,NUTS,2010,SI0,1,30.9
2004,NUTS,2010,SI0,1,33.4
2005,NUTS,2010,SI0,1,46.4
2006,NUTS,2010,SI0,1,47.8
2007,NUTS,2010,SI0,1,48.8
2008,NUTS,2010,SI0,1,49.7
2009,NUTS,2010,SI0,1,54.9
2010,NUTS,2010,SI0,1,59.8
2011,NUTS,2010,SI0,1,60.0
2012,NUTS,2010,SI0,1,58.3
2013,NUTS,2010,SI0,1,54.1
2014,NUTS,2010,SI0,1,51.4
2015,NUTS,2010,SI0,1,47.5
2016,NUTS,2010,SI0,1,47.6
2017,NUTS,2010,SI0,1,47.9
2018,NUTS,2010,SI0,1,55.5
2019,NUTS,2010,SI0,1,59.2
2013,NUTS,2010,SI03,2,18.1
2014,NUTS,2010,SI03,2,17.9
2015,NUTS,2010,SI03,2,16.4
2016,NUTS,2010,SI03,2,14.9
2017,NUTS,2010,SI03,2,
2018,NUTS,2010,SI03,2,20.2
2019,NUTS,2010,SI03,2,
2013,NUTS,2010,SI04,2,95.2
2014,NUTS,2010,SI04,2,89.3
2015,NUTS,2010,SI04,2,82.5
2016,NUTS,2010,SI04,2,84.3
2017,NUTS,2010,SI04,2,
2018,NUTS,2010,SI04,2,94.8
2019,NUTS,2010,SI04,2,
1995,NUTS,2010,SK,0,4.8
1996,NUTS,2010,SK,0,4.4
1997,NUTS,2010,SK,0,7.1
1998,NUTS,2010,SK,0,7.6
1999,NUTS,2010,SK,0,6.7
2000,NUTS,2010,SK,0,6.4
2001,NUTS,2010,SK,0,6.2
2002,NUTS,2010,SK,0,5.9
2003,NUTS,2010,SK,0,9.0
2004,NUTS,2010,SK,0,12.9
2005,NUTS,2010,SK,0,13.7
2006,NUTS,2010,SK,0,16.9
2007,NUTS,2010,SK,0,18.3
2008,NUTS,2010,SK,0,19.3
2009,NUTS,2010,SK,0,19.3
2010,NUTS,2010,SK,0,29.1
2011,NUTS,2010,SK,0,40.7
2012,NUTS,2010,SK,0,48.8
2013,NUTS,2010,SK,0,49.2
2014,NUTS,2010,SK,0,56.2
2015,NUTS,2010,SK,0,99.1
2016,NUTS,2010,SK,0,43.5
2017,NUTS,2010,SK,0,44.7
2018,NUTS,2010,SK,0,43.1
2019,NUTS,2010,SK,0,45.1
2020,NUTS,2010,SK,0,49.4
1995,NUTS,2010,SK0,1,4.8
1996,NUTS,2010,SK0,1,4.4
1997,NUTS,2010,SK0,1,7.1
1998,NUTS,2010,SK0,1,7.6
1999,NUTS,2010,SK0,1,6.7
2000,NUTS,2010,SK0,1,6.4
2001,NUTS,2010,SK0,1,6.2
2002,NUTS,2010,SK0,1,5.9
2003,NUTS,2010,SK0,1,9.0
2004,NUTS,2010,SK0,1,12.9
2005,NUTS,2010,SK0,1,13.7
2006,NUTS,2010,SK0,1,16.9
2007,NUTS,2010,SK0,1,18.3
2008,NUTS,2010,SK0,1,19.3
2009,NUTS,2010,SK0,1,19.3
2010,NUTS,2010,SK0,1,29.1
2011,NUTS,2010,SK0,1,40.7
2012,NUTS,2010,SK0,1,48.8
2013,NUTS,2010,SK0,1,49.2
2014,NUTS,2010,SK0,1,56.2
2015,NUTS,2010,SK0,1,99.1
2016,NUTS,2010,SK0,1,43.5
2017,NUTS,2010,SK0,1,44.7
2018,NUTS,2010,SK0,1,43.1
2019,NUTS,2010,SK0,1,45.1
2020,NUTS,2010,SK0,1,49.4
2000,NUTS,2010,SK01,2,31.7
2001,NUTS,2010,SK01,2,30.9
2002,NUTS,2010,SK01,2,26.0
2003,NUTS,2010,SK01,2,44.6
2004,NUTS,2010,SK01,2,66.7
2005,NUTS,2010,SK01,2,73.8
2006,NUTS,2010,SK01,2,88.9
2007,NUTS,2010,SK01,2,98.8
2008,NUTS,2010,SK01,2,98.5
2009,NUTS,2010,SK01,2,98.3
2010,NUTS,2010,SK01,2,125.3
2011,NUTS,2010,SK01,2,176.4
2012,NUTS,2010,SK01,2,185.0
2013,NUTS,2010,SK01,2,168.4
2014,NUTS,2010,SK01,2,173.4
2015,NUTS,2010,SK01,2,230.2
2016,NUTS,2010,SK01,2,149.7
2017,NUTS,2010,SK01,2,159.2
2018,NUTS,2010,SK01,2,148.5
2019,NUTS,2010,SK01,2,157.9
2020,NUTS,2010,SK01,2,159.1
2000,NUTS,2010,SK02,2,2.2
2001,NUTS,2010,SK02,2,2.1
2002,NUTS,2010,SK02,2,1.9
2003,NUTS,2010,SK02,2,3.1
2004,NUTS,2010,SK02,2,3.9
2005,NUTS,2010,SK02,2,4.8
2006,NUTS,2010,SK02,2,4.5
2007,NUTS,2010,SK02,2,4.7
2008,NUTS,2010,SK02,2,5.2
2009,NUTS,2010,SK02,2,4.2
2010,NUTS,2010,SK02,2,8.7
2011,NUTS,2010,SK02,2,10.6
2012,NUTS,2010,SK02,2,13.3
2013,NUTS,2010,SK02,2,19.9
2014,NUTS,2010,SK02,2,30.2
2015,NUTS,2010,SK02,2,65.6
2016,NUTS,2010,SK02,2,19.7
2017,NUTS,2010,SK02,2,19.0
2018,NUTS,2010,SK02,2,19.5
2019,NUTS,2010,SK02,2,20.1
2020,NUTS,2010,SK02,2,20.9
2000,NUTS,2010,SK03,2,2.6
2001,NUTS,2010,SK03,2,2.5
2002,NUTS,2010,SK03,2,2.3
2003,NUTS,2010,SK03,2,5.5
2004,NUTS,2010,SK03,2,8.2
2005,NUTS,2010,SK03,2,6.4
2006,NUTS,2010,SK03,2,8.1
2007,NUTS,2010,SK03,2,8.5
2008,NUTS,2010,SK03,2,11.3
2009,NUTS,2010,SK03,2,13.9
2010,NUTS,2010,SK03,2,24.0
2011,NUTS,2010,SK03,2,36.4
2012,NUTS,2010,SK03,2,49.3
2013,NUTS,2010,SK03,2,54.1
2014,NUTS,2010,SK03,2,59.3
2015,NUTS,2010,SK03,2,113.3
2016,NUTS,2010,SK03,2,41.4
2017,NUTS,2010,SK03,2,38.6
2018,NUTS,2010,SK03,2,40.7
2019,NUTS,2010,SK03,2,44.1
2020,NUTS,2010,SK03,2,55.6
2000,NUTS,2010,SK04,2,4.8
2001,NUTS,2010,SK04,2,4.7
2002,NUTS,2010,SK04,2,6.0
2003,NUTS,2010,SK04,2,5.3
2004,NUTS,2010,SK04,2,7.2
2005,NUTS,2010,SK04,2,7.9
2006,NUTS,2010,SK04,2,11.9
2007,NUTS,2010,SK04,2,12.5
2008,NUTS,2010,SK04,2,13.1
2009,NUTS,2010,SK04,2,11.9
2010,NUTS,2010,SK04,2,20.9
2011,NUTS,2010,SK04,2,28.1
2012,NUTS,2010,SK04,2,37.7
2013,NUTS,2010,SK04,2,33.3
2014,NUTS,2010,SK04,2,38.3
2015,NUTS,2010,SK04,2,74.6
2016,NUTS,2010,SK04,2,30.7
2017,NUTS,2010,SK04,2,33.4
2018,NUTS,2010,SK04,2,29.6
2019,NUTS,2010,SK04,2,28.2
2020,NUTS,2010,SK04,2,31.1
1998,NUTS,2010,TR,0,17.4
1999,NUTS,2010,TR,0,18.8
2000,NUTS,2010,TR,0,22.1
2001,NUTS,2010,TR,0,23.6
2002,NUTS,2010,TR,0,26.3
2003,NUTS,2010,TR,0,25.9
2004,NUTS,2010,TR,0,30.8
2005,NUTS,2010,TR,0,30.2
2006,NUTS,2010,TR,0,29.4
2007,NUTS,2010,TR,0,35.6
2008,NUTS,2010,TR,0,32.3
2009,NUTS,2010,TR,0,38.3
2010,NUTS,2010,TR,0,39.3
2011,NUTS,2010,TR,0,42.5
2012,NUTS,2010,TR,0,44.1
2013,NUTS,2010,TR,0,44.6
2014,NUTS,2010,TR,0,46.9
2015,NUTS,2010,TR,0,49.1
2016,NUTS,2010,TR,0,49.1
2017,NUTS,2010,TR,0,48.8
2018,NUTS,2010,TR,0,48.3
2019,NUTS,2010,TR,0,48.0
2020,NUTS,2010,TR,0,48.0
1981,NUTS,2010,UK,0,43.8
1983,NUTS,2010,UK,0,45.2
1985,NUTS,2010,UK,0,50.0
1986,NUTS,2010,UK,0,52.7
1987,NUTS,2010,UK,0,56.4
1988,NUTS,2010,UK,0,57.3
1989,NUTS,2010,UK,0,56.8
1990,NUTS,2010,UK,0,58.2
1991,NUTS,2010,UK,0,58.8
1992,NUTS,2010,UK,0,59.8
1993,NUTS,2010,UK,0,63.0
1994,NUTS,2010,UK,0,70.4
1995,NUTS,2010,UK,0,64.8
1996,NUTS,2010,UK,0,64.2
1997,NUTS,2010,UK,0,66.4
1998,NUTS,2010,UK,0,68.9
1999,NUTS,2010,UK,0,74.4
2000,NUTS,2010,UK,0,79.9
2001,NUTS,2010,UK,0,89.6
2002,NUTS,2010,UK,0,97.2
2003,NUTS,2010,UK,0,98.0
2004,NUTS,2010,UK,0,99.5
2005,NUTS,2010,UK,0,107.3
2006,NUTS,2010,UK,0,112.5
2007,NUTS,2010,UK,0,117.0
2008,NUTS,2010,UK,0,117.3
2009,NUTS,2010,UK,0,121.9
2010,NUTS,2010,UK,0,117.4
2011,NUTS,2010,UK,0,114.1
2012,NUTS,2010,UK,0,112.7
2013,NUTS,2010,UK,0,116.4
2014,NUTS,2010,UK,0,117.5
2015,NUTS,2010,UK,0,117.6
2016,NUTS,2010,UK,0,114.6
2017,NUTS,2010,UK,0,113.5
2018,NUTS,2010,UK,0,117.9
2019,NUTS,2010,UK,0,118.1
1995,NUTS,2010,UKC,1,49.0
1997,NUTS,2010,UKC,1,52.5
1998,NUTS,2010,UKC,1,54.2
1999,NUTS,2010,UKC,1,58.0
2000,NUTS,2010,UKC,1,62.2
2001,NUTS,2010,UKC,1,71.2
2002,NUTS,2010,UKC,1,81.5
2003,NUTS,2010,UKC,1,81.5
2004,NUTS,2010,UKC,1,82.3
2005,NUTS,2010,UKC,1,86.0
2006,NUTS,2010,UKC,1,85.8
2007,NUTS,2010,UKC,1,89.6
2008,NUTS,2010,UKC,1,91.1
2009,NUTS,2010,UKC,1,95.2
2010,NUTS,2010,UKC,1,86.9
2011,NUTS,2010,UKC,1,83.7
2012,NUTS,2010,UKC,1,83.1
2013,NUTS,2010,UKC,1,
2014,NUTS,2010,UKC,1,87.0
2015,NUTS,2010,UKC,1,88.6
2016,NUTS,2010,UKC,1,85.4
2017,NUTS,2010,UKC,1,83.2
2018,NUTS,2010,UKC,1,84.3
2000,NUTS,2010,UKC1,2,43.8
2001,NUTS,2010,UKC1,2,50.3
2004,NUTS,2010,UKC1,2,66.3
2005,NUTS,2010,UKC1,2,69.5
2006,NUTS,2010,UKC1,2,64.9
2007,NUTS,2010,UKC1,2,67.7
2008,NUTS,2010,UKC1,2,69.2
2009,NUTS,2010,UKC1,2,72.3
2010,NUTS,2010,UKC1,2,64.2
2011,NUTS,2010,UKC1,2,58.9
2012,NUTS,2010,UKC1,2,58.4
2013,NUTS,2010,UKC1,2,
2014,NUTS,2010,UKC1,2,58.3
2015,NUTS,2010,UKC1,2,55.2
2016,NUTS,2010,UKC1,2,54.4
2017,NUTS,2010,UKC1,2,49.2
2018,NUTS,2010,UKC1,2,47.8
2000,NUTS,2010,UKC2,2,77.3
2001,NUTS,2010,UKC2,2,88.3
2004,NUTS,2010,UKC2,2,95.5
2005,NUTS,2010,UKC2,2,99.6
2006,NUTS,2010,UKC2,2,103.1
2007,NUTS,2010,UKC2,2,107.7
2008,NUTS,2010,UKC2,2,109.3
2009,NUTS,2010,UKC2,2,114.1
2010,NUTS,2010,UKC2,2,105.6
2011,NUTS,2010,UKC2,2,104.3
2012,NUTS,2010,UKC2,2,103.5
2013,NUTS,2010,UKC2,2,
2014,NUTS,2010,UKC2,2,110.6
2015,NUTS,2010,UKC2,2,116.2
2016,NUTS,2010,UKC2,2,111.1
2017,NUTS,2010,UKC2,2,111.3
2018,NUTS,2010,UKC2,2,114.5
1995,NUTS,2010,UKD,1,45.4
1997,NUTS,2010,UKD,1,44.8
1998,NUTS,2010,UKD,1,46.4
1999,NUTS,2010,UKD,1,50.3
2000,NUTS,2010,UKD,1,54.9
2001,NUTS,2010,UKD,1,60.6
2002,NUTS,2010,UKD,1,68.1
2003,NUTS,2010,UKD,1,69.9
2004,NUTS,2010,UKD,1,72.4
2005,NUTS,2010,UKD,1,80.0
2006,NUTS,2010,UKD,1,88.2
2007,NUTS,2010,UKD,1,91.9
2008,NUTS,2010,UKD,1,97.9
2009,NUTS,2010,UKD,1,102.1
2010,NUTS,2010,UKD,1,85.7
2011,NUTS,2010,UKD,1,81.5
2012,NUTS,2010,UKD,1,80.7
2013,NUTS,2010,UKD,1,
2014,NUTS,2010,UKD,1,81.5
2015,NUTS,2010,UKD,1,83.7
2016,NUTS,2010,UKD,1,84.7
2017,NUTS,2010,UKD,1,87.3
2018,NUTS,2010,UKD,1,92.1
2006,NUTS,2010,UKD1,2,1.6
2007,NUTS,2010,UKD1,2,1.7
2008,NUTS,2010,UKD1,2,1.3
2009,NUTS,2010,UKD1,2,1.5
2010,NUTS,2010,UKD1,2,0.8
2011,NUTS,2010,UKD1,2,1.6
2012,NUTS,2010,UKD1,2,1.6
2013,NUTS,2010,UKD1,2,
2014,NUTS,2010,UKD1,2,1.0
2015,NUTS,2010,UKD1,2,1.0
2016,NUTS,2010,UKD1,2,0.9
2017,NUTS,2010,UKD1,2,1.3
2018,NUTS,2010,UKD1,2,0.4
2000,NUTS,2010,UKD3,2,91.1
2001,NUTS,2010,UKD3,2,100.0
2004,NUTS,2010,UKD3,2,120.0
2005,NUTS,2010,UKD3,2,131.7
2006,NUTS,2010,UKD3,2,134.4
2007,NUTS,2010,UKD3,2,139.8
2008,NUTS,2010,UKD3,2,165.9
2009,NUTS,2010,UKD3,2,172.3
2010,NUTS,2010,UKD3,2,123.4
2011,NUTS,2010,UKD3,2,114.1
2012,NUTS,2010,UKD3,2,112.8
2013,NUTS,2010,UKD3,2,
2014,NUTS,2010,UKD3,2,116.1
2015,NUTS,2010,UKD3,2,117.7
2016,NUTS,2010,UKD3,2,111.8
2017,NUTS,2010,UKD3,2,115.0
2018,NUTS,2010,UKD3,2,182.9
2000,NUTS,2010,UKD4,2,28.3
2001,NUTS,2010,UKD4,2,29.6
2004,NUTS,2010,UKD4,2,39.0
2005,NUTS,2010,UKD4,2,40.3
2006,NUTS,2010,UKD4,2,39.3
2007,NUTS,2010,UKD4,2,41.0
2008,NUTS,2010,UKD4,2,40.4
2009,NUTS,2010,UKD4,2,42.3
2010,NUTS,2010,UKD4,2,41.2
2011,NUTS,2010,UKD4,2,37.6
2012,NUTS,2010,UKD4,2,37.3
2013,NUTS,2010,UKD4,2,
2014,NUTS,2010,UKD4,2,39.1
2015,NUTS,2010,UKD4,2,41.0
2016,NUTS,2010,UKD4,2,40.4
2017,NUTS,2010,UKD4,2,43.3
2018,NUTS,2010,UKD4,2,21.6
2009,NUTS,2010,UKD6,2,0.5
2010,NUTS,2010,UKD6,2,1.1
2011,NUTS,2010,UKD6,2,0.6
2012,NUTS,2010,UKD6,2,0.5
2013,NUTS,2010,UKD6,2,
2014,NUTS,2010,UKD6,2,1.6
2015,NUTS,2010,UKD6,2,2.4
2016,NUTS,2010,UKD6,2,1.6
2017,NUTS,2010,UKD6,2,4.0
2018,NUTS,2010,UKD6,2,1.6
2009,NUTS,2010,UKD7,2,131.2
2010,NUTS,2010,UKD7,2,141.3
2011,NUTS,2010,UKD7,2,141.0
2012,NUTS,2010,UKD7,2,139.9
2013,NUTS,2010,UKD7,2,
2014,NUTS,2010,UKD7,2,134.8
2015,NUTS,2010,UKD7,2,139.8
2016,NUTS,2010,UKD7,2,155.4
2017,NUTS,2010,UKD7,2,157.5
2018,NUTS,2010,UKD7,2,79.2
1995,NUTS,2010,UKE,1,58.6
1997,NUTS,2010,UKE,1,61.8
1998,NUTS,2010,UKE,1,64.3
1999,NUTS,2010,UKE,1,71.4
2000,NUTS,2010,UKE,1,74.1
2001,NUTS,2010,UKE,1,81.2
2002,NUTS,2010,UKE,1,89.0
2003,NUTS,2010,UKE,1,90.7
2004,NUTS,2010,UKE,1,91.4
2005,NUTS,2010,UKE,1,95.1
2006,NUTS,2010,UKE,1,100.8
2007,NUTS,2010,UKE,1,105.0
2008,NUTS,2010,UKE,1,95.4
2009,NUTS,2010,UKE,1,99.3
2010,NUTS,2010,UKE,1,102.3
