year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_total
1997,NUTS,2010,PT30,2,9.227
1999,NUTS,2010,PT30,2,9.66
2000,NUTS,2010,PT30,2,31.746
2001,NUTS,2010,PT30,2,14.154
2002,NUTS,2010,PT30,2,10.895
2003,NUTS,2010,PT30,2,7.636
2004,NUTS,2010,PT30,2,9.973
2005,NUTS,2010,PT30,2,12.311
2006,NUTS,2010,PT30,2,13.419
2007,NUTS,2010,PT30,2,14.527
2008,NUTS,2010,PT30,2,20.197
2009,NUTS,2010,PT30,2,14.523
2010,NUTS,2010,PT30,2,16.861
2011,NUTS,2010,PT30,2,13.116
2012,NUTS,2010,PT30,2,11.992
2013,NUTS,2010,PT30,2,13.957
2014,NUTS,2010,PT30,2,14.761
2015,NUTS,2010,PT30,2,15.153
2016,NUTS,2010,PT30,2,13.651
2017,NUTS,2010,PT30,2,16.723
2018,NUTS,2010,PT30,2,19.006
2019,NUTS,2010,PT30,2,22.32
2020,NUTS,2010,PT30,2,22.941
1988,NUTS,2010,PTZZ,2,144.194
1990,NUTS,2010,PTZZ,2,228.415
1992,NUTS,2010,PTZZ,2,349.857
1995,NUTS,2010,PTZZ,2,352.208
1997,NUTS,2010,PTZZ,2,439.259
1999,NUTS,2010,PTZZ,2,572.31
1991,NUTS,2010,RO,0,119.455
1992,NUTS,2010,RO,0,75.887
1993,NUTS,2010,RO,0,206.704
1994,NUTS,2010,RO,0,195.478
1995,NUTS,2010,RO,0,216.81
1996,NUTS,2010,RO,0,195.907
1997,NUTS,2010,RO,0,180.686
1998,NUTS,2010,RO,0,183.614
1999,NUTS,2010,RO,0,134.341
2000,NUTS,2010,RO,0,148.682
2001,NUTS,2010,RO,0,176.643
2002,NUTS,2010,RO,0,183.686
2003,NUTS,2010,RO,0,202.941
2004,NUTS,2010,RO,0,235.219
2005,NUTS,2010,RO,0,326.897
2006,NUTS,2010,RO,0,444.098
2007,NUTS,2010,RO,0,652.815
2008,NUTS,2010,RO,0,809.401
2009,NUTS,2010,RO,0,555.887
2010,NUTS,2010,RO,0,572.971
2011,NUTS,2010,RO,0,657.411
2012,NUTS,2010,RO,0,644.211
2013,NUTS,2010,RO,0,557.769
2014,NUTS,2010,RO,0,575.12
2015,NUTS,2010,RO,0,782.142
2016,NUTS,2010,RO,0,818.444
2017,NUTS,2010,RO,0,944.906
2018,NUTS,2010,RO,0,1024.77
2019,NUTS,2010,RO,0,1067.442
2020,NUTS,2010,RO,0,1026.09
2001,NUTS,2010,RO1,1,18.036
2002,NUTS,2010,RO1,1,24.679
2003,NUTS,2010,RO1,1,23.257
2004,NUTS,2010,RO1,1,19.461
2005,NUTS,2010,RO1,1,39.256
2006,NUTS,2010,RO1,1,50.367
2007,NUTS,2010,RO1,1,80.267
2008,NUTS,2010,RO1,1,91.975
2009,NUTS,2010,RO1,1,85.925
2010,NUTS,2010,RO1,1,73.088
2011,NUTS,2010,RO1,1,100.418
2012,NUTS,2010,RO1,1,101.386
2013,NUTS,2010,RO1,1,72.604
2014,NUTS,2010,RO1,1,98.744
2015,NUTS,2010,RO1,1,133.628
2016,NUTS,2010,RO1,1,111.764
2017,NUTS,2010,RO1,1,110.232
2018,NUTS,2010,RO1,1,125.387
2019,NUTS,2010,RO1,1,125.015
2001,NUTS,2010,RO11,2,7.347
2002,NUTS,2010,RO11,2,12.372
2003,NUTS,2010,RO11,2,9.741
2004,NUTS,2010,RO11,2,8.025
2005,NUTS,2010,RO11,2,24.572
2006,NUTS,2010,RO11,2,33.089
2007,NUTS,2010,RO11,2,58.003
2008,NUTS,2010,RO11,2,70.182
2009,NUTS,2010,RO11,2,45.816
2010,NUTS,2010,RO11,2,46.859
2011,NUTS,2010,RO11,2,71.189
2012,NUTS,2010,RO11,2,66.965
2013,NUTS,2010,RO11,2,51.325
2014,NUTS,2010,RO11,2,45.92
2015,NUTS,2010,RO11,2,75.676
2016,NUTS,2010,RO11,2,51.049
2017,NUTS,2010,RO11,2,54.196
2018,NUTS,2010,RO11,2,53.742
2019,NUTS,2010,RO11,2,48.515
2001,NUTS,2010,RO12,2,10.689
2002,NUTS,2010,RO12,2,12.307
2003,NUTS,2010,RO12,2,13.517
2004,NUTS,2010,RO12,2,11.436
2005,NUTS,2010,RO12,2,14.685
2006,NUTS,2010,RO12,2,17.278
2007,NUTS,2010,RO12,2,22.264
2008,NUTS,2010,RO12,2,21.793
2009,NUTS,2010,RO12,2,40.109
2010,NUTS,2010,RO12,2,26.229
2011,NUTS,2010,RO12,2,29.228
2012,NUTS,2010,RO12,2,34.421
2013,NUTS,2010,RO12,2,21.279
2014,NUTS,2010,RO12,2,52.824
2015,NUTS,2010,RO12,2,57.953
2016,NUTS,2010,RO12,2,60.715
2017,NUTS,2010,RO12,2,56.036
2018,NUTS,2010,RO12,2,71.646
2019,NUTS,2010,RO12,2,76.5
2001,NUTS,2010,RO2,1,21.166
2002,NUTS,2010,RO2,1,17.726
2003,NUTS,2010,RO2,1,17.03
2004,NUTS,2010,RO2,1,19.954
2005,NUTS,2010,RO2,1,29.78
2006,NUTS,2010,RO2,1,45.892
2007,NUTS,2010,RO2,1,73.214
2008,NUTS,2010,RO2,1,85.22
2009,NUTS,2010,RO2,1,58.835
2010,NUTS,2010,RO2,1,58.697
2011,NUTS,2010,RO2,1,55.591
2012,NUTS,2010,RO2,1,67.065
2013,NUTS,2010,RO2,1,55.241
2014,NUTS,2010,RO2,1,54.006
2015,NUTS,2010,RO2,1,84.817
2016,NUTS,2010,RO2,1,52.976
2017,NUTS,2010,RO2,1,47.229
2018,NUTS,2010,RO2,1,59.192
2019,NUTS,2010,RO2,1,88.435
2001,NUTS,2010,RO21,2,10.296
2002,NUTS,2010,RO21,2,9.289
2003,NUTS,2010,RO21,2,9.984
2004,NUTS,2010,RO21,2,12.451
2005,NUTS,2010,RO21,2,18.041
2006,NUTS,2010,RO21,2,30.49
2007,NUTS,2010,RO21,2,49.039
2008,NUTS,2010,RO21,2,58.279
2009,NUTS,2010,RO21,2,37.233
2010,NUTS,2010,RO21,2,37.545
2011,NUTS,2010,RO21,2,40.632
2012,NUTS,2010,RO21,2,54.945
2013,NUTS,2010,RO21,2,44.739
2014,NUTS,2010,RO21,2,43.088
2015,NUTS,2010,RO21,2,70.45
2016,NUTS,2010,RO21,2,38.003
2017,NUTS,2010,RO21,2,33.703
2018,NUTS,2010,RO21,2,41.368
2019,NUTS,2010,RO21,2,69.845
2001,NUTS,2010,RO22,2,10.87
2002,NUTS,2010,RO22,2,8.437
2003,NUTS,2010,RO22,2,7.046
2004,NUTS,2010,RO22,2,7.503
2005,NUTS,2010,RO22,2,11.739
2006,NUTS,2010,RO22,2,15.402
2007,NUTS,2010,RO22,2,24.175
2008,NUTS,2010,RO22,2,26.941
2009,NUTS,2010,RO22,2,21.602
2010,NUTS,2010,RO22,2,21.152
2011,NUTS,2010,RO22,2,14.959
2012,NUTS,2010,RO22,2,12.121
2013,NUTS,2010,RO22,2,10.502
2014,NUTS,2010,RO22,2,10.918
2015,NUTS,2010,RO22,2,14.368
2016,NUTS,2010,RO22,2,14.973
2017,NUTS,2010,RO22,2,13.526
2018,NUTS,2010,RO22,2,17.824
2019,NUTS,2010,RO22,2,18.59
2001,NUTS,2010,RO3,1,122.195
2002,NUTS,2010,RO3,1,125.814
2003,NUTS,2010,RO3,1,144.59
2004,NUTS,2010,RO3,1,171.261
2005,NUTS,2010,RO3,1,230.848
2006,NUTS,2010,RO3,1,312.842
2007,NUTS,2010,RO3,1,445.553
2008,NUTS,2010,RO3,1,566.63
2009,NUTS,2010,RO3,1,372.267
2010,NUTS,2010,RO3,1,397.04
2011,NUTS,2010,RO3,1,442.084
2012,NUTS,2010,RO3,1,427.691
2013,NUTS,2010,RO3,1,372.558
2014,NUTS,2010,RO3,1,380.609
2015,NUTS,2010,RO3,1,473.843
2016,NUTS,2010,RO3,1,561.995
2017,NUTS,2010,RO3,1,689.559
2018,NUTS,2010,RO3,1,723.035
2019,NUTS,2010,RO3,1,753.001
2001,NUTS,2010,RO31,2,24.885
2002,NUTS,2010,RO31,2,29.065
2003,NUTS,2010,RO31,2,28.241
2004,NUTS,2010,RO31,2,33.196
2005,NUTS,2010,RO31,2,37.061
2006,NUTS,2010,RO31,2,41.338
2007,NUTS,2010,RO31,2,69.49
2008,NUTS,2010,RO31,2,62.319
2009,NUTS,2010,RO31,2,52.07
2010,NUTS,2010,RO31,2,57.156
2011,NUTS,2010,RO31,2,62.712
2012,NUTS,2010,RO31,2,74.359
2013,NUTS,2010,RO31,2,59.839
2014,NUTS,2010,RO31,2,66.735
2015,NUTS,2010,RO31,2,68.566
2016,NUTS,2010,RO31,2,79.354
2017,NUTS,2010,RO31,2,75.069
2018,NUTS,2010,RO31,2,78.196
2019,NUTS,2010,RO31,2,91.648
2001,NUTS,2010,RO32,2,97.309
2002,NUTS,2010,RO32,2,96.75
2003,NUTS,2010,RO32,2,116.349
2004,NUTS,2010,RO32,2,138.065
2005,NUTS,2010,RO32,2,193.787
2006,NUTS,2010,RO32,2,271.504
2007,NUTS,2010,RO32,2,376.063
2008,NUTS,2010,RO32,2,504.311
2009,NUTS,2010,RO32,2,320.197
2010,NUTS,2010,RO32,2,339.884
2011,NUTS,2010,RO32,2,379.372
2012,NUTS,2010,RO32,2,353.332
2013,NUTS,2010,RO32,2,312.718
2014,NUTS,2010,RO32,2,313.875
2015,NUTS,2010,RO32,2,405.277
2016,NUTS,2010,RO32,2,482.641
2017,NUTS,2010,RO32,2,614.49
2018,NUTS,2010,RO32,2,644.839
2019,NUTS,2010,RO32,2,661.353
2001,NUTS,2010,RO4,1,15.247
2002,NUTS,2010,RO4,1,15.726
2003,NUTS,2010,RO4,1,18.064
2004,NUTS,2010,RO4,1,24.543
2005,NUTS,2010,RO4,1,27.013
2006,NUTS,2010,RO4,1,34.997
2007,NUTS,2010,RO4,1,53.781
2008,NUTS,2010,RO4,1,65.569
2009,NUTS,2010,RO4,1,38.861
2010,NUTS,2010,RO4,1,44.146
2011,NUTS,2010,RO4,1,59.318
2012,NUTS,2010,RO4,1,48.068
2013,NUTS,2010,RO4,1,57.366
2014,NUTS,2010,RO4,1,41.761
2015,NUTS,2010,RO4,1,89.853
2016,NUTS,2010,RO4,1,91.709
2017,NUTS,2010,RO4,1,97.886
2018,NUTS,2010,RO4,1,117.156
2019,NUTS,2010,RO4,1,100.991
2001,NUTS,2010,RO41,2,8.552
2002,NUTS,2010,RO41,2,6.907
2003,NUTS,2010,RO41,2,5.674
2004,NUTS,2010,RO41,2,13.304
2005,NUTS,2010,RO41,2,12.434
2006,NUTS,2010,RO41,2,15.305
2007,NUTS,2010,RO41,2,20.326
2008,NUTS,2010,RO41,2,23.941
2009,NUTS,2010,RO41,2,17.863
2010,NUTS,2010,RO41,2,16.653
2011,NUTS,2010,RO41,2,29.639
2012,NUTS,2010,RO41,2,13.079
2013,NUTS,2010,RO41,2,20.146
2014,NUTS,2010,RO41,2,16.472
2015,NUTS,2010,RO41,2,24.469
2016,NUTS,2010,RO41,2,17.939
2017,NUTS,2010,RO41,2,28.07
2018,NUTS,2010,RO41,2,36.746
2019,NUTS,2010,RO41,2,20.632
2001,NUTS,2010,RO42,2,6.694
2002,NUTS,2010,RO42,2,8.499
2003,NUTS,2010,RO42,2,12.39
2004,NUTS,2010,RO42,2,11.239
2005,NUTS,2010,RO42,2,14.579
2006,NUTS,2010,RO42,2,19.693
2007,NUTS,2010,RO42,2,33.455
2008,NUTS,2010,RO42,2,41.628
2009,NUTS,2010,RO42,2,20.997
2010,NUTS,2010,RO42,2,27.493
2011,NUTS,2010,RO42,2,29.679
2012,NUTS,2010,RO42,2,34.99
2013,NUTS,2010,RO42,2,37.22
2014,NUTS,2010,RO42,2,25.289
2015,NUTS,2010,RO42,2,65.384
2016,NUTS,2010,RO42,2,73.77
2017,NUTS,2010,RO42,2,69.816
2018,NUTS,2010,RO42,2,80.41
2019,NUTS,2010,RO42,2,80.359
2009,NUTS,2010,RS,0,265.508
2010,NUTS,2010,RS,0,221.541
2011,NUTS,2010,RS,0,242.118
2012,NUTS,2010,RS,0,287.337
2013,NUTS,2010,RS,0,249.038
2014,NUTS,2010,RS,0,256.461
2015,NUTS,2010,RS,0,289.819
2016,NUTS,2010,RS,0,308.292
2017,NUTS,2010,RS,0,342.279
2018,NUTS,2010,RS,0,394.141
2019,NUTS,2010,RS,0,407.918
2020,NUTS,2010,RS,0,423.951
2018,NUTS,2010,RS1,1,366.286
2019,NUTS,2010,RS1,1,378.106
2020,NUTS,2010,RS1,1,390.236
2018,NUTS,2010,RS11,2,266.911
2019,NUTS,2010,RS11,2,296.585
2020,NUTS,2010,RS11,2,308.627
2018,NUTS,2010,RS12,2,99.376
2019,NUTS,2010,RS12,2,81.521
2020,NUTS,2010,RS12,2,81.609
2018,NUTS,2010,RS2,1,27.854
2019,NUTS,2010,RS2,1,29.813
2020,NUTS,2010,RS2,1,33.714
2018,NUTS,2010,RS21,2,10.457
2019,NUTS,2010,RS21,2,14.458
2020,NUTS,2010,RS21,2,14.618
2018,NUTS,2010,RS22,2,17.397
2019,NUTS,2010,RS22,2,15.355
2020,NUTS,2010,RS22,2,19.096
1999,NUTS,2010,RU,0,1811.949
2000,NUTS,2010,RU,0,2947.825
2001,NUTS,2010,RU,0,4025.112
2002,NUTS,2010,RU,0,4545.178
2003,NUTS,2010,RU,0,4899.42
2004,NUTS,2010,RU,0,5473.04
2005,NUTS,2010,RU,0,6558.559
2006,NUTS,2010,RU,0,8466.456
2007,NUTS,2010,RU,0,10596.754
2008,NUTS,2010,RU,0,11835.94
2009,NUTS,2010,RU,0,11007.266
2010,NUTS,2010,RU,0,12998.994
2011,NUTS,2010,RU,0,14930.48
2012,NUTS,2010,RU,0,17529.086
2013,NUTS,2010,RU,0,17710.22
2014,NUTS,2010,RU,0,16633.897
2015,NUTS,2010,RU,0,13436.789
2017,NUTS,2010,RU,0,15456.152
2018,NUTS,2010,RU,0,13887.431
2019,NUTS,2010,RU,0,15661.887
1981,NUTS,2010,SE,0,2364.019
1983,NUTS,2010,SE,0,2666.579
1985,NUTS,2010,SE,0,3832.211
1987,NUTS,2010,SE,0,4179.617
1989,NUTS,2010,SE,0,5109.164
1991,NUTS,2010,SE,0,5583.41
1993,NUTS,2010,SE,0,5372.91
1995,NUTS,2010,SE,0,6324.864
1997,NUTS,2010,SE,0,7747.647
1999,NUTS,2010,SE,0,8693.696
2001,NUTS,2010,SE,0,10479.584
2003,NUTS,2010,SE,0,10606.19
2004,NUTS,2010,SE,0,10426.115
2005,NUTS,2010,SE,0,10608.692
2006,NUTS,2010,SE,0,11721.757
2007,NUTS,2010,SE,0,11607.658
2008,NUTS,2010,SE,0,12314.356
2009,NUTS,2010,SE,0,10682.826
2010,NUTS,2010,SE,0,11869.921
2011,NUTS,2010,SE,0,13157.434
2012,NUTS,2010,SE,0,13891.27
2013,NUTS,2010,SE,0,14406.172
2014,NUTS,2010,SE,0,13611.914
2015,NUTS,2010,SE,0,14662.533
2016,NUTS,2010,SE,0,15141.358
2017,NUTS,2010,SE,0,16142.23
2018,NUTS,2010,SE,0,15631.342
2019,NUTS,2010,SE,0,16154.347
2020,NUTS,2010,SE,0,16769.514
2003,NUTS,2010,SE1,1,4991.999
2005,NUTS,2010,SE1,1,5354.55
2007,NUTS,2010,SE1,1,5794.316
2009,NUTS,2010,SE1,1,5360.53
2011,NUTS,2010,SE1,1,6683.094
2013,NUTS,2010,SE1,1,7704.213
2015,NUTS,2010,SE1,1,7910.408
2017,NUTS,2010,SE1,1,8005.833
2019,NUTS,2010,SE1,1,7719.542
2003,NUTS,2010,SE11,2,3334.539
2005,NUTS,2010,SE11,2,3668.311
2007,NUTS,2010,SE11,2,3931.201
2009,NUTS,2010,SE11,2,3446.526
2011,NUTS,2010,SE11,2,4395.889
2013,NUTS,2010,SE11,2,5244.293
2015,NUTS,2010,SE11,2,5418.4
2017,NUTS,2010,SE11,2,5566.004
2019,NUTS,2010,SE11,2,5059.637
2003,NUTS,2010,SE12,2,1657.46
2005,NUTS,2010,SE12,2,1686.238
2007,NUTS,2010,SE12,2,1863.115
2009,NUTS,2010,SE12,2,1913.91
2011,NUTS,2010,SE12,2,2287.205
2013,NUTS,2010,SE12,2,2459.805
2015,NUTS,2010,SE12,2,2492.222
2017,NUTS,2010,SE12,2,2439.726
2019,NUTS,2010,SE12,2,2659.905
2003,NUTS,2010,SE2,1,4916.267
2005,NUTS,2010,SE2,1,4995.26
2007,NUTS,2010,SE2,1,4865.029
2009,NUTS,2010,SE2,1,4516.296
2011,NUTS,2010,SE2,1,5520.056
2013,NUTS,2010,SE2,1,5586.315
2015,NUTS,2010,SE2,1,5650.291
2017,NUTS,2010,SE2,1,7064.898
2003,NUTS,2010,SE21,2,193.661
2005,NUTS,2010,SE21,2,242.399
2007,NUTS,2010,SE21,2,297.402
2009,NUTS,2010,SE21,2,389.204
2011,NUTS,2010,SE21,2,403.442
2013,NUTS,2010,SE21,2,466.509
2015,NUTS,2010,SE21,2,490.619
2003,NUTS,2010,SE22,2,1518.599
2005,NUTS,2010,SE22,2,1697.658
2007,NUTS,2010,SE22,2,2159.004
2009,NUTS,2010,SE22,2,1769.83
2011,NUTS,2010,SE22,2,2204.589
2013,NUTS,2010,SE22,2,2112.235
2015,NUTS,2010,SE22,2,1846.688
2017,NUTS,2010,SE22,2,1962.201
2019,NUTS,2010,SE22,2,2216.525
2003,NUTS,2010,SE23,2,3204.007
2005,NUTS,2010,SE23,2,3055.202
2007,NUTS,2010,SE23,2,2408.623
2009,NUTS,2010,SE23,2,2357.262
2011,NUTS,2010,SE23,2,2911.692
2013,NUTS,2010,SE23,2,3007.802
2015,NUTS,2010,SE23,2,3313.305
2017,NUTS,2010,SE23,2,4535.812
2019,NUTS,2010,SE23,2,4702.194
2003,NUTS,2010,SE3,1,692.554
2005,NUTS,2010,SE3,1,801.319
2007,NUTS,2010,SE3,1,928.855
2009,NUTS,2010,SE3,1,798.373
2011,NUTS,2010,SE3,1,912.645
2013,NUTS,2010,SE3,1,1083.165
2015,NUTS,2010,SE3,1,1074.464
2017,NUTS,2010,SE3,1,1052.817
2003,NUTS,2010,SE31,2,292.738
2005,NUTS,2010,SE31,2,311.995
2007,NUTS,2010,SE31,2,400.32
2009,NUTS,2010,SE31,2,303.133
2011,NUTS,2010,SE31,2,304.326
2013,NUTS,2010,SE31,2,414.726
2015,NUTS,2010,SE31,2,395.788
2017,NUTS,2010,SE31,2,389.41
2019,NUTS,2010,SE31,2,404.473
2003,NUTS,2010,SE32,2,53.484
2005,NUTS,2010,SE32,2,99.869
2007,NUTS,2010,SE32,2,90.187
2009,NUTS,2010,SE32,2,96.43
2011,NUTS,2010,SE32,2,118.164
2013,NUTS,2010,SE32,2,117.321
2015,NUTS,2010,SE32,2,108.622
2003,NUTS,2010,SE33,2,346.332
2005,NUTS,2010,SE33,2,389.455
2007,NUTS,2010,SE33,2,438.374
2009,NUTS,2010,SE33,2,398.621
2011,NUTS,2010,SE33,2,490.376
2013,NUTS,2010,SE33,2,551.003
2015,NUTS,2010,SE33,2,570.054
2017,NUTS,2010,SE33,2,540.316
2019,NUTS,2010,SE33,2,584.091
2005,NUTS,2010,SEZ,1,0.0
2005,NUTS,2010,SEZZ,2,0.0
1993,NUTS,2010,SI,0,173.514
1994,NUTS,2010,SI,0,213.529
1995,NUTS,2010,SI,0,243.112
1996,NUTS,2010,SI,0,214.328
1997,NUTS,2010,SI,0,228.367
1998,NUTS,2010,SI,0,258.233
1999,NUTS,2010,SI,0,283.794
2000,NUTS,2010,SI,0,297.342
2001,NUTS,2010,SI,0,341.225
2002,NUTS,2010,SI,0,360.408
2003,NUTS,2010,SI,0,327.559
2004,NUTS,2010,SI,0,379.452
2005,NUTS,2010,SI,0,412.889
2006,NUTS,2010,SI,0,483.812
2007,NUTS,2010,SI,0,500.51
2008,NUTS,2010,SI,0,616.949
2009,NUTS,2010,SI,0,656.882
2010,NUTS,2010,SI,0,745.942
2011,NUTS,2010,SI,0,894.213
2012,NUTS,2010,SI,0,928.306
2013,NUTS,2010,SI,0,935.006
2014,NUTS,2010,SI,0,890.232
2015,NUTS,2010,SI,0,853.067
2016,NUTS,2010,SI,0,811.953
2017,NUTS,2010,SI,0,802.291
2018,NUTS,2010,SI,0,892.724
2019,NUTS,2010,SI,0,990.698
2020,NUTS,2010,SI,0,1007.493
1992,NUTS,2010,SI0,1,184.972
1993,NUTS,2010,SI0,1,173.514
1994,NUTS,2010,SI0,1,213.529
1995,NUTS,2010,SI0,1,243.112
1996,NUTS,2010,SI0,1,214.328
1997,NUTS,2010,SI0,1,228.367
1998,NUTS,2010,SI0,1,258.233
1999,NUTS,2010,SI0,1,283.794
2000,NUTS,2010,SI0,1,297.342
2001,NUTS,2010,SI0,1,341.225
2002,NUTS,2010,SI0,1,360.408
2003,NUTS,2010,SI0,1,327.559
2004,NUTS,2010,SI0,1,379.452
2005,NUTS,2010,SI0,1,412.889
2006,NUTS,2010,SI0,1,483.812
2007,NUTS,2010,SI0,1,500.51
2008,NUTS,2010,SI0,1,616.949
2009,NUTS,2010,SI0,1,656.9
2010,NUTS,2010,SI0,1,745.942
2011,NUTS,2010,SI0,1,894.2
2012,NUTS,2010,SI0,1,928.306
2013,NUTS,2010,SI0,1,935.0
2014,NUTS,2010,SI0,1,890.231
2015,NUTS,2010,SI0,1,853.067
2016,NUTS,2010,SI0,1,811.953
2017,NUTS,2010,SI0,1,802.291
2018,NUTS,2010,SI0,1,892.724
2019,NUTS,2010,SI0,1,990.698
2013,NUTS,2010,SI03,2,330.8
2014,NUTS,2010,SI03,2,321.543
2015,NUTS,2010,SI03,2,276.526
2016,NUTS,2010,SI03,2,263.329
2017,NUTS,2010,SI03,2,263.095
2018,NUTS,2010,SI03,2,296.825
2019,NUTS,2010,SI03,2,337.491
2013,NUTS,2010,SI04,2,604.2
2014,NUTS,2010,SI04,2,568.688
2015,NUTS,2010,SI04,2,576.541
2016,NUTS,2010,SI04,2,548.624
2017,NUTS,2010,SI04,2,539.196
2018,NUTS,2010,SI04,2,595.899
2019,NUTS,2010,SI04,2,653.207
1993,NUTS,2010,SK,0,157.144
1994,NUTS,2010,SK,0,117.345
1995,NUTS,2010,SK,0,138.272
1996,NUTS,2010,SK,0,151.711
1997,NUTS,2010,SK,0,203.188
1998,NUTS,2010,SK,0,155.638
1999,NUTS,2010,SK,0,125.831
2000,NUTS,2010,SK,0,142.86
2001,NUTS,2010,SK,0,149.353
2002,NUTS,2010,SK,0,148.333
2003,NUTS,2010,SK,0,169.103
2004,NUTS,2010,SK,0,174.028
2005,NUTS,2010,SK,0,194.376
2006,NUTS,2010,SK,0,216.562
2007,NUTS,2010,SK,0,252.1
2008,NUTS,2010,SK,0,304.962
2009,NUTS,2010,SK,0,302.994
2010,NUTS,2010,SK,0,416.369
2011,NUTS,2010,SK,0,468.439
2012,NUTS,2010,SK,0,585.225
2013,NUTS,2010,SK,0,610.876
2014,NUTS,2010,SK,0,669.632
2015,NUTS,2010,SK,0,927.272
2016,NUTS,2010,SK,0,640.835
2017,NUTS,2010,SK,0,748.955
2018,NUTS,2010,SK,0,750.947
2019,NUTS,2010,SK,0,776.59
2020,NUTS,2010,SK,0,838.927
1993,NUTS,2010,SK0,1,157.144
1994,NUTS,2010,SK0,1,117.345
1995,NUTS,2010,SK0,1,138.272
1996,NUTS,2010,SK0,1,151.711
1997,NUTS,2010,SK0,1,203.188
1998,NUTS,2010,SK0,1,155.638
1999,NUTS,2010,SK0,1,125.831
2000,NUTS,2010,SK0,1,142.86
2001,NUTS,2010,SK0,1,149.353
2002,NUTS,2010,SK0,1,148.333
2003,NUTS,2010,SK0,1,169.103
2004,NUTS,2010,SK0,1,174.028
2005,NUTS,2010,SK0,1,194.376
2006,NUTS,2010,SK0,1,216.562
2007,NUTS,2010,SK0,1,252.1
2008,NUTS,2010,SK0,1,304.962
2009,NUTS,2010,SK0,1,302.994
2010,NUTS,2010,SK0,1,416.369
2011,NUTS,2010,SK0,1,468.439
2012,NUTS,2010,SK0,1,585.225
2013,NUTS,2010,SK0,1,610.876
2014,NUTS,2010,SK0,1,669.632
2015,NUTS,2010,SK0,1,927.272
2016,NUTS,2010,SK0,1,640.835
2017,NUTS,2010,SK0,1,748.955
2018,NUTS,2010,SK0,1,750.947
2019,NUTS,2010,SK0,1,776.59
2020,NUTS,2010,SK0,1,838.927
2000,NUTS,2010,SK01,2,59.998
2001,NUTS,2010,SK01,2,58.938
2002,NUTS,2010,SK01,2,61.999
2003,NUTS,2010,SK01,2,81.683
2004,NUTS,2010,SK01,2,85.752
2005,NUTS,2010,SK01,2,92.486
2006,NUTS,2010,SK01,2,105.901
2007,NUTS,2010,SK01,2,122.119
2008,NUTS,2010,SK01,2,151.931
2009,NUTS,2010,SK01,2,156.016
2010,NUTS,2010,SK01,2,208.16
2011,NUTS,2010,SK01,2,242.739
2012,NUTS,2010,SK01,2,317.113
2013,NUTS,2010,SK01,2,346.919
2014,NUTS,2010,SK01,2,311.169
2015,NUTS,2010,SK01,2,408.098
2016,NUTS,2010,SK01,2,319.931
2017,NUTS,2010,SK01,2,383.071
2018,NUTS,2010,SK01,2,360.836
2019,NUTS,2010,SK01,2,374.848
2020,NUTS,2010,SK01,2,393.853
2000,NUTS,2010,SK02,2,39.929
2001,NUTS,2010,SK02,2,45.104
2002,NUTS,2010,SK02,2,45.439
2003,NUTS,2010,SK02,2,49.651
2004,NUTS,2010,SK02,2,46.474
2005,NUTS,2010,SK02,2,56.891
2006,NUTS,2010,SK02,2,60.189
2007,NUTS,2010,SK02,2,70.819
2008,NUTS,2010,SK02,2,83.091
2009,NUTS,2010,SK02,2,68.441
2010,NUTS,2010,SK02,2,94.293
2011,NUTS,2010,SK02,2,81.606
2012,NUTS,2010,SK02,2,81.308
2013,NUTS,2010,SK02,2,80.712
2014,NUTS,2010,SK02,2,157.355
2015,NUTS,2010,SK02,2,216.569
2016,NUTS,2010,SK02,2,135.371
2017,NUTS,2010,SK02,2,173.342
2018,NUTS,2010,SK02,2,190.773
2019,NUTS,2010,SK02,2,182.009
2020,NUTS,2010,SK02,2,184.837
2000,NUTS,2010,SK03,2,26.971
2001,NUTS,2010,SK03,2,26.559
2002,NUTS,2010,SK03,2,23.141
2003,NUTS,2010,SK03,2,20.029
2004,NUTS,2010,SK03,2,21.238
2005,NUTS,2010,SK03,2,22.772
2006,NUTS,2010,SK03,2,21.809
2007,NUTS,2010,SK03,2,24.897
2008,NUTS,2010,SK03,2,34.211
2009,NUTS,2010,SK03,2,38.263
2010,NUTS,2010,SK03,2,49.819
2011,NUTS,2010,SK03,2,68.511
2012,NUTS,2010,SK03,2,90.726
2013,NUTS,2010,SK03,2,95.012
2014,NUTS,2010,SK03,2,112.787
2015,NUTS,2010,SK03,2,179.76
2016,NUTS,2010,SK03,2,97.337
2017,NUTS,2010,SK03,2,97.054
2018,NUTS,2010,SK03,2,106.829
2019,NUTS,2010,SK03,2,121.668
2020,NUTS,2010,SK03,2,133.361
2000,NUTS,2010,SK04,2,15.939
2001,NUTS,2010,SK04,2,18.753
2002,NUTS,2010,SK04,2,17.754
2003,NUTS,2010,SK04,2,17.739
2004,NUTS,2010,SK04,2,20.564
2005,NUTS,2010,SK04,2,22.228
2006,NUTS,2010,SK04,2,28.658
2007,NUTS,2010,SK04,2,34.265
2008,NUTS,2010,SK04,2,35.729
2009,NUTS,2010,SK04,2,40.275
2010,NUTS,2010,SK04,2,64.097
2011,NUTS,2010,SK04,2,75.584
2012,NUTS,2010,SK04,2,96.078
2013,NUTS,2010,SK04,2,88.233
2014,NUTS,2010,SK04,2,88.322
