year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_gdp_beur
2011,NUTS,2010,FR815,3,1.556
2012,NUTS,2010,FR815,3,0.809
2000,NUTS,2010,FR82,2,4.242
2001,NUTS,2010,FR82,2,3.571
2002,NUTS,2010,FR82,2,3.83
2003,NUTS,2010,FR82,2,3.809
2004,NUTS,2010,FR82,2,3.779
2005,NUTS,2010,FR82,2,3.949
2006,NUTS,2010,FR82,2,3.691
2007,NUTS,2010,FR82,2,4.078
2008,NUTS,2010,FR82,2,4.035
2009,NUTS,2010,FR82,2,4.147
2010,NUTS,2010,FR82,2,3.826
2011,NUTS,2010,FR82,2,3.792
2012,NUTS,2010,FR82,2,3.078
2000,NUTS,2010,FR821,3,1.921
2001,NUTS,2010,FR821,3,2.274
2002,NUTS,2010,FR821,3,2.008
2003,NUTS,2010,FR821,3,2.422
2004,NUTS,2010,FR821,3,2.527
2005,NUTS,2010,FR821,3,1.302
2006,NUTS,2010,FR821,3,1.323
2007,NUTS,2010,FR821,3,1.063
2008,NUTS,2010,FR821,3,1.3
2009,NUTS,2010,FR821,3,0.887
2010,NUTS,2010,FR821,3,2.086
2011,NUTS,2010,FR821,3,1.422
2012,NUTS,2010,FR821,3,1.13
2000,NUTS,2010,FR822,3,0.692
2001,NUTS,2010,FR822,3,0.367
2002,NUTS,2010,FR822,3,0.466
2003,NUTS,2010,FR822,3,0.271
2004,NUTS,2010,FR822,3,1.23
2005,NUTS,2010,FR822,3,0.591
2006,NUTS,2010,FR822,3,0.566
2007,NUTS,2010,FR822,3,0.819
2008,NUTS,2010,FR822,3,0.289
2009,NUTS,2010,FR822,3,1.186
2010,NUTS,2010,FR822,3,0.486
2011,NUTS,2010,FR822,3,0.934
2012,NUTS,2010,FR822,3,0.506
2000,NUTS,2010,FR823,3,7.322
2001,NUTS,2010,FR823,3,5.539
2002,NUTS,2010,FR823,3,6.71
2003,NUTS,2010,FR823,3,6.873
2004,NUTS,2010,FR823,3,6.869
2005,NUTS,2010,FR823,3,7.089
2006,NUTS,2010,FR823,3,7.347
2007,NUTS,2010,FR823,3,6.97
2008,NUTS,2010,FR823,3,6.692
2009,NUTS,2010,FR823,3,6.509
2010,NUTS,2010,FR823,3,5.597
2011,NUTS,2010,FR823,3,5.686
2012,NUTS,2010,FR823,3,4.723
2000,NUTS,2010,FR824,3,3.48
2001,NUTS,2010,FR824,3,3.436
2002,NUTS,2010,FR824,3,3.19
2003,NUTS,2010,FR824,3,3.488
2004,NUTS,2010,FR824,3,3.319
2005,NUTS,2010,FR824,3,3.298
2006,NUTS,2010,FR824,3,3.089
2007,NUTS,2010,FR824,3,3.705
2008,NUTS,2010,FR824,3,3.872
2009,NUTS,2010,FR824,3,3.921
2010,NUTS,2010,FR824,3,3.905
2011,NUTS,2010,FR824,3,3.87
2012,NUTS,2010,FR824,3,3.253
2000,NUTS,2010,FR825,3,3.672
2001,NUTS,2010,FR825,3,2.421
2002,NUTS,2010,FR825,3,2.686
2003,NUTS,2010,FR825,3,1.956
2004,NUTS,2010,FR825,3,1.82
2005,NUTS,2010,FR825,3,2.671
2006,NUTS,2010,FR825,3,1.945
2007,NUTS,2010,FR825,3,2.352
2008,NUTS,2010,FR825,3,2.438
2009,NUTS,2010,FR825,3,3.098
2010,NUTS,2010,FR825,3,2.261
2011,NUTS,2010,FR825,3,2.269
2012,NUTS,2010,FR825,3,1.577
2000,NUTS,2010,FR826,3,2.651
2001,NUTS,2010,FR826,3,2.53
2002,NUTS,2010,FR826,3,2.989
2003,NUTS,2010,FR826,3,2.416
2004,NUTS,2010,FR826,3,2.796
2005,NUTS,2010,FR826,3,3.103
2006,NUTS,2010,FR826,3,2.109
2007,NUTS,2010,FR826,3,3.509
2008,NUTS,2010,FR826,3,2.739
2009,NUTS,2010,FR826,3,2.925
2010,NUTS,2010,FR826,3,3.069
2011,NUTS,2010,FR826,3,2.788
2012,NUTS,2010,FR826,3,1.987
2000,NUTS,2010,FR83,2,0.101
2001,NUTS,2010,FR83,2,0.381
2002,NUTS,2010,FR83,2,0.246
2003,NUTS,2010,FR83,2,0.707
2004,NUTS,2010,FR83,2,0.616
2005,NUTS,2010,FR83,2,0.475
2006,NUTS,2010,FR83,2,1.208
2007,NUTS,2010,FR83,2,0.028
2008,NUTS,2010,FR83,2,0.21
2009,NUTS,2010,FR83,2,0.279
2010,NUTS,2010,FR83,2,0.134
2011,NUTS,2010,FR83,2,0.326
2012,NUTS,2010,FR83,2,0.3
2000,NUTS,2010,FR831,3,0.197
2001,NUTS,2010,FR831,3,0.716
2002,NUTS,2010,FR831,3,0.117
2003,NUTS,2010,FR831,3,1.36
2004,NUTS,2010,FR831,3,0.514
2005,NUTS,2010,FR831,3,0.303
2006,NUTS,2010,FR831,3,1.403
2007,NUTS,2010,FR831,3,0.054
2008,NUTS,2010,FR831,3,0.28
2009,NUTS,2010,FR831,3,0.292
2010,NUTS,2010,FR831,3,0.035
2011,NUTS,2010,FR831,3,0.152
2012,NUTS,2010,FR831,3,0.118
2002,NUTS,2010,FR832,3,0.389
2004,NUTS,2010,FR832,3,0.729
2005,NUTS,2010,FR832,3,0.662
2006,NUTS,2010,FR832,3,0.991
2008,NUTS,2010,FR832,3,0.137
2009,NUTS,2010,FR832,3,0.265
2010,NUTS,2010,FR832,3,0.237
2011,NUTS,2010,FR832,3,0.513
2012,NUTS,2010,FR832,3,0.49
2000,NUTS,2010,FRZ,1,15.4
2001,NUTS,2010,FRZ,1,8.827
2002,NUTS,2010,FRZ,1,9.658
2003,NUTS,2010,FRZ,1,5.808
2004,NUTS,2010,FRZ,1,19.472
2005,NUTS,2010,FRZ,1,10.925
2006,NUTS,2010,FRZ,1,4.322
2007,NUTS,2010,FRZ,1,3.897
2008,NUTS,2010,FRZ,1,9.928
2009,NUTS,2010,FRZ,1,6.266
2010,NUTS,2010,FRZ,1,4.038
2011,NUTS,2010,FRZ,1,6.443
2012,NUTS,2010,FRZ,1,3.296
2000,NUTS,2010,FRZZ,2,15.4
2001,NUTS,2010,FRZZ,2,8.827
2002,NUTS,2010,FRZZ,2,9.658
2003,NUTS,2010,FRZZ,2,5.808
2004,NUTS,2010,FRZZ,2,19.472
2005,NUTS,2010,FRZZ,2,10.925
2006,NUTS,2010,FRZZ,2,4.322
2007,NUTS,2010,FRZZ,2,3.897
2008,NUTS,2010,FRZZ,2,9.928
2009,NUTS,2010,FRZZ,2,6.266
2010,NUTS,2010,FRZZ,2,4.038
2011,NUTS,2010,FRZZ,2,6.443
2012,NUTS,2010,FRZZ,2,3.296
2000,NUTS,2010,FRZZZ,3,15.4
2001,NUTS,2010,FRZZZ,3,8.827
2002,NUTS,2010,FRZZZ,3,9.658
2003,NUTS,2010,FRZZZ,3,5.808
2004,NUTS,2010,FRZZZ,3,19.472
2005,NUTS,2010,FRZZZ,3,10.925
2006,NUTS,2010,FRZZZ,3,4.322
2007,NUTS,2010,FRZZZ,3,3.897
2008,NUTS,2010,FRZZZ,3,9.928
2009,NUTS,2010,FRZZZ,3,6.266
2010,NUTS,2010,FRZZZ,3,4.038
2011,NUTS,2010,FRZZZ,3,6.443
2012,NUTS,2010,FRZZZ,3,3.296
2000,NUTS,2010,HR,0,0.659
2001,NUTS,2010,HR,0,0.81
2002,NUTS,2010,HR,0,1.282
2003,NUTS,2010,HR,0,1.32
2004,NUTS,2010,HR,0,0.958
2005,NUTS,2010,HR,0,0.887
2006,NUTS,2010,HR,0,0.875
2007,NUTS,2010,HR,0,0.676
2008,NUTS,2010,HR,0,0.549
2009,NUTS,2010,HR,0,0.411
2010,NUTS,2010,HR,0,0.587
2011,NUTS,2010,HR,0,0.327
2012,NUTS,2010,HR,0,0.178
2000,NUTS,2010,HR0,1,0.659
2001,NUTS,2010,HR0,1,0.802
2002,NUTS,2010,HR0,1,1.247
2003,NUTS,2010,HR0,1,1.32
2004,NUTS,2010,HR0,1,0.928
2005,NUTS,2010,HR0,1,0.887
2006,NUTS,2010,HR0,1,0.875
2007,NUTS,2010,HR0,1,0.676
2008,NUTS,2010,HR0,1,0.549
2009,NUTS,2010,HR0,1,0.406
2010,NUTS,2010,HR0,1,0.587
2011,NUTS,2010,HR0,1,0.327
2012,NUTS,2010,HR0,1,0.178
2000,NUTS,2010,HR03,2,0.52
2001,NUTS,2010,HR03,2,0.172
2002,NUTS,2010,HR03,2,0.733
2003,NUTS,2010,HR03,2,0.866
2004,NUTS,2010,HR03,2,0.58
2005,NUTS,2010,HR03,2,0.246
2006,NUTS,2010,HR03,2,0.118
2007,NUTS,2010,HR03,2,0.105
2008,NUTS,2010,HR03,2,0.419
2009,NUTS,2010,HR03,2,0.292
2010,NUTS,2010,HR03,2,0.234
2011,NUTS,2010,HR03,2,0.154
2012,NUTS,2010,HR03,2,0.144
2000,NUTS,2010,HR031,3,1.253
2001,NUTS,2010,HR031,3,0.318
2002,NUTS,2010,HR031,3,0.175
2003,NUTS,2010,HR031,3,1.212
2004,NUTS,2010,HR031,3,1.803
2005,NUTS,2010,HR031,3,0.555
2006,NUTS,2010,HR031,3,0.305
2007,NUTS,2010,HR031,3,0.143
2008,NUTS,2010,HR031,3,0.799
2009,NUTS,2010,HR031,3,0.27
2010,NUTS,2010,HR031,3,0.024
2011,NUTS,2010,HR031,3,0.268
2002,NUTS,2010,HR033,3,1.403
2004,NUTS,2010,HR033,3,0.132
2008,NUTS,2010,HR033,3,0.613
2000,NUTS,2010,HR034,3,0.469
2002,NUTS,2010,HR034,3,4.183
2003,NUTS,2010,HR034,3,5.771
2004,NUTS,2010,HR034,3,0.258
2005,NUTS,2010,HR034,3,0.266
2010,NUTS,2010,HR034,3,0.289
2011,NUTS,2010,HR034,3,1.354
2000,NUTS,2010,HR035,3,0.518
2001,NUTS,2010,HR035,3,0.235
2002,NUTS,2010,HR035,3,0.863
2003,NUTS,2010,HR035,3,0.795
2004,NUTS,2010,HR035,3,0.346
2005,NUTS,2010,HR035,3,0.327
2006,NUTS,2010,HR035,3,0.146
2007,NUTS,2010,HR035,3,0.254
2008,NUTS,2010,HR035,3,0.061
2009,NUTS,2010,HR035,3,0.657
2010,NUTS,2010,HR035,3,0.791
2012,NUTS,2010,HR035,3,0.559
2001,NUTS,2010,HR036,3,0.123
2002,NUTS,2010,HR036,3,0.369
2004,NUTS,2010,HR036,3,0.091
2008,NUTS,2010,HR036,3,0.351
2009,NUTS,2010,HR036,3,0.242
2008,NUTS,2010,HR037,3,0.741
2000,NUTS,2010,HR04,2,0.721
2001,NUTS,2010,HR04,2,1.08
2002,NUTS,2010,HR04,2,1.472
2003,NUTS,2010,HR04,2,1.53
2004,NUTS,2010,HR04,2,1.096
2005,NUTS,2010,HR04,2,1.189
2006,NUTS,2010,HR04,2,1.226
2007,NUTS,2010,HR04,2,0.95
2008,NUTS,2010,HR04,2,0.61
2009,NUTS,2010,HR04,2,0.459
2010,NUTS,2010,HR04,2,0.75
2011,NUTS,2010,HR04,2,0.407
2012,NUTS,2010,HR04,2,0.193
2000,NUTS,2010,HR041,3,1.289
2001,NUTS,2010,HR041,3,1.714
2002,NUTS,2010,HR041,3,2.729
2003,NUTS,2010,HR041,3,2.897
2004,NUTS,2010,HR041,3,1.932
2005,NUTS,2010,HR041,3,2.236
2006,NUTS,2010,HR041,3,2.376
2007,NUTS,2010,HR041,3,0.969
2008,NUTS,2010,HR041,3,1.094
2009,NUTS,2010,HR041,3,0.437
2010,NUTS,2010,HR041,3,1.036
2011,NUTS,2010,HR041,3,0.517
2012,NUTS,2010,HR041,3,0.034
2000,NUTS,2010,HR042,3,0.996
2002,NUTS,2010,HR042,3,1.336
2003,NUTS,2010,HR042,3,0.783
2004,NUTS,2010,HR042,3,0.486
2005,NUTS,2010,HR042,3,0.683
2007,NUTS,2010,HR042,3,2.91
2008,NUTS,2010,HR042,3,0.679
2010,NUTS,2010,HR042,3,0.606
2011,NUTS,2010,HR042,3,1.163
2012,NUTS,2010,HR042,3,0.536
2003,NUTS,2010,HR043,3,0.465
2005,NUTS,2010,HR043,3,0.305
2012,NUTS,2010,HR043,3,0.851
2000,NUTS,2010,HR044,3,1.111
2001,NUTS,2010,HR044,3,0.825
2002,NUTS,2010,HR044,3,2.312
2003,NUTS,2010,HR044,3,1.02
2004,NUTS,2010,HR044,3,2.573
2005,NUTS,2010,HR044,3,1.077
2006,NUTS,2010,HR044,3,1.484
2007,NUTS,2010,HR044,3,0.741
2009,NUTS,2010,HR044,3,3.419
2010,NUTS,2010,HR044,3,0.565
2011,NUTS,2010,HR044,3,0.171
2012,NUTS,2010,HR044,3,1.149
2001,NUTS,2010,HR045,3,0.412
2004,NUTS,2010,HR045,3,0.159
2006,NUTS,2010,HR045,3,0.235
2007,NUTS,2010,HR045,3,0.225
2008,NUTS,2010,HR045,3,0.898
2009,NUTS,2010,HR045,3,0.149
2010,NUTS,2010,HR045,3,0.946
2011,NUTS,2010,HR045,3,0.232
2012,NUTS,2010,HR045,3,1.142
2001,NUTS,2010,HR046,3,1.456
2002,NUTS,2010,HR046,3,0.386
2003,NUTS,2010,HR046,3,0.213
2007,NUTS,2010,HR046,3,0.278
2009,NUTS,2010,HR046,3,1.098
2010,NUTS,2010,HR046,3,1.052
2001,NUTS,2010,HR047,3,1.721
2002,NUTS,2010,HR047,3,0.386
2004,NUTS,2010,HR047,3,0.664
2007,NUTS,2010,HR047,3,1.215
2009,NUTS,2010,HR047,3,1.073
2010,NUTS,2010,HR047,3,1.174
2001,NUTS,2010,HR049,3,5.556
2003,NUTS,2010,HR049,3,2.364
2004,NUTS,2010,HR049,3,0.643
2001,NUTS,2010,HR04A,3,1.572
2011,NUTS,2010,HR04A,3,0.353
2000,NUTS,2010,HR04B,3,0.365
2007,NUTS,2010,HR04B,3,0.38
2010,NUTS,2010,HR04C,3,1.199
2011,NUTS,2010,HR04C,3,0.225
2002,NUTS,2010,HR04D,3,0.532
2005,NUTS,2010,HR04D,3,0.599
2006,NUTS,2010,HR04D,3,0.952
2007,NUTS,2010,HR04D,3,1.43
2008,NUTS,2010,HR04D,3,0.296
2009,NUTS,2010,HR04D,3,0.25
2010,NUTS,2010,HR04D,3,0.746
2011,NUTS,2010,HR04D,3,0.754
2012,NUTS,2010,HR04D,3,0.414
2002,NUTS,2010,HR04E,3,0.26
2003,NUTS,2010,HR04E,3,1.022
2007,NUTS,2010,HR04E,3,2.018
2000,NUTS,2010,HU,0,2.373
2001,NUTS,2010,HU,0,1.676
2002,NUTS,2010,HU,0,1.681
2003,NUTS,2010,HU,0,1.77
2004,NUTS,2010,HU,0,1.84
2005,NUTS,2010,HU,0,1.498
2006,NUTS,2010,HU,0,1.797
2007,NUTS,2010,HU,0,1.886
2008,NUTS,2010,HU,0,1.676
2009,NUTS,2010,HU,0,1.967
2010,NUTS,2010,HU,0,1.977
2011,NUTS,2010,HU,0,2.19
2012,NUTS,2010,HU,0,1.715
2000,NUTS,2010,HU1,1,3.984
2001,NUTS,2010,HU1,1,2.986
2002,NUTS,2010,HU1,1,2.459
2003,NUTS,2010,HU1,1,2.78
2004,NUTS,2010,HU1,1,2.936
2005,NUTS,2010,HU1,1,2.346
2006,NUTS,2010,HU1,1,2.482
2007,NUTS,2010,HU1,1,2.393
2008,NUTS,2010,HU1,1,2.174
2009,NUTS,2010,HU1,1,2.576
2010,NUTS,2010,HU1,1,2.613
2011,NUTS,2010,HU1,1,2.997
2012,NUTS,2010,HU1,1,2.38
2000,NUTS,2010,HU10,2,3.984
2001,NUTS,2010,HU10,2,2.986
2002,NUTS,2010,HU10,2,2.459
2003,NUTS,2010,HU10,2,2.78
2004,NUTS,2010,HU10,2,2.936
2005,NUTS,2010,HU10,2,2.346
2006,NUTS,2010,HU10,2,2.482
2007,NUTS,2010,HU10,2,2.393
2008,NUTS,2010,HU10,2,2.174
2009,NUTS,2010,HU10,2,2.576
2010,NUTS,2010,HU10,2,2.613
2011,NUTS,2010,HU10,2,2.997
2012,NUTS,2010,HU10,2,2.38
2000,NUTS,2010,HU101,3,4.0
2001,NUTS,2010,HU101,3,2.936
2002,NUTS,2010,HU101,3,2.581
2003,NUTS,2010,HU101,3,2.801
2004,NUTS,2010,HU101,3,3.199
2005,NUTS,2010,HU101,3,2.364
2006,NUTS,2010,HU101,3,2.418
2007,NUTS,2010,HU101,3,2.334
2008,NUTS,2010,HU101,3,1.915
2009,NUTS,2010,HU101,3,2.567
2010,NUTS,2010,HU101,3,2.527
2011,NUTS,2010,HU101,3,2.621
2012,NUTS,2010,HU101,3,2.055
2000,NUTS,2010,HU102,3,3.914
2001,NUTS,2010,HU102,3,3.186
2002,NUTS,2010,HU102,3,1.993
2003,NUTS,2010,HU102,3,2.704
2004,NUTS,2010,HU102,3,2.009
2005,NUTS,2010,HU102,3,2.287
2006,NUTS,2010,HU102,3,2.718
2007,NUTS,2010,HU102,3,2.591
2008,NUTS,2010,HU102,3,3.104
2009,NUTS,2010,HU102,3,2.612
2010,NUTS,2010,HU102,3,2.92
2011,NUTS,2010,HU102,3,4.358
2012,NUTS,2010,HU102,3,3.607
2000,NUTS,2010,HU2,1,0.498
2001,NUTS,2010,HU2,1,0.375
2002,NUTS,2010,HU2,1,0.589
2003,NUTS,2010,HU2,1,0.754
2004,NUTS,2010,HU2,1,0.614
2005,NUTS,2010,HU2,1,0.416
2006,NUTS,2010,HU2,1,0.787
2007,NUTS,2010,HU2,1,1.102
2008,NUTS,2010,HU2,1,0.88
2009,NUTS,2010,HU2,1,1.462
2010,NUTS,2010,HU2,1,1.094
2011,NUTS,2010,HU2,1,0.965
2012,NUTS,2010,HU2,1,0.891
2000,NUTS,2010,HU21,2,0.316
2001,NUTS,2010,HU21,2,0.259
2002,NUTS,2010,HU21,2,0.687
2003,NUTS,2010,HU21,2,0.64
2004,NUTS,2010,HU21,2,0.864
2005,NUTS,2010,HU21,2,0.552
2006,NUTS,2010,HU21,2,0.798
2007,NUTS,2010,HU21,2,0.854
2008,NUTS,2010,HU21,2,0.775
2009,NUTS,2010,HU21,2,1.135
2010,NUTS,2010,HU21,2,0.825
2011,NUTS,2010,HU21,2,1.337
2012,NUTS,2010,HU21,2,1.014
2001,NUTS,2010,HU211,3,0.097
2002,NUTS,2010,HU211,3,0.869
2003,NUTS,2010,HU211,3,0.796
2004,NUTS,2010,HU211,3,1.302
2005,NUTS,2010,HU211,3,1.014
2006,NUTS,2010,HU211,3,0.45
2007,NUTS,2010,HU211,3,0.552
2008,NUTS,2010,HU211,3,0.768
2009,NUTS,2010,HU211,3,1.274
2010,NUTS,2010,HU211,3,0.771
2011,NUTS,2010,HU211,3,0.945
2012,NUTS,2010,HU211,3,0.338
2000,NUTS,2010,HU212,3,0.13
2002,NUTS,2010,HU212,3,0.55
2003,NUTS,2010,HU212,3,0.204
2004,NUTS,2010,HU212,3,0.324
2005,NUTS,2010,HU212,3,0.226
2006,NUTS,2010,HU212,3,0.448
2007,NUTS,2010,HU212,3,0.387
2008,NUTS,2010,HU212,3,0.423
2009,NUTS,2010,HU212,3,0.689
2010,NUTS,2010,HU212,3,0.764
2011,NUTS,2010,HU212,3,0.762
2012,NUTS,2010,HU212,3,1.65
2000,NUTS,2010,HU213,3,0.963
2001,NUTS,2010,HU213,3,0.727
2002,NUTS,2010,HU213,3,0.572
2003,NUTS,2010,HU213,3,0.918
2004,NUTS,2010,HU213,3,0.889
2005,NUTS,2010,HU213,3,0.289
2006,NUTS,2010,HU213,3,1.774
2007,NUTS,2010,HU213,3,1.91
2008,NUTS,2010,HU213,3,1.23
2009,NUTS,2010,HU213,3,1.482
2010,NUTS,2010,HU213,3,0.976
2011,NUTS,2010,HU213,3,2.673
2012,NUTS,2010,HU213,3,1.299
2000,NUTS,2010,HU22,2,0.671
2001,NUTS,2010,HU22,2,0.317
2002,NUTS,2010,HU22,2,0.345
2003,NUTS,2010,HU22,2,0.609
2004,NUTS,2010,HU22,2,0.215
2005,NUTS,2010,HU22,2,0.298
2006,NUTS,2010,HU22,2,0.549
2007,NUTS,2010,HU22,2,0.907
2008,NUTS,2010,HU22,2,0.977
2009,NUTS,2010,HU22,2,1.925
2010,NUTS,2010,HU22,2,0.984
2011,NUTS,2010,HU22,2,0.72
2012,NUTS,2010,HU22,2,0.776
2000,NUTS,2010,HU221,3,1.132
2001,NUTS,2010,HU221,3,0.64
2003,NUTS,2010,HU221,3,0.896
2004,NUTS,2010,HU221,3,0.366
2005,NUTS,2010,HU221,3,0.384
2006,NUTS,2010,HU221,3,0.902
2007,NUTS,2010,HU221,3,0.485
2008,NUTS,2010,HU221,3,0.828
2009,NUTS,2010,HU221,3,1.879
2010,NUTS,2010,HU221,3,0.758
2011,NUTS,2010,HU221,3,0.613
2012,NUTS,2010,HU221,3,0.859
2000,NUTS,2010,HU222,3,0.281
2002,NUTS,2010,HU222,3,1.364
2004,NUTS,2010,HU222,3,0.037
2005,NUTS,2010,HU222,3,0.13
2006,NUTS,2010,HU222,3,0.338
2007,NUTS,2010,HU222,3,1.101
2008,NUTS,2010,HU222,3,0.55
2009,NUTS,2010,HU222,3,1.985
2010,NUTS,2010,HU222,3,1.335
2011,NUTS,2010,HU222,3,0.492
2012,NUTS,2010,HU222,3,1.149
2000,NUTS,2010,HU223,3,0.109
2003,NUTS,2010,HU223,3,0.681
2004,NUTS,2010,HU223,3,0.11
2005,NUTS,2010,HU223,3,0.299
2006,NUTS,2010,HU223,3,0.032
2007,NUTS,2010,HU223,3,1.61
2008,NUTS,2010,HU223,3,1.688
2009,NUTS,2010,HU223,3,1.962
2010,NUTS,2010,HU223,3,1.165
2011,NUTS,2010,HU223,3,1.196
2012,NUTS,2010,HU223,3,0.222
2000,NUTS,2010,HU23,2,0.498
2001,NUTS,2010,HU23,2,0.619
2002,NUTS,2010,HU23,2,0.805
2003,NUTS,2010,HU23,2,1.142
2004,NUTS,2010,HU23,2,0.833
2005,NUTS,2010,HU23,2,0.379
2006,NUTS,2010,HU23,2,1.137
2007,NUTS,2010,HU23,2,1.785
2008,NUTS,2010,HU23,2,0.896
2009,NUTS,2010,HU23,2,1.264
2010,NUTS,2010,HU23,2,1.668
2011,NUTS,2010,HU23,2,0.786
2012,NUTS,2010,HU23,2,0.885
2000,NUTS,2010,HU231,3,1.137
2001,NUTS,2010,HU231,3,0.335
2002,NUTS,2010,HU231,3,1.357
2003,NUTS,2010,HU231,3,1.252
2004,NUTS,2010,HU231,3,0.897
2005,NUTS,2010,HU231,3,0.844
2006,NUTS,2010,HU231,3,2.12
2007,NUTS,2010,HU231,3,2.983
2008,NUTS,2010,HU231,3,1.865
2009,NUTS,2010,HU231,3,1.16
2010,NUTS,2010,HU231,3,2.419
2011,NUTS,2010,HU231,3,1.886
2012,NUTS,2010,HU231,3,1.525
2001,NUTS,2010,HU232,3,0.981
2002,NUTS,2010,HU232,3,0.699
2003,NUTS,2010,HU232,3,0.576
2004,NUTS,2010,HU232,3,0.687
2006,NUTS,2010,HU232,3,0.668
2007,NUTS,2010,HU232,3,1.097
2008,NUTS,2010,HU232,3,0.078
2009,NUTS,2010,HU232,3,1.052
2010,NUTS,2010,HU232,3,0.025
2011,NUTS,2010,HU232,3,0.083
2012,NUTS,2010,HU232,3,0.762
2000,NUTS,2010,HU233,3,0.098
2001,NUTS,2010,HU233,3,0.627
2002,NUTS,2010,HU233,3,0.081
2003,NUTS,2010,HU233,3,1.709
2004,NUTS,2010,HU233,3,0.924
2005,NUTS,2010,HU233,3,0.061
2007,NUTS,2010,HU233,3,0.599
2008,NUTS,2010,HU233,3,0.293
2009,NUTS,2010,HU233,3,1.661
2010,NUTS,2010,HU233,3,2.485
2012,NUTS,2010,HU233,3,0.129
2000,NUTS,2010,HU3,1,1.837
2001,NUTS,2010,HU3,1,0.904
2002,NUTS,2010,HU3,1,1.461
2003,NUTS,2010,HU3,1,1.162
2004,NUTS,2010,HU3,1,1.258
2005,NUTS,2010,HU3,1,1.131
2006,NUTS,2010,HU3,1,1.563
2007,NUTS,2010,HU3,1,1.74
2008,NUTS,2010,HU3,1,1.465
2009,NUTS,2010,HU3,1,1.231
2010,NUTS,2010,HU3,1,1.561
2011,NUTS,2010,HU3,1,1.895
2012,NUTS,2010,HU3,1,1.281
2000,NUTS,2010,HU31,2,1.422
2001,NUTS,2010,HU31,2,0.249
2002,NUTS,2010,HU31,2,0.66
2003,NUTS,2010,HU31,2,1.003
2004,NUTS,2010,HU31,2,0.537
2005,NUTS,2010,HU31,2,0.442
2006,NUTS,2010,HU31,2,0.899
2007,NUTS,2010,HU31,2,1.839
2008,NUTS,2010,HU31,2,1.274
2009,NUTS,2010,HU31,2,0.957
2010,NUTS,2010,HU31,2,1.769
2011,NUTS,2010,HU31,2,1.83
2012,NUTS,2010,HU31,2,0.504
2000,NUTS,2010,HU311,3,1.439
2001,NUTS,2010,HU311,3,0.088
2002,NUTS,2010,HU311,3,0.651
2003,NUTS,2010,HU311,3,0.872
2004,NUTS,2010,HU311,3,0.673
2005,NUTS,2010,HU311,3,0.556
2006,NUTS,2010,HU311,3,1.014
2007,NUTS,2010,HU311,3,2.761
2008,NUTS,2010,HU311,3,1.859
2009,NUTS,2010,HU311,3,0.924
2010,NUTS,2010,HU311,3,2.802
2011,NUTS,2010,HU311,3,2.717
2012,NUTS,2010,HU311,3,0.731
2000,NUTS,2010,HU312,3,2.14
2001,NUTS,2010,HU312,3,0.693
2002,NUTS,2010,HU312,3,0.719
2003,NUTS,2010,HU312,3,1.773
2004,NUTS,2010,HU312,3,0.522
2005,NUTS,2010,HU312,3,0.405
2006,NUTS,2010,HU312,3,0.787
2007,NUTS,2010,HU312,3,0.719
2008,NUTS,2010,HU312,3,0.562
2009,NUTS,2010,HU312,3,0.653
2010,NUTS,2010,HU312,3,0.382
2011,NUTS,2010,HU312,3,0.711
2012,NUTS,2010,HU312,3,0.164
2002,NUTS,2010,HU313,3,0.583
2006,NUTS,2010,HU313,3,0.617
2008,NUTS,2010,HU313,3,0.194
2009,NUTS,2010,HU313,3,1.81
2010,NUTS,2010,HU313,3,0.279
2011,NUTS,2010,HU313,3,0.307
2012,NUTS,2010,HU313,3,0.192
2000,NUTS,2010,HU32,2,2.709
2001,NUTS,2010,HU32,2,1.183
2002,NUTS,2010,HU32,2,1.305
2003,NUTS,2010,HU32,2,1.464
2004,NUTS,2010,HU32,2,1.742
2005,NUTS,2010,HU32,2,1.5
2006,NUTS,2010,HU32,2,1.936
2007,NUTS,2010,HU32,2,1.386
2008,NUTS,2010,HU32,2,0.849
2009,NUTS,2010,HU32,2,0.878
2010,NUTS,2010,HU32,2,0.806
2011,NUTS,2010,HU32,2,1.049
2012,NUTS,2010,HU32,2,0.907
2000,NUTS,2010,HU321,3,6.1
2001,NUTS,2010,HU321,3,2.813
2002,NUTS,2010,HU321,3,2.47
2003,NUTS,2010,HU321,3,3.215
2004,NUTS,2010,HU321,3,3.678
2005,NUTS,2010,HU321,3,3.194
2006,NUTS,2010,HU321,3,3.599
2007,NUTS,2010,HU321,3,1.703
2008,NUTS,2010,HU321,3,1.513
2009,NUTS,2010,HU321,3,1.168
2010,NUTS,2010,HU321,3,0.938
2011,NUTS,2010,HU321,3,1.822
2012,NUTS,2010,HU321,3,1.581
2000,NUTS,2010,HU322,3,0.356
2001,NUTS,2010,HU322,3,0.176
2002,NUTS,2010,HU322,3,0.898
2003,NUTS,2010,HU322,3,0.496
2004,NUTS,2010,HU322,3,0.537
2006,NUTS,2010,HU322,3,0.142
2007,NUTS,2010,HU322,3,1.602
2008,NUTS,2010,HU322,3,0.484
2009,NUTS,2010,HU322,3,0.796
2010,NUTS,2010,HU322,3,1.08
2011,NUTS,2010,HU322,3,0.702
2012,NUTS,2010,HU322,3,0.604
2000,NUTS,2010,HU323,3,0.587
2001,NUTS,2010,HU323,3,0.063
