year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_eur_hab
2009,NUTS,2010,UKD7,2,17.6
2010,NUTS,2010,UKD7,2,18.4
2011,NUTS,2010,UKD7,2,17.8
2012,NUTS,2010,UKD7,2,14.9
2013,NUTS,2010,UKD7,2,17.9
2014,NUTS,2010,UKD7,2,17.3
2015,NUTS,2010,UKD7,2,12.4
2016,NUTS,2010,UKD7,2,10.9
2017,NUTS,2010,UKD7,2,
2018,NUTS,2010,UKD7,2,
1995,NUTS,2010,UKE,1,8.5
1996,NUTS,2010,UKE,1,8.4
1997,NUTS,2010,UKE,1,13.1
1998,NUTS,2010,UKE,1,11.9
1999,NUTS,2010,UKE,1,12.3
2000,NUTS,2010,UKE,1,15.9
2001,NUTS,2010,UKE,1,16.2
2002,NUTS,2010,UKE,1,19.7
2003,NUTS,2010,UKE,1,14.4
2004,NUTS,2010,UKE,1,14.0
2005,NUTS,2010,UKE,1,14.1
2006,NUTS,2010,UKE,1,17.0
2007,NUTS,2010,UKE,1,14.0
2008,NUTS,2010,UKE,1,14.5
2009,NUTS,2010,UKE,1,13.2
2010,NUTS,2010,UKE,1,12.1
2011,NUTS,2010,UKE,1,12.5
2012,NUTS,2010,UKE,1,13.4
2013,NUTS,2010,UKE,1,16.3
2014,NUTS,2010,UKE,1,16.3
2015,NUTS,2010,UKE,1,28.3
2016,NUTS,2010,UKE,1,26.1
2017,NUTS,2010,UKE,1,25.3
2018,NUTS,2010,UKE,1,24.9
2005,NUTS,2010,UKE1,2,3.3
2006,NUTS,2010,UKE1,2,4.8
2008,NUTS,2010,UKE1,2,0.3
2009,NUTS,2010,UKE1,2,0.1
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.1
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.1
2002,NUTS,2010,UKE2,2,56.1
2003,NUTS,2010,UKE2,2,50.2
2004,NUTS,2010,UKE2,2,63.7
2005,NUTS,2010,UKE2,2,68.4
2006,NUTS,2010,UKE2,2,71.9
2007,NUTS,2010,UKE2,2,69.7
2008,NUTS,2010,UKE2,2,69.6
2009,NUTS,2010,UKE2,2,67.4
2010,NUTS,2010,UKE2,2,64.8
2011,NUTS,2010,UKE2,2,69.0
2012,NUTS,2010,UKE2,2,75.3
2013,NUTS,2010,UKE2,2,90.8
2014,NUTS,2010,UKE2,2,89.4
2015,NUTS,2010,UKE2,2,63.3
2016,NUTS,2010,UKE2,2,55.9
2017,NUTS,2010,UKE2,2,55.3
2018,NUTS,2010,UKE2,2,54.0
2002,NUTS,2010,UKE3,2,34.9
2003,NUTS,2010,UKE3,2,24.6
2004,NUTS,2010,UKE3,2,17.3
2005,NUTS,2010,UKE3,2,12.5
2006,NUTS,2010,UKE3,2,16.5
2007,NUTS,2010,UKE3,2,13.1
2008,NUTS,2010,UKE3,2,12.7
2009,NUTS,2010,UKE3,2,9.1
2010,NUTS,2010,UKE3,2,7.4
2011,NUTS,2010,UKE3,2,7.0
2012,NUTS,2010,UKE3,2,7.0
2013,NUTS,2010,UKE3,2,7.9
2014,NUTS,2010,UKE3,2,9.8
2015,NUTS,2010,UKE3,2,37.2
2016,NUTS,2010,UKE3,2,35.0
2017,NUTS,2010,UKE3,2,34.4
2018,NUTS,2010,UKE3,2,34.5
2002,NUTS,2010,UKE4,2,5.7
2006,NUTS,2010,UKE4,2,2.6
2008,NUTS,2010,UKE4,2,1.7
2009,NUTS,2010,UKE4,2,1.5
2010,NUTS,2010,UKE4,2,1.0
2011,NUTS,2010,UKE4,2,0.6
2012,NUTS,2010,UKE4,2,0.6
2013,NUTS,2010,UKE4,2,1.3
2014,NUTS,2010,UKE4,2,0.8
2015,NUTS,2010,UKE4,2,22.1
2016,NUTS,2010,UKE4,2,20.5
2017,NUTS,2010,UKE4,2,19.4
2018,NUTS,2010,UKE4,2,18.7
1995,NUTS,2010,UKF,1,17.7
1996,NUTS,2010,UKF,1,15.9
1997,NUTS,2010,UKF,1,22.8
1998,NUTS,2010,UKF,1,20.8
1999,NUTS,2010,UKF,1,17.6
2000,NUTS,2010,UKF,1,22.1
2001,NUTS,2010,UKF,1,26.2
2002,NUTS,2010,UKF,1,24.7
2003,NUTS,2010,UKF,1,26.9
2004,NUTS,2010,UKF,1,27.6
2005,NUTS,2010,UKF,1,30.2
2006,NUTS,2010,UKF,1,28.3
2007,NUTS,2010,UKF,1,29.9
2008,NUTS,2010,UKF,1,26.8
2009,NUTS,2010,UKF,1,23.1
2010,NUTS,2010,UKF,1,25.5
2011,NUTS,2010,UKF,1,25.5
2012,NUTS,2010,UKF,1,22.9
2013,NUTS,2010,UKF,1,22.3
2014,NUTS,2010,UKF,1,23.3
2015,NUTS,2010,UKF,1,22.2
2016,NUTS,2010,UKF,1,19.0
2017,NUTS,2010,UKF,1,17.8
2018,NUTS,2010,UKF,1,21.4
2002,NUTS,2010,UKF1,2,41.4
2003,NUTS,2010,UKF1,2,44.8
2004,NUTS,2010,UKF1,2,47.6
2005,NUTS,2010,UKF1,2,52.7
2006,NUTS,2010,UKF1,2,50.5
2007,NUTS,2010,UKF1,2,52.1
2008,NUTS,2010,UKF1,2,47.9
2009,NUTS,2010,UKF1,2,41.2
2010,NUTS,2010,UKF1,2,45.4
2011,NUTS,2010,UKF1,2,45.4
2012,NUTS,2010,UKF1,2,40.2
2013,NUTS,2010,UKF1,2,39.0
2014,NUTS,2010,UKF1,2,40.3
2015,NUTS,2010,UKF1,2,27.2
2016,NUTS,2010,UKF1,2,22.9
2017,NUTS,2010,UKF1,2,26.4
2018,NUTS,2010,UKF1,2,31.2
2002,NUTS,2010,UKF2,2,12.3
2003,NUTS,2010,UKF2,2,14.7
2004,NUTS,2010,UKF2,2,13.9
2005,NUTS,2010,UKF2,2,14.6
2006,NUTS,2010,UKF2,2,12.2
2007,NUTS,2010,UKF2,2,12.4
2008,NUTS,2010,UKF2,2,9.7
2009,NUTS,2010,UKF2,2,8.4
2010,NUTS,2010,UKF2,2,9.5
2011,NUTS,2010,UKF2,2,9.5
2012,NUTS,2010,UKF2,2,9.3
2013,NUTS,2010,UKF2,2,10.1
2014,NUTS,2010,UKF2,2,11.4
2015,NUTS,2010,UKF2,2,25.0
2016,NUTS,2010,UKF2,2,22.0
2017,NUTS,2010,UKF2,2,14.5
2018,NUTS,2010,UKF2,2,18.2
2002,NUTS,2010,UKF3,2,3.4
2003,NUTS,2010,UKF3,2,2.2
2006,NUTS,2010,UKF3,2,0.0
2007,NUTS,2010,UKF3,2,5.9
2008,NUTS,2010,UKF3,2,5.5
2009,NUTS,2010,UKF3,2,4.8
2010,NUTS,2010,UKF3,2,5.3
2011,NUTS,2010,UKF3,2,5.3
2012,NUTS,2010,UKF3,2,4.8
2013,NUTS,2010,UKF3,2,2.3
2014,NUTS,2010,UKF3,2,1.7
2015,NUTS,2010,UKF3,2,0.8
