year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_gov_total_t
1995,NUTS,2010,ITF4,2,827.0
1996,NUTS,2010,ITF4,2,1079.0
1997,NUTS,2010,ITF4,2,1418.0
1998,NUTS,2010,ITF4,2,1367.0
2000,NUTS,2010,ITF4,2,1261.0
2003,NUTS,2010,ITF4,2,1317.0
2004,NUTS,2010,ITF4,2,1386.0
2005,NUTS,2010,ITF4,2,1158.0
2007,NUTS,2010,ITF4,2,1408.0
2008,NUTS,2010,ITF4,2,1488.0
2009,NUTS,2010,ITF4,2,1185.0
2010,NUTS,2010,ITF4,2,1324.0
2011,NUTS,2010,ITF4,2,1626.0
2012,NUTS,2010,ITF4,2,1704.0
2013,NUTS,2010,ITF4,2,1767.0
2014,NUTS,2010,ITF4,2,2024.0
2015,NUTS,2010,ITF4,2,2001.0
2016,NUTS,2010,ITF4,2,1976.0
2017,NUTS,2010,ITF4,2,2156.0
2018,NUTS,2010,ITF4,2,2182.0
2019,NUTS,2010,ITF4,2,2264.0
1985,NUTS,2010,ITF5,2,264.0
1986,NUTS,2010,ITF5,2,278.0
1987,NUTS,2010,ITF5,2,328.0
1988,NUTS,2010,ITF5,2,280.0
1989,NUTS,2010,ITF5,2,290.0
1990,NUTS,2010,ITF5,2,292.0
1991,NUTS,2010,ITF5,2,285.0
1992,NUTS,2010,ITF5,2,253.0
1993,NUTS,2010,ITF5,2,321.0
1994,NUTS,2010,ITF5,2,285.0
1995,NUTS,2010,ITF5,2,322.0
1996,NUTS,2010,ITF5,2,343.0
1997,NUTS,2010,ITF5,2,133.0
1998,NUTS,2010,ITF5,2,78.0
2000,NUTS,2010,ITF5,2,236.0
2003,NUTS,2010,ITF5,2,124.0
2004,NUTS,2010,ITF5,2,141.0
2005,NUTS,2010,ITF5,2,149.0
2007,NUTS,2010,ITF5,2,460.0
2008,NUTS,2010,ITF5,2,533.0
2009,NUTS,2010,ITF5,2,452.0
2010,NUTS,2010,ITF5,2,430.0
2011,NUTS,2010,ITF5,2,477.0
2012,NUTS,2010,ITF5,2,505.0
2013,NUTS,2010,ITF5,2,483.0
2014,NUTS,2010,ITF5,2,483.0
2015,NUTS,2010,ITF5,2,498.0
2016,NUTS,2010,ITF5,2,504.0
2017,NUTS,2010,ITF5,2,494.0
2018,NUTS,2010,ITF5,2,484.0
2019,NUTS,2010,ITF5,2,485.0
1985,NUTS,2010,ITF6,2,89.0
1986,NUTS,2010,ITF6,2,94.0
1987,NUTS,2010,ITF6,2,95.0
1988,NUTS,2010,ITF6,2,122.0
1989,NUTS,2010,ITF6,2,119.0
1990,NUTS,2010,ITF6,2,110.0
1991,NUTS,2010,ITF6,2,128.0
1992,NUTS,2010,ITF6,2,123.0
1993,NUTS,2010,ITF6,2,126.0
1994,NUTS,2010,ITF6,2,161.0
1995,NUTS,2010,ITF6,2,175.0
1996,NUTS,2010,ITF6,2,188.0
1997,NUTS,2010,ITF6,2,238.0
1998,NUTS,2010,ITF6,2,175.0
2000,NUTS,2010,ITF6,2,211.0
2003,NUTS,2010,ITF6,2,246.0
2004,NUTS,2010,ITF6,2,287.0
2005,NUTS,2010,ITF6,2,336.0
2007,NUTS,2010,ITF6,2,290.0
2008,NUTS,2010,ITF6,2,319.0
2009,NUTS,2010,ITF6,2,282.0
2010,NUTS,2010,ITF6,2,237.0
2011,NUTS,2010,ITF6,2,321.0
2012,NUTS,2010,ITF6,2,400.0
2013,NUTS,2010,ITF6,2,445.0
2014,NUTS,2010,ITF6,2,462.0
2015,NUTS,2010,ITF6,2,522.0
2016,NUTS,2010,ITF6,2,422.0
2017,NUTS,2010,ITF6,2,411.0
2018,NUTS,2010,ITF6,2,387.0
2019,NUTS,2010,ITF6,2,409.0
1985,NUTS,2010,ITG,1,680.0
1986,NUTS,2010,ITG,1,716.0
1987,NUTS,2010,ITG,1,833.0
1988,NUTS,2010,ITG,1,893.0
1989,NUTS,2010,ITG,1,1135.0
1990,NUTS,2010,ITG,1,1509.0
1991,NUTS,2010,ITG,1,1322.0
1992,NUTS,2010,ITG,1,1379.0
1993,NUTS,2010,ITG,1,1356.0
1994,NUTS,2010,ITG,1,1613.0
1995,NUTS,2010,ITG,1,1809.0
1996,NUTS,2010,ITG,1,1790.0
1997,NUTS,2010,ITG,1,1821.0
1998,NUTS,2010,ITG,1,1466.0
2000,NUTS,2010,ITG,1,1507.0
2003,NUTS,2010,ITG,1,1742.0
2004,NUTS,2010,ITG,1,2053.0
2005,NUTS,2010,ITG,1,2036.0
2007,NUTS,2010,ITG,1,1549.0
2008,NUTS,2010,ITG,1,1941.0
2009,NUTS,2010,ITG,1,1780.0
2010,NUTS,2010,ITG,1,2515.0
2011,NUTS,2010,ITG,1,3437.0
2012,NUTS,2010,ITG,1,3544.0
2013,NUTS,2010,ITG,1,3738.0
2014,NUTS,2010,ITG,1,4023.0
2015,NUTS,2010,ITG,1,4159.0
2016,NUTS,2010,ITG,1,3903.0
2017,NUTS,2010,ITG,1,3960.0
2018,NUTS,2010,ITG,1,3861.0
2019,NUTS,2010,ITG,1,4026.0
1985,NUTS,2010,ITG1,2,508.0
1986,NUTS,2010,ITG1,2,535.0
1987,NUTS,2010,ITG1,2,530.0
1988,NUTS,2010,ITG1,2,631.0
1989,NUTS,2010,ITG1,2,746.0
1990,NUTS,2010,ITG1,2,1025.0
1991,NUTS,2010,ITG1,2,733.0
1992,NUTS,2010,ITG1,2,754.0
1993,NUTS,2010,ITG1,2,764.0
1994,NUTS,2010,ITG1,2,975.0
1995,NUTS,2010,ITG1,2,1196.0
1996,NUTS,2010,ITG1,2,1082.0
1997,NUTS,2010,ITG1,2,1159.0
1998,NUTS,2010,ITG1,2,860.0
2000,NUTS,2010,ITG1,2,906.0
2003,NUTS,2010,ITG1,2,1041.0
2004,NUTS,2010,ITG1,2,1317.0
2005,NUTS,2010,ITG1,2,1307.0
2007,NUTS,2010,ITG1,2,1106.0
2008,NUTS,2010,ITG1,2,1379.0
2009,NUTS,2010,ITG1,2,1262.0
2010,NUTS,2010,ITG1,2,1772.0
2011,NUTS,2010,ITG1,2,2052.0
2012,NUTS,2010,ITG1,2,2225.0
2013,NUTS,2010,ITG1,2,2413.0
2014,NUTS,2010,ITG1,2,2614.0
2015,NUTS,2010,ITG1,2,2707.0
2016,NUTS,2010,ITG1,2,2536.0
2017,NUTS,2010,ITG1,2,2661.0
2018,NUTS,2010,ITG1,2,2626.0
2019,NUTS,2010,ITG1,2,2613.0
1985,NUTS,2010,ITG2,2,172.0
1986,NUTS,2010,ITG2,2,181.0
1987,NUTS,2010,ITG2,2,303.0
1988,NUTS,2010,ITG2,2,262.0
1989,NUTS,2010,ITG2,2,389.0
1990,NUTS,2010,ITG2,2,484.0
1991,NUTS,2010,ITG2,2,589.0
1992,NUTS,2010,ITG2,2,625.0
1993,NUTS,2010,ITG2,2,592.0
1994,NUTS,2010,ITG2,2,638.0
1995,NUTS,2010,ITG2,2,613.0
1996,NUTS,2010,ITG2,2,708.0
1997,NUTS,2010,ITG2,2,662.0
1998,NUTS,2010,ITG2,2,606.0
2000,NUTS,2010,ITG2,2,601.0
2003,NUTS,2010,ITG2,2,701.0
2004,NUTS,2010,ITG2,2,736.0
2005,NUTS,2010,ITG2,2,729.0
2007,NUTS,2010,ITG2,2,443.0
2008,NUTS,2010,ITG2,2,562.0
2009,NUTS,2010,ITG2,2,518.0
2010,NUTS,2010,ITG2,2,743.0
2011,NUTS,2010,ITG2,2,1385.0
2012,NUTS,2010,ITG2,2,1319.0
2013,NUTS,2010,ITG2,2,1325.0
2014,NUTS,2010,ITG2,2,1409.0
2015,NUTS,2010,ITG2,2,1452.0
2016,NUTS,2010,ITG2,2,1367.0
2017,NUTS,2010,ITG2,2,1299.0
2018,NUTS,2010,ITG2,2,1235.0
2019,NUTS,2010,ITG2,2,1413.0
1985,NUTS,2010,ITH,1,3794.0
1986,NUTS,2010,ITH,1,3995.0
1987,NUTS,2010,ITH,1,4578.0
1988,NUTS,2010,ITH,1,5063.0
1989,NUTS,2010,ITH,1,4996.0
1990,NUTS,2010,ITH,1,4835.0
1991,NUTS,2010,ITH,1,4291.0
1992,NUTS,2010,ITH,1,4468.0
1993,NUTS,2010,ITH,1,4592.0
1994,NUTS,2010,ITH,1,5414.0
1995,NUTS,2010,ITH,1,5533.0
1996,NUTS,2010,ITH,1,5566.0
1997,NUTS,2010,ITH,1,5091.0
1998,NUTS,2010,ITH,1,5219.0
2000,NUTS,2010,ITH,1,5698.0
2003,NUTS,2010,ITH,1,6457.0
2004,NUTS,2010,ITH,1,7271.0
2005,NUTS,2010,ITH,1,7750.0
2007,NUTS,2010,ITH,1,10021.0
2008,NUTS,2010,ITH,1,10133.0
2009,NUTS,2010,ITH,1,9952.0
2010,NUTS,2010,ITH,1,9205.0
2011,NUTS,2010,ITH,1,10326.0
2012,NUTS,2010,ITH,1,10897.0
2013,NUTS,2010,ITH,1,11376.0
2014,NUTS,2010,ITH,1,9965.0
2015,NUTS,2010,ITH,1,10158.0
2016,NUTS,2010,ITH,1,10117.0
2017,NUTS,2010,ITH,1,10587.0
2018,NUTS,2010,ITH,1,10679.0
2019,NUTS,2010,ITH,1,10413.0
2003,NUTS,2010,ITH1,2,11.0
2004,NUTS,2010,ITH1,2,144.0
2005,NUTS,2010,ITH1,2,164.0
2007,NUTS,2010,ITH1,2,179.0
2008,NUTS,2010,ITH1,2,240.0
2009,NUTS,2010,ITH1,2,251.0
2010,NUTS,2010,ITH1,2,452.0
2011,NUTS,2010,ITH1,2,572.0
2012,NUTS,2010,ITH1,2,539.0
2013,NUTS,2010,ITH1,2,577.0
2014,NUTS,2010,ITH1,2,52.0
2015,NUTS,2010,ITH1,2,29.0
2016,NUTS,2010,ITH1,2,51.0
2017,NUTS,2010,ITH1,2,39.0
2018,NUTS,2010,ITH1,2,273.0
2019,NUTS,2010,ITH1,2,272.0
2003,NUTS,2010,ITH2,2,1162.0
2004,NUTS,2010,ITH2,2,1207.0
2005,NUTS,2010,ITH2,2,1137.0
2007,NUTS,2010,ITH2,2,1236.0
2008,NUTS,2010,ITH2,2,1155.0
2009,NUTS,2010,ITH2,2,1150.0
2010,NUTS,2010,ITH2,2,1199.0
2011,NUTS,2010,ITH2,2,1355.0
2012,NUTS,2010,ITH2,2,1406.0
2013,NUTS,2010,ITH2,2,1647.0
2014,NUTS,2010,ITH2,2,1571.0
2015,NUTS,2010,ITH2,2,1644.0
2016,NUTS,2010,ITH2,2,1448.0
2017,NUTS,2010,ITH2,2,1797.0
2018,NUTS,2010,ITH2,2,1778.0
2019,NUTS,2010,ITH2,2,1714.0
1985,NUTS,2010,ITH3,2,858.0
1986,NUTS,2010,ITH3,2,903.0
1987,NUTS,2010,ITH3,2,1105.0
1988,NUTS,2010,ITH3,2,1172.0
1989,NUTS,2010,ITH3,2,1223.0
1990,NUTS,2010,ITH3,2,1181.0
1991,NUTS,2010,ITH3,2,1070.0
1992,NUTS,2010,ITH3,2,1074.0
1993,NUTS,2010,ITH3,2,1084.0
1994,NUTS,2010,ITH3,2,1324.0
1995,NUTS,2010,ITH3,2,1503.0
1996,NUTS,2010,ITH3,2,1474.0
1997,NUTS,2010,ITH3,2,1349.0
1998,NUTS,2010,ITH3,2,1030.0
2000,NUTS,2010,ITH3,2,923.0
2003,NUTS,2010,ITH3,2,1397.0
2004,NUTS,2010,ITH3,2,1525.0
2005,NUTS,2010,ITH3,2,1611.0
2007,NUTS,2010,ITH3,2,2512.0
2008,NUTS,2010,ITH3,2,2651.0
2009,NUTS,2010,ITH3,2,2439.0
2010,NUTS,2010,ITH3,2,2226.0
2011,NUTS,2010,ITH3,2,2453.0
2012,NUTS,2010,ITH3,2,2499.0
2013,NUTS,2010,ITH3,2,2532.0
2014,NUTS,2010,ITH3,2,2406.0
2015,NUTS,2010,ITH3,2,2363.0
2016,NUTS,2010,ITH3,2,2342.0
2017,NUTS,2010,ITH3,2,2418.0
2018,NUTS,2010,ITH3,2,2342.0
2019,NUTS,2010,ITH3,2,2234.0
1985,NUTS,2010,ITH4,2,880.0
1986,NUTS,2010,ITH4,2,927.0
1987,NUTS,2010,ITH4,2,942.0
1988,NUTS,2010,ITH4,2,1077.0
1989,NUTS,2010,ITH4,2,986.0
1990,NUTS,2010,ITH4,2,992.0
1991,NUTS,2010,ITH4,2,737.0
1992,NUTS,2010,ITH4,2,654.0
1993,NUTS,2010,ITH4,2,631.0
1994,NUTS,2010,ITH4,2,667.0
1995,NUTS,2010,ITH4,2,1077.0
1996,NUTS,2010,ITH4,2,614.0
1997,NUTS,2010,ITH4,2,649.0
1998,NUTS,2010,ITH4,2,1232.0
2000,NUTS,2010,ITH4,2,1326.0
2003,NUTS,2010,ITH4,2,1204.0
2004,NUTS,2010,ITH4,2,1317.0
2005,NUTS,2010,ITH4,2,1572.0
2007,NUTS,2010,ITH4,2,1274.0
2008,NUTS,2010,ITH4,2,1441.0
2009,NUTS,2010,ITH4,2,1583.0
2010,NUTS,2010,ITH4,2,814.0
2011,NUTS,2010,ITH4,2,1064.0
2012,NUTS,2010,ITH4,2,1201.0
2013,NUTS,2010,ITH4,2,1033.0
2014,NUTS,2010,ITH4,2,1480.0
2015,NUTS,2010,ITH4,2,1642.0
2016,NUTS,2010,ITH4,2,1645.0
2017,NUTS,2010,ITH4,2,1889.0
2018,NUTS,2010,ITH4,2,1936.0
2019,NUTS,2010,ITH4,2,1848.0
1985,NUTS,2010,ITH5,2,1814.0
1986,NUTS,2010,ITH5,2,1910.0
1987,NUTS,2010,ITH5,2,2226.0
1988,NUTS,2010,ITH5,2,2322.0
1989,NUTS,2010,ITH5,2,2439.0
1990,NUTS,2010,ITH5,2,2300.0
1991,NUTS,2010,ITH5,2,2174.0
1992,NUTS,2010,ITH5,2,2391.0
1993,NUTS,2010,ITH5,2,2516.0
1994,NUTS,2010,ITH5,2,3023.0
1995,NUTS,2010,ITH5,2,2575.0
1996,NUTS,2010,ITH5,2,3057.0
1997,NUTS,2010,ITH5,2,2629.0
1998,NUTS,2010,ITH5,2,2512.0
2000,NUTS,2010,ITH5,2,2960.0
2003,NUTS,2010,ITH5,2,2683.0
2004,NUTS,2010,ITH5,2,3078.0
2005,NUTS,2010,ITH5,2,3266.0
2007,NUTS,2010,ITH5,2,4820.0
2008,NUTS,2010,ITH5,2,4646.0
2009,NUTS,2010,ITH5,2,4529.0
2010,NUTS,2010,ITH5,2,4514.0
2011,NUTS,2010,ITH5,2,4882.0
2012,NUTS,2010,ITH5,2,5252.0
2013,NUTS,2010,ITH5,2,5587.0
2014,NUTS,2010,ITH5,2,4456.0
2015,NUTS,2010,ITH5,2,4480.0
2016,NUTS,2010,ITH5,2,4631.0
2017,NUTS,2010,ITH5,2,4444.0
2018,NUTS,2010,ITH5,2,4350.0
2019,NUTS,2010,ITH5,2,4345.0
1985,NUTS,2010,ITI,1,14899.0
1986,NUTS,2010,ITI,1,15690.0
1987,NUTS,2010,ITI,1,18207.0
1988,NUTS,2010,ITI,1,20048.0
1989,NUTS,2010,ITI,1,20211.0
1990,NUTS,2010,ITI,1,21413.0
1991,NUTS,2010,ITI,1,21804.0
1992,NUTS,2010,ITI,1,21154.0
1993,NUTS,2010,ITI,1,21171.0
1994,NUTS,2010,ITI,1,18402.0
1995,NUTS,2010,ITI,1,18921.0
1996,NUTS,2010,ITI,1,18762.0
1997,NUTS,2010,ITI,1,18563.0
1998,NUTS,2010,ITI,1,18077.0
2000,NUTS,2010,ITI,1,16784.0
2003,NUTS,2010,ITI,1,20485.0
2004,NUTS,2010,ITI,1,19506.0
2005,NUTS,2010,ITI,1,21213.0
2007,NUTS,2010,ITI,1,19447.0
2008,NUTS,2010,ITI,1,18530.0
2009,NUTS,2010,ITI,1,19873.0
2010,NUTS,2010,ITI,1,19715.0
2011,NUTS,2010,ITI,1,18856.0
2012,NUTS,2010,ITI,1,19353.0
2013,NUTS,2010,ITI,1,19574.0
2014,NUTS,2010,ITI,1,20063.0
2015,NUTS,2010,ITI,1,20011.0
2016,NUTS,2010,ITI,1,21512.0
2017,NUTS,2010,ITI,1,21390.0
2018,NUTS,2010,ITI,1,21870.0
2019,NUTS,2010,ITI,1,21564.0
1985,NUTS,2010,ITI1,2,2164.0
1986,NUTS,2010,ITI1,2,2279.0
1987,NUTS,2010,ITI1,2,2286.0
1988,NUTS,2010,ITI1,2,2512.0
1989,NUTS,2010,ITI1,2,2473.0
1990,NUTS,2010,ITI1,2,2292.0
1991,NUTS,2010,ITI1,2,2028.0
1992,NUTS,2010,ITI1,2,2248.0
1993,NUTS,2010,ITI1,2,2012.0
1994,NUTS,2010,ITI1,2,2483.0
1995,NUTS,2010,ITI1,2,2208.0
1996,NUTS,2010,ITI1,2,2352.0
1997,NUTS,2010,ITI1,2,2027.0
1998,NUTS,2010,ITI1,2,2203.0
2000,NUTS,2010,ITI1,2,1857.0
2003,NUTS,2010,ITI1,2,2166.0
2004,NUTS,2010,ITI1,2,2529.0
2005,NUTS,2010,ITI1,2,2526.0
2007,NUTS,2010,ITI1,2,2405.0
2008,NUTS,2010,ITI1,2,2062.0
2009,NUTS,2010,ITI1,2,2177.0
2010,NUTS,2010,ITI1,2,2153.0
2011,NUTS,2010,ITI1,2,2796.0
2012,NUTS,2010,ITI1,2,2968.0
2013,NUTS,2010,ITI1,2,3299.0
2014,NUTS,2010,ITI1,2,3308.0
2015,NUTS,2010,ITI1,2,3284.0
2016,NUTS,2010,ITI1,2,3524.0
2017,NUTS,2010,ITI1,2,3389.0
2018,NUTS,2010,ITI1,2,3754.0
2019,NUTS,2010,ITI1,2,3574.0
1985,NUTS,2010,ITI2,2,73.0
1986,NUTS,2010,ITI2,2,77.0
1987,NUTS,2010,ITI2,2,127.0
1988,NUTS,2010,ITI2,2,151.0
1989,NUTS,2010,ITI2,2,146.0
1990,NUTS,2010,ITI2,2,135.0
1991,NUTS,2010,ITI2,2,122.0
1992,NUTS,2010,ITI2,2,116.0
1993,NUTS,2010,ITI2,2,113.0
1994,NUTS,2010,ITI2,2,266.0
1995,NUTS,2010,ITI2,2,181.0
1996,NUTS,2010,ITI2,2,203.0
1997,NUTS,2010,ITI2,2,245.0
1998,NUTS,2010,ITI2,2,242.0
2000,NUTS,2010,ITI2,2,233.0
2003,NUTS,2010,ITI2,2,166.0
2004,NUTS,2010,ITI2,2,194.0
2005,NUTS,2010,ITI2,2,201.0
2007,NUTS,2010,ITI2,2,402.0
2008,NUTS,2010,ITI2,2,367.0
2009,NUTS,2010,ITI2,2,170.0
2010,NUTS,2010,ITI2,2,191.0
2011,NUTS,2010,ITI2,2,226.0
2012,NUTS,2010,ITI2,2,259.0
2013,NUTS,2010,ITI2,2,313.0
2014,NUTS,2010,ITI2,2,351.0
2015,NUTS,2010,ITI2,2,354.0
2016,NUTS,2010,ITI2,2,396.0
2017,NUTS,2010,ITI2,2,329.0
2018,NUTS,2010,ITI2,2,331.0
2019,NUTS,2010,ITI2,2,389.0
1985,NUTS,2010,ITI3,2,137.0
1986,NUTS,2010,ITI3,2,144.0
1987,NUTS,2010,ITI3,2,168.0
1988,NUTS,2010,ITI3,2,165.0
1989,NUTS,2010,ITI3,2,163.0
1990,NUTS,2010,ITI3,2,167.0
1991,NUTS,2010,ITI3,2,175.0
1992,NUTS,2010,ITI3,2,187.0
1993,NUTS,2010,ITI3,2,198.0
1994,NUTS,2010,ITI3,2,173.0
1995,NUTS,2010,ITI3,2,176.0
1996,NUTS,2010,ITI3,2,247.0
1997,NUTS,2010,ITI3,2,252.0
1998,NUTS,2010,ITI3,2,237.0
2000,NUTS,2010,ITI3,2,227.0
2003,NUTS,2010,ITI3,2,215.0
2004,NUTS,2010,ITI3,2,213.0
2005,NUTS,2010,ITI3,2,249.0
2007,NUTS,2010,ITI3,2,271.0
2008,NUTS,2010,ITI3,2,198.0
2009,NUTS,2010,ITI3,2,194.0
2010,NUTS,2010,ITI3,2,185.0
2011,NUTS,2010,ITI3,2,283.0
2012,NUTS,2010,ITI3,2,345.0
2013,NUTS,2010,ITI3,2,401.0
2014,NUTS,2010,ITI3,2,413.0
2015,NUTS,2010,ITI3,2,419.0
2016,NUTS,2010,ITI3,2,451.0
2017,NUTS,2010,ITI3,2,442.0
2018,NUTS,2010,ITI3,2,453.0
2019,NUTS,2010,ITI3,2,486.0
1985,NUTS,2010,ITI4,2,12525.0
1986,NUTS,2010,ITI4,2,13190.0
1987,NUTS,2010,ITI4,2,15626.0
1988,NUTS,2010,ITI4,2,17220.0
1989,NUTS,2010,ITI4,2,17429.0
1990,NUTS,2010,ITI4,2,18819.0
1991,NUTS,2010,ITI4,2,19479.0
1992,NUTS,2010,ITI4,2,18603.0
1993,NUTS,2010,ITI4,2,18848.0
1994,NUTS,2010,ITI4,2,15480.0
1995,NUTS,2010,ITI4,2,16356.0
1996,NUTS,2010,ITI4,2,15960.0
1997,NUTS,2010,ITI4,2,16039.0
1998,NUTS,2010,ITI4,2,15395.0
2000,NUTS,2010,ITI4,2,14467.0
2003,NUTS,2010,ITI4,2,17938.0
2004,NUTS,2010,ITI4,2,16570.0
2005,NUTS,2010,ITI4,2,18237.0
2007,NUTS,2010,ITI4,2,16369.0
2008,NUTS,2010,ITI4,2,15903.0
2009,NUTS,2010,ITI4,2,17332.0
2010,NUTS,2010,ITI4,2,17186.0
2011,NUTS,2010,ITI4,2,15551.0
2012,NUTS,2010,ITI4,2,15781.0
2013,NUTS,2010,ITI4,2,15561.0
2014,NUTS,2010,ITI4,2,15991.0
2015,NUTS,2010,ITI4,2,15954.0
2016,NUTS,2010,ITI4,2,17141.0
2017,NUTS,2010,ITI4,2,17230.0
2018,NUTS,2010,ITI4,2,17332.0
2019,NUTS,2010,ITI4,2,17115.0
2001,NUTS,2010,JP,0,68887.0
2002,NUTS,2010,JP,0,70342.0
2003,NUTS,2010,JP,0,72367.0
2004,NUTS,2010,JP,0,72388.0
2005,NUTS,2010,JP,0,72499.0
2006,NUTS,2010,JP,0,72329.0
2007,NUTS,2010,JP,0,71672.0
2008,NUTS,2010,JP,0,70653.0
2009,NUTS,2010,JP,0,71945.0
2010,NUTS,2010,JP,0,70941.0
2011,NUTS,2010,JP,0,70682.0
2012,NUTS,2010,JP,0,70643.0
2013,NUTS,2010,JP,0,69925.0
2014,NUTS,2010,JP,0,70454.0
2015,NUTS,2010,JP,0,71278.0
2016,NUTS,2010,JP,0,72077.0
2017,NUTS,2010,JP,0,73020.0
2018,NUTS,2010,JP,0,73265.0
2019,NUTS,2010,JP,0,73971.0
1997,NUTS,2010,KR,0,20775.0
1998,NUTS,2010,KR,0,17739.0
1999,NUTS,2010,KR,0,18638.0
2000,NUTS,2010,KR,0,19151.0
2001,NUTS,2010,KR,0,19014.0
2002,NUTS,2010,KR,0,18620.0
2003,NUTS,2010,KR,0,18937.0
2004,NUTS,2010,KR,0,19431.0
2005,NUTS,2010,KR,0,19271.0
2006,NUTS,2010,KR,0,20816.0
2007,NUTS,2010,KR,0,24819.0
2008,NUTS,2010,KR,0,25031.0
2009,NUTS,2010,KR,0,31136.0
2010,NUTS,2010,KR,0,33360.0
2011,NUTS,2010,KR,0,35646.0
2012,NUTS,2010,KR,0,39408.0
2013,NUTS,2010,KR,0,41428.0
2014,NUTS,2010,KR,0,42582.0
2015,NUTS,2010,KR,0,43969.0
2016,NUTS,2010,KR,0,44739.0
2017,NUTS,2010,KR,0,45158.0
2018,NUTS,2010,KR,0,47598.0
2019,NUTS,2010,KR,0,50604.0
1996,NUTS,2010,LT,0,6233.0
1997,NUTS,2010,LT,0,6024.0
1998,NUTS,2010,LT,0,5819.0
1999,NUTS,2010,LT,0,5572.0
2000,NUTS,2010,LT,0,5077.0
2001,NUTS,2010,LT,0,4820.0
2002,NUTS,2010,LT,0,3504.0
2003,NUTS,2010,LT,0,3301.0
2004,NUTS,2010,LT,0,3330.0
2005,NUTS,2010,LT,0,3259.0
2006,NUTS,2010,LT,0,3066.0
2007,NUTS,2010,LT,0,3072.0
2008,NUTS,2010,LT,0,3023.0
2009,NUTS,2010,LT,0,3026.0
2010,NUTS,2010,LT,0,2760.0
2011,NUTS,2010,LT,0,2720.0
2012,NUTS,2010,LT,0,2656.0
2013,NUTS,2010,LT,0,2769.0
2014,NUTS,2010,LT,0,2853.0
2015,NUTS,2010,LT,0,2831.0
2016,NUTS,2010,LT,0,3885.0
2017,NUTS,2010,LT,0,4025.0
2018,NUTS,2010,LT,0,3970.0
2019,NUTS,2010,LT,0,3974.0
2015,NUTS,2010,LT01,2,1989.0
2016,NUTS,2010,LT01,2,2165.0
2017,NUTS,2010,LT01,2,2282.0
2018,NUTS,2010,LT01,2,2273.0
2019,NUTS,2010,LT01,2,2299.0
2015,NUTS,2010,LT02,2,842.0
2016,NUTS,2010,LT02,2,1720.0
2017,NUTS,2010,LT02,2,1743.0
2018,NUTS,2010,LT02,2,1697.0
2019,NUTS,2010,LT02,2,1675.0
2000,NUTS,2010,LU,0,355.0
2001,NUTS,2010,LU,0,420.0
2002,NUTS,2010,LU,0,478.0
2003,NUTS,2010,LU,0,548.0
2005,NUTS,2010,LU,0,641.0
2006,NUTS,2010,LU,0,712.0
2007,NUTS,2010,LU,0,799.0
2009,NUTS,2010,LU,0,1001.0
2010,NUTS,2010,LU,0,1148.0
2011,NUTS,2010,LU,0,1291.0
2012,NUTS,2010,LU,0,1285.0
2013,NUTS,2010,LU,0,1311.0
2014,NUTS,2010,LU,0,1323.0
2015,NUTS,2010,LU,0,1306.0
2017,NUTS,2010,LU,0,1285.0
2019,NUTS,2010,LU,0,1386.0
1993,NUTS,2010,LV,0,3320.0
1994,NUTS,2010,LV,0,2723.0
1995,NUTS,2010,LV,0,2644.0
1996,NUTS,2010,LV,0,2377.0
1997,NUTS,2010,LV,0,1994.0
1998,NUTS,2010,LV,0,1720.0
1999,NUTS,2010,LV,0,1588.0
2000,NUTS,2010,LV,0,1406.0
2001,NUTS,2010,LV,0,1557.0
2002,NUTS,2010,LV,0,1580.0
2003,NUTS,2010,LV,0,1472.0
2004,NUTS,2010,LV,0,1443.0
2005,NUTS,2010,LV,0,1959.0
2006,NUTS,2010,LV,0,2142.0
2007,NUTS,2010,LV,0,2152.0
2008,NUTS,2010,LV,0,1797.0
2009,NUTS,2010,LV,0,1485.0
2010,NUTS,2010,LV,0,1314.0
2011,NUTS,2010,LV,0,1593.0
2012,NUTS,2010,LV,0,1589.0
2013,NUTS,2010,LV,0,1595.0
2014,NUTS,2010,LV,0,1589.0
2015,NUTS,2010,LV,0,1630.0
2016,NUTS,2010,LV,0,1599.0
2017,NUTS,2010,LV,0,1581.0
2018,NUTS,2010,LV,0,1749.0
2019,NUTS,2010,LV,0,1661.0
2011,NUTS,2010,ME,0,661.0
2013,NUTS,2010,ME,0,684.0
2014,NUTS,2010,ME,0,659.0
2015,NUTS,2010,ME,0,780.0
2016,NUTS,2010,ME,0,664.0
2017,NUTS,2010,ME,0,766.0
2018,NUTS,2010,ME,0,772.0
2019,NUTS,2010,ME,0,858.0
2005,NUTS,2010,MK,0,1118.0
2006,NUTS,2010,MK,0,1090.0
2007,NUTS,2010,MK,0,1071.0
2008,NUTS,2010,MK,0,1076.0
2009,NUTS,2010,MK,0,889.0
2010,NUTS,2010,MK,0,1043.0
2011,NUTS,2010,MK,0,452.0
2012,NUTS,2010,MK,0,745.0
2015,NUTS,2010,MK,0,454.0
2016,NUTS,2010,MK,0,621.0
2017,NUTS,2010,MK,0,586.0
2018,NUTS,2010,MK,0,463.0
2019,NUTS,2010,MK,0,428.0
2002,NUTS,2010,MT,0,251.0
2003,NUTS,2010,MT,0,37.0
2004,NUTS,2010,MT,0,52.0
2005,NUTS,2010,MT,0,64.0
2006,NUTS,2010,MT,0,73.0
