year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_eur_hab
1995,NUTS,2010,CZ0,1,3.3
1996,NUTS,2010,CZ0,1,4.0
1997,NUTS,2010,CZ0,1,4.8
1998,NUTS,2010,CZ0,1,5.8
1999,NUTS,2010,CZ0,1,7.7
2000,NUTS,2010,CZ0,1,10.3
2001,NUTS,2010,CZ0,1,12.7
2002,NUTS,2010,CZ0,1,14.7
2003,NUTS,2010,CZ0,1,15.2
2004,NUTS,2010,CZ0,1,15.9
2005,NUTS,2010,CZ0,1,23.3
2006,NUTS,2010,CZ0,1,28.0
2007,NUTS,2010,CZ0,1,32.7
2008,NUTS,2010,CZ0,1,35.8
2009,NUTS,2010,CZ0,1,36.9
2010,NUTS,2010,CZ0,1,40.1
2011,NUTS,2010,CZ0,1,59.3
2012,NUTS,2010,CZ0,1,75.2
2013,NUTS,2010,CZ0,1,77.6
2014,NUTS,2010,CZ0,1,74.7
2015,NUTS,2010,CZ0,1,76.8
2016,NUTS,2010,CZ0,1,57.4
2017,NUTS,2010,CZ0,1,63.7
2018,NUTS,2010,CZ0,1,81.1
2019,NUTS,2010,CZ0,1,89.0
2020,NUTS,2010,CZ0,1,86.6
2001,NUTS,2010,CZ01,2,59.2
2002,NUTS,2010,CZ01,2,61.1
2003,NUTS,2010,CZ01,2,67.0
2004,NUTS,2010,CZ01,2,70.4
2005,NUTS,2010,CZ01,2,96.4
2006,NUTS,2010,CZ01,2,112.3
2007,NUTS,2010,CZ01,2,128.2
2008,NUTS,2010,CZ01,2,141.3
2009,NUTS,2010,CZ01,2,144.1
2010,NUTS,2010,CZ01,2,149.0
2011,NUTS,2010,CZ01,2,174.1
2012,NUTS,2010,CZ01,2,167.9
2013,NUTS,2010,CZ01,2,183.5
2014,NUTS,2010,CZ01,2,187.1
2015,NUTS,2010,CZ01,2,215.0
2016,NUTS,2010,CZ01,2,185.4
2017,NUTS,2010,CZ01,2,206.1
2018,NUTS,2010,CZ01,2,263.7
2019,NUTS,2010,CZ01,2,283.2
2020,NUTS,2010,CZ01,2,267.6
2001,NUTS,2010,CZ02,2,0.0
2002,NUTS,2010,CZ02,2,0.0
2003,NUTS,2010,CZ02,2,0.0
2004,NUTS,2010,CZ02,2,0.0
2005,NUTS,2010,CZ02,2,0.3
2006,NUTS,2010,CZ02,2,0.3
2007,NUTS,2010,CZ02,2,0.4
2008,NUTS,2010,CZ02,2,0.6
2009,NUTS,2010,CZ02,2,0.5
2010,NUTS,2010,CZ02,2,0.7
2011,NUTS,2010,CZ02,2,1.3
2012,NUTS,2010,CZ02,2,3.3
2013,NUTS,2010,CZ02,2,11.8
2014,NUTS,2010,CZ02,2,12.5
2015,NUTS,2010,CZ02,2,7.7
2016,NUTS,2010,CZ02,2,5.3
2017,NUTS,2010,CZ02,2,6.3
2018,NUTS,2010,CZ02,2,7.3
2019,NUTS,2010,CZ02,2,10.9
2020,NUTS,2010,CZ02,2,11.2
2001,NUTS,2010,CZ03,2,9.3
2002,NUTS,2010,CZ03,2,15.1
2003,NUTS,2010,CZ03,2,9.5
2004,NUTS,2010,CZ03,2,10.1
2005,NUTS,2010,CZ03,2,16.9
2006,NUTS,2010,CZ03,2,20.9
2007,NUTS,2010,CZ03,2,22.7
2008,NUTS,2010,CZ03,2,28.5
2009,NUTS,2010,CZ03,2,24.6
2010,NUTS,2010,CZ03,2,28.2
2011,NUTS,2010,CZ03,2,38.6
2012,NUTS,2010,CZ03,2,53.2
2013,NUTS,2010,CZ03,2,67.8
2014,NUTS,2010,CZ03,2,71.0
2015,NUTS,2010,CZ03,2,62.0
2016,NUTS,2010,CZ03,2,40.8
2017,NUTS,2010,CZ03,2,43.5
2018,NUTS,2010,CZ03,2,53.7
2019,NUTS,2010,CZ03,2,57.9
2020,NUTS,2010,CZ03,2,55.4
2001,NUTS,2010,CZ04,2,1.2
2002,NUTS,2010,CZ04,2,1.2
2003,NUTS,2010,CZ04,2,1.2
2004,NUTS,2010,CZ04,2,1.3
2005,NUTS,2010,CZ04,2,1.4
2006,NUTS,2010,CZ04,2,2.4
2007,NUTS,2010,CZ04,2,3.2
2008,NUTS,2010,CZ04,2,3.8
2009,NUTS,2010,CZ04,2,3.9
2010,NUTS,2010,CZ04,2,5.4
2011,NUTS,2010,CZ04,2,5.1
2012,NUTS,2010,CZ04,2,6.2
2013,NUTS,2010,CZ04,2,7.9
2014,NUTS,2010,CZ04,2,9.2
2015,NUTS,2010,CZ04,2,4.5
2016,NUTS,2010,CZ04,2,4.8
2017,NUTS,2010,CZ04,2,6.1
2018,NUTS,2010,CZ04,2,8.3
2019,NUTS,2010,CZ04,2,7.5
2020,NUTS,2010,CZ04,2,9.6
2001,NUTS,2010,CZ05,2,5.5
2002,NUTS,2010,CZ05,2,7.3
2003,NUTS,2010,CZ05,2,8.2
2004,NUTS,2010,CZ05,2,9.1
2005,NUTS,2010,CZ05,2,15.2
2006,NUTS,2010,CZ05,2,16.3
2007,NUTS,2010,CZ05,2,20.8
2008,NUTS,2010,CZ05,2,19.0
2009,NUTS,2010,CZ05,2,21.0
2010,NUTS,2010,CZ05,2,21.3
2011,NUTS,2010,CZ05,2,37.2
2012,NUTS,2010,CZ05,2,39.6
2013,NUTS,2010,CZ05,2,42.8
2014,NUTS,2010,CZ05,2,34.8
2015,NUTS,2010,CZ05,2,35.2
2016,NUTS,2010,CZ05,2,29.0
2017,NUTS,2010,CZ05,2,36.0
2018,NUTS,2010,CZ05,2,49.9
2019,NUTS,2010,CZ05,2,51.5
2020,NUTS,2010,CZ05,2,48.0
2001,NUTS,2010,CZ06,2,15.4
2002,NUTS,2010,CZ06,2,19.1
2003,NUTS,2010,CZ06,2,19.9
2004,NUTS,2010,CZ06,2,20.0
2005,NUTS,2010,CZ06,2,31.0
2006,NUTS,2010,CZ06,2,38.7
2007,NUTS,2010,CZ06,2,44.0
2008,NUTS,2010,CZ06,2,47.9
2009,NUTS,2010,CZ06,2,53.7
2010,NUTS,2010,CZ06,2,62.2
2011,NUTS,2010,CZ06,2,106.0
2012,NUTS,2010,CZ06,2,159.0
2013,NUTS,2010,CZ06,2,154.9
2014,NUTS,2010,CZ06,2,136.9
2015,NUTS,2010,CZ06,2,155.4
2016,NUTS,2010,CZ06,2,95.0
2017,NUTS,2010,CZ06,2,108.0
2018,NUTS,2010,CZ06,2,126.3
2019,NUTS,2010,CZ06,2,142.1
2020,NUTS,2010,CZ06,2,149.6
2001,NUTS,2010,CZ07,2,5.9
2002,NUTS,2010,CZ07,2,7.2
2003,NUTS,2010,CZ07,2,6.9
2004,NUTS,2010,CZ07,2,7.5
2005,NUTS,2010,CZ07,2,13.4
2006,NUTS,2010,CZ07,2,16.1
2007,NUTS,2010,CZ07,2,20.5
2008,NUTS,2010,CZ07,2,24.6
2009,NUTS,2010,CZ07,2,24.6
2010,NUTS,2010,CZ07,2,27.4
2011,NUTS,2010,CZ07,2,40.6
2012,NUTS,2010,CZ07,2,88.4
2013,NUTS,2010,CZ07,2,63.6
2014,NUTS,2010,CZ07,2,75.1
2015,NUTS,2010,CZ07,2,56.9
2016,NUTS,2010,CZ07,2,49.0
2017,NUTS,2010,CZ07,2,50.5
2018,NUTS,2010,CZ07,2,65.3
2019,NUTS,2010,CZ07,2,69.0
2020,NUTS,2010,CZ07,2,63.9
2001,NUTS,2010,CZ08,2,6.3
2002,NUTS,2010,CZ08,2,7.2
2003,NUTS,2010,CZ08,2,9.0
2004,NUTS,2010,CZ08,2,9.6
2005,NUTS,2010,CZ08,2,11.4
2006,NUTS,2010,CZ08,2,15.4
2007,NUTS,2010,CZ08,2,20.5
2008,NUTS,2010,CZ08,2,19.4
2009,NUTS,2010,CZ08,2,19.3
2010,NUTS,2010,CZ08,2,21.1
2011,NUTS,2010,CZ08,2,56.1
2012,NUTS,2010,CZ08,2,58.0
2013,NUTS,2010,CZ08,2,63.8
2014,NUTS,2010,CZ08,2,54.1
2015,NUTS,2010,CZ08,2,53.0
2016,NUTS,2010,CZ08,2,37.6
2017,NUTS,2010,CZ08,2,36.1
2018,NUTS,2010,CZ08,2,54.8
2019,NUTS,2010,CZ08,2,66.3
2020,NUTS,2010,CZ08,2,60.0
1981,NUTS,2010,DE,0,41.8
1982,NUTS,2010,DE,0,45.0
1983,NUTS,2010,DE,0,48.2
1984,NUTS,2010,DE,0,51.0
1985,NUTS,2010,DE,0,53.7
1986,NUTS,2010,DE,0,60.1
1987,NUTS,2010,DE,0,65.0
1988,NUTS,2010,DE,0,67.9
1989,NUTS,2010,DE,0,71.0
1990,NUTS,2010,DE,0,75.6
1991,NUTS,2010,DE,0,73.5
1992,NUTS,2010,DE,0,79.7
1993,NUTS,2010,DE,0,85.0
1994,NUTS,2010,DE,0,88.2
1995,NUTS,2010,DE,0,94.4
1996,NUTS,2010,DE,0,96.3
1997,NUTS,2010,DE,0,93.9
1998,NUTS,2010,DE,0,93.9
1999,NUTS,2010,DE,0,98.7
2000,NUTS,2010,DE,0,101.7
2001,NUTS,2010,DE,0,106.5
2002,NUTS,2010,DE,0,112.4
2003,NUTS,2010,DE,0,113.8
2004,NUTS,2010,DE,0,111.7
2005,NUTS,2010,DE,0,113.5
2006,NUTS,2010,DE,0,117.2
2007,NUTS,2010,DE,0,120.6
2008,NUTS,2010,DE,0,135.9
2009,NUTS,2010,DE,0,144.8
2010,NUTS,2010,DE,0,155.6
2011,NUTS,2010,DE,0,168.5
2012,NUTS,2010,DE,0,174.0
2013,NUTS,2010,DE,0,177.6
2014,NUTS,2010,DE,0,184.9
2015,NUTS,2010,DE,0,189.0
2016,NUTS,2010,DE,0,202.3
2017,NUTS,2010,DE,0,209.4
2018,NUTS,2010,DE,0,222.2
2019,NUTS,2010,DE,0,230.9
2020,NUTS,2010,DE,0,231.6
1991,NUTS,2010,DE1,1,92.0
1993,NUTS,2010,DE1,1,100.3
1995,NUTS,2010,DE1,1,108.1
1996,NUTS,2010,DE1,1,109.8
1997,NUTS,2010,DE1,1,106.2
1998,NUTS,2010,DE1,1,106.5
1999,NUTS,2010,DE1,1,109.9
2000,NUTS,2010,DE1,1,113.9
2003,NUTS,2010,DE1,1,126.9
2004,NUTS,2010,DE1,1,123.3
2005,NUTS,2010,DE1,1,126.9
2006,NUTS,2010,DE1,1,122.6
2007,NUTS,2010,DE1,1,141.3
2008,NUTS,2010,DE1,1,155.0
2009,NUTS,2010,DE1,1,171.6
2010,NUTS,2010,DE1,1,185.9
2011,NUTS,2010,DE1,1,203.0
2012,NUTS,2010,DE1,1,209.8
2013,NUTS,2010,DE1,1,205.4
2014,NUTS,2010,DE1,1,208.8
2015,NUTS,2010,DE1,1,215.8
2016,NUTS,2010,DE1,1,225.6
2017,NUTS,2010,DE1,1,232.5
2018,NUTS,2010,DE1,1,241.6
2019,NUTS,2010,DE1,1,252.2
1995,NUTS,2010,DE11,2,64.3
1996,NUTS,2010,DE11,2,65.0
1997,NUTS,2010,DE11,2,63.3
1998,NUTS,2010,DE11,2,63.6
1999,NUTS,2010,DE11,2,65.8
2000,NUTS,2010,DE11,2,68.1
2003,NUTS,2010,DE11,2,75.4
2004,NUTS,2010,DE11,2,74.0
2005,NUTS,2010,DE11,2,76.2
2006,NUTS,2010,DE11,2,64.7
2007,NUTS,2010,DE11,2,74.1
2008,NUTS,2010,DE11,2,75.9
2009,NUTS,2010,DE11,2,82.6
2010,NUTS,2010,DE11,2,88.4
2011,NUTS,2010,DE11,2,98.4
2012,NUTS,2010,DE11,2,102.8
2013,NUTS,2010,DE11,2,107.3
2014,NUTS,2010,DE11,2,104.4
2015,NUTS,2010,DE11,2,110.3
2016,NUTS,2010,DE11,2,123.1
2017,NUTS,2010,DE11,2,127.5
2018,NUTS,2010,DE11,2,126.6
2019,NUTS,2010,DE11,2,127.4
1995,NUTS,2010,DE12,2,146.5
1996,NUTS,2010,DE12,2,149.4
1997,NUTS,2010,DE12,2,144.8
1998,NUTS,2010,DE12,2,142.7
1999,NUTS,2010,DE12,2,150.2
2000,NUTS,2010,DE12,2,155.8
2003,NUTS,2010,DE12,2,176.7
2004,NUTS,2010,DE12,2,173.4
2005,NUTS,2010,DE12,2,178.6
2006,NUTS,2010,DE12,2,154.7
2007,NUTS,2010,DE12,2,178.1
2008,NUTS,2010,DE12,2,200.5
2009,NUTS,2010,DE12,2,237.1
2010,NUTS,2010,DE12,2,262.8
2011,NUTS,2010,DE12,2,287.7
2012,NUTS,2010,DE12,2,296.5
2013,NUTS,2010,DE12,2,300.1
2014,NUTS,2010,DE12,2,295.2
2015,NUTS,2010,DE12,2,305.6
2016,NUTS,2010,DE12,2,301.0
2017,NUTS,2010,DE12,2,311.0
2018,NUTS,2010,DE12,2,326.8
2019,NUTS,2010,DE12,2,344.3
1995,NUTS,2010,DE13,2,109.6
1996,NUTS,2010,DE13,2,111.3
1997,NUTS,2010,DE13,2,106.9
1998,NUTS,2010,DE13,2,104.6
1999,NUTS,2010,DE13,2,110.1
2000,NUTS,2010,DE13,2,113.9
2003,NUTS,2010,DE13,2,132.0
2004,NUTS,2010,DE13,2,118.4
2005,NUTS,2010,DE13,2,121.6
2006,NUTS,2010,DE13,2,118.3
2007,NUTS,2010,DE13,2,135.5
2008,NUTS,2010,DE13,2,151.4
2009,NUTS,2010,DE13,2,161.8
2010,NUTS,2010,DE13,2,174.5
2011,NUTS,2010,DE13,2,191.7
2012,NUTS,2010,DE13,2,195.9
2013,NUTS,2010,DE13,2,199.3
2014,NUTS,2010,DE13,2,218.4
2015,NUTS,2010,DE13,2,219.5
2016,NUTS,2010,DE13,2,241.2
2017,NUTS,2010,DE13,2,241.0
2018,NUTS,2010,DE13,2,250.3
2019,NUTS,2010,DE13,2,263.5
1995,NUTS,2010,DE14,2,145.4
1996,NUTS,2010,DE14,2,147.5
1997,NUTS,2010,DE14,2,142.2
1998,NUTS,2010,DE14,2,149.2
1999,NUTS,2010,DE14,2,146.8
2000,NUTS,2010,DE14,2,152.0
2003,NUTS,2010,DE14,2,160.1
2004,NUTS,2010,DE14,2,163.2
2005,NUTS,2010,DE14,2,167.9
2006,NUTS,2010,DE14,2,207.7
2007,NUTS,2010,DE14,2,242.1
2008,NUTS,2010,DE14,2,266.0
2009,NUTS,2010,DE14,2,281.6
2010,NUTS,2010,DE14,2,299.2
2011,NUTS,2010,DE14,2,320.6
2012,NUTS,2010,DE14,2,333.1
2013,NUTS,2010,DE14,2,288.0
2014,NUTS,2010,DE14,2,299.1
2015,NUTS,2010,DE14,2,310.8
2016,NUTS,2010,DE14,2,320.9
2017,NUTS,2010,DE14,2,337.8
2018,NUTS,2010,DE14,2,359.0
2019,NUTS,2010,DE14,2,377.6
1991,NUTS,2010,DE2,1,69.3
1993,NUTS,2010,DE2,1,78.6
1995,NUTS,2010,DE2,1,95.4
1996,NUTS,2010,DE2,1,100.9
1997,NUTS,2010,DE2,1,98.8
1998,NUTS,2010,DE2,1,100.5
1999,NUTS,2010,DE2,1,103.3
2000,NUTS,2010,DE2,1,105.1
2003,NUTS,2010,DE2,1,108.4
2004,NUTS,2010,DE2,1,105.1
2005,NUTS,2010,DE2,1,100.9
2006,NUTS,2010,DE2,1,115.2
2007,NUTS,2010,DE2,1,120.2
2008,NUTS,2010,DE2,1,133.9
2009,NUTS,2010,DE2,1,140.6
2010,NUTS,2010,DE2,1,150.1
2011,NUTS,2010,DE2,1,162.7
2012,NUTS,2010,DE2,1,167.5
2013,NUTS,2010,DE2,1,173.0
2014,NUTS,2010,DE2,1,172.5
2015,NUTS,2010,DE2,1,178.7
2016,NUTS,2010,DE2,1,193.2
2017,NUTS,2010,DE2,1,202.3
2018,NUTS,2010,DE2,1,215.5
2019,NUTS,2010,DE2,1,226.4
1995,NUTS,2010,DE21,2,154.2
1996,NUTS,2010,DE21,2,163.4
1997,NUTS,2010,DE21,2,160.1
1998,NUTS,2010,DE21,2,167.9
1999,NUTS,2010,DE21,2,167.7
2000,NUTS,2010,DE21,2,170.1
2003,NUTS,2010,DE21,2,171.7
2004,NUTS,2010,DE21,2,167.3
2005,NUTS,2010,DE21,2,160.1
2006,NUTS,2010,DE21,2,177.3
2007,NUTS,2010,DE21,2,183.2
2008,NUTS,2010,DE21,2,202.4
2009,NUTS,2010,DE21,2,205.7
2010,NUTS,2010,DE21,2,220.2
2011,NUTS,2010,DE21,2,230.6
2012,NUTS,2010,DE21,2,242.2
2013,NUTS,2010,DE21,2,254.3
2014,NUTS,2010,DE21,2,252.9
2015,NUTS,2010,DE21,2,264.9
2016,NUTS,2010,DE21,2,277.9
2017,NUTS,2010,DE21,2,287.7
2018,NUTS,2010,DE21,2,311.3
2019,NUTS,2010,DE21,2,329.1
1995,NUTS,2010,DE22,2,16.9
1996,NUTS,2010,DE22,2,17.9
1997,NUTS,2010,DE22,2,17.4
1998,NUTS,2010,DE22,2,16.2
1999,NUTS,2010,DE22,2,18.0
2000,NUTS,2010,DE22,2,18.3
2003,NUTS,2010,DE22,2,18.7
2004,NUTS,2010,DE22,2,19.1
2005,NUTS,2010,DE22,2,18.3
2006,NUTS,2010,DE22,2,18.2
2007,NUTS,2010,DE22,2,18.9
2008,NUTS,2010,DE22,2,20.6
2009,NUTS,2010,DE22,2,22.1
2010,NUTS,2010,DE22,2,25.5
2011,NUTS,2010,DE22,2,30.4
2012,NUTS,2010,DE22,2,30.3
2013,NUTS,2010,DE22,2,31.2
2014,NUTS,2010,DE22,2,33.7
2015,NUTS,2010,DE22,2,36.6
2016,NUTS,2010,DE22,2,48.4
2017,NUTS,2010,DE22,2,51.9
2018,NUTS,2010,DE22,2,55.8
2019,NUTS,2010,DE22,2,60.3
1995,NUTS,2010,DE23,2,85.5
1996,NUTS,2010,DE23,2,89.9
1997,NUTS,2010,DE23,2,87.8
1998,NUTS,2010,DE23,2,86.6
1999,NUTS,2010,DE23,2,91.6
2000,NUTS,2010,DE23,2,93.8
2003,NUTS,2010,DE23,2,97.4
2004,NUTS,2010,DE23,2,93.0
2005,NUTS,2010,DE23,2,89.5
2006,NUTS,2010,DE23,2,109.1
2007,NUTS,2010,DE23,2,113.7
2008,NUTS,2010,DE23,2,128.0
2009,NUTS,2010,DE23,2,139.9
2010,NUTS,2010,DE23,2,141.1
2011,NUTS,2010,DE23,2,148.9
2012,NUTS,2010,DE23,2,151.1
2013,NUTS,2010,DE23,2,153.6
2014,NUTS,2010,DE23,2,152.3
2015,NUTS,2010,DE23,2,155.9
2016,NUTS,2010,DE23,2,176.4
2017,NUTS,2010,DE23,2,191.4
2018,NUTS,2010,DE23,2,198.8
2019,NUTS,2010,DE23,2,209.0
1995,NUTS,2010,DE24,2,62.5
1996,NUTS,2010,DE24,2,66.3
1997,NUTS,2010,DE24,2,65.0
1998,NUTS,2010,DE24,2,61.3
1999,NUTS,2010,DE24,2,68.1
2000,NUTS,2010,DE24,2,69.7
2003,NUTS,2010,DE24,2,76.9
2004,NUTS,2010,DE24,2,71.7
2005,NUTS,2010,DE24,2,69.1
2006,NUTS,2010,DE24,2,69.7
2007,NUTS,2010,DE24,2,73.1
2008,NUTS,2010,DE24,2,85.6
2009,NUTS,2010,DE24,2,100.8
2010,NUTS,2010,DE24,2,119.5
2011,NUTS,2010,DE24,2,132.4
2012,NUTS,2010,DE24,2,142.9
2013,NUTS,2010,DE24,2,152.1
2014,NUTS,2010,DE24,2,132.4
2015,NUTS,2010,DE24,2,136.6
2016,NUTS,2010,DE24,2,157.4
2017,NUTS,2010,DE24,2,162.2
2018,NUTS,2010,DE24,2,173.5
2019,NUTS,2010,DE24,2,183.2
1995,NUTS,2010,DE25,2,108.3
1996,NUTS,2010,DE25,2,114.4
1997,NUTS,2010,DE25,2,112.2
1998,NUTS,2010,DE25,2,110.3
1999,NUTS,2010,DE25,2,117.6
2000,NUTS,2010,DE25,2,120.2
2003,NUTS,2010,DE25,2,123.4
2004,NUTS,2010,DE25,2,121.5
2005,NUTS,2010,DE25,2,116.8
2006,NUTS,2010,DE25,2,148.6
2007,NUTS,2010,DE25,2,155.4
2008,NUTS,2010,DE25,2,176.2
2009,NUTS,2010,DE25,2,185.2
2010,NUTS,2010,DE25,2,196.8
2011,NUTS,2010,DE25,2,227.2
2012,NUTS,2010,DE25,2,227.1
2013,NUTS,2010,DE25,2,230.8
2014,NUTS,2010,DE25,2,237.4
2015,NUTS,2010,DE25,2,232.4
2016,NUTS,2010,DE25,2,245.6
2017,NUTS,2010,DE25,2,258.0
2018,NUTS,2010,DE25,2,265.2
2019,NUTS,2010,DE25,2,267.3
1995,NUTS,2010,DE26,2,104.0
1996,NUTS,2010,DE26,2,110.7
1997,NUTS,2010,DE26,2,108.2
1998,NUTS,2010,DE26,2,110.1
1999,NUTS,2010,DE26,2,112.6
2000,NUTS,2010,DE26,2,114.5
2003,NUTS,2010,DE26,2,120.9
2004,NUTS,2010,DE26,2,114.4
2005,NUTS,2010,DE26,2,109.8
2006,NUTS,2010,DE26,2,127.6
2007,NUTS,2010,DE26,2,134.5
2008,NUTS,2010,DE26,2,145.2
2009,NUTS,2010,DE26,2,157.4
2010,NUTS,2010,DE26,2,159.7
2011,NUTS,2010,DE26,2,180.7
2012,NUTS,2010,DE26,2,179.2
2013,NUTS,2010,DE26,2,172.5
2014,NUTS,2010,DE26,2,177.2
2015,NUTS,2010,DE26,2,188.5
2016,NUTS,2010,DE26,2,208.1
2017,NUTS,2010,DE26,2,220.8
2018,NUTS,2010,DE26,2,229.6
2019,NUTS,2010,DE26,2,239.2
1995,NUTS,2010,DE27,2,19.3
1996,NUTS,2010,DE27,2,20.3
1997,NUTS,2010,DE27,2,19.9
1998,NUTS,2010,DE27,2,18.1
1999,NUTS,2010,DE27,2,20.9
2000,NUTS,2010,DE27,2,21.3
2003,NUTS,2010,DE27,2,22.6
2004,NUTS,2010,DE27,2,22.0
2005,NUTS,2010,DE27,2,21.1
2006,NUTS,2010,DE27,2,23.7
2007,NUTS,2010,DE27,2,25.0
2008,NUTS,2010,DE27,2,28.4
2009,NUTS,2010,DE27,2,31.3
2010,NUTS,2010,DE27,2,34.5
2011,NUTS,2010,DE27,2,37.2
2012,NUTS,2010,DE27,2,35.0
2013,NUTS,2010,DE27,2,36.1
2014,NUTS,2010,DE27,2,36.1
2015,NUTS,2010,DE27,2,38.7
2016,NUTS,2010,DE27,2,48.6
2017,NUTS,2010,DE27,2,52.3
2018,NUTS,2010,DE27,2,59.4
2019,NUTS,2010,DE27,2,67.9
1993,NUTS,2010,DE3,1,179.0
1995,NUTS,2010,DE3,1,204.8
1996,NUTS,2010,DE3,1,190.3
1997,NUTS,2010,DE3,1,189.7
1998,NUTS,2010,DE3,1,175.7
1999,NUTS,2010,DE3,1,185.3
2000,NUTS,2010,DE3,1,190.5
2003,NUTS,2010,DE3,1,203.4
2004,NUTS,2010,DE3,1,197.5
2005,NUTS,2010,DE3,1,195.2
2006,NUTS,2010,DE3,1,217.3
2007,NUTS,2010,DE3,1,213.3
2008,NUTS,2010,DE3,1,238.2
2009,NUTS,2010,DE3,1,246.4
2010,NUTS,2010,DE3,1,270.3
2011,NUTS,2010,DE3,1,286.3
2012,NUTS,2010,DE3,1,281.4
2013,NUTS,2010,DE3,1,279.3
2014,NUTS,2010,DE3,1,317.8
2015,NUTS,2010,DE3,1,316.0
2016,NUTS,2010,DE3,1,339.1
2017,NUTS,2010,DE3,1,328.3
2018,NUTS,2010,DE3,1,343.3
2019,NUTS,2010,DE3,1,357.3
1993,NUTS,2010,DE30,2,179.0
1995,NUTS,2010,DE30,2,204.8
1996,NUTS,2010,DE30,2,190.3
1997,NUTS,2010,DE30,2,189.7
1998,NUTS,2010,DE30,2,175.7
1999,NUTS,2010,DE30,2,185.3
2000,NUTS,2010,DE30,2,190.5
2003,NUTS,2010,DE30,2,203.4
2004,NUTS,2010,DE30,2,197.5
2005,NUTS,2010,DE30,2,195.2
2006,NUTS,2010,DE30,2,217.3
2007,NUTS,2010,DE30,2,213.3
2008,NUTS,2010,DE30,2,238.2
2009,NUTS,2010,DE30,2,246.4
2010,NUTS,2010,DE30,2,270.3
2011,NUTS,2010,DE30,2,286.3
2012,NUTS,2010,DE30,2,281.4
2013,NUTS,2010,DE30,2,279.3
2014,NUTS,2010,DE30,2,317.8
2015,NUTS,2010,DE30,2,316.0
2016,NUTS,2010,DE30,2,339.1
2017,NUTS,2010,DE30,2,328.3
2018,NUTS,2010,DE30,2,343.3
2019,NUTS,2010,DE30,2,357.3
1993,NUTS,2010,DE4,1,21.1
1995,NUTS,2010,DE4,1,36.2
1996,NUTS,2010,DE4,1,40.3
1997,NUTS,2010,DE4,1,43.1
1998,NUTS,2010,DE4,1,43.7
1999,NUTS,2010,DE4,1,43.9
2000,NUTS,2010,DE4,1,43.4
2003,NUTS,2010,DE4,1,51.5
2004,NUTS,2010,DE4,1,53.7
2005,NUTS,2010,DE4,1,51.0
2006,NUTS,2010,DE4,1,52.7
2007,NUTS,2010,DE4,1,53.2
2008,NUTS,2010,DE4,1,60.2
2009,NUTS,2010,DE4,1,68.7
2010,NUTS,2010,DE4,1,69.5
2011,NUTS,2010,DE4,1,82.6
2012,NUTS,2010,DE4,1,84.2
2013,NUTS,2010,DE4,1,89.5
2014,NUTS,2010,DE4,1,90.7
2015,NUTS,2010,DE4,1,92.8
2016,NUTS,2010,DE4,1,94.7
2017,NUTS,2010,DE4,1,105.6
2018,NUTS,2010,DE4,1,111.9
2019,NUTS,2010,DE4,1,115.0
1993,NUTS,2010,DE40,2,21.1
1995,NUTS,2010,DE40,2,36.2
1996,NUTS,2010,DE40,2,40.3
1997,NUTS,2010,DE40,2,43.1
1998,NUTS,2010,DE40,2,43.7
1999,NUTS,2010,DE40,2,43.9
2000,NUTS,2010,DE40,2,43.4
2003,NUTS,2010,DE40,2,51.5
2004,NUTS,2010,DE40,2,53.7
2005,NUTS,2010,DE40,2,51.0
2006,NUTS,2010,DE40,2,52.7
2007,NUTS,2010,DE40,2,53.2
2008,NUTS,2010,DE40,2,60.2
2009,NUTS,2010,DE40,2,68.7
2010,NUTS,2010,DE40,2,69.5
2011,NUTS,2010,DE40,2,82.6
2012,NUTS,2010,DE40,2,84.2
2013,NUTS,2010,DE40,2,89.5
2014,NUTS,2010,DE40,2,90.7
2015,NUTS,2010,DE40,2,92.8
2016,NUTS,2010,DE40,2,94.7
2017,NUTS,2010,DE40,2,105.6
2018,NUTS,2010,DE40,2,111.9
2019,NUTS,2010,DE40,2,115.0
1991,NUTS,2010,DE5,1,92.7
1993,NUTS,2010,DE5,1,123.0
1995,NUTS,2010,DE5,1,137.1
1996,NUTS,2010,DE5,1,139.8
1997,NUTS,2010,DE5,1,145.0
1998,NUTS,2010,DE5,1,141.6
1999,NUTS,2010,DE5,1,153.8
2000,NUTS,2010,DE5,1,165.1
2003,NUTS,2010,DE5,1,241.1
2004,NUTS,2010,DE5,1,250.6
2005,NUTS,2010,DE5,1,235.2
2006,NUTS,2010,DE5,1,231.8
2007,NUTS,2010,DE5,1,237.6
2008,NUTS,2010,DE5,1,275.6
2009,NUTS,2010,DE5,1,285.2
2010,NUTS,2010,DE5,1,302.6
2011,NUTS,2010,DE5,1,325.9
2012,NUTS,2010,DE5,1,320.0
2013,NUTS,2010,DE5,1,322.2
2014,NUTS,2010,DE5,1,312.4
2015,NUTS,2010,DE5,1,313.0
2016,NUTS,2010,DE5,1,356.7
2017,NUTS,2010,DE5,1,372.3
2018,NUTS,2010,DE5,1,395.1
2019,NUTS,2010,DE5,1,386.3
1991,NUTS,2010,DE50,2,92.7
1993,NUTS,2010,DE50,2,123.0
1995,NUTS,2010,DE50,2,137.1
1996,NUTS,2010,DE50,2,139.8
1997,NUTS,2010,DE50,2,145.0
1998,NUTS,2010,DE50,2,141.6
1999,NUTS,2010,DE50,2,153.8
