year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_ths_hrstc
2019,NUTS,2010,UKI4,2,600.0
2011,NUTS,2010,UKI5,2,184.0
2012,NUTS,2010,UKI5,2,185.7
2013,NUTS,2010,UKI5,2,215.9
2014,NUTS,2010,UKI5,2,217.1
2015,NUTS,2010,UKI5,2,227.2
2016,NUTS,2010,UKI5,2,268.2
2017,NUTS,2010,UKI5,2,270.4
2018,NUTS,2010,UKI5,2,298.1
2019,NUTS,2010,UKI5,2,274.9
2011,NUTS,2010,UKI6,2,179.3
2012,NUTS,2010,UKI6,2,185.1
2013,NUTS,2010,UKI6,2,206.9
2014,NUTS,2010,UKI6,2,206.5
2015,NUTS,2010,UKI6,2,235.8
2016,NUTS,2010,UKI6,2,219.3
2017,NUTS,2010,UKI6,2,221.5
2018,NUTS,2010,UKI6,2,237.7
2019,NUTS,2010,UKI6,2,236.6
2011,NUTS,2010,UKI7,2,297.0
2012,NUTS,2010,UKI7,2,316.0
2013,NUTS,2010,UKI7,2,301.4
2014,NUTS,2010,UKI7,2,315.3
2015,NUTS,2010,UKI7,2,322.3
2016,NUTS,2010,UKI7,2,348.3
2017,NUTS,2010,UKI7,2,329.4
2018,NUTS,2010,UKI7,2,354.3
2019,NUTS,2010,UKI7,2,391.5
2011,NUTS,2010,UKJ,1,1067.3
2012,NUTS,2010,UKJ,1,1103.9
2013,NUTS,2010,UKJ,1,1146.5
2014,NUTS,2010,UKJ,1,1220.8
2015,NUTS,2010,UKJ,1,1183.3
2016,NUTS,2010,UKJ,1,1209.4
2017,NUTS,2010,UKJ,1,1240.5
2018,NUTS,2010,UKJ,1,1254.6
2019,NUTS,2010,UKJ,1,1312.1
2011,NUTS,2010,UKJ1,2,331.4
2012,NUTS,2010,UKJ1,2,346.7
2013,NUTS,2010,UKJ1,2,358.0
2014,NUTS,2010,UKJ1,2,401.1
2015,NUTS,2010,UKJ1,2,398.1
2016,NUTS,2010,UKJ1,2,374.7
2017,NUTS,2010,UKJ1,2,389.5
2018,NUTS,2010,UKJ1,2,390.8
2019,NUTS,2010,UKJ1,2,380.0
2011,NUTS,2010,UKJ2,2,356.9
2012,NUTS,2010,UKJ2,2,363.1
2013,NUTS,2010,UKJ2,2,368.9
2014,NUTS,2010,UKJ2,2,378.4
2015,NUTS,2010,UKJ2,2,383.2
2016,NUTS,2010,UKJ2,2,399.5
2017,NUTS,2010,UKJ2,2,421.9
2018,NUTS,2010,UKJ2,2,423.3
2019,NUTS,2010,UKJ2,2,454.0
2011,NUTS,2010,UKJ3,2,227.2
2012,NUTS,2010,UKJ3,2,231.2
2013,NUTS,2010,UKJ3,2,240.8
2014,NUTS,2010,UKJ3,2,255.6
2015,NUTS,2010,UKJ3,2,225.3
2016,NUTS,2010,UKJ3,2,234.3
2017,NUTS,2010,UKJ3,2,242.1
2018,NUTS,2010,UKJ3,2,246.6
2019,NUTS,2010,UKJ3,2,265.5
2011,NUTS,2010,UKJ4,2,151.8
2012,NUTS,2010,UKJ4,2,162.8
2013,NUTS,2010,UKJ4,2,178.8
2014,NUTS,2010,UKJ4,2,185.7
2015,NUTS,2010,UKJ4,2,176.7
2016,NUTS,2010,UKJ4,2,200.9
2017,NUTS,2010,UKJ4,2,186.9
2018,NUTS,2010,UKJ4,2,193.8
2019,NUTS,2010,UKJ4,2,212.7
2011,NUTS,2010,UKK,1,564.0
2012,NUTS,2010,UKK,1,594.4
2013,NUTS,2010,UKK,1,590.2
2014,NUTS,2010,UKK,1,645.7
2015,NUTS,2010,UKK,1,673.4
2016,NUTS,2010,UKK,1,662.6
2017,NUTS,2010,UKK,1,686.4
2018,NUTS,2010,UKK,1,684.1
2019,NUTS,2010,UKK,1,692.8
2011,NUTS,2010,UKK1,2,302.0
2012,NUTS,2010,UKK1,2,307.6
2013,NUTS,2010,UKK1,2,305.0
2014,NUTS,2010,UKK1,2,338.9
2015,NUTS,2010,UKK1,2,356.3
2016,NUTS,2010,UKK1,2,344.8
2017,NUTS,2010,UKK1,2,361.5
2018,NUTS,2010,UKK1,2,362.1
2019,NUTS,2010,UKK1,2,361.2
2011,NUTS,2010,UKK2,2,119.9
2012,NUTS,2010,UKK2,2,128.3
2013,NUTS,2010,UKK2,2,136.5
2014,NUTS,2010,UKK2,2,134.5
2015,NUTS,2010,UKK2,2,133.7
2016,NUTS,2010,UKK2,2,140.9
2017,NUTS,2010,UKK2,2,145.5
2018,NUTS,2010,UKK2,2,131.8
2019,NUTS,2010,UKK2,2,142.1
2011,NUTS,2010,UKK3,2,40.6
2012,NUTS,2010,UKK3,2,46.1
2013,NUTS,2010,UKK3,2,43.0
2014,NUTS,2010,UKK3,2,51.8
2015,NUTS,2010,UKK3,2,50.0
2016,NUTS,2010,UKK3,2,53.7
2017,NUTS,2010,UKK3,2,52.1
2018,NUTS,2010,UKK3,2,53.7
2019,NUTS,2010,UKK3,2,56.8
2011,NUTS,2010,UKK4,2,101.4
2012,NUTS,2010,UKK4,2,112.4
2013,NUTS,2010,UKK4,2,105.7
2014,NUTS,2010,UKK4,2,120.5
2015,NUTS,2010,UKK4,2,133.5
2016,NUTS,2010,UKK4,2,123.2
2017,NUTS,2010,UKK4,2,127.3
2018,NUTS,2010,UKK4,2,136.4
2019,NUTS,2010,UKK4,2,132.7
2011,NUTS,2010,UKL,1,300.7
2012,NUTS,2010,UKL,1,292.4
2013,NUTS,2010,UKL,1,307.6
2014,NUTS,2010,UKL,1,323.0
2015,NUTS,2010,UKL,1,318.4
2016,NUTS,2010,UKL,1,323.9
2017,NUTS,2010,UKL,1,319.6
2018,NUTS,2010,UKL,1,348.6
2019,NUTS,2010,UKL,1,365.8
2011,NUTS,2010,UKL1,2,173.7
2012,NUTS,2010,UKL1,2,170.2
2013,NUTS,2010,UKL1,2,170.4
2014,NUTS,2010,UKL1,2,178.4
2015,NUTS,2010,UKL1,2,194.2
2016,NUTS,2010,UKL1,2,181.4
2017,NUTS,2010,UKL1,2,174.0
2018,NUTS,2010,UKL1,2,196.6
2019,NUTS,2010,UKL1,2,204.1
2011,NUTS,2010,UKL2,2,126.9
2012,NUTS,2010,UKL2,2,122.3
2013,NUTS,2010,UKL2,2,137.2
2014,NUTS,2010,UKL2,2,144.6
2015,NUTS,2010,UKL2,2,124.1
2016,NUTS,2010,UKL2,2,142.5
2017,NUTS,2010,UKL2,2,145.6
2018,NUTS,2010,UKL2,2,152.1
2019,NUTS,2010,UKL2,2,161.7
2011,NUTS,2010,UKM,1,612.3
2012,NUTS,2010,UKM,1,636.1
2013,NUTS,2010,UKM,1,656.8
2014,NUTS,2010,UKM,1,658.1
2015,NUTS,2010,UKM,1,687.1
2016,NUTS,2010,UKM,1,718.6
2017,NUTS,2010,UKM,1,718.6
2018,NUTS,2010,UKM,1,688.6
2019,NUTS,2010,UKM,1,754.5
2011,NUTS,2010,UKM2,2,246.2
2012,NUTS,2010,UKM2,2,279.3
2011,NUTS,2010,UKM3,2,246.3
2012,NUTS,2010,UKM3,2,237.8
2011,NUTS,2010,UKM5,2,59.7
2012,NUTS,2010,UKM5,2,64.0
2013,NUTS,2010,UKM5,2,60.9
2014,NUTS,2010,UKM5,2,68.3
2015,NUTS,2010,UKM5,2,79.0
2016,NUTS,2010,UKM5,2,70.5
2017,NUTS,2010,UKM5,2,72.3
2018,NUTS,2010,UKM5,2,60.5
2019,NUTS,2010,UKM5,2,80.6
2011,NUTS,2010,UKM6,2,60.1
2012,NUTS,2010,UKM6,2,55.0
2013,NUTS,2010,UKM6,2,52.6
2014,NUTS,2010,UKM6,2,34.7
2015,NUTS,2010,UKM6,2,52.7
2016,NUTS,2010,UKM6,2,51.3
2017,NUTS,2010,UKM6,2,51.4
2018,NUTS,2010,UKM6,2,48.6
2019,NUTS,2010,UKM6,2,49.9
2013,NUTS,2010,UKM7,2,263.2
2014,NUTS,2010,UKM7,2,260.4
2015,NUTS,2010,UKM7,2,266.1
2016,NUTS,2010,UKM7,2,282.9
2017,NUTS,2010,UKM7,2,295.3
2018,NUTS,2010,UKM7,2,292.3
2019,NUTS,2010,UKM7,2,291.0
2013,NUTS,2010,UKM8,2,190.9
2014,NUTS,2010,UKM8,2,195.1
2015,NUTS,2010,UKM8,2,202.4
2016,NUTS,2010,UKM8,2,216.6
2017,NUTS,2010,UKM8,2,201.5
2018,NUTS,2010,UKM8,2,192.1
2019,NUTS,2010,UKM8,2,223.7
2013,NUTS,2010,UKM9,2,89.3
2014,NUTS,2010,UKM9,2,99.5
2015,NUTS,2010,UKM9,2,86.9
2016,NUTS,2010,UKM9,2,97.4
2017,NUTS,2010,UKM9,2,98.1
2018,NUTS,2010,UKM9,2,95.2
2019,NUTS,2010,UKM9,2,109.4
2011,NUTS,2010,UKN,1,165.1
2012,NUTS,2010,UKN,1,179.2
2013,NUTS,2010,UKN,1,176.3
2014,NUTS,2010,UKN,1,197.9
2015,NUTS,2010,UKN,1,196.2
2016,NUTS,2010,UKN,1,189.6
2017,NUTS,2010,UKN,1,194.8
2018,NUTS,2010,UKN,1,194.7
2019,NUTS,2010,UKN,1,232.1
2011,NUTS,2010,UKN0,2,165.1
2012,NUTS,2010,UKN0,2,179.2
2013,NUTS,2010,UKN0,2,176.3
2014,NUTS,2010,UKN0,2,197.9
2015,NUTS,2010,UKN0,2,196.2
2016,NUTS,2010,UKN0,2,189.6
2017,NUTS,2010,UKN0,2,194.8
2018,NUTS,2010,UKN0,2,194.7
2019,NUTS,2010,UKN0,2,232.1
