year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_hes_rse_t
1985,NUTS,2010,AT,0,9695.0
1989,NUTS,2010,AT,0,10779.0
1993,NUTS,2010,AT,0,13176.0
1998,NUTS,2010,AT,0,14960.0
2002,NUTS,2010,AT,0,17414.0
2004,NUTS,2010,AT,0,20888.0
2006,NUTS,2010,AT,0,23609.0
2007,NUTS,2010,AT,0,25967.0
2009,NUTS,2010,AT,0,29039.0
2011,NUTS,2010,AT,0,32008.0
2013,NUTS,2010,AT,0,33781.0
2015,NUTS,2010,AT,0,36699.0
2017,NUTS,2010,AT,0,37333.0
2019,NUTS,2010,AT,0,41021.0
2011,NUTS,2010,AT1,1,16693.0
2013,NUTS,2010,AT1,1,18128.0
2019,NUTS,2010,AT1,1,21202.0
2011,NUTS,2010,AT11,2,93.0
2013,NUTS,2010,AT11,2,138.0
2019,NUTS,2010,AT11,2,189.0
2002,NUTS,2010,AT12,2,87.0
2004,NUTS,2010,AT12,2,150.0
2006,NUTS,2010,AT12,2,237.0
2007,NUTS,2010,AT12,2,280.0
2009,NUTS,2010,AT12,2,404.0
2011,NUTS,2010,AT12,2,560.0
2013,NUTS,2010,AT12,2,1001.0
2015,NUTS,2010,AT12,2,1183.0
2017,NUTS,2010,AT12,2,1484.0
2019,NUTS,2010,AT12,2,1932.0
2002,NUTS,2010,AT13,2,9231.0
2004,NUTS,2010,AT13,2,10923.0
2006,NUTS,2010,AT13,2,12161.0
2007,NUTS,2010,AT13,2,13321.0
2009,NUTS,2010,AT13,2,14814.0
2011,NUTS,2010,AT13,2,16040.0
2013,NUTS,2010,AT13,2,16989.0
2015,NUTS,2010,AT13,2,17924.0
2017,NUTS,2010,AT13,2,17729.0
2019,NUTS,2010,AT13,2,19081.0
2006,NUTS,2010,AT2,1,5132.0
2007,NUTS,2010,AT2,1,5897.0
2009,NUTS,2010,AT2,1,6768.0
2011,NUTS,2010,AT2,1,7272.0
2013,NUTS,2010,AT2,1,7271.0
2017,NUTS,2010,AT2,1,8390.0
2019,NUTS,2010,AT2,1,9444.0
2006,NUTS,2010,AT21,2,519.0
2007,NUTS,2010,AT21,2,603.0
2009,NUTS,2010,AT21,2,631.0
2011,NUTS,2010,AT21,2,722.0
2013,NUTS,2010,AT21,2,706.0
2015,NUTS,2010,AT21,2,658.0
2017,NUTS,2010,AT21,2,736.0
2019,NUTS,2010,AT21,2,855.0
2002,NUTS,2010,AT22,2,3495.0
2004,NUTS,2010,AT22,2,4122.0
2006,NUTS,2010,AT22,2,4613.0
2007,NUTS,2010,AT22,2,5294.0
2009,NUTS,2010,AT22,2,6137.0
2011,NUTS,2010,AT22,2,6550.0
2013,NUTS,2010,AT22,2,6565.0
2015,NUTS,2010,AT22,2,7719.0
2017,NUTS,2010,AT22,2,7654.0
2019,NUTS,2010,AT22,2,8589.0
2002,NUTS,2010,AT3,1,4169.0
2004,NUTS,2010,AT3,1,5160.0
2011,NUTS,2010,AT3,1,8043.0
2013,NUTS,2010,AT3,1,8382.0
2019,NUTS,2010,AT3,1,10375.0
2002,NUTS,2010,AT31,2,1108.0
2004,NUTS,2010,AT31,2,1362.0
2006,NUTS,2010,AT31,2,1641.0
2007,NUTS,2010,AT31,2,1659.0
2009,NUTS,2010,AT31,2,1922.0
2011,NUTS,2010,AT31,2,2384.0
2013,NUTS,2010,AT31,2,2328.0
2015,NUTS,2010,AT31,2,2542.0
2017,NUTS,2010,AT31,2,2596.0
2019,NUTS,2010,AT31,2,2869.0
2006,NUTS,2010,AT32,2,1176.0
2007,NUTS,2010,AT32,2,1244.0
2009,NUTS,2010,AT32,2,1502.0
2011,NUTS,2010,AT32,2,1724.0
2013,NUTS,2010,AT32,2,1832.0
2015,NUTS,2010,AT32,2,2168.0
2017,NUTS,2010,AT32,2,2319.0
2019,NUTS,2010,AT32,2,2457.0
2002,NUTS,2010,AT33,2,2226.0
2004,NUTS,2010,AT33,2,2654.0
2006,NUTS,2010,AT33,2,3137.0
2007,NUTS,2010,AT33,2,3452.0
2009,NUTS,2010,AT33,2,3493.0
2011,NUTS,2010,AT33,2,3865.0
2013,NUTS,2010,AT33,2,4143.0
2015,NUTS,2010,AT33,2,4272.0
2017,NUTS,2010,AT33,2,4529.0
2019,NUTS,2010,AT33,2,4911.0
2011,NUTS,2010,AT34,2,70.0
2013,NUTS,2010,AT34,2,79.0
2019,NUTS,2010,AT34,2,138.0
2002,NUTS,2010,ATZ,1,0.0
2004,NUTS,2010,ATZ,1,0.0
2006,NUTS,2010,ATZ,1,0.0
2007,NUTS,2010,ATZ,1,0.0
2009,NUTS,2010,ATZ,1,0.0
2011,NUTS,2010,ATZ,1,0.0
2013,NUTS,2010,ATZ,1,0.0
2002,NUTS,2010,ATZZ,2,0.0
2004,NUTS,2010,ATZZ,2,0.0
2006,NUTS,2010,ATZZ,2,0.0
2007,NUTS,2010,ATZZ,2,0.0
2009,NUTS,2010,ATZZ,2,0.0
2011,NUTS,2010,ATZZ,2,0.0
2013,NUTS,2010,ATZZ,2,0.0
2012,NUTS,2010,BA,0,609.0
2013,NUTS,2010,BA,0,986.0
2014,NUTS,2010,BA,0,1684.0
2019,NUTS,2010,BA,0,1871.0
2002,NUTS,2010,BE,0,22257.0
2003,NUTS,2010,BE,0,22319.0
2004,NUTS,2010,BE,0,25235.0
2005,NUTS,2010,BE,0,26059.0
2006,NUTS,2010,BE,0,26829.0
2007,NUTS,2010,BE,0,28002.0
2008,NUTS,2010,BE,0,29345.0
2009,NUTS,2010,BE,0,30354.0
2010,NUTS,2010,BE,0,30561.0
2011,NUTS,2010,BE,0,31353.0
2012,NUTS,2010,BE,0,31437.0
2013,NUTS,2010,BE,0,32077.0
2014,NUTS,2010,BE,0,34977.0
2015,NUTS,2010,BE,0,31909.0
2016,NUTS,2010,BE,0,32526.0
2017,NUTS,2010,BE,0,32472.0
2018,NUTS,2010,BE,0,34908.0
2019,NUTS,2010,BE,0,34623.0
2002,NUTS,2010,BE1,1,6169.0
2003,NUTS,2010,BE1,1,6061.0
2004,NUTS,2010,BE1,1,6421.0
2005,NUTS,2010,BE1,1,6495.0
2006,NUTS,2010,BE1,1,6639.0
2007,NUTS,2010,BE1,1,6963.0
2008,NUTS,2010,BE1,1,7256.0
2009,NUTS,2010,BE1,1,7358.0
2010,NUTS,2010,BE1,1,6907.0
2011,NUTS,2010,BE1,1,7036.0
2012,NUTS,2010,BE1,1,6958.0
2013,NUTS,2010,BE1,1,7135.0
2014,NUTS,2010,BE1,1,7874.0
2015,NUTS,2010,BE1,1,6682.0
2016,NUTS,2010,BE1,1,6699.0
2017,NUTS,2010,BE1,1,6403.0
2018,NUTS,2010,BE1,1,7422.0
2019,NUTS,2010,BE1,1,6843.0
2002,NUTS,2010,BE10,2,6169.0
2003,NUTS,2010,BE10,2,6061.0
2004,NUTS,2010,BE10,2,6421.0
2005,NUTS,2010,BE10,2,6495.0
2006,NUTS,2010,BE10,2,6639.0
2007,NUTS,2010,BE10,2,6963.0
2008,NUTS,2010,BE10,2,7256.0
2009,NUTS,2010,BE10,2,7358.0
2010,NUTS,2010,BE10,2,6907.0
2011,NUTS,2010,BE10,2,7036.0
2012,NUTS,2010,BE10,2,6958.0
2013,NUTS,2010,BE10,2,7135.0
2014,NUTS,2010,BE10,2,7874.0
2015,NUTS,2010,BE10,2,6682.0
2016,NUTS,2010,BE10,2,6699.0
2017,NUTS,2010,BE10,2,6403.0
2018,NUTS,2010,BE10,2,7422.0
2019,NUTS,2010,BE10,2,6843.0
2002,NUTS,2010,BE2,1,9775.0
2003,NUTS,2010,BE2,1,10087.0
2004,NUTS,2010,BE2,1,12800.0
2005,NUTS,2010,BE2,1,13260.0
2006,NUTS,2010,BE2,1,13303.0
2007,NUTS,2010,BE2,1,13963.0
2008,NUTS,2010,BE2,1,14779.0
2009,NUTS,2010,BE2,1,15372.0
2010,NUTS,2010,BE2,1,16421.0
2011,NUTS,2010,BE2,1,16948.0
2012,NUTS,2010,BE2,1,17204.0
2013,NUTS,2010,BE2,1,17717.0
2014,NUTS,2010,BE2,1,19131.0
2015,NUTS,2010,BE2,1,19300.0
2016,NUTS,2010,BE2,1,19082.0
2017,NUTS,2010,BE2,1,19232.0
2018,NUTS,2010,BE2,1,20331.0
2019,NUTS,2010,BE2,1,20687.0
2002,NUTS,2010,BE3,1,6312.0
2003,NUTS,2010,BE3,1,6171.0
2004,NUTS,2010,BE3,1,6014.0
2005,NUTS,2010,BE3,1,6304.0
2006,NUTS,2010,BE3,1,6886.0
2007,NUTS,2010,BE3,1,7076.0
2008,NUTS,2010,BE3,1,7310.0
2009,NUTS,2010,BE3,1,7624.0
2010,NUTS,2010,BE3,1,7233.0
2011,NUTS,2010,BE3,1,7369.0
2012,NUTS,2010,BE3,1,7275.0
2013,NUTS,2010,BE3,1,7225.0
2014,NUTS,2010,BE3,1,7972.0
2015,NUTS,2010,BE3,1,5927.0
2016,NUTS,2010,BE3,1,6745.0
2017,NUTS,2010,BE3,1,6837.0
2018,NUTS,2010,BE3,1,7155.0
2019,NUTS,2010,BE3,1,7093.0
2014,NUTS,2010,BEZ,1,0.0
2015,NUTS,2010,BEZ,1,0.0
2018,NUTS,2010,BEZ,1,0.0
2019,NUTS,2010,BEZ,1,0.0
2014,NUTS,2010,BEZZ,2,0.0
2015,NUTS,2010,BEZZ,2,0.0
2018,NUTS,2010,BEZZ,2,0.0
2019,NUTS,2010,BEZZ,2,0.0
1980,NUTS,2010,BG,0,10882.0
1981,NUTS,2010,BG,0,10767.0
1982,NUTS,2010,BG,0,10520.0
1983,NUTS,2010,BG,0,11334.0
1984,NUTS,2010,BG,0,11821.0
1985,NUTS,2010,BG,0,12417.0
1986,NUTS,2010,BG,0,12899.0
1987,NUTS,2010,BG,0,13389.0
1988,NUTS,2010,BG,0,14022.0
1989,NUTS,2010,BG,0,14322.0
1990,NUTS,2010,BG,0,17160.0
1991,NUTS,2010,BG,0,16057.0
1992,NUTS,2010,BG,0,15919.0
1993,NUTS,2010,BG,0,17866.0
1994,NUTS,2010,BG,0,7998.0
1995,NUTS,2010,BG,0,7598.0
1996,NUTS,2010,BG,0,7481.0
1997,NUTS,2010,BG,0,3989.0
1998,NUTS,2010,BG,0,3808.0
1999,NUTS,2010,BG,0,3244.0
2000,NUTS,2010,BG,0,2488.0
2001,NUTS,2010,BG,0,2837.0
2002,NUTS,2010,BG,0,3016.0
2003,NUTS,2010,BG,0,3024.0
2004,NUTS,2010,BG,0,3379.0
2005,NUTS,2010,BG,0,3894.0
2006,NUTS,2010,BG,0,3909.0
2007,NUTS,2010,BG,0,4917.0
2008,NUTS,2010,BG,0,5305.0
2009,NUTS,2010,BG,0,6575.0
2010,NUTS,2010,BG,0,6472.0
2011,NUTS,2010,BG,0,7040.0
2012,NUTS,2010,BG,0,7170.0
2013,NUTS,2010,BG,0,7278.0
2014,NUTS,2010,BG,0,8505.0
2015,NUTS,2010,BG,0,7902.0
2016,NUTS,2010,BG,0,8814.0
2017,NUTS,2010,BG,0,7924.0
2018,NUTS,2010,BG,0,8464.0
2019,NUTS,2010,BG,0,8168.0
2003,NUTS,2010,BG3,1,1507.0
2004,NUTS,2010,BG3,1,1643.0
2005,NUTS,2010,BG3,1,2104.0
2006,NUTS,2010,BG3,1,1955.0
2007,NUTS,2010,BG3,1,2191.0
2009,NUTS,2010,BG3,1,2746.0
2011,NUTS,2010,BG3,1,2730.0
2012,NUTS,2010,BG3,1,3074.0
2013,NUTS,2010,BG3,1,3079.0
2014,NUTS,2010,BG3,1,3977.0
2017,NUTS,2010,BG3,1,3437.0
2019,NUTS,2010,BG3,1,3513.0
2002,NUTS,2010,BG32,2,369.0
2003,NUTS,2010,BG32,2,311.0
2004,NUTS,2010,BG32,2,411.0
2005,NUTS,2010,BG32,2,840.0
2008,NUTS,2010,BG32,2,809.0
2009,NUTS,2010,BG32,2,915.0
2010,NUTS,2010,BG32,2,938.0
2011,NUTS,2010,BG32,2,1091.0
2012,NUTS,2010,BG32,2,1076.0
2013,NUTS,2010,BG32,2,1015.0
2014,NUTS,2010,BG32,2,1353.0
2015,NUTS,2010,BG32,2,1358.0
2016,NUTS,2010,BG32,2,1017.0
2017,NUTS,2010,BG32,2,1049.0
2018,NUTS,2010,BG32,2,1082.0
2019,NUTS,2010,BG32,2,915.0
2006,NUTS,2010,BG33,2,679.0
2007,NUTS,2010,BG33,2,718.0
2008,NUTS,2010,BG33,2,740.0
2009,NUTS,2010,BG33,2,1035.0
2010,NUTS,2010,BG33,2,1140.0
2011,NUTS,2010,BG33,2,1066.0
2012,NUTS,2010,BG33,2,1199.0
2013,NUTS,2010,BG33,2,1310.0
2014,NUTS,2010,BG33,2,1827.0
2015,NUTS,2010,BG33,2,1695.0
2002,NUTS,2010,BG34,2,384.0
2003,NUTS,2010,BG34,2,461.0
2004,NUTS,2010,BG34,2,438.0
2005,NUTS,2010,BG34,2,521.0
2006,NUTS,2010,BG34,2,449.0
2007,NUTS,2010,BG34,2,578.0
2008,NUTS,2010,BG34,2,593.0
2010,NUTS,2010,BG34,2,594.0
2015,NUTS,2010,BG34,2,619.0
2016,NUTS,2010,BG34,2,679.0
2017,NUTS,2010,BG34,2,630.0
2003,NUTS,2010,BG4,1,1517.0
2004,NUTS,2010,BG4,1,1736.0
2005,NUTS,2010,BG4,1,1790.0
2006,NUTS,2010,BG4,1,1954.0
2007,NUTS,2010,BG4,1,2726.0
2009,NUTS,2010,BG4,1,3829.0
2011,NUTS,2010,BG4,1,4310.0
2012,NUTS,2010,BG4,1,4096.0
2013,NUTS,2010,BG4,1,4199.0
2014,NUTS,2010,BG4,1,4528.0
2017,NUTS,2010,BG4,1,4487.0
2019,NUTS,2010,BG4,1,4655.0
1999,NUTS,2010,BG41,2,1433.0
2000,NUTS,2010,BG41,2,1401.0
2002,NUTS,2010,BG41,2,1457.0
2003,NUTS,2010,BG41,2,1158.0
2004,NUTS,2010,BG41,2,1306.0
2005,NUTS,2010,BG41,2,1422.0
2009,NUTS,2010,BG41,2,3171.0
2010,NUTS,2010,BG41,2,2946.0
2013,NUTS,2010,BG41,2,3333.0
2014,NUTS,2010,BG41,2,3557.0
2015,NUTS,2010,BG41,2,3240.0
2016,NUTS,2010,BG41,2,4533.0
2017,NUTS,2010,BG41,2,3479.0
2018,NUTS,2010,BG41,2,3722.0
2019,NUTS,2010,BG41,2,3054.0
2003,NUTS,2010,BG42,2,359.0
2004,NUTS,2010,BG42,2,430.0
2005,NUTS,2010,BG42,2,368.0
2009,NUTS,2010,BG42,2,658.0
2013,NUTS,2010,BG42,2,866.0
2014,NUTS,2010,BG42,2,971.0
2017,NUTS,2010,BG42,2,1008.0
2019,NUTS,2010,BG42,2,1601.0
2002,NUTS,2010,BGZ,1,0.0
2003,NUTS,2010,BGZ,1,0.0
2004,NUTS,2010,BGZ,1,0.0
2005,NUTS,2010,BGZ,1,0.0
2006,NUTS,2010,BGZ,1,0.0
2007,NUTS,2010,BGZ,1,0.0
2008,NUTS,2010,BGZ,1,0.0
2009,NUTS,2010,BGZ,1,0.0
2010,NUTS,2010,BGZ,1,0.0
2011,NUTS,2010,BGZ,1,0.0
2012,NUTS,2010,BGZ,1,0.0
2013,NUTS,2010,BGZ,1,0.0
2014,NUTS,2010,BGZ,1,0.0
2019,NUTS,2010,BGZ,1,0.0
2002,NUTS,2010,BGZZ,2,0.0
2003,NUTS,2010,BGZZ,2,0.0
2004,NUTS,2010,BGZZ,2,0.0
2005,NUTS,2010,BGZZ,2,0.0
2006,NUTS,2010,BGZZ,2,0.0
2007,NUTS,2010,BGZZ,2,0.0
2008,NUTS,2010,BGZZ,2,0.0
2009,NUTS,2010,BGZZ,2,0.0
2010,NUTS,2010,BGZZ,2,0.0
2011,NUTS,2010,BGZZ,2,0.0
2012,NUTS,2010,BGZZ,2,0.0
2013,NUTS,2010,BGZZ,2,0.0
2014,NUTS,2010,BGZZ,2,0.0
2019,NUTS,2010,BGZZ,2,0.0
1996,NUTS,2010,CH,0,22760.0
1998,NUTS,2010,CH,0,14509.0
2000,NUTS,2010,CH,0,26010.0
2002,NUTS,2010,CH,0,25930.0
2004,NUTS,2010,CH,0,28295.0
2006,NUTS,2010,CH,0,29640.0
2008,NUTS,2010,CH,0,33603.0
2010,NUTS,2010,CH,0,38309.0
2012,NUTS,2010,CH,0,41395.0
2015,NUTS,2010,CH,0,45932.0
2017,NUTS,2010,CH,0,47464.0
2019,NUTS,2010,CH,0,50583.0
2010,NUTS,2010,CN_X_HK,5,480888.0
2011,NUTS,2010,CN_X_HK,5,512998.0
2012,NUTS,2010,CN_X_HK,5,553645.0
1998,NUTS,2010,CY,0,246.0
1999,NUTS,2010,CY,0,278.0
2000,NUTS,2010,CY,0,326.0
2001,NUTS,2010,CY,0,365.0
2002,NUTS,2010,CY,0,446.0
2003,NUTS,2010,CY,0,555.0
2004,NUTS,2010,CY,0,703.0
2005,NUTS,2010,CY,0,807.0
2006,NUTS,2010,CY,0,830.0
2007,NUTS,2010,CY,0,871.0
2008,NUTS,2010,CY,0,875.0
2009,NUTS,2010,CY,0,986.0
2010,NUTS,2010,CY,0,1081.0
2011,NUTS,2010,CY,0,1260.0
2012,NUTS,2010,CY,0,1263.0
2013,NUTS,2010,CY,0,1586.0
2014,NUTS,2010,CY,0,1527.0
2015,NUTS,2010,CY,0,1520.0
2016,NUTS,2010,CY,0,1515.0
2017,NUTS,2010,CY,0,1582.0
2018,NUTS,2010,CY,0,1676.0
2019,NUTS,2010,CY,0,1791.0
1995,NUTS,2010,CZ,0,9545.0
1996,NUTS,2010,CZ,0,9270.0
1997,NUTS,2010,CZ,0,11358.0
1998,NUTS,2010,CZ,0,11253.0
1999,NUTS,2010,CZ,0,11799.0
2000,NUTS,2010,CZ,0,12464.0
2001,NUTS,2010,CZ,0,12182.0
2002,NUTS,2010,CZ,0,12847.0
2003,NUTS,2010,CZ,0,12789.0
2004,NUTS,2010,CZ,0,14101.0
2005,NUTS,2010,CZ,0,17343.0
2006,NUTS,2010,CZ,0,17741.0
2007,NUTS,2010,CZ,0,19159.0
2008,NUTS,2010,CZ,0,19550.0
2009,NUTS,2010,CZ,0,19845.0
2010,NUTS,2010,CZ,0,19977.0
2011,NUTS,2010,CZ,0,20732.0
2012,NUTS,2010,CZ,0,21134.0
2013,NUTS,2010,CZ,0,22957.0
2014,NUTS,2010,CZ,0,23279.0
2015,NUTS,2010,CZ,0,23963.0
2016,NUTS,2010,CZ,0,23442.0
2017,NUTS,2010,CZ,0,25010.0
2018,NUTS,2010,CZ,0,25687.0
2019,NUTS,2010,CZ,0,26766.0
2020,NUTS,2010,CZ,0,27325.0
1995,NUTS,2010,CZ0,1,9545.0
1996,NUTS,2010,CZ0,1,9270.0
1997,NUTS,2010,CZ0,1,11358.0
1998,NUTS,2010,CZ0,1,11253.0
1999,NUTS,2010,CZ0,1,11799.0
2000,NUTS,2010,CZ0,1,12464.0
2001,NUTS,2010,CZ0,1,12182.0
2002,NUTS,2010,CZ0,1,12847.0
2003,NUTS,2010,CZ0,1,12789.0
2004,NUTS,2010,CZ0,1,14101.0
2005,NUTS,2010,CZ0,1,17343.0
2006,NUTS,2010,CZ0,1,17741.0
2007,NUTS,2010,CZ0,1,19159.0
2008,NUTS,2010,CZ0,1,19550.0
2009,NUTS,2010,CZ0,1,19845.0
2010,NUTS,2010,CZ0,1,19977.0
2011,NUTS,2010,CZ0,1,20732.0
2012,NUTS,2010,CZ0,1,21134.0
2013,NUTS,2010,CZ0,1,22957.0
2014,NUTS,2010,CZ0,1,23279.0
2015,NUTS,2010,CZ0,1,23963.0
2016,NUTS,2010,CZ0,1,23442.0
2017,NUTS,2010,CZ0,1,25010.0
2018,NUTS,2010,CZ0,1,25687.0
2019,NUTS,2010,CZ0,1,26766.0
2020,NUTS,2010,CZ0,1,27325.0
2001,NUTS,2010,CZ01,2,4660.0
2002,NUTS,2010,CZ01,2,4908.0
2003,NUTS,2010,CZ01,2,5010.0
2004,NUTS,2010,CZ01,2,5805.0
2005,NUTS,2010,CZ01,2,6807.0
2006,NUTS,2010,CZ01,2,7136.0
2007,NUTS,2010,CZ01,2,7826.0
2008,NUTS,2010,CZ01,2,8043.0
2009,NUTS,2010,CZ01,2,8117.0
2010,NUTS,2010,CZ01,2,7958.0
2011,NUTS,2010,CZ01,2,8267.0
2012,NUTS,2010,CZ01,2,7782.0
2013,NUTS,2010,CZ01,2,8599.0
2014,NUTS,2010,CZ01,2,8573.0
2015,NUTS,2010,CZ01,2,8227.0
2016,NUTS,2010,CZ01,2,8183.0
2017,NUTS,2010,CZ01,2,9363.0
2018,NUTS,2010,CZ01,2,9836.0
2019,NUTS,2010,CZ01,2,10149.0
2020,NUTS,2010,CZ01,2,10086.0
2001,NUTS,2010,CZ02,2,0.0
2002,NUTS,2010,CZ02,2,0.0
2003,NUTS,2010,CZ02,2,0.0
2004,NUTS,2010,CZ02,2,0.0
2005,NUTS,2010,CZ02,2,15.0
2006,NUTS,2010,CZ02,2,43.0
2007,NUTS,2010,CZ02,2,43.0
2008,NUTS,2010,CZ02,2,66.0
2009,NUTS,2010,CZ02,2,69.0
2010,NUTS,2010,CZ02,2,86.0
2011,NUTS,2010,CZ02,2,108.0
2012,NUTS,2010,CZ02,2,127.0
2013,NUTS,2010,CZ02,2,197.0
2014,NUTS,2010,CZ02,2,258.0
2015,NUTS,2010,CZ02,2,267.0
2016,NUTS,2010,CZ02,2,274.0
2017,NUTS,2010,CZ02,2,282.0
2018,NUTS,2010,CZ02,2,302.0
2019,NUTS,2010,CZ02,2,318.0
2020,NUTS,2010,CZ02,2,314.0
2001,NUTS,2010,CZ03,2,1252.0
2002,NUTS,2010,CZ03,2,1320.0
2003,NUTS,2010,CZ03,2,741.0
2004,NUTS,2010,CZ03,2,679.0
2005,NUTS,2010,CZ03,2,1265.0
2006,NUTS,2010,CZ03,2,1067.0
2007,NUTS,2010,CZ03,2,958.0
2008,NUTS,2010,CZ03,2,1036.0
2009,NUTS,2010,CZ03,2,1101.0
2010,NUTS,2010,CZ03,2,1801.0
2011,NUTS,2010,CZ03,2,2282.0
2012,NUTS,2010,CZ03,2,2072.0
2013,NUTS,2010,CZ03,2,2349.0
2014,NUTS,2010,CZ03,2,2474.0
2015,NUTS,2010,CZ03,2,2406.0
2016,NUTS,2010,CZ03,2,2452.0
2017,NUTS,2010,CZ03,2,2474.0
2018,NUTS,2010,CZ03,2,2536.0
2019,NUTS,2010,CZ03,2,2581.0
2020,NUTS,2010,CZ03,2,2557.0
2001,NUTS,2010,CZ04,2,249.0
2002,NUTS,2010,CZ04,2,218.0
2003,NUTS,2010,CZ04,2,182.0
2004,NUTS,2010,CZ04,2,397.0
2005,NUTS,2010,CZ04,2,169.0
2006,NUTS,2010,CZ04,2,270.0
2007,NUTS,2010,CZ04,2,340.0
2008,NUTS,2010,CZ04,2,355.0
2009,NUTS,2010,CZ04,2,337.0
2010,NUTS,2010,CZ04,2,342.0
2011,NUTS,2010,CZ04,2,309.0
2012,NUTS,2010,CZ04,2,297.0
2013,NUTS,2010,CZ04,2,457.0
2014,NUTS,2010,CZ04,2,468.0
2015,NUTS,2010,CZ04,2,467.0
2016,NUTS,2010,CZ04,2,464.0
2017,NUTS,2010,CZ04,2,477.0
2018,NUTS,2010,CZ04,2,520.0
2019,NUTS,2010,CZ04,2,450.0
2020,NUTS,2010,CZ04,2,536.0
2001,NUTS,2010,CZ05,2,1053.0
2002,NUTS,2010,CZ05,2,1319.0
2003,NUTS,2010,CZ05,2,1388.0
2004,NUTS,2010,CZ05,2,1440.0
2005,NUTS,2010,CZ05,2,1682.0
2006,NUTS,2010,CZ05,2,1810.0
2007,NUTS,2010,CZ05,2,2022.0
2008,NUTS,2010,CZ05,2,1906.0
2009,NUTS,2010,CZ05,2,1768.0
2010,NUTS,2010,CZ05,2,1754.0
2011,NUTS,2010,CZ05,2,1993.0
2012,NUTS,2010,CZ05,2,1792.0
2013,NUTS,2010,CZ05,2,1891.0
2014,NUTS,2010,CZ05,2,1928.0
2015,NUTS,2010,CZ05,2,2011.0
2016,NUTS,2010,CZ05,2,2095.0
2017,NUTS,2010,CZ05,2,2200.0
2018,NUTS,2010,CZ05,2,2208.0
2019,NUTS,2010,CZ05,2,2622.0
2020,NUTS,2010,CZ05,2,2551.0
2001,NUTS,2010,CZ06,2,2798.0
2002,NUTS,2010,CZ06,2,3054.0
2003,NUTS,2010,CZ06,2,3209.0
2004,NUTS,2010,CZ06,2,3280.0
2005,NUTS,2010,CZ06,2,4499.0
2006,NUTS,2010,CZ06,2,4362.0
2007,NUTS,2010,CZ06,2,4611.0
2008,NUTS,2010,CZ06,2,4778.0
2009,NUTS,2010,CZ06,2,5028.0
2010,NUTS,2010,CZ06,2,4639.0
2011,NUTS,2010,CZ06,2,4402.0
2012,NUTS,2010,CZ06,2,4999.0
2013,NUTS,2010,CZ06,2,5034.0
2014,NUTS,2010,CZ06,2,4987.0
2015,NUTS,2010,CZ06,2,5736.0
2016,NUTS,2010,CZ06,2,4983.0
2017,NUTS,2010,CZ06,2,5619.0
2018,NUTS,2010,CZ06,2,5519.0
2019,NUTS,2010,CZ06,2,5508.0
2020,NUTS,2010,CZ06,2,5949.0
2001,NUTS,2010,CZ07,2,787.0
2002,NUTS,2010,CZ07,2,675.0
2003,NUTS,2010,CZ07,2,856.0
2004,NUTS,2010,CZ07,2,1054.0
2005,NUTS,2010,CZ07,2,1329.0
2006,NUTS,2010,CZ07,2,1290.0
2007,NUTS,2010,CZ07,2,1164.0
2008,NUTS,2010,CZ07,2,1160.0
2009,NUTS,2010,CZ07,2,1335.0
2010,NUTS,2010,CZ07,2,1467.0
2011,NUTS,2010,CZ07,2,1303.0
2012,NUTS,2010,CZ07,2,1791.0
2013,NUTS,2010,CZ07,2,2172.0
2014,NUTS,2010,CZ07,2,2230.0
2015,NUTS,2010,CZ07,2,2350.0
2016,NUTS,2010,CZ07,2,2398.0
2017,NUTS,2010,CZ07,2,2111.0
2018,NUTS,2010,CZ07,2,2181.0
2019,NUTS,2010,CZ07,2,2595.0
2020,NUTS,2010,CZ07,2,2626.0
2001,NUTS,2010,CZ08,2,1383.0
2002,NUTS,2010,CZ08,2,1353.0
2003,NUTS,2010,CZ08,2,1403.0
2004,NUTS,2010,CZ08,2,1446.0
2005,NUTS,2010,CZ08,2,1577.0
2006,NUTS,2010,CZ08,2,1763.0
2007,NUTS,2010,CZ08,2,2195.0
2008,NUTS,2010,CZ08,2,2206.0
2009,NUTS,2010,CZ08,2,2090.0
2010,NUTS,2010,CZ08,2,1930.0
2011,NUTS,2010,CZ08,2,2068.0
2012,NUTS,2010,CZ08,2,2274.0
2013,NUTS,2010,CZ08,2,2258.0
2014,NUTS,2010,CZ08,2,2361.0
2015,NUTS,2010,CZ08,2,2499.0
2016,NUTS,2010,CZ08,2,2593.0
2017,NUTS,2010,CZ08,2,2484.0
2018,NUTS,2010,CZ08,2,2585.0
2019,NUTS,2010,CZ08,2,2543.0
2020,NUTS,2010,CZ08,2,2706.0
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
2003,NUTS,2010,DE,0,174231.0
2004,NUTS,2010,DE,0,171832.0
2005,NUTS,2010,DE,0,174623.0
2006,NUTS,2010,DE,0,184372.0
