year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_avi
1995,NUTS,2010,FR6,1,1.582
1996,NUTS,2010,FR6,1,2.197
1997,NUTS,2010,FR6,1,2.435
1998,NUTS,2010,FR6,1,2.96
1999,NUTS,2010,FR6,1,3.999
2000,NUTS,2010,FR6,1,3.574
2001,NUTS,2010,FR6,1,5.156
2002,NUTS,2010,FR6,1,4.819
2003,NUTS,2010,FR6,1,7.351
2004,NUTS,2010,FR6,1,10.304
2005,NUTS,2010,FR6,1,12.598
2006,NUTS,2010,FR6,1,10.609
2007,NUTS,2010,FR6,1,11.897
2008,NUTS,2010,FR6,1,10.741
2009,NUTS,2010,FR6,1,9.501
2010,NUTS,2010,FR6,1,10.817
2011,NUTS,2010,FR6,1,12.927
2012,NUTS,2010,FR6,1,9.283
1990,NUTS,2010,FR61,2,2.683
1991,NUTS,2010,FR61,2,0.445
1992,NUTS,2010,FR61,2,1.533
1993,NUTS,2010,FR61,2,2.115
1995,NUTS,2010,FR61,2,0.35
1997,NUTS,2010,FR61,2,0.045
1998,NUTS,2010,FR61,2,0.606
1999,NUTS,2010,FR61,2,1.032
2000,NUTS,2010,FR61,2,0.852
2001,NUTS,2010,FR61,2,1.013
2002,NUTS,2010,FR61,2,0.501
2004,NUTS,2010,FR61,2,0.383
2005,NUTS,2010,FR61,2,0.583
2006,NUTS,2010,FR61,2,1.497
2007,NUTS,2010,FR61,2,2.441
2008,NUTS,2010,FR61,2,1.029
2009,NUTS,2010,FR61,2,2.314
2010,NUTS,2010,FR61,2,2.914
2011,NUTS,2010,FR61,2,2.56
2012,NUTS,2010,FR61,2,3.22
1990,NUTS,2010,FR612,3,6.18
1991,NUTS,2010,FR612,3,1.021
1992,NUTS,2010,FR612,3,3.511
1993,NUTS,2010,FR612,3,4.827
1995,NUTS,2010,FR612,3,0.796
1997,NUTS,2010,FR612,3,0.102
1998,NUTS,2010,FR612,3,1.371
1999,NUTS,2010,FR612,3,1.555
2000,NUTS,2010,FR612,3,1.539
2001,NUTS,2010,FR612,3,2.282
2002,NUTS,2010,FR612,3,0.752
2004,NUTS,2010,FR612,3,0.86
2005,NUTS,2010,FR612,3,0.581
2006,NUTS,2010,FR612,3,1.916
2007,NUTS,2010,FR612,3,3.427
2008,NUTS,2010,FR612,3,2.301
2009,NUTS,2010,FR612,3,4.475
2010,NUTS,2010,FR612,3,3.278
2011,NUTS,2010,FR612,3,3.471
2012,NUTS,2010,FR612,3,3.255
2002,NUTS,2010,FR613,3,1.464
2012,NUTS,2010,FR613,3,1.273
2007,NUTS,2010,FR614,3,2.653
2012,NUTS,2010,FR614,3,0.994
1999,NUTS,2010,FR615,3,1.668
2000,NUTS,2010,FR615,3,0.827
2005,NUTS,2010,FR615,3,1.584
2006,NUTS,2010,FR615,3,3.14
2007,NUTS,2010,FR615,3,3.11
2009,NUTS,2010,FR615,3,1.538
2010,NUTS,2010,FR615,3,7.146
2011,NUTS,2010,FR615,3,4.95
2012,NUTS,2010,FR615,3,7.445
1990,NUTS,2010,FR62,2,2.949
1991,NUTS,2010,FR62,2,1.505
1992,NUTS,2010,FR62,2,3.25
1993,NUTS,2010,FR62,2,2.1
1994,NUTS,2010,FR62,2,4.026
1995,NUTS,2010,FR62,2,3.447
1996,NUTS,2010,FR62,2,5.333
1997,NUTS,2010,FR62,2,5.852
1998,NUTS,2010,FR62,2,6.477
1999,NUTS,2010,FR62,2,8.105
2000,NUTS,2010,FR62,2,7.66
2001,NUTS,2010,FR62,2,11.275
2002,NUTS,2010,FR62,2,11.022
2003,NUTS,2010,FR62,2,17.644
2004,NUTS,2010,FR62,2,24.254
2005,NUTS,2010,FR62,2,29.467
2006,NUTS,2010,FR62,2,23.639
2007,NUTS,2010,FR62,2,25.617
2008,NUTS,2010,FR62,2,24.417
2009,NUTS,2010,FR62,2,20.016
2010,NUTS,2010,FR62,2,22.469
2011,NUTS,2010,FR62,2,27.846
2012,NUTS,2010,FR62,2,18.349
2006,NUTS,2010,FR621,3,2.256
2009,NUTS,2010,FR621,3,2.184
2010,NUTS,2010,FR621,3,6.775
1993,NUTS,2010,FR622,3,1.868
2003,NUTS,2010,FR622,3,3.084
2007,NUTS,2010,FR622,3,3.644
2008,NUTS,2010,FR622,3,1.812
2010,NUTS,2010,FR622,3,1.192
2011,NUTS,2010,FR622,3,3.626
2012,NUTS,2010,FR622,3,0.905
1990,NUTS,2010,FR623,3,6.669
1991,NUTS,2010,FR623,3,3.92
1992,NUTS,2010,FR623,3,8.376
1993,NUTS,2010,FR623,3,4.327
1994,NUTS,2010,FR623,3,10.213
1995,NUTS,2010,FR623,3,8.677
1996,NUTS,2010,FR623,3,12.976
1997,NUTS,2010,FR623,3,14.506
1998,NUTS,2010,FR623,3,15.697
1999,NUTS,2010,FR623,3,18.837
2000,NUTS,2010,FR623,3,17.647
2001,NUTS,2010,FR623,3,26.263
2002,NUTS,2010,FR623,3,22.786
2003,NUTS,2010,FR623,3,39.393
2004,NUTS,2010,FR623,3,53.265
2005,NUTS,2010,FR623,3,66.65
2006,NUTS,2010,FR623,3,51.68
2007,NUTS,2010,FR623,3,55.374
2008,NUTS,2010,FR623,3,53.502
2009,NUTS,2010,FR623,3,40.696
2010,NUTS,2010,FR623,3,47.546
2011,NUTS,2010,FR623,3,56.522
2012,NUTS,2010,FR623,3,35.409
2002,NUTS,2010,FR624,3,2.84
2003,NUTS,2010,FR624,3,8.466
2004,NUTS,2010,FR624,3,7.955
2005,NUTS,2010,FR624,3,9.278
2006,NUTS,2010,FR624,3,11.027
2007,NUTS,2010,FR624,3,4.52
2008,NUTS,2010,FR624,3,4.48
2009,NUTS,2010,FR624,3,14.318
2010,NUTS,2010,FR624,3,11.958
2011,NUTS,2010,FR624,3,18.529
2012,NUTS,2010,FR624,3,1.794
1990,NUTS,2010,FR625,3,6.411
1993,NUTS,2010,FR625,3,3.18
2002,NUTS,2010,FR625,3,18.284
2007,NUTS,2010,FR625,3,4.849
2011,NUTS,2010,FR625,3,9.556
2012,NUTS,2010,FR625,3,24.836
1999,NUTS,2010,FR626,3,4.492
2000,NUTS,2010,FR626,3,4.478
2004,NUTS,2010,FR626,3,0.752
2006,NUTS,2010,FR626,3,0.746
2008,NUTS,2010,FR626,3,4.365
2009,NUTS,2010,FR626,3,8.708
2010,NUTS,2010,FR626,3,1.438
2012,NUTS,2010,FR626,3,10.924
1998,NUTS,2010,FR627,3,0.73
2003,NUTS,2010,FR627,3,1.773
2004,NUTS,2010,FR627,3,0.474
2005,NUTS,2010,FR627,3,1.381
2006,NUTS,2010,FR627,3,2.272
2007,NUTS,2010,FR627,3,2.871
2008,NUTS,2010,FR627,3,2.233
2010,NUTS,2010,FR627,3,1.785
2011,NUTS,2010,FR627,3,3.098
2012,NUTS,2010,FR627,3,1.319
1996,NUTS,2010,FR628,3,1.613
2001,NUTS,2010,FR628,3,4.736
2002,NUTS,2010,FR628,3,2.334
2004,NUTS,2010,FR628,3,13.617
2005,NUTS,2010,FR628,3,4.47
2006,NUTS,2010,FR628,3,4.408
2007,NUTS,2010,FR628,3,7.206
2008,NUTS,2010,FR628,3,4.239
2009,NUTS,2010,FR628,3,9.194
2010,NUTS,2010,FR628,3,4.137
2011,NUTS,2010,FR628,3,9.323
2012,NUTS,2010,FR628,3,1.944
1994,NUTS,2010,FR63,2,0.459
1999,NUTS,2010,FR63,2,1.406
2012,NUTS,2010,FR63,2,0.338
1994,NUTS,2010,FR631,3,1.399
1999,NUTS,2010,FR633,3,2.824
2012,NUTS,2010,FR633,3,0.665
1990,NUTS,2010,FR7,1,0.424
1992,NUTS,2010,FR7,1,0.119
1994,NUTS,2010,FR7,1,0.294
1997,NUTS,2010,FR7,1,0.29
1998,NUTS,2010,FR7,1,0.578
2001,NUTS,2010,FR7,1,0.85
2002,NUTS,2010,FR7,1,0.913
2003,NUTS,2010,FR7,1,0.711
2004,NUTS,2010,FR7,1,0.761
2005,NUTS,2010,FR7,1,0.799
2006,NUTS,2010,FR7,1,0.68
2007,NUTS,2010,FR7,1,0.81
2008,NUTS,2010,FR7,1,0.626
2009,NUTS,2010,FR7,1,1.397
2010,NUTS,2010,FR7,1,0.992
2011,NUTS,2010,FR7,1,0.786
2012,NUTS,2010,FR7,1,0.62
1990,NUTS,2010,FR71,2,0.529
1992,NUTS,2010,FR71,2,0.147
1994,NUTS,2010,FR71,2,0.364
1997,NUTS,2010,FR71,2,0.179
1998,NUTS,2010,FR71,2,0.357
2001,NUTS,2010,FR71,2,1.045
2002,NUTS,2010,FR71,2,0.733
2003,NUTS,2010,FR71,2,0.872
2004,NUTS,2010,FR71,2,0.931
2005,NUTS,2010,FR71,2,0.978
2006,NUTS,2010,FR71,2,0.83
2007,NUTS,2010,FR71,2,0.989
2008,NUTS,2010,FR71,2,0.708
2009,NUTS,2010,FR71,2,1.701
2010,NUTS,2010,FR71,2,1.072
2011,NUTS,2010,FR71,2,0.637
2012,NUTS,2010,FR71,2,0.752
2005,NUTS,2010,FR711,3,1.789
2012,NUTS,2010,FR711,3,0.817
1990,NUTS,2010,FR712,3,3.602
1992,NUTS,2010,FR712,3,0.716
2007,NUTS,2010,FR712,3,3.231
2011,NUTS,2010,FR712,3,0.536
1992,NUTS,2010,FR713,3,0.477
2004,NUTS,2010,FR713,3,2.178
2006,NUTS,2010,FR713,3,2.134
2008,NUTS,2010,FR713,3,2.092
2009,NUTS,2010,FR713,3,4.141
2010,NUTS,2010,FR713,3,3.095
2011,NUTS,2010,FR713,3,3.074
2012,NUTS,2010,FR713,3,2.035
1990,NUTS,2010,FR714,3,0.492
1994,NUTS,2010,FR714,3,1.901
1998,NUTS,2010,FR714,3,0.921
2001,NUTS,2010,FR714,3,4.492
2002,NUTS,2010,FR714,3,3.336
2003,NUTS,2010,FR714,3,3.172
2004,NUTS,2010,FR714,3,2.182
2005,NUTS,2010,FR714,3,3.308
2006,NUTS,2010,FR714,3,1.71
2007,NUTS,2010,FR714,3,2.121
2008,NUTS,2010,FR714,3,2.246
2009,NUTS,2010,FR714,3,3.759
2010,NUTS,2010,FR714,3,2.28
2011,NUTS,2010,FR714,3,1.234
2012,NUTS,2010,FR714,3,2.555
1990,NUTS,2010,FR715,3,1.34
1992,NUTS,2010,FR715,3,0.537
2004,NUTS,2010,FR715,3,1.356
2007,NUTS,2010,FR715,3,1.35
2010,NUTS,2010,FR715,3,0.668
2001,NUTS,2010,FR716,3,0.624
2002,NUTS,2010,FR716,3,0.31
2003,NUTS,2010,FR716,3,0.307
2004,NUTS,2010,FR716,3,0.609
2005,NUTS,2010,FR716,3,0.604
2006,NUTS,2010,FR716,3,0.599
2007,NUTS,2010,FR716,3,0.596
2008,NUTS,2010,FR716,3,0.396
2009,NUTS,2010,FR716,3,1.171
2010,NUTS,2010,FR716,3,0.783
2006,NUTS,2010,FR717,3,1.24
2007,NUTS,2010,FR717,3,1.233
2009,NUTS,2010,FR717,3,2.433
2010,NUTS,2010,FR717,3,0.602
2011,NUTS,2010,FR717,3,1.599
1990,NUTS,2010,FR718,3,0.581
1997,NUTS,2010,FR718,3,1.613
1998,NUTS,2010,FR718,3,1.598
2003,NUTS,2010,FR718,3,1.499
2006,NUTS,2010,FR718,3,0.718
2009,NUTS,2010,FR718,3,1.378
2010,NUTS,2010,FR718,3,0.447
2011,NUTS,2010,FR718,3,0.228
2012,NUTS,2010,FR718,3,0.185
1997,NUTS,2010,FR72,2,0.763
1998,NUTS,2010,FR72,2,1.527
2002,NUTS,2010,FR72,2,1.705
2008,NUTS,2010,FR72,2,0.246
2010,NUTS,2010,FR72,2,0.616
2011,NUTS,2010,FR72,2,1.481
2008,NUTS,2010,FR721,3,0.963
2002,NUTS,2010,FR723,3,4.689
2010,NUTS,2010,FR723,3,2.232
1997,NUTS,2010,FR724,3,1.662
1998,NUTS,2010,FR724,3,3.318
2002,NUTS,2010,FR724,3,2.042
2010,NUTS,2010,FR724,3,0.522
2011,NUTS,2010,FR724,3,3.147
1990,NUTS,2010,FR8,1,3.876
1991,NUTS,2010,FR8,1,2.694
1992,NUTS,2010,FR8,1,1.857
1993,NUTS,2010,FR8,1,0.589
1994,NUTS,2010,FR8,1,3.683
1995,NUTS,2010,FR8,1,1.31
1996,NUTS,2010,FR8,1,0.94
1997,NUTS,2010,FR8,1,1.473
1998,NUTS,2010,FR8,1,0.57
1999,NUTS,2010,FR8,1,0.992
2000,NUTS,2010,FR8,1,0.866
2001,NUTS,2010,FR8,1,1.758
2002,NUTS,2010,FR8,1,1.755
2003,NUTS,2010,FR8,1,1.992
2004,NUTS,2010,FR8,1,2.412
2005,NUTS,2010,FR8,1,1.747
2006,NUTS,2010,FR8,1,2.116
2007,NUTS,2010,FR8,1,3.291
2008,NUTS,2010,FR8,1,2.5
2009,NUTS,2010,FR8,1,3.437
2010,NUTS,2010,FR8,1,4.993
2011,NUTS,2010,FR8,1,5.677
2012,NUTS,2010,FR8,1,5.897
1999,NUTS,2010,FR81,2,0.436
2001,NUTS,2010,FR81,2,0.319
2002,NUTS,2010,FR81,2,0.084
2003,NUTS,2010,FR81,2,0.342
2005,NUTS,2010,FR81,2,0.2
2006,NUTS,2010,FR81,2,0.395
2007,NUTS,2010,FR81,2,0.195
2011,NUTS,2010,FR81,2,0.375
2003,NUTS,2010,FR812,3,0.762
2005,NUTS,2010,FR812,3,0.742
2006,NUTS,2010,FR812,3,1.464
2011,NUTS,2010,FR812,3,0.459
1999,NUTS,2010,FR813,3,1.118
2007,NUTS,2010,FR813,3,0.494
2011,NUTS,2010,FR813,3,0.631
2001,NUTS,2010,FR814,3,10.088
2002,NUTS,2010,FR815,3,0.49
2003,NUTS,2010,FR815,3,0.797
1990,NUTS,2010,FR82,2,6.03
1991,NUTS,2010,FR82,2,4.192
1992,NUTS,2010,FR82,2,2.889
1993,NUTS,2010,FR82,2,0.918
1994,NUTS,2010,FR82,2,5.742
1995,NUTS,2010,FR82,2,2.043
1996,NUTS,2010,FR82,2,1.469
1997,NUTS,2010,FR82,2,2.303
1998,NUTS,2010,FR82,2,0.893
1999,NUTS,2010,FR82,2,1.333
2000,NUTS,2010,FR82,2,1.359
2001,NUTS,2010,FR82,2,2.6
2002,NUTS,2010,FR82,2,2.722
2003,NUTS,2010,FR82,2,2.753
2004,NUTS,2010,FR82,2,3.814
2005,NUTS,2010,FR82,2,2.663
2006,NUTS,2010,FR82,2,3.15
2007,NUTS,2010,FR82,2,5.123
2008,NUTS,2010,FR82,2,3.977
2009,NUTS,2010,FR82,2,5.488
2010,NUTS,2010,FR82,2,7.995
2011,NUTS,2010,FR82,2,8.92
2012,NUTS,2010,FR82,2,9.399
2010,NUTS,2010,FR821,3,2.061
2007,NUTS,2010,FR822,3,11.322
1990,NUTS,2010,FR823,3,10.541
1991,NUTS,2010,FR823,3,2.038
1992,NUTS,2010,FR823,3,3.538
1994,NUTS,2010,FR823,3,4.506
1995,NUTS,2010,FR823,3,2.503
1996,NUTS,2010,FR823,3,2.0
1997,NUTS,2010,FR823,3,3.991
1998,NUTS,2010,FR823,3,1.789
1999,NUTS,2010,FR823,3,3.958
2000,NUTS,2010,FR823,3,2.947
2001,NUTS,2010,FR823,3,3.653
2002,NUTS,2010,FR823,3,3.642
2003,NUTS,2010,FR823,3,3.035
2004,NUTS,2010,FR823,3,7.596
2005,NUTS,2010,FR823,3,1.41
2006,NUTS,2010,FR823,3,11.182
2007,NUTS,2010,FR823,3,7.852
2008,NUTS,2010,FR823,3,6.381
2009,NUTS,2010,FR823,3,5.023
2010,NUTS,2010,FR823,3,8.621
2011,NUTS,2010,FR823,3,6.012
2012,NUTS,2010,FR823,3,11.09
1990,NUTS,2010,FR824,3,6.445
1991,NUTS,2010,FR824,3,9.049
1992,NUTS,2010,FR824,3,5.064
1993,NUTS,2010,FR824,3,1.678
1994,NUTS,2010,FR824,3,9.848
1995,NUTS,2010,FR824,3,2.774
1996,NUTS,2010,FR824,3,1.935
1997,NUTS,2010,FR824,3,3.443
1998,NUTS,2010,FR824,3,0.548
1999,NUTS,2010,FR824,3,0.545
2000,NUTS,2010,FR824,3,1.716
2001,NUTS,2010,FR824,3,3.047
2002,NUTS,2010,FR824,3,3.731
2003,NUTS,2010,FR824,3,4.336
2004,NUTS,2010,FR824,3,5.247
2005,NUTS,2010,FR824,3,5.724
2006,NUTS,2010,FR824,3,1.12
2007,NUTS,2010,FR824,3,6.764
2008,NUTS,2010,FR824,3,6.017
2009,NUTS,2010,FR824,3,10.039
2010,NUTS,2010,FR824,3,14.746
2011,NUTS,2010,FR824,3,17.638
2012,NUTS,2010,FR824,3,17.004
1990,NUTS,2010,FR825,3,5.002
1994,NUTS,2010,FR825,3,1.95
1995,NUTS,2010,FR825,3,1.736
1996,NUTS,2010,FR825,3,1.147
1998,NUTS,2010,FR825,3,1.346
1999,NUTS,2010,FR825,3,1.114
2001,NUTS,2010,FR825,3,1.629
2002,NUTS,2010,FR825,3,1.96
2003,NUTS,2010,FR825,3,1.585
2005,NUTS,2010,FR825,3,0.206
2006,NUTS,2010,FR825,3,1.015
2007,NUTS,2010,FR825,3,1.335
2008,NUTS,2010,FR825,3,0.33
2009,NUTS,2010,FR825,3,0.993
2010,NUTS,2010,FR825,3,0.198
2011,NUTS,2010,FR825,3,1.481
2012,NUTS,2010,FR825,3,0.137
1993,NUTS,2010,FR826,3,2.088
1994,NUTS,2010,FR826,3,2.757
2001,NUTS,2010,FR826,3,1.967
2007,NUTS,2010,FR826,3,0.613
2008,NUTS,2010,FR826,3,0.612
2009,NUTS,2010,FR826,3,1.241
2010,NUTS,2010,FR826,3,0.46
2011,NUTS,2010,FR826,3,1.829
2012,NUTS,2010,FR826,3,0.915
2003,NUTS,2010,FR83,2,3.584
2012,NUTS,2010,FR83,2,1.581
2003,NUTS,2010,FR831,3,7.807
2012,NUTS,2010,FR831,3,3.438
1990,NUTS,2010,FR9,1,0.688
1991,NUTS,2010,FR9,1,0.095
1990,NUTS,2010,FR94,2,1.673
1991,NUTS,2010,FR94,2,0.23
1990,NUTS,2010,FR940,3,1.673
1991,NUTS,2010,FR940,3,0.23
2006,NUTS,2010,HR,0,0.232
2006,NUTS,2010,HR0,1,0.232
2006,NUTS,2010,HR04,2,0.343
2006,NUTS,2010,HR041,3,1.287
1993,NUTS,2010,HU,0,0.096
1998,NUTS,2010,HU,0,0.097
2003,NUTS,2010,HU,0,0.099
2004,NUTS,2010,HU,0,0.099
2008,NUTS,2010,HU,0,0.1
2010,NUTS,2010,HU,0,0.1
2011,NUTS,2010,HU,0,0.025
2003,NUTS,2010,HU1,1,0.354
2008,NUTS,2010,HU1,1,0.345
2011,NUTS,2010,HU1,1,0.084
2003,NUTS,2010,HU10,2,0.354
2008,NUTS,2010,HU10,2,0.345
2011,NUTS,2010,HU10,2,0.084
2003,NUTS,2010,HU101,3,0.582
2008,NUTS,2010,HU101,3,0.394
2011,NUTS,2010,HU101,3,0.144
2008,NUTS,2010,HU102,3,0.276
2004,NUTS,2010,HU2,1,0.323
2010,NUTS,2010,HU2,1,0.329
2004,NUTS,2010,HU21,2,0.898
2004,NUTS,2010,HU213,3,2.714
2010,NUTS,2010,HU22,2,1.004
2010,NUTS,2010,HU223,3,3.465
1996,NUTS,2010,IE,0,0.138
1997,NUTS,2010,IE,0,0.137
1998,NUTS,2010,IE,0,0.271
2000,NUTS,2010,IE,0,0.265
2004,NUTS,2010,IE,0,0.248
2006,NUTS,2010,IE,0,0.238
1998,NUTS,2010,IE0,1,0.271
2000,NUTS,2010,IE0,1,0.265
2004,NUTS,2010,IE0,1,0.248
1998,NUTS,2010,IE02,2,0.368
2000,NUTS,2010,IE02,2,0.36
2004,NUTS,2010,IE02,2,0.339
2000,NUTS,2010,IE021,3,0.457
2004,NUTS,2010,IE021,3,0.876
2000,NUTS,2010,IE022,3,1.294
1998,NUTS,2010,IE025,3,1.809
1995,NUTS,2010,IS,0,6.255
1990,NUTS,2010,IT,0,0.088
1991,NUTS,2010,IT,0,0.141
1992,NUTS,2010,IT,0,0.053
1993,NUTS,2010,IT,0,0.106
1994,NUTS,2010,IT,0,0.123
1995,NUTS,2010,IT,0,0.053
1996,NUTS,2010,IT,0,0.053
1997,NUTS,2010,IT,0,0.252
1998,NUTS,2010,IT,0,0.141
1999,NUTS,2010,IT,0,0.123
2000,NUTS,2010,IT,0,0.088
2001,NUTS,2010,IT,0,0.17
2002,NUTS,2010,IT,0,0.228
2003,NUTS,2010,IT,0,0.219
2004,NUTS,2010,IT,0,0.122
2005,NUTS,2010,IT,0,0.23
2006,NUTS,2010,IT,0,0.244
2007,NUTS,2010,IT,0,0.165
2008,NUTS,2010,IT,0,0.409
2009,NUTS,2010,IT,0,0.504
2010,NUTS,2010,IT,0,0.287
2011,NUTS,2010,IT,0,0.497
2012,NUTS,2010,IT,0,0.32
1990,NUTS,2010,ITC,1,0.067
1991,NUTS,2010,ITC,1,0.167
1992,NUTS,2010,ITC,1,0.067
2000,NUTS,2010,ITC,1,0.268
2001,NUTS,2010,ITC,1,0.38
2002,NUTS,2010,ITC,1,0.502
2003,NUTS,2010,ITC,1,0.434
2004,NUTS,2010,ITC,1,0.464
2005,NUTS,2010,ITC,1,0.59
2006,NUTS,2010,ITC,1,0.435
2007,NUTS,2010,ITC,1,0.287
2008,NUTS,2010,ITC,1,1.0
2009,NUTS,2010,ITC,1,0.897
2010,NUTS,2010,ITC,1,0.702
2011,NUTS,2010,ITC,1,1.314
2012,NUTS,2010,ITC,1,0.889
1991,NUTS,2010,ITC1,2,0.232
2000,NUTS,2010,ITC1,2,0.237
2001,NUTS,2010,ITC1,2,0.159
2002,NUTS,2010,ITC1,2,0.783
2003,NUTS,2010,ITC1,2,0.711
2004,NUTS,2010,ITC1,2,0.705
2005,NUTS,2010,ITC1,2,0.545
2006,NUTS,2010,ITC1,2,0.526
2007,NUTS,2010,ITC1,2,0.39
2008,NUTS,2010,ITC1,2,1.865
2009,NUTS,2010,ITC1,2,0.785
2010,NUTS,2010,ITC1,2,0.573
2011,NUTS,2010,ITC1,2,1.528
1991,NUTS,2010,ITC11,3,0.446
2002,NUTS,2010,ITC11,3,1.261
2003,NUTS,2010,ITC11,3,1.25
2004,NUTS,2010,ITC11,3,0.764
2005,NUTS,2010,ITC11,3,0.911
2006,NUTS,2010,ITC11,3,0.91
2007,NUTS,2010,ITC11,3,0.681
2008,NUTS,2010,ITC11,3,1.942
2009,NUTS,2010,ITC11,3,0.669
2010,NUTS,2010,ITC11,3,0.891
2011,NUTS,2010,ITC11,3,2.524
2006,NUTS,2010,ITC14,3,1.56
2005,NUTS,2010,ITC15,3,0.94
2008,NUTS,2010,ITC15,3,8.598
2009,NUTS,2010,ITC15,3,2.071
2010,NUTS,2010,ITC15,3,1.375
2011,NUTS,2010,ITC15,3,2.737
2002,NUTS,2010,ITC16,3,0.665
2003,NUTS,2010,ITC16,3,0.519
2004,NUTS,2010,ITC16,3,0.585
2008,NUTS,2010,ITC16,3,0.571
2004,NUTS,2010,ITC17,3,4.74
2007,NUTS,2010,ITC17,3,0.799
2008,NUTS,2010,ITC17,3,1.53
2009,NUTS,2010,ITC17,3,3.084
2001,NUTS,2010,ITC18,3,1.595
2002,NUTS,2010,ITC18,3,0.479
2009,NUTS,2010,ITC18,3,1.166
1991,NUTS,2010,ITC3,2,0.196
1992,NUTS,2010,ITC3,2,0.597
2005,NUTS,2010,ITC3,2,0.317
2011,NUTS,2010,ITC3,2,1.271
2012,NUTS,2010,ITC3,2,0.638
1992,NUTS,2010,ITC32,3,3.518
2005,NUTS,2010,ITC33,3,0.572
1991,NUTS,2010,ITC34,3,1.449
2011,NUTS,2010,ITC34,3,9.106
2012,NUTS,2010,ITC34,3,4.572
1990,NUTS,2010,ITC4,2,0.113
1991,NUTS,2010,ITC4,2,0.132
2000,NUTS,2010,ITC4,2,0.334
2001,NUTS,2010,ITC4,2,0.555
2002,NUTS,2010,ITC4,2,0.465
2003,NUTS,2010,ITC4,2,0.386
2004,NUTS,2010,ITC4,2,0.437
2005,NUTS,2010,ITC4,2,0.665
2006,NUTS,2010,ITC4,2,0.473
2007,NUTS,2010,ITC4,2,0.293
2008,NUTS,2010,ITC4,2,0.784
2009,NUTS,2010,ITC4,2,1.108
2010,NUTS,2010,ITC4,2,0.885
2011,NUTS,2010,ITC4,2,1.242
2012,NUTS,2010,ITC4,2,1.34
1991,NUTS,2010,ITC41,3,0.629
2001,NUTS,2010,ITC41,3,4.939
2002,NUTS,2010,ITC41,3,4.92
2003,NUTS,2010,ITC41,3,1.223
2004,NUTS,2010,ITC41,3,4.846
2005,NUTS,2010,ITC41,3,4.397
2006,NUTS,2010,ITC41,3,1.692
2007,NUTS,2010,ITC41,3,2.067
2008,NUTS,2010,ITC41,3,7.815
2009,NUTS,2010,ITC41,3,8.762
2010,NUTS,2010,ITC41,3,6.366
2011,NUTS,2010,ITC41,3,10.549
2012,NUTS,2010,ITC41,3,8.607
2005,NUTS,2010,ITC42,3,3.593
2009,NUTS,2010,ITC42,3,0.745
2010,NUTS,2010,ITC42,3,0.861
2011,NUTS,2010,ITC42,3,1.54
2009,NUTS,2010,ITC43,3,3.005
2012,NUTS,2010,ITC43,3,2.975
2003,NUTS,2010,ITC46,3,0.254
2010,NUTS,2010,ITC46,3,1.864
2011,NUTS,2010,ITC46,3,0.924
2002,NUTS,2010,ITC48,3,0.405
2009,NUTS,2010,ITC48,3,0.622
2011,NUTS,2010,ITC48,3,0.374
2001,NUTS,2010,ITC4C,3,0.34
2003,NUTS,2010,ITC4C,3,0.682
2005,NUTS,2010,ITC4C,3,0.168
2006,NUTS,2010,ITC4C,3,0.671
2007,NUTS,2010,ITC4C,3,0.336
2008,NUTS,2010,ITC4C,3,0.252
2009,NUTS,2010,ITC4C,3,0.383
2010,NUTS,2010,ITC4C,3,0.167
2011,NUTS,2010,ITC4C,3,0.242
2012,NUTS,2010,ITC4C,3,1.482
2003,NUTS,2010,ITC4D,3,0.324
2006,NUTS,2010,ITC4D,3,1.254
2009,NUTS,2010,ITC4D,3,0.17
1990,NUTS,2010,ITF,1,0.072
2001,NUTS,2010,ITF,1,0.024
2002,NUTS,2010,ITF,1,0.072
2005,NUTS,2010,ITF,1,0.024
2006,NUTS,2010,ITF,1,0.143
2007,NUTS,2010,ITF,1,0.156
2008,NUTS,2010,ITF,1,0.215
2009,NUTS,2010,ITF,1,0.501
2010,NUTS,2010,ITF,1,0.072
2011,NUTS,2010,ITF,1,0.072
2012,NUTS,2010,ITF,1,0.143
2006,NUTS,2010,ITF1,2,0.779
2006,NUTS,2010,ITF11,3,3.331
2001,NUTS,2010,ITF2,2,1.027
2001,NUTS,2010,ITF22,3,1.426
1990,NUTS,2010,ITF3,2,0.178
2005,NUTS,2010,ITF3,2,0.057
2007,NUTS,2010,ITF3,2,0.261
2008,NUTS,2010,ITF3,2,0.522
2009,NUTS,2010,ITF3,2,1.043
2010,NUTS,2010,ITF3,2,0.144
2011,NUTS,2010,ITF3,2,0.173
2012,NUTS,2010,ITF3,2,0.347
2007,NUTS,2010,ITF31,3,0.193
2008,NUTS,2010,ITF31,3,0.474
2012,NUTS,2010,ITF31,3,1.105
2007,NUTS,2010,ITF32,3,1.465
2008,NUTS,2010,ITF32,3,0.697
1990,NUTS,2010,ITF33,3,0.332
2007,NUTS,2010,ITF33,3,0.137
2008,NUTS,2010,ITF33,3,0.576
2009,NUTS,2010,ITF33,3,1.695
2010,NUTS,2010,ITF33,3,0.219
2011,NUTS,2010,ITF33,3,0.327
2012,NUTS,2010,ITF33,3,0.328
2007,NUTS,2010,ITF34,3,0.579
2008,NUTS,2010,ITF34,3,0.971
2005,NUTS,2010,ITF35,3,0.305
2007,NUTS,2010,ITF35,3,0.231
