year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_pps_hab_kp05
2013,NUTS,2010,ITG1,2,37.3
2014,NUTS,2010,ITG1,2,35.9
2015,NUTS,2010,ITG1,2,39.7
2016,NUTS,2010,ITG1,2,35.9
2017,NUTS,2010,ITG1,2,36.5
2018,NUTS,2010,ITG1,2,42.8
2019,NUTS,2010,ITG1,2,45.9
1995,NUTS,2010,ITG2,2,11.9
1996,NUTS,2010,ITG2,2,14.2
1997,NUTS,2010,ITG2,2,13.6
1998,NUTS,2010,ITG2,2,8.9
1999,NUTS,2010,ITG2,2,10.5
2000,NUTS,2010,ITG2,2,10.0
2003,NUTS,2010,ITG2,2,9.8
2004,NUTS,2010,ITG2,2,6.6
2005,NUTS,2010,ITG2,2,6.5
2007,NUTS,2010,ITG2,2,14.2
2008,NUTS,2010,ITG2,2,13.3
2009,NUTS,2010,ITG2,2,12.7
2010,NUTS,2010,ITG2,2,9.1
2011,NUTS,2010,ITG2,2,8.7
2012,NUTS,2010,ITG2,2,8.2
2013,NUTS,2010,ITG2,2,7.0
2014,NUTS,2010,ITG2,2,7.7
2015,NUTS,2010,ITG2,2,15.9
2016,NUTS,2010,ITG2,2,20.4
2017,NUTS,2010,ITG2,2,17.0
2018,NUTS,2010,ITG2,2,20.2
2019,NUTS,2010,ITG2,2,23.3
2003,NUTS,2010,ITH,1,131.2
2004,NUTS,2010,ITH,1,126.3
2005,NUTS,2010,ITH,1,131.9
2007,NUTS,2010,ITH,1,179.9
2008,NUTS,2010,ITH,1,208.6
2009,NUTS,2010,ITH,1,209.0
2010,NUTS,2010,ITH,1,212.0
2011,NUTS,2010,ITH,1,217.4
2012,NUTS,2010,ITH,1,227.8
2013,NUTS,2010,ITH,1,231.8
2014,NUTS,2010,ITH,1,236.4
2015,NUTS,2010,ITH,1,254.1
2016,NUTS,2010,ITH,1,294.0
2017,NUTS,2010,ITH,1,308.3
2018,NUTS,2010,ITH,1,327.0
2019,NUTS,2010,ITH,1,329.3
2003,NUTS,2010,ITH1,2,77.4
2004,NUTS,2010,ITH1,2,72.7
2005,NUTS,2010,ITH1,2,62.6
2007,NUTS,2010,ITH1,2,120.9
2008,NUTS,2010,ITH1,2,125.3
2009,NUTS,2010,ITH1,2,115.5
2010,NUTS,2010,ITH1,2,117.8
2011,NUTS,2010,ITH1,2,127.3
2012,NUTS,2010,ITH1,2,114.1
2013,NUTS,2010,ITH1,2,129.8
2014,NUTS,2010,ITH1,2,154.3
2015,NUTS,2010,ITH1,2,161.9
2016,NUTS,2010,ITH1,2,151.8
2017,NUTS,2010,ITH1,2,146.2
2018,NUTS,2010,ITH1,2,199.2
2019,NUTS,2010,ITH1,2,182.0
2003,NUTS,2010,ITH2,2,52.1
2004,NUTS,2010,ITH2,2,52.1
2005,NUTS,2010,ITH2,2,62.0
2007,NUTS,2010,ITH2,2,96.6
2008,NUTS,2010,ITH2,2,227.5
2009,NUTS,2010,ITH2,2,315.2
2010,NUTS,2010,ITH2,2,265.6
2011,NUTS,2010,ITH2,2,240.3
2012,NUTS,2010,ITH2,2,242.8
2013,NUTS,2010,ITH2,2,240.5
2014,NUTS,2010,ITH2,2,250.7
2015,NUTS,2010,ITH2,2,241.2
2016,NUTS,2010,ITH2,2,168.1
2017,NUTS,2010,ITH2,2,182.1
2018,NUTS,2010,ITH2,2,198.9
2019,NUTS,2010,ITH2,2,201.5
1995,NUTS,2010,ITH3,2,59.1
1996,NUTS,2010,ITH3,2,58.2
1997,NUTS,2010,ITH3,2,52.4
1998,NUTS,2010,ITH3,2,55.3
1999,NUTS,2010,ITH3,2,54.8
2000,NUTS,2010,ITH3,2,66.7
2003,NUTS,2010,ITH3,2,82.9
2004,NUTS,2010,ITH3,2,77.2
2005,NUTS,2010,ITH3,2,79.8
2007,NUTS,2010,ITH3,2,141.4
2008,NUTS,2010,ITH3,2,186.3
2009,NUTS,2010,ITH3,2,178.6
2010,NUTS,2010,ITH3,2,177.0
2011,NUTS,2010,ITH3,2,182.4
2012,NUTS,2010,ITH3,2,179.6
2013,NUTS,2010,ITH3,2,188.0
2014,NUTS,2010,ITH3,2,180.8
2015,NUTS,2010,ITH3,2,188.6
2016,NUTS,2010,ITH3,2,231.3
2017,NUTS,2010,ITH3,2,253.2
2018,NUTS,2010,ITH3,2,268.5
2019,NUTS,2010,ITH3,2,262.3
1995,NUTS,2010,ITH4,2,150.4
1996,NUTS,2010,ITH4,2,150.8
1997,NUTS,2010,ITH4,2,143.9
1998,NUTS,2010,ITH4,2,157.3
1999,NUTS,2010,ITH4,2,131.7
2000,NUTS,2010,ITH4,2,138.6
2003,NUTS,2010,ITH4,2,124.0
2004,NUTS,2010,ITH4,2,135.8
2005,NUTS,2010,ITH4,2,138.9
2007,NUTS,2010,ITH4,2,174.9
2008,NUTS,2010,ITH4,2,195.9
2009,NUTS,2010,ITH4,2,208.2
2010,NUTS,2010,ITH4,2,203.1
2011,NUTS,2010,ITH4,2,208.2
2012,NUTS,2010,ITH4,2,205.5
2013,NUTS,2010,ITH4,2,198.2
2014,NUTS,2010,ITH4,2,204.0
2015,NUTS,2010,ITH4,2,206.3
2016,NUTS,2010,ITH4,2,208.2
2017,NUTS,2010,ITH4,2,213.0
2018,NUTS,2010,ITH4,2,225.5
2019,NUTS,2010,ITH4,2,223.4
2003,NUTS,2010,ITH5,2,203.6
2004,NUTS,2010,ITH5,2,194.3
2005,NUTS,2010,ITH5,2,205.4
2007,NUTS,2010,ITH5,2,241.8
2008,NUTS,2010,ITH5,2,244.9
2009,NUTS,2010,ITH5,2,241.5
2010,NUTS,2010,ITH5,2,258.2
2011,NUTS,2010,ITH5,2,266.8
2012,NUTS,2010,ITH5,2,299.3
2013,NUTS,2010,ITH5,2,300.8
2014,NUTS,2010,ITH5,2,314.8
2015,NUTS,2010,ITH5,2,352.1
2016,NUTS,2010,ITH5,2,418.7
2017,NUTS,2010,ITH5,2,429.6
2018,NUTS,2010,ITH5,2,449.9
2019,NUTS,2010,ITH5,2,464.6
2003,NUTS,2010,ITI,1,102.9
2004,NUTS,2010,ITI,1,97.1
2005,NUTS,2010,ITI,1,108.2
2007,NUTS,2010,ITI,1,126.2
2008,NUTS,2010,ITI,1,134.6
2009,NUTS,2010,ITI,1,139.1
2010,NUTS,2010,ITI,1,135.1
2011,NUTS,2010,ITI,1,128.1
2012,NUTS,2010,ITI,1,127.0
2013,NUTS,2010,ITI,1,129.7
2014,NUTS,2010,ITI,1,144.1
2015,NUTS,2010,ITI,1,145.8
2016,NUTS,2010,ITI,1,160.0
2017,NUTS,2010,ITI,1,174.2
2018,NUTS,2010,ITI,1,186.7
2019,NUTS,2010,ITI,1,205.6
1995,NUTS,2010,ITI1,2,69.9
1996,NUTS,2010,ITI1,2,70.6
1997,NUTS,2010,ITI1,2,55.2
1998,NUTS,2010,ITI1,2,55.2
1999,NUTS,2010,ITI1,2,70.4
2000,NUTS,2010,ITI1,2,75.7
2003,NUTS,2010,ITI1,2,91.5
2004,NUTS,2010,ITI1,2,89.3
2005,NUTS,2010,ITI1,2,90.7
2007,NUTS,2010,ITI1,2,108.4
2008,NUTS,2010,ITI1,2,119.1
2009,NUTS,2010,ITI1,2,132.9
2010,NUTS,2010,ITI1,2,138.5
2011,NUTS,2010,ITI1,2,143.7
2012,NUTS,2010,ITI1,2,146.7
2013,NUTS,2010,ITI1,2,153.1
2014,NUTS,2010,ITI1,2,172.9
2015,NUTS,2010,ITI1,2,172.8
2016,NUTS,2010,ITI1,2,172.7
2017,NUTS,2010,ITI1,2,213.0
2018,NUTS,2010,ITI1,2,239.2
2019,NUTS,2010,ITI1,2,251.6
1995,NUTS,2010,ITI2,2,21.4
1996,NUTS,2010,ITI2,2,21.5
1997,NUTS,2010,ITI2,2,22.6
1998,NUTS,2010,ITI2,2,22.1
1999,NUTS,2010,ITI2,2,26.3
2000,NUTS,2010,ITI2,2,35.1
2003,NUTS,2010,ITI2,2,43.5
2004,NUTS,2010,ITI2,2,34.9
2005,NUTS,2010,ITI2,2,42.9
2007,NUTS,2010,ITI2,2,42.3
2008,NUTS,2010,ITI2,2,50.0
2009,NUTS,2010,ITI2,2,49.8
2010,NUTS,2010,ITI2,2,53.9
2011,NUTS,2010,ITI2,2,53.1
2012,NUTS,2010,ITI2,2,46.6
2013,NUTS,2010,ITI2,2,47.9
2014,NUTS,2010,ITI2,2,48.1
2015,NUTS,2010,ITI2,2,51.0
2016,NUTS,2010,ITI2,2,69.5
2017,NUTS,2010,ITI2,2,83.5
2018,NUTS,2010,ITI2,2,99.0
2019,NUTS,2010,ITI2,2,100.4
2003,NUTS,2010,ITI3,2,67.1
2004,NUTS,2010,ITI3,2,63.4
2005,NUTS,2010,ITI3,2,58.4
2007,NUTS,2010,ITI3,2,84.8
2008,NUTS,2010,ITI3,2,85.2
2009,NUTS,2010,ITI3,2,74.9
2010,NUTS,2010,ITI3,2,82.9
2011,NUTS,2010,ITI3,2,85.6
2012,NUTS,2010,ITI3,2,90.2
2013,NUTS,2010,ITI3,2,91.5
2014,NUTS,2010,ITI3,2,106.2
2015,NUTS,2010,ITI3,2,103.2
2016,NUTS,2010,ITI3,2,139.0
2017,NUTS,2010,ITI3,2,153.9
2018,NUTS,2010,ITI3,2,153.5
2019,NUTS,2010,ITI3,2,145.7
1995,NUTS,2010,ITI4,2,142.2
1996,NUTS,2010,ITI4,2,154.4
1997,NUTS,2010,ITI4,2,152.6
1998,NUTS,2010,ITI4,2,150.8
1999,NUTS,2010,ITI4,2,148.8
2000,NUTS,2010,ITI4,2,155.0
2003,NUTS,2010,ITI4,2,130.5
2004,NUTS,2010,ITI4,2,122.3
2005,NUTS,2010,ITI4,2,145.0
2007,NUTS,2010,ITI4,2,163.6
2008,NUTS,2010,ITI4,2,172.9
2009,NUTS,2010,ITI4,2,176.0
2010,NUTS,2010,ITI4,2,160.8
2011,NUTS,2010,ITI4,2,141.6
2012,NUTS,2010,ITI4,2,137.1
2013,NUTS,2010,ITI4,2,137.9
2014,NUTS,2010,ITI4,2,150.5
2015,NUTS,2010,ITI4,2,154.3
2016,NUTS,2010,ITI4,2,171.1
2017,NUTS,2010,ITI4,2,168.5
2018,NUTS,2010,ITI4,2,175.2
2019,NUTS,2010,ITI4,2,207.8
1996,NUTS,2010,LT,0,1.1
1997,NUTS,2010,LT,0,2.0
1998,NUTS,2010,LT,0,0.8
1999,NUTS,2010,LT,0,1.7
2000,NUTS,2010,LT,0,9.8
2001,NUTS,2010,LT,0,16.2
2002,NUTS,2010,LT,0,10.0
2003,NUTS,2010,LT,0,14.0
2004,NUTS,2010,LT,0,17.4
2005,NUTS,2010,LT,0,17.9
2006,NUTS,2010,LT,0,28.5
2007,NUTS,2010,LT,0,33.2
2008,NUTS,2010,LT,0,28.2
2009,NUTS,2010,LT,0,26.2
2010,NUTS,2010,LT,0,30.7
2011,NUTS,2010,LT,0,34.4
2012,NUTS,2010,LT,0,36.9
2013,NUTS,2010,LT,0,38.8
2014,NUTS,2010,LT,0,53.4
2015,NUTS,2010,LT,0,49.3
2016,NUTS,2010,LT,0,52.7
2017,NUTS,2010,LT,0,62.4
2018,NUTS,2010,LT,0,78.2
2019,NUTS,2010,LT,0,90.2
2020,NUTS,2010,LT,0,115.3
1996,NUTS,2010,LT0,1,1.1
1997,NUTS,2010,LT0,1,2.0
1998,NUTS,2010,LT0,1,0.8
1999,NUTS,2010,LT0,1,1.7
2000,NUTS,2010,LT0,1,9.8
2001,NUTS,2010,LT0,1,16.2
2002,NUTS,2010,LT0,1,10.0
2003,NUTS,2010,LT0,1,14.0
2004,NUTS,2010,LT0,1,17.4
2005,NUTS,2010,LT0,1,17.9
2006,NUTS,2010,LT0,1,28.5
2007,NUTS,2010,LT0,1,33.2
2008,NUTS,2010,LT0,1,28.2
2009,NUTS,2010,LT0,1,26.2
2010,NUTS,2010,LT0,1,30.7
2011,NUTS,2010,LT0,1,34.4
2012,NUTS,2010,LT0,1,36.9
2013,NUTS,2010,LT0,1,38.8
2014,NUTS,2010,LT0,1,53.4
2015,NUTS,2010,LT0,1,49.3
2016,NUTS,2010,LT0,1,52.7
2017,NUTS,2010,LT0,1,62.4
2018,NUTS,2010,LT0,1,78.2
2019,NUTS,2010,LT0,1,90.2
2020,NUTS,2010,LT0,1,115.3
1996,NUTS,2010,LT00,2,1.1
1997,NUTS,2010,LT00,2,2.0
1998,NUTS,2010,LT00,2,0.8
1999,NUTS,2010,LT00,2,1.7
2000,NUTS,2010,LT00,2,9.8
2001,NUTS,2010,LT00,2,16.2
2002,NUTS,2010,LT00,2,10.0
2003,NUTS,2010,LT00,2,14.0
2004,NUTS,2010,LT00,2,17.4
2005,NUTS,2010,LT00,2,17.9
2006,NUTS,2010,LT00,2,28.5
2007,NUTS,2010,LT00,2,33.2
2008,NUTS,2010,LT00,2,28.2
2009,NUTS,2010,LT00,2,26.2
2010,NUTS,2010,LT00,2,30.7
2011,NUTS,2010,LT00,2,34.4
2012,NUTS,2010,LT00,2,36.9
2013,NUTS,2010,LT00,2,38.8
2014,NUTS,2010,LT00,2,53.4
2015,NUTS,2010,LT01,2,127.6
2016,NUTS,2010,LT01,2,132.6
2017,NUTS,2010,LT01,2,135.4
2018,NUTS,2010,LT01,2,183.7
2019,NUTS,2010,LT01,2,224.1
2015,NUTS,2010,LT02,2,19.4
2016,NUTS,2010,LT02,2,21.8
2017,NUTS,2010,LT02,2,33.7
2018,NUTS,2010,LT02,2,35.8
2019,NUTS,2010,LT02,2,35.5
2000,NUTS,2010,LU,0,759.6
2003,NUTS,2010,LU,0,791.5
2004,NUTS,2010,LU,0,783.4
2005,NUTS,2010,LU,0,765.4
2006,NUTS,2010,LU,0,840.4
2007,NUTS,2010,LU,0,829.2
2008,NUTS,2010,LU,0,745.5
2009,NUTS,2010,LU,0,707.5
2010,NUTS,2010,LU,0,564.7
2011,NUTS,2010,LU,0,557.2
2012,NUTS,2010,LU,0,392.4
2013,NUTS,2010,LU,0,384.0
2014,NUTS,2010,LU,0,381.1
2015,NUTS,2010,LU,0,392.1
2016,NUTS,2010,LU,0,428.0
2017,NUTS,2010,LU,0,416.0
2018,NUTS,2010,LU,0,374.4
2019,NUTS,2010,LU,0,390.0
2020,NUTS,2010,LU,0,356.5
2000,NUTS,2010,LU0,1,759.6
2003,NUTS,2010,LU0,1,791.5
2004,NUTS,2010,LU0,1,783.4
2005,NUTS,2010,LU0,1,765.4
2006,NUTS,2010,LU0,1,840.4
2007,NUTS,2010,LU0,1,829.2
2008,NUTS,2010,LU0,1,745.5
2009,NUTS,2010,LU0,1,707.5
2010,NUTS,2010,LU0,1,564.7
2011,NUTS,2010,LU0,1,557.2
2012,NUTS,2010,LU0,1,392.4
2013,NUTS,2010,LU0,1,384.0
2014,NUTS,2010,LU0,1,381.1
2015,NUTS,2010,LU0,1,392.1
2016,NUTS,2010,LU0,1,428.0
2017,NUTS,2010,LU0,1,416.0
2018,NUTS,2010,LU0,1,374.4
2019,NUTS,2010,LU0,1,390.0
2020,NUTS,2010,LU0,1,356.5
2000,NUTS,2010,LU00,2,759.6
2003,NUTS,2010,LU00,2,791.5
2004,NUTS,2010,LU00,2,783.4
2005,NUTS,2010,LU00,2,765.4
2006,NUTS,2010,LU00,2,840.4
2007,NUTS,2010,LU00,2,829.2
2008,NUTS,2010,LU00,2,745.5
2009,NUTS,2010,LU00,2,707.5
2010,NUTS,2010,LU00,2,564.7
2011,NUTS,2010,LU00,2,557.2
2012,NUTS,2010,LU00,2,392.4
2013,NUTS,2010,LU00,2,384.0
2014,NUTS,2010,LU00,2,381.1
2015,NUTS,2010,LU00,2,392.1
2016,NUTS,2010,LU00,2,428.0
2017,NUTS,2010,LU00,2,416.0
2018,NUTS,2010,LU00,2,374.4
2019,NUTS,2010,LU00,2,390.0
2020,NUTS,2010,LU00,2,356.5
1995,NUTS,2010,LV,0,6.5
1996,NUTS,2010,LV,0,6.0
1997,NUTS,2010,LV,0,5.3
1998,NUTS,2010,LV,0,5.2
1999,NUTS,2010,LV,0,4.1
2000,NUTS,2010,LV,0,12.7
2001,NUTS,2010,LV,0,11.4
2002,NUTS,2010,LV,0,14.1
2003,NUTS,2010,LV,0,11.4
2004,NUTS,2010,LV,0,17.9
2005,NUTS,2010,LV,0,24.3
2006,NUTS,2010,LV,0,41.8
2007,NUTS,2010,LV,0,25.5
2008,NUTS,2010,LV,0,20.0
2009,NUTS,2010,LV,0,19.7
2010,NUTS,2010,LV,0,26.3
2011,NUTS,2010,LV,0,24.4
2012,NUTS,2010,LV,0,20.0
2013,NUTS,2010,LV,0,23.9
2014,NUTS,2010,LV,0,34.7
2015,NUTS,2010,LV,0,22.7
2016,NUTS,2010,LV,0,16.3
2017,NUTS,2010,LV,0,22.2
2018,NUTS,2010,LV,0,26.6
2019,NUTS,2010,LV,0,29.0
2020,NUTS,2010,LV,0,36.7
1995,NUTS,2010,LV0,1,6.5
1996,NUTS,2010,LV0,1,6.0
1997,NUTS,2010,LV0,1,5.3
1998,NUTS,2010,LV0,1,5.2
1999,NUTS,2010,LV0,1,4.1
2000,NUTS,2010,LV0,1,12.7
2001,NUTS,2010,LV0,1,11.4
2002,NUTS,2010,LV0,1,14.1
2003,NUTS,2010,LV0,1,11.4
2004,NUTS,2010,LV0,1,17.9
2005,NUTS,2010,LV0,1,24.3
2006,NUTS,2010,LV0,1,41.8
2007,NUTS,2010,LV0,1,25.5
2008,NUTS,2010,LV0,1,20.0
2009,NUTS,2010,LV0,1,19.7
2010,NUTS,2010,LV0,1,26.3
2011,NUTS,2010,LV0,1,24.4
2012,NUTS,2010,LV0,1,20.0
2013,NUTS,2010,LV0,1,23.9
2014,NUTS,2010,LV0,1,34.7
2015,NUTS,2010,LV0,1,22.7
2016,NUTS,2010,LV0,1,16.3
2017,NUTS,2010,LV0,1,22.2
2018,NUTS,2010,LV0,1,26.6
2019,NUTS,2010,LV0,1,29.0
2020,NUTS,2010,LV0,1,36.7
1995,NUTS,2010,LV00,2,6.5
1996,NUTS,2010,LV00,2,6.0
1997,NUTS,2010,LV00,2,5.3
1998,NUTS,2010,LV00,2,5.2
1999,NUTS,2010,LV00,2,4.1
2000,NUTS,2010,LV00,2,12.7
2001,NUTS,2010,LV00,2,11.4
2002,NUTS,2010,LV00,2,14.1
2003,NUTS,2010,LV00,2,11.4
2004,NUTS,2010,LV00,2,17.9
2005,NUTS,2010,LV00,2,24.3
2006,NUTS,2010,LV00,2,41.8
2007,NUTS,2010,LV00,2,25.5
2008,NUTS,2010,LV00,2,20.0
2009,NUTS,2010,LV00,2,19.7
2010,NUTS,2010,LV00,2,26.3
2011,NUTS,2010,LV00,2,24.4
2012,NUTS,2010,LV00,2,20.0
2013,NUTS,2010,LV00,2,23.9
2014,NUTS,2010,LV00,2,34.7
2015,NUTS,2010,LV00,2,22.7
2016,NUTS,2010,LV00,2,16.3
2017,NUTS,2010,LV00,2,22.2
2018,NUTS,2010,LV00,2,26.6
2019,NUTS,2010,LV00,2,29.0
2020,NUTS,2010,LV00,2,36.7
2015,NUTS,2010,MK,0,6.7
2016,NUTS,2010,MK,0,9.1
2017,NUTS,2010,MK,0,8.4
2018,NUTS,2010,MK,0,10.3
2019,NUTS,2010,MK,0,9.8
2020,NUTS,2010,MK,0,8.8
2015,NUTS,2010,MK0,1,6.7
2016,NUTS,2010,MK0,1,9.1
2017,NUTS,2010,MK0,1,8.4
2018,NUTS,2010,MK0,1,10.3
2019,NUTS,2010,MK0,1,9.8
2020,NUTS,2010,MK0,1,8.8
2015,NUTS,2010,MK00,2,6.7
2016,NUTS,2010,MK00,2,9.1
2017,NUTS,2010,MK00,2,8.4
2018,NUTS,2010,MK00,2,10.3
2019,NUTS,2010,MK00,2,9.8
2020,NUTS,2010,MK00,2,8.8
2002,NUTS,2010,MT,0,10.7
2003,NUTS,2010,MT,0,13.1
2004,NUTS,2010,MT,0,57.8
2005,NUTS,2010,MT,0,64.3
2006,NUTS,2010,MT,0,71.5
2007,NUTS,2010,MT,0,70.5
2008,NUTS,2010,MT,0,69.7
2009,NUTS,2010,MT,0,63.6
2010,NUTS,2010,MT,0,74.7
2011,NUTS,2010,MT,0,89.9
2012,NUTS,2010,MT,0,99.8
2013,NUTS,2010,MT,0,86.2
2014,NUTS,2010,MT,0,90.8
2015,NUTS,2010,MT,0,93.4
2016,NUTS,2010,MT,0,88.6
2017,NUTS,2010,MT,0,100.6
2018,NUTS,2010,MT,0,103.9
2019,NUTS,2010,MT,0,103.3
2020,NUTS,2010,MT,0,110.3
2002,NUTS,2010,MT0,1,10.7
2003,NUTS,2010,MT0,1,13.1
2004,NUTS,2010,MT0,1,57.8
2005,NUTS,2010,MT0,1,64.3
2006,NUTS,2010,MT0,1,71.5
2007,NUTS,2010,MT0,1,70.5
2008,NUTS,2010,MT0,1,69.7
2009,NUTS,2010,MT0,1,63.6
2010,NUTS,2010,MT0,1,74.7
2011,NUTS,2010,MT0,1,89.9
2012,NUTS,2010,MT0,1,99.8
2013,NUTS,2010,MT0,1,86.2
2014,NUTS,2010,MT0,1,90.8
2015,NUTS,2010,MT0,1,93.4
2016,NUTS,2010,MT0,1,88.6
2017,NUTS,2010,MT0,1,100.6
2018,NUTS,2010,MT0,1,103.9
2019,NUTS,2010,MT0,1,103.3
2020,NUTS,2010,MT0,1,110.3
2002,NUTS,2010,MT00,2,10.7
2003,NUTS,2010,MT00,2,13.1
2004,NUTS,2010,MT00,2,57.8
2005,NUTS,2010,MT00,2,64.3
2006,NUTS,2010,MT00,2,71.5
2007,NUTS,2010,MT00,2,70.5
2008,NUTS,2010,MT00,2,69.7
2009,NUTS,2010,MT00,2,63.6
2010,NUTS,2010,MT00,2,74.7
2011,NUTS,2010,MT00,2,89.9
2012,NUTS,2010,MT00,2,99.8
2013,NUTS,2010,MT00,2,86.2
2014,NUTS,2010,MT00,2,90.8
2015,NUTS,2010,MT00,2,93.4
2016,NUTS,2010,MT00,2,88.6
2017,NUTS,2010,MT00,2,100.6
2018,NUTS,2010,MT00,2,103.9
2019,NUTS,2010,MT00,2,103.3
2020,NUTS,2010,MT00,2,110.3
1995,NUTS,2010,NL,0,234.2
1996,NUTS,2010,NL,0,246.4
1997,NUTS,2010,NL,0,265.5
1998,NUTS,2010,NL,0,259.1
1999,NUTS,2010,NL,0,291.1
2000,NUTS,2010,NL,0,292.4
2001,NUTS,2010,NL,0,294.4
2002,NUTS,2010,NL,0,271.5
2003,NUTS,2010,NL,0,279.5
2004,NUTS,2010,NL,0,290.4
2005,NUTS,2010,NL,0,289.3
2006,NUTS,2010,NL,0,298.6
2007,NUTS,2010,NL,0,292.9
2008,NUTS,2010,NL,0,273.4
2009,NUTS,2010,NL,0,252.7
2010,NUTS,2010,NL,0,265.2
2011,NUTS,2010,NL,0,349.4
2012,NUTS,2010,NL,0,350.6
2013,NUTS,2010,NL,0,453.5
2014,NUTS,2010,NL,0,458.1
2015,NUTS,2010,NL,0,456.0
2016,NUTS,2010,NL,0,475.3
2017,NUTS,2010,NL,0,497.3
2018,NUTS,2010,NL,0,497.6
2019,NUTS,2010,NL,0,517.2
2020,NUTS,2010,NL,0,523.5
1996,NUTS,2010,NL1,1,110.5
1997,NUTS,2010,NL1,1,131.0
1998,NUTS,2010,NL1,1,121.2
1999,NUTS,2010,NL1,1,136.5
2000,NUTS,2010,NL1,1,122.5
2001,NUTS,2010,NL1,1,129.7
2002,NUTS,2010,NL1,1,118.8
2003,NUTS,2010,NL1,1,154.6
2005,NUTS,2010,NL1,1,123.9
2007,NUTS,2010,NL1,1,125.3
2009,NUTS,2010,NL1,1,124.4
2011,NUTS,2010,NL1,1,172.3
2012,NUTS,2010,NL1,1,153.7
2013,NUTS,2010,NL1,1,
2014,NUTS,2010,NL1,1,
2015,NUTS,2010,NL1,1,
2016,NUTS,2010,NL1,1,
2017,NUTS,2010,NL1,1,
2018,NUTS,2010,NL1,1,
2019,NUTS,2010,NL1,1,
1996,NUTS,2010,NL11,2,151.4
1997,NUTS,2010,NL11,2,383.6
1998,NUTS,2010,NL11,2,356.3
1999,NUTS,2010,NL11,2,
2000,NUTS,2010,NL11,2,
2001,NUTS,2010,NL11,2,119.9
2002,NUTS,2010,NL11,2,128.2
2003,NUTS,2010,NL11,2,78.9
2005,NUTS,2010,NL11,2,88.9
2007,NUTS,2010,NL11,2,51.5
2009,NUTS,2010,NL11,2,112.6
2011,NUTS,2010,NL11,2,
2012,NUTS,2010,NL11,2,
2013,NUTS,2010,NL11,2,
2014,NUTS,2010,NL11,2,
2015,NUTS,2010,NL11,2,
2016,NUTS,2010,NL11,2,
2017,NUTS,2010,NL11,2,
2018,NUTS,2010,NL11,2,
2019,NUTS,2010,NL11,2,
1996,NUTS,2010,NL12,2,77.9
1999,NUTS,2010,NL12,2,110.9
2000,NUTS,2010,NL12,2,148.3
2001,NUTS,2010,NL12,2,142.6
2002,NUTS,2010,NL12,2,130.1
2003,NUTS,2010,NL12,2,172.3
2005,NUTS,2010,NL12,2,157.6
2007,NUTS,2010,NL12,2,153.4
2009,NUTS,2010,NL12,2,176.7
2011,NUTS,2010,NL12,2,
2012,NUTS,2010,NL12,2,
2013,NUTS,2010,NL12,2,
2014,NUTS,2010,NL12,2,
2015,NUTS,2010,NL12,2,
2016,NUTS,2010,NL12,2,
2017,NUTS,2010,NL12,2,
2018,NUTS,2010,NL12,2,
2019,NUTS,2010,NL12,2,
1996,NUTS,2010,NL13,2,104.3
1999,NUTS,2010,NL13,2,
2000,NUTS,2010,NL13,2,
2001,NUTS,2010,NL13,2,126.3
2002,NUTS,2010,NL13,2,92.5
2003,NUTS,2010,NL13,2,221.2
2005,NUTS,2010,NL13,2,120.9
2007,NUTS,2010,NL13,2,175.3
2009,NUTS,2010,NL13,2,71.2
2011,NUTS,2010,NL13,2,
2012,NUTS,2010,NL13,2,
2013,NUTS,2010,NL13,2,
2014,NUTS,2010,NL13,2,
2015,NUTS,2010,NL13,2,
2016,NUTS,2010,NL13,2,
2017,NUTS,2010,NL13,2,
2018,NUTS,2010,NL13,2,
2019,NUTS,2010,NL13,2,
1996,NUTS,2010,NL2,1,189.6
1997,NUTS,2010,NL2,1,201.9
1998,NUTS,2010,NL2,1,200.3
1999,NUTS,2010,NL2,1,219.9
2000,NUTS,2010,NL2,1,203.2
2001,NUTS,2010,NL2,1,224.2
2002,NUTS,2010,NL2,1,201.3
2003,NUTS,2010,NL2,1,190.5
2005,NUTS,2010,NL2,1,181.6
2007,NUTS,2010,NL2,1,178.8
2009,NUTS,2010,NL2,1,203.4
2011,NUTS,2010,NL2,1,308.5
2012,NUTS,2010,NL2,1,290.1
2013,NUTS,2010,NL2,1,
2014,NUTS,2010,NL2,1,
2015,NUTS,2010,NL2,1,
2016,NUTS,2010,NL2,1,
2017,NUTS,2010,NL2,1,
2018,NUTS,2010,NL2,1,
2019,NUTS,2010,NL2,1,
1996,NUTS,2010,NL21,2,183.9
1997,NUTS,2010,NL21,2,192.8
1998,NUTS,2010,NL21,2,166.5
1999,NUTS,2010,NL21,2,192.0
2000,NUTS,2010,NL21,2,235.6
2001,NUTS,2010,NL21,2,263.0
2002,NUTS,2010,NL21,2,212.9
2003,NUTS,2010,NL21,2,176.3
2005,NUTS,2010,NL21,2,133.3
2007,NUTS,2010,NL21,2,190.8
2009,NUTS,2010,NL21,2,222.9
2011,NUTS,2010,NL21,2,
2012,NUTS,2010,NL21,2,
2013,NUTS,2010,NL21,2,
2014,NUTS,2010,NL21,2,
2015,NUTS,2010,NL21,2,
2016,NUTS,2010,NL21,2,
2017,NUTS,2010,NL21,2,
2018,NUTS,2010,NL21,2,
2019,NUTS,2010,NL21,2,
1996,NUTS,2010,NL22,2,212.1
1997,NUTS,2010,NL22,2,225.9
