year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mact_ht
2007,NUTS,2010,NL13,2,19.437
2008,NUTS,2010,NL13,2,39.765
2009,NUTS,2010,NL13,2,20.483
2011,NUTS,2010,NL13,2,0.707
2012,NUTS,2010,NL13,2,4.714
1999,NUTS,2010,NL2,1,38.568
2000,NUTS,2010,NL2,1,32.201
2001,NUTS,2010,NL2,1,40.235
2002,NUTS,2010,NL2,1,29.709
2003,NUTS,2010,NL2,1,24.925
2004,NUTS,2010,NL2,1,35.839
2005,NUTS,2010,NL2,1,33.014
2006,NUTS,2010,NL2,1,36.296
2007,NUTS,2010,NL2,1,38.787
2008,NUTS,2010,NL2,1,26.713
2009,NUTS,2010,NL2,1,28.978
2010,NUTS,2010,NL2,1,30.967
2011,NUTS,2010,NL2,1,24.254
2012,NUTS,2010,NL2,1,16.342
1999,NUTS,2010,NL21,2,31.801
2000,NUTS,2010,NL21,2,17.463
2001,NUTS,2010,NL21,2,34.907
2002,NUTS,2010,NL21,2,26.183
2003,NUTS,2010,NL21,2,20.709
2004,NUTS,2010,NL21,2,23.62
2005,NUTS,2010,NL21,2,21.397
2006,NUTS,2010,NL21,2,26.947
2007,NUTS,2010,NL21,2,39.618
2008,NUTS,2010,NL21,2,24.884
2009,NUTS,2010,NL21,2,27.11
2010,NUTS,2010,NL21,2,26.274
2011,NUTS,2010,NL21,2,13.761
2012,NUTS,2010,NL21,2,12.828
1999,NUTS,2010,NL22,2,42.964
2000,NUTS,2010,NL22,2,35.16
2001,NUTS,2010,NL22,2,44.219
2002,NUTS,2010,NL22,2,30.918
2003,NUTS,2010,NL22,2,28.412
2004,NUTS,2010,NL22,2,44.73
2005,NUTS,2010,NL22,2,43.63
2006,NUTS,2010,NL22,2,45.144
2007,NUTS,2010,NL22,2,41.514
2008,NUTS,2010,NL22,2,29.198
2009,NUTS,2010,NL22,2,34.163
2010,NUTS,2010,NL22,2,37.627
2011,NUTS,2010,NL22,2,33.065
2012,NUTS,2010,NL22,2,20.679
1999,NUTS,2010,NL23,2,34.564
2000,NUTS,2010,NL23,2,61.743
2001,NUTS,2010,NL23,2,33.852
2002,NUTS,2010,NL23,2,33.702
2003,NUTS,2010,NL23,2,18.486
2004,NUTS,2010,NL23,2,24.045
2005,NUTS,2010,NL23,2,11.517
2006,NUTS,2010,NL23,2,17.293
2007,NUTS,2010,NL23,2,22.023
2008,NUTS,2010,NL23,2,19.296
2009,NUTS,2010,NL23,2,8.575
2010,NUTS,2010,NL23,2,10.914
2011,NUTS,2010,NL23,2,9.957
2012,NUTS,2010,NL23,2,4.658
1999,NUTS,2010,NL3,1,44.038
2000,NUTS,2010,NL3,1,62.214
2001,NUTS,2010,NL3,1,46.778
2002,NUTS,2010,NL3,1,55.419
2003,NUTS,2010,NL3,1,45.154
2004,NUTS,2010,NL3,1,52.083
2005,NUTS,2010,NL3,1,47.112
2006,NUTS,2010,NL3,1,52.152
2007,NUTS,2010,NL3,1,47.438
2008,NUTS,2010,NL3,1,53.18
2009,NUTS,2010,NL3,1,51.966
2010,NUTS,2010,NL3,1,42.2
2011,NUTS,2010,NL3,1,43.886
2012,NUTS,2010,NL3,1,28.467
1999,NUTS,2010,NL31,2,65.062
2000,NUTS,2010,NL31,2,104.287
2001,NUTS,2010,NL31,2,77.675
2002,NUTS,2010,NL31,2,83.361
2003,NUTS,2010,NL31,2,81.122
2004,NUTS,2010,NL31,2,75.727
2005,NUTS,2010,NL31,2,64.59
2006,NUTS,2010,NL31,2,70.979
2007,NUTS,2010,NL31,2,53.102
2008,NUTS,2010,NL31,2,66.082
2009,NUTS,2010,NL31,2,47.948
2010,NUTS,2010,NL31,2,39.115
2011,NUTS,2010,NL31,2,34.931
2012,NUTS,2010,NL31,2,16.557
1999,NUTS,2010,NL32,2,37.701
2000,NUTS,2010,NL32,2,52.347
2001,NUTS,2010,NL32,2,35.831
2002,NUTS,2010,NL32,2,42.025
2003,NUTS,2010,NL32,2,31.385
2004,NUTS,2010,NL32,2,50.247
2005,NUTS,2010,NL32,2,38.73
2006,NUTS,2010,NL32,2,34.919
2007,NUTS,2010,NL32,2,39.861
2008,NUTS,2010,NL32,2,36.528
2009,NUTS,2010,NL32,2,34.038
2010,NUTS,2010,NL32,2,44.776
2011,NUTS,2010,NL32,2,44.229
2012,NUTS,2010,NL32,2,27.492
1999,NUTS,2010,NL33,2,45.167
2000,NUTS,2010,NL33,2,60.109
2001,NUTS,2010,NL33,2,48.604
2002,NUTS,2010,NL33,2,59.275
2003,NUTS,2010,NL33,2,47.055
2004,NUTS,2010,NL33,2,48.475
2005,NUTS,2010,NL33,2,51.271
2006,NUTS,2010,NL33,2,62.693
2007,NUTS,2010,NL33,2,55.548
2008,NUTS,2010,NL33,2,66.35
2009,NUTS,2010,NL33,2,70.992
2010,NUTS,2010,NL33,2,45.356
2011,NUTS,2010,NL33,2,49.745
2012,NUTS,2010,NL33,2,36.345
1999,NUTS,2010,NL34,2,10.86
2000,NUTS,2010,NL34,2,16.097
2001,NUTS,2010,NL34,2,8.436
2002,NUTS,2010,NL34,2,26.463
2003,NUTS,2010,NL34,2,6.925
2004,NUTS,2010,NL34,2,20.69
2005,NUTS,2010,NL34,2,10.245
2006,NUTS,2010,NL34,2,15.856
2007,NUTS,2010,NL34,2,6.988
2008,NUTS,2010,NL34,2,7.82
2009,NUTS,2010,NL34,2,19.692
2010,NUTS,2010,NL34,2,3.032
2011,NUTS,2010,NL34,2,15.675
2012,NUTS,2010,NL34,2,1.901
1999,NUTS,2010,NL4,1,469.457
2000,NUTS,2010,NL4,1,586.853
2001,NUTS,2010,NL4,1,823.249
2002,NUTS,2010,NL4,1,559.702
2003,NUTS,2010,NL4,1,431.218
2004,NUTS,2010,NL4,1,418.733
2005,NUTS,2010,NL4,1,365.073
2006,NUTS,2010,NL4,1,318.597
2007,NUTS,2010,NL4,1,244.813
2008,NUTS,2010,NL4,1,264.091
2009,NUTS,2010,NL4,1,272.642
2010,NUTS,2010,NL4,1,223.676
2011,NUTS,2010,NL4,1,267.233
2012,NUTS,2010,NL4,1,202.692
1999,NUTS,2010,NL41,2,660.494
2000,NUTS,2010,NL41,2,829.272
2001,NUTS,2010,NL41,2,1171.168
2002,NUTS,2010,NL41,2,781.503
2003,NUTS,2010,NL41,2,603.509
2004,NUTS,2010,NL41,2,566.887
2005,NUTS,2010,NL41,2,490.536
2006,NUTS,2010,NL41,2,429.963
2007,NUTS,2010,NL41,2,311.121
2008,NUTS,2010,NL41,2,352.558
2009,NUTS,2010,NL41,2,371.219
2010,NUTS,2010,NL41,2,293.081
2011,NUTS,2010,NL41,2,349.681
2012,NUTS,2010,NL41,2,255.44
1999,NUTS,2010,NL42,2,62.592
2000,NUTS,2010,NL42,2,66.732
2001,NUTS,2010,NL42,2,64.067
2002,NUTS,2010,NL42,2,70.278
2003,NUTS,2010,NL42,2,56.533
2004,NUTS,2010,NL42,2,89.062
2005,NUTS,2010,NL42,2,86.955
2006,NUTS,2010,NL42,2,71.607
2007,NUTS,2010,NL42,2,97.16
2008,NUTS,2010,NL42,2,64.935
2009,NUTS,2010,NL42,2,49.872
2010,NUTS,2010,NL42,2,64.598
2011,NUTS,2010,NL42,2,76.713
2012,NUTS,2010,NL42,2,80.828
1999,NUTS,2010,NO,0,27.725
2000,NUTS,2010,NO,0,35.058
2001,NUTS,2010,NO,0,30.267
2002,NUTS,2010,NO,0,35.701
2003,NUTS,2010,NO,0,31.175
2004,NUTS,2010,NO,0,31.627
2005,NUTS,2010,NO,0,34.547
2006,NUTS,2010,NO,0,31.316
2007,NUTS,2010,NO,0,24.187
2008,NUTS,2010,NO,0,25.346
2009,NUTS,2010,NO,0,28.664
2010,NUTS,2010,NO,0,26.057
2011,NUTS,2010,NO,0,25.824
2012,NUTS,2010,NO,0,24.0
1999,NUTS,2010,NO0,1,27.725
2000,NUTS,2010,NO0,1,34.845
2001,NUTS,2010,NO0,1,30.267
2002,NUTS,2010,NO0,1,35.638
2003,NUTS,2010,NO0,1,31.036
2004,NUTS,2010,NO0,1,31.573
2005,NUTS,2010,NO0,1,34.128
2006,NUTS,2010,NO0,1,30.803
2007,NUTS,2010,NO0,1,24.187
2008,NUTS,2010,NO0,1,25.346
2009,NUTS,2010,NO0,1,28.664
2010,NUTS,2010,NO0,1,25.752
2011,NUTS,2010,NO0,1,25.442
2012,NUTS,2010,NO0,1,23.726
1999,NUTS,2010,NO01,2,62.051
2000,NUTS,2010,NO01,2,71.405
2001,NUTS,2010,NO01,2,68.389
2002,NUTS,2010,NO01,2,88.885
2003,NUTS,2010,NO01,2,93.104
2004,NUTS,2010,NO01,2,79.978
2005,NUTS,2010,NO01,2,80.384
2006,NUTS,2010,NO01,2,69.077
2007,NUTS,2010,NO01,2,71.93
2008,NUTS,2010,NO01,2,64.246
2009,NUTS,2010,NO01,2,64.589
2010,NUTS,2010,NO01,2,48.831
2011,NUTS,2010,NO01,2,52.44
2012,NUTS,2010,NO01,2,49.403
1999,NUTS,2010,NO02,2,2.74
2000,NUTS,2010,NO02,2,1.779
2001,NUTS,2010,NO02,2,2.614
2002,NUTS,2010,NO02,2,14.497
2003,NUTS,2010,NO02,2,2.719
2004,NUTS,2010,NO02,2,3.664
2006,NUTS,2010,NO02,2,2.719
2007,NUTS,2010,NO02,2,1.345
2008,NUTS,2010,NO02,2,5.588
2009,NUTS,2010,NO02,2,6.171
2010,NUTS,2010,NO02,2,5.294
2011,NUTS,2010,NO02,2,1.765
1999,NUTS,2010,NO03,2,32.934
2000,NUTS,2010,NO03,2,37.001
2001,NUTS,2010,NO03,2,22.244
2002,NUTS,2010,NO03,2,25.366
2003,NUTS,2010,NO03,2,12.283
2004,NUTS,2010,NO03,2,34.053
2005,NUTS,2010,NO03,2,27.877
2006,NUTS,2010,NO03,2,21.429
2007,NUTS,2010,NO03,2,11.9
2008,NUTS,2010,NO03,2,10.275
2009,NUTS,2010,NO03,2,8.412
2010,NUTS,2010,NO03,2,21.553
2011,NUTS,2010,NO03,2,6.027
2012,NUTS,2010,NO03,2,11.787
1999,NUTS,2010,NO04,2,23.754
2000,NUTS,2010,NO04,2,17.905
2001,NUTS,2010,NO04,2,25.239
2002,NUTS,2010,NO04,2,20.615
2003,NUTS,2010,NO04,2,16.1
2004,NUTS,2010,NO04,2,14.379
2005,NUTS,2010,NO04,2,2.955
2006,NUTS,2010,NO04,2,15.19
2007,NUTS,2010,NO04,2,9.232
2008,NUTS,2010,NO04,2,11.183
2009,NUTS,2010,NO04,2,8.494
2010,NUTS,2010,NO04,2,9.789
2011,NUTS,2010,NO04,2,15.727
2012,NUTS,2010,NO04,2,17.714
1999,NUTS,2010,NO05,2,3.868
2000,NUTS,2010,NO05,2,7.282
2001,NUTS,2010,NO05,2,20.249
2002,NUTS,2010,NO05,2,9.117
2003,NUTS,2010,NO05,2,9.683
2004,NUTS,2010,NO05,2,10.012
2005,NUTS,2010,NO05,2,13.392
2006,NUTS,2010,NO05,2,17.66
2007,NUTS,2010,NO05,2,13.293
2008,NUTS,2010,NO05,2,18.559
2009,NUTS,2010,NO05,2,28.428
2010,NUTS,2010,NO05,2,8.181
2011,NUTS,2010,NO05,2,6.976
1999,NUTS,2010,NO06,2,21.106
2000,NUTS,2010,NO06,2,76.482
2001,NUTS,2010,NO06,2,27.622
2002,NUTS,2010,NO06,2,36.469
2003,NUTS,2010,NO06,2,31.841
2004,NUTS,2010,NO06,2,23.096
2005,NUTS,2010,NO06,2,79.348
2006,NUTS,2010,NO06,2,51.983
2007,NUTS,2010,NO06,2,9.784
2008,NUTS,2010,NO06,2,25.067
2009,NUTS,2010,NO06,2,49.506
2010,NUTS,2010,NO06,2,73.165
2011,NUTS,2010,NO06,2,89.566
2012,NUTS,2010,NO06,2,69.556
1999,NUTS,2010,NO07,2,11.747
2000,NUTS,2010,NO07,2,8.435
2001,NUTS,2010,NO07,2,5.485
2002,NUTS,2010,NO07,2,13.892
2003,NUTS,2010,NO07,2,2.12
2004,NUTS,2010,NO07,2,4.223
2005,NUTS,2010,NO07,2,4.264
2006,NUTS,2010,NO07,2,4.264
2008,NUTS,2010,NO07,2,3.627
2009,NUTS,2010,NO07,2,4.202
2010,NUTS,2010,NO07,2,2.819
2011,NUTS,2010,NO07,2,1.368
2012,NUTS,2010,NO07,2,8.251
1999,NUTS,2010,PL,0,0.236
2000,NUTS,2010,PL,0,0.258
2001,NUTS,2010,PL,0,0.528
2002,NUTS,2010,PL,0,0.664
2003,NUTS,2010,PL,0,0.854
2004,NUTS,2010,PL,0,1.231
2005,NUTS,2010,PL,0,1.342
2006,NUTS,2010,PL,0,1.337
2007,NUTS,2010,PL,0,2.293
2008,NUTS,2010,PL,0,1.921
2009,NUTS,2010,PL,0,2.424
2010,NUTS,2010,PL,0,3.759
2011,NUTS,2010,PL,0,3.48
2012,NUTS,2010,PL,0,3.268
1999,NUTS,2010,PL1,1,0.407
2000,NUTS,2010,PL1,1,0.375
2001,NUTS,2010,PL1,1,1.49
2002,NUTS,2010,PL1,1,1.552
2003,NUTS,2010,PL1,1,1.474
2004,NUTS,2010,PL1,1,2.095
2005,NUTS,2010,PL1,1,1.362
2006,NUTS,2010,PL1,1,2.117
2007,NUTS,2010,PL1,1,2.444
2008,NUTS,2010,PL1,1,2.613
2009,NUTS,2010,PL1,1,3.477
2010,NUTS,2010,PL1,1,5.871
2011,NUTS,2010,PL1,1,7.776
2012,NUTS,2010,PL1,1,4.231
2000,NUTS,2010,PL11,2,0.405
2002,NUTS,2010,PL11,2,0.244
2003,NUTS,2010,PL11,2,0.991
2006,NUTS,2010,PL11,2,1.598
2007,NUTS,2010,PL11,2,4.385
2008,NUTS,2010,PL11,2,2.712
2009,NUTS,2010,PL11,2,5.263
2010,NUTS,2010,PL11,2,3.167
2011,NUTS,2010,PL11,2,3.453
2012,NUTS,2010,PL11,2,1.305
1999,NUTS,2010,PL12,2,0.624
2000,NUTS,2010,PL12,2,0.358
2001,NUTS,2010,PL12,2,2.377
2002,NUTS,2010,PL12,2,2.309
2003,NUTS,2010,PL12,2,1.762
2004,NUTS,2010,PL12,2,3.301
2005,NUTS,2010,PL12,2,2.154
2006,NUTS,2010,PL12,2,2.396
2007,NUTS,2010,PL12,2,1.39
2008,NUTS,2010,PL12,2,2.56
2009,NUTS,2010,PL12,2,2.541
2010,NUTS,2010,PL12,2,7.314
2011,NUTS,2010,PL12,2,10.016
2012,NUTS,2010,PL12,2,5.704
2000,NUTS,2010,PL2,1,0.538
2001,NUTS,2010,PL2,1,0.184
2002,NUTS,2010,PL2,1,0.097
2003,NUTS,2010,PL2,1,0.523
2004,NUTS,2010,PL2,1,0.311
2005,NUTS,2010,PL2,1,0.377
2006,NUTS,2010,PL2,1,0.921
2007,NUTS,2010,PL2,1,1.635
2008,NUTS,2010,PL2,1,1.638
2009,NUTS,2010,PL2,1,2.68
2010,NUTS,2010,PL2,1,2.041
2011,NUTS,2010,PL2,1,1.876
2012,NUTS,2010,PL2,1,2.749
2000,NUTS,2010,PL21,2,1.113
2001,NUTS,2010,PL21,2,0.408
2002,NUTS,2010,PL21,2,0.227
2003,NUTS,2010,PL21,2,1.022
2004,NUTS,2010,PL21,2,0.749
2005,NUTS,2010,PL21,2,0.681
2006,NUTS,2010,PL21,2,0.115
2007,NUTS,2010,PL21,2,0.775
2008,NUTS,2010,PL21,2,3.196
2009,NUTS,2010,PL21,2,2.486
2010,NUTS,2010,PL21,2,2.222
2011,NUTS,2010,PL21,2,1.477
2012,NUTS,2010,PL21,2,3.798
2003,NUTS,2010,PL22,2,0.133
2005,NUTS,2010,PL22,2,0.16
2006,NUTS,2010,PL22,2,1.532
2007,NUTS,2010,PL22,2,2.255
2008,NUTS,2010,PL22,2,0.513
2009,NUTS,2010,PL22,2,2.818
2010,NUTS,2010,PL22,2,1.909
2011,NUTS,2010,PL22,2,2.148
2012,NUTS,2010,PL22,2,2.028
2001,NUTS,2010,PL3,1,0.155
2003,NUTS,2010,PL3,1,0.382
2004,NUTS,2010,PL3,1,0.4
2005,NUTS,2010,PL3,1,2.249
2006,NUTS,2010,PL3,1,0.393
2007,NUTS,2010,PL3,1,0.955
2008,NUTS,2010,PL3,1,1.349
2009,NUTS,2010,PL3,1,1.058
2010,NUTS,2010,PL3,1,1.265
2011,NUTS,2010,PL3,1,1.31
2012,NUTS,2010,PL3,1,1.305
2001,NUTS,2010,PL31,2,0.449
2003,NUTS,2010,PL31,2,0.189
2008,NUTS,2010,PL31,2,0.926
2009,NUTS,2010,PL31,2,0.92
2010,NUTS,2010,PL31,2,0.869
2011,NUTS,2010,PL31,2,2.666
2012,NUTS,2010,PL31,2,2.183
2003,NUTS,2010,PL32,2,1.066
2004,NUTS,2010,PL32,2,1.418
2005,NUTS,2010,PL32,2,7.801
2006,NUTS,2010,PL32,2,1.112
2007,NUTS,2010,PL32,2,3.289
2008,NUTS,2010,PL32,2,2.629
2009,NUTS,2010,PL32,2,2.229
2010,NUTS,2010,PL32,2,3.174
2011,NUTS,2010,PL32,2,1.456
2012,NUTS,2010,PL32,2,1.677
2008,NUTS,2010,PL33,2,0.51
2012,NUTS,2010,PL33,2,0.372
2006,NUTS,2010,PL34,2,0.424
2008,NUTS,2010,PL34,2,0.942
2009,NUTS,2010,PL34,2,0.469
2010,NUTS,2010,PL34,2,0.322
1999,NUTS,2010,PL4,1,0.837
2000,NUTS,2010,PL4,1,0.116
2002,NUTS,2010,PL4,1,1.189
2003,NUTS,2010,PL4,1,1.568
2004,NUTS,2010,PL4,1,3.781
2005,NUTS,2010,PL4,1,2.979
2006,NUTS,2010,PL4,1,2.1
2007,NUTS,2010,PL4,1,4.005
2008,NUTS,2010,PL4,1,1.916
2009,NUTS,2010,PL4,1,1.986
2010,NUTS,2010,PL4,1,6.036
2011,NUTS,2010,PL4,1,3.658
2012,NUTS,2010,PL4,1,5.712
1999,NUTS,2010,PL41,2,1.54
2002,NUTS,2010,PL41,2,0.844
2003,NUTS,2010,PL41,2,0.249
2004,NUTS,2010,PL41,2,0.97
2005,NUTS,2010,PL41,2,0.65
2006,NUTS,2010,PL41,2,1.132
2007,NUTS,2010,PL41,2,2.042
2008,NUTS,2010,PL41,2,0.984
2010,NUTS,2010,PL41,2,1.81
2011,NUTS,2010,PL41,2,1.287
2012,NUTS,2010,PL41,2,4.584
2004,NUTS,2010,PL42,2,1.416
2005,NUTS,2010,PL42,2,1.64
2006,NUTS,2010,PL42,2,2.771
2007,NUTS,2010,PL42,2,5.228
2008,NUTS,2010,PL42,2,4.542
2011,NUTS,2010,PL42,2,0.807
2012,NUTS,2010,PL42,2,0.524
2000,NUTS,2010,PL43,2,0.723
2002,NUTS,2010,PL43,2,4.139
2003,NUTS,2010,PL43,2,8.649
2004,NUTS,2010,PL43,2,15.936
2005,NUTS,2010,PL43,2,12.203
2006,NUTS,2010,PL43,2,4.167
2007,NUTS,2010,PL43,2,8.253
2008,NUTS,2010,PL43,2,1.123
2009,NUTS,2010,PL43,2,11.109
2010,NUTS,2010,PL43,2,27.231
2011,NUTS,2010,PL43,2,15.08
2012,NUTS,2010,PL43,2,16.824
2001,NUTS,2010,PL5,1,1.183
2005,NUTS,2010,PL5,1,0.888
2006,NUTS,2010,PL5,1,2.394
2007,NUTS,2010,PL5,1,6.073
2008,NUTS,2010,PL5,1,3.683
2009,NUTS,2010,PL5,1,4.764
2010,NUTS,2010,PL5,1,5.835
2011,NUTS,2010,PL5,1,2.243
2012,NUTS,2010,PL5,1,4.11
2001,NUTS,2010,PL51,2,1.662
2005,NUTS,2010,PL51,2,0.923
2006,NUTS,2010,PL51,2,1.469
2007,NUTS,2010,PL51,2,7.178
2008,NUTS,2010,PL51,2,3.166
2009,NUTS,2010,PL51,2,5.188
2010,NUTS,2010,PL51,2,7.062
2011,NUTS,2010,PL51,2,2.968
2012,NUTS,2010,PL51,2,4.632
2005,NUTS,2010,PL52,2,0.78
2006,NUTS,2010,PL52,2,5.466
2007,NUTS,2010,PL52,2,2.486
2008,NUTS,2010,PL52,2,5.27
2009,NUTS,2010,PL52,2,3.505
2010,NUTS,2010,PL52,2,1.946
2012,NUTS,2010,PL52,2,2.509
1999,NUTS,2010,PL6,1,0.105
2000,NUTS,2010,PL6,1,0.408
2001,NUTS,2010,PL6,1,0.08
2002,NUTS,2010,PL6,1,0.373
2003,NUTS,2010,PL6,1,0.76
2004,NUTS,2010,PL6,1,0.207
2006,NUTS,2010,PL6,1,0.266
2007,NUTS,2010,PL6,1,0.11
2008,NUTS,2010,PL6,1,0.511
2009,NUTS,2010,PL6,1,0.944
2010,NUTS,2010,PL6,1,0.811
2011,NUTS,2010,PL6,1,2.032
2012,NUTS,2010,PL6,1,1.395
2003,NUTS,2010,PL61,2,0.398
2007,NUTS,2010,PL61,2,0.299
2008,NUTS,2010,PL61,2,0.62
2009,NUTS,2010,PL61,2,0.27
2010,NUTS,2010,PL61,2,0.769
2011,NUTS,2010,PL61,2,1.402
2012,NUTS,2010,PL61,2,1.337
2003,NUTS,2010,PL62,2,0.85
2004,NUTS,2010,PL62,2,0.879
2006,NUTS,2010,PL62,2,0.994
1999,NUTS,2010,PL63,2,0.292
2000,NUTS,2010,PL63,2,1.232
2001,NUTS,2010,PL63,2,0.237
2002,NUTS,2010,PL63,2,1.013
2003,NUTS,2010,PL63,2,1.102
2008,NUTS,2010,PL63,2,0.773
2009,NUTS,2010,PL63,2,2.372
2010,NUTS,2010,PL63,2,1.407
2011,NUTS,2010,PL63,2,3.996
2012,NUTS,2010,PL63,2,2.285
1999,NUTS,2010,PT,0,1.396
2000,NUTS,2010,PT,0,0.817
2001,NUTS,2010,PT,0,1.691
2002,NUTS,2010,PT,0,0.82
2003,NUTS,2010,PT,0,1.995
2004,NUTS,2010,PT,0,1.687
2005,NUTS,2010,PT,0,6.623
2006,NUTS,2010,PT,0,4.419
2007,NUTS,2010,PT,0,6.62
2008,NUTS,2010,PT,0,5.204
2009,NUTS,2010,PT,0,3.277
2010,NUTS,2010,PT,0,2.984
2011,NUTS,2010,PT,0,3.907
2012,NUTS,2010,PT,0,1.912
1999,NUTS,2010,PT1,1,1.456
2000,NUTS,2010,PT1,1,0.785
2001,NUTS,2010,PT1,1,1.565
2002,NUTS,2010,PT1,1,0.663
2003,NUTS,2010,PT1,1,1.89
2004,NUTS,2010,PT1,1,1.627
2005,NUTS,2010,PT1,1,6.892
2006,NUTS,2010,PT1,1,4.558
2007,NUTS,2010,PT1,1,6.778
2008,NUTS,2010,PT1,1,5.262
2009,NUTS,2010,PT1,1,3.437
2010,NUTS,2010,PT1,1,3.043
2011,NUTS,2010,PT1,1,3.908
2012,NUTS,2010,PT1,1,1.942
1999,NUTS,2010,PT11,2,1.091
2000,NUTS,2010,PT11,2,0.68
2001,NUTS,2010,PT11,2,1.152
2002,NUTS,2010,PT11,2,0.696
2003,NUTS,2010,PT11,2,0.888
2005,NUTS,2010,PT11,2,1.044
2006,NUTS,2010,PT11,2,0.501
2007,NUTS,2010,PT11,2,2.684
2008,NUTS,2010,PT11,2,5.689
2009,NUTS,2010,PT11,2,2.863
2010,NUTS,2010,PT11,2,1.701
2011,NUTS,2010,PT11,2,3.352
2012,NUTS,2010,PT11,2,1.976
1999,NUTS,2010,PT15,2,1.815
2007,NUTS,2010,PT15,2,3.036
2009,NUTS,2010,PT15,2,5.27
2011,NUTS,2010,PT15,2,2.13
2001,NUTS,2010,PT16,2,0.308
2003,NUTS,2010,PT16,2,1.131
2004,NUTS,2010,PT16,2,0.572
2005,NUTS,2010,PT16,2,3.674
2006,NUTS,2010,PT16,2,4.657
2007,NUTS,2010,PT16,2,5.936
2008,NUTS,2010,PT16,2,3.186
2009,NUTS,2010,PT16,2,1.303
2010,NUTS,2010,PT16,2,5.097
2011,NUTS,2010,PT16,2,3.008
2012,NUTS,2010,PT16,2,1.385
1999,NUTS,2010,PT17,2,3.387
2000,NUTS,2010,PT17,2,1.976
2001,NUTS,2010,PT17,2,3.922
2002,NUTS,2010,PT17,2,1.339
2003,NUTS,2010,PT17,2,4.789
2004,NUTS,2010,PT17,2,4.515
2005,NUTS,2010,PT17,2,20.375
2006,NUTS,2010,PT17,2,11.408
2007,NUTS,2010,PT17,2,15.641
2008,NUTS,2010,PT17,2,8.779
2009,NUTS,2010,PT17,2,6.81
2010,NUTS,2010,PT17,2,3.818
2011,NUTS,2010,PT17,2,6.74
2012,NUTS,2010,PT17,2,3.196
1999,NUTS,2010,PT18,2,0.948
2002,NUTS,2010,PT18,2,0.68
2004,NUTS,2010,PT18,2,3.996
2005,NUTS,2010,PT18,2,2.665
2006,NUTS,2010,PT18,2,2.652
2010,NUTS,2010,PT18,2,1.832
2002,NUTS,2010,PT2,1,9.497
2008,NUTS,2010,PT2,1,5.688
2002,NUTS,2010,PT20,2,9.497
2008,NUTS,2010,PT20,2,5.688
2003,NUTS,2010,PT3,1,8.224
2011,NUTS,2010,PT3,1,7.331
2003,NUTS,2010,PT30,2,8.224
2011,NUTS,2010,PT30,2,7.331
1999,NUTS,2010,RO,0,0.057
2000,NUTS,2010,RO,0,0.171
2001,NUTS,2010,RO,0,0.346
2002,NUTS,2010,RO,0,0.18
2003,NUTS,2010,RO,0,0.248
2004,NUTS,2010,RO,0,0.252
2005,NUTS,2010,RO,0,0.596
2006,NUTS,2010,RO,0,0.59
2007,NUTS,2010,RO,0,1.619
2008,NUTS,2010,RO,0,1.374
2009,NUTS,2010,RO,0,1.444
2010,NUTS,2010,RO,0,0.739
2011,NUTS,2010,RO,0,1.287
2012,NUTS,2010,RO,0,1.372
2001,NUTS,2010,RO1,1,0.12
2002,NUTS,2010,RO1,1,0.235
2005,NUTS,2010,RO1,1,1.108
2006,NUTS,2010,RO1,1,0.06
2007,NUTS,2010,RO1,1,1.175
2008,NUTS,2010,RO1,1,0.436
2009,NUTS,2010,RO1,1,0.438
2011,NUTS,2010,RO1,1,1.479
2012,NUTS,2010,RO1,1,0.643
2001,NUTS,2010,RO11,2,0.227
2002,NUTS,2010,RO11,2,0.453
2005,NUTS,2010,RO11,2,1.265
2007,NUTS,2010,RO11,2,0.167
2008,NUTS,2010,RO11,2,0.853
2011,NUTS,2010,RO11,2,1.677
2005,NUTS,2010,RO12,2,0.933
2006,NUTS,2010,RO12,2,0.125
2007,NUTS,2010,RO12,2,2.272
2009,NUTS,2010,RO12,2,0.896
2011,NUTS,2010,RO12,2,1.237
2012,NUTS,2010,RO12,2,1.448
1999,NUTS,2010,RO2,1,0.188
2002,NUTS,2010,RO2,1,0.197
2005,NUTS,2010,RO2,1,0.192
2006,NUTS,2010,RO2,1,0.436
2007,NUTS,2010,RO2,1,0.164
2009,NUTS,2010,RO2,1,0.664
2010,NUTS,2010,RO2,1,0.121
2012,NUTS,2010,RO2,1,0.741
1999,NUTS,2010,RO21,2,0.315
2002,NUTS,2010,RO21,2,0.336
2005,NUTS,2010,RO21,2,0.325
2006,NUTS,2010,RO21,2,0.188
2007,NUTS,2010,RO21,2,0.28
2009,NUTS,2010,RO21,2,1.128
2010,NUTS,2010,RO21,2,0.206
2012,NUTS,2010,RO21,2,0.834
2006,NUTS,2010,RO22,2,0.772
2012,NUTS,2010,RO22,2,0.607
2000,NUTS,2010,RO3,1,0.678
2001,NUTS,2010,RO3,1,0.695
2002,NUTS,2010,RO3,1,0.249
2003,NUTS,2010,RO3,1,0.674
2004,NUTS,2010,RO3,1,0.887
2005,NUTS,2010,RO3,1,1.073
2006,NUTS,2010,RO3,1,1.625
2007,NUTS,2010,RO3,1,2.8
2008,NUTS,2010,RO3,1,3.411
2009,NUTS,2010,RO3,1,3.701
2010,NUTS,2010,RO3,1,1.76
2011,NUTS,2010,RO3,1,2.442
2012,NUTS,2010,RO3,1,3.501
