year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps
1999,NUTS,2010,ITG,1,95.317
2000,NUTS,2010,ITG,1,99.835
2003,NUTS,2010,ITG,1,118.192
2004,NUTS,2010,ITG,1,130.431
2005,NUTS,2010,ITG,1,129.273
2007,NUTS,2010,ITG,1,87.69
2008,NUTS,2010,ITG,1,81.972
2009,NUTS,2010,ITG,1,104.738
2010,NUTS,2010,ITG,1,120.607
2011,NUTS,2010,ITG,1,160.051
2012,NUTS,2010,ITG,1,188.994
2013,NUTS,2010,ITG,1,180.039
2014,NUTS,2010,ITG,1,188.215
2015,NUTS,2010,ITG,1,194.726
2016,NUTS,2010,ITG,1,183.499
2017,NUTS,2010,ITG,1,184.673
2018,NUTS,2010,ITG,1,210.079
2019,NUTS,2010,ITG,1,226.607
1995,NUTS,2010,ITG1,2,56.284
1996,NUTS,2010,ITG1,2,50.404
1997,NUTS,2010,ITG1,2,54.619
1998,NUTS,2010,ITG1,2,68.553
1999,NUTS,2010,ITG1,2,63.407
2000,NUTS,2010,ITG1,2,65.078
2003,NUTS,2010,ITG1,2,80.764
2004,NUTS,2010,ITG1,2,90.151
2005,NUTS,2010,ITG1,2,90.97
2007,NUTS,2010,ITG1,2,73.839
2008,NUTS,2010,ITG1,2,59.994
2009,NUTS,2010,ITG1,2,70.869
2010,NUTS,2010,ITG1,2,80.959
2011,NUTS,2010,ITG1,2,90.588
2012,NUTS,2010,ITG1,2,119.64
2013,NUTS,2010,ITG1,2,112.72
2014,NUTS,2010,ITG1,2,124.018
2015,NUTS,2010,ITG1,2,127.482
2016,NUTS,2010,ITG1,2,116.341
2017,NUTS,2010,ITG1,2,118.889
2018,NUTS,2010,ITG1,2,135.598
2019,NUTS,2010,ITG1,2,148.74
1995,NUTS,2010,ITG2,2,29.841
1996,NUTS,2010,ITG2,2,32.887
1997,NUTS,2010,ITG2,2,30.275
1998,NUTS,2010,ITG2,2,33.392
1999,NUTS,2010,ITG2,2,31.911
2000,NUTS,2010,ITG2,2,34.757
2003,NUTS,2010,ITG2,2,37.427
2004,NUTS,2010,ITG2,2,40.28
2005,NUTS,2010,ITG2,2,38.303
2007,NUTS,2010,ITG2,2,13.851
2008,NUTS,2010,ITG2,2,21.978
2009,NUTS,2010,ITG2,2,33.868
2010,NUTS,2010,ITG2,2,39.648
2011,NUTS,2010,ITG2,2,69.464
2012,NUTS,2010,ITG2,2,69.354
2013,NUTS,2010,ITG2,2,67.319
2014,NUTS,2010,ITG2,2,64.197
2015,NUTS,2010,ITG2,2,67.244
2016,NUTS,2010,ITG2,2,67.158
2017,NUTS,2010,ITG2,2,65.784
2018,NUTS,2010,ITG2,2,74.481
2019,NUTS,2010,ITG2,2,77.867
1995,NUTS,2010,ITH,1,271.065
1996,NUTS,2010,ITH,1,237.657
1997,NUTS,2010,ITH,1,247.815
1998,NUTS,2010,ITH,1,269.947
1999,NUTS,2010,ITH,1,249.171
2000,NUTS,2010,ITH,1,285.592
2003,NUTS,2010,ITH,1,307.298
2004,NUTS,2010,ITH,1,324.158
2005,NUTS,2010,ITH,1,315.044
2007,NUTS,2010,ITH,1,711.666
2008,NUTS,2010,ITH,1,388.179
2009,NUTS,2010,ITH,1,427.369
2010,NUTS,2010,ITH,1,454.919
2011,NUTS,2010,ITH,1,436.235
2012,NUTS,2010,ITH,1,504.149
2013,NUTS,2010,ITH,1,509.198
2014,NUTS,2010,ITH,1,469.788
2015,NUTS,2010,ITH,1,475.866
2016,NUTS,2010,ITH,1,463.411
2017,NUTS,2010,ITH,1,454.171
2018,NUTS,2010,ITH,1,524.502
2019,NUTS,2010,ITH,1,559.054
2003,NUTS,2010,ITH1,2,0.985
2004,NUTS,2010,ITH1,2,12.468
2005,NUTS,2010,ITH1,2,6.703
2007,NUTS,2010,ITH1,2,1.853
2008,NUTS,2010,ITH1,2,9.603
2009,NUTS,2010,ITH1,2,10.963
2010,NUTS,2010,ITH1,2,23.691
2011,NUTS,2010,ITH1,2,27.314
2012,NUTS,2010,ITH1,2,28.651
2013,NUTS,2010,ITH1,2,31.898
2014,NUTS,2010,ITH1,2,1.947
2015,NUTS,2010,ITH1,2,1.168
2016,NUTS,2010,ITH1,2,1.606
2017,NUTS,2010,ITH1,2,1.334
2018,NUTS,2010,ITH1,2,15.367
2019,NUTS,2010,ITH1,2,16.816
2003,NUTS,2010,ITH2,2,68.945
2004,NUTS,2010,ITH2,2,63.297
2005,NUTS,2010,ITH2,2,67.031
2007,NUTS,2010,ITH2,2,64.475
2008,NUTS,2010,ITH2,2,71.775
2009,NUTS,2010,ITH2,2,73.61
2010,NUTS,2010,ITH2,2,89.183
2011,NUTS,2010,ITH2,2,87.64
2012,NUTS,2010,ITH2,2,86.643
2013,NUTS,2010,ITH2,2,89.726
2014,NUTS,2010,ITH2,2,82.371
2015,NUTS,2010,ITH2,2,82.328
2016,NUTS,2010,ITH2,2,77.81
2017,NUTS,2010,ITH2,2,81.0
2018,NUTS,2010,ITH2,2,84.224
2019,NUTS,2010,ITH2,2,91.783
1995,NUTS,2010,ITH3,2,83.72
1996,NUTS,2010,ITH3,2,79.732
1997,NUTS,2010,ITH3,2,75.531
1998,NUTS,2010,ITH3,2,74.274
1999,NUTS,2010,ITH3,2,73.456
2000,NUTS,2010,ITH3,2,68.43
2003,NUTS,2010,ITH3,2,82.734
2004,NUTS,2010,ITH3,2,86.314
2005,NUTS,2010,ITH3,2,80.437
2007,NUTS,2010,ITH3,2,142.411
2008,NUTS,2010,ITH3,2,138.501
2009,NUTS,2010,ITH3,2,132.244
2010,NUTS,2010,ITH3,2,116.691
2011,NUTS,2010,ITH3,2,96.483
2012,NUTS,2010,ITH3,2,123.493
2013,NUTS,2010,ITH3,2,118.004
2014,NUTS,2010,ITH3,2,98.348
2015,NUTS,2010,ITH3,2,100.234
2016,NUTS,2010,ITH3,2,92.927
2017,NUTS,2010,ITH3,2,91.227
2018,NUTS,2010,ITH3,2,107.261
2019,NUTS,2010,ITH3,2,100.906
1995,NUTS,2010,ITH4,2,46.456
1996,NUTS,2010,ITH4,2,31.464
1997,NUTS,2010,ITH4,2,37.349
1998,NUTS,2010,ITH4,2,49.62
1999,NUTS,2010,ITH4,2,44.136
2000,NUTS,2010,ITH4,2,44.204
2003,NUTS,2010,ITH4,2,43.337
2004,NUTS,2010,ITH4,2,50.83
2005,NUTS,2010,ITH4,2,50.752
2007,NUTS,2010,ITH4,2,100.468
2008,NUTS,2010,ITH4,2,43.956
2009,NUTS,2010,ITH4,2,58.536
2010,NUTS,2010,ITH4,2,53.451
2011,NUTS,2010,ITH4,2,72.116
2012,NUTS,2010,ITH4,2,74.096
2013,NUTS,2010,ITH4,2,73.386
2014,NUTS,2010,ITH4,2,93.171
2015,NUTS,2010,ITH4,2,101.596
2016,NUTS,2010,ITH4,2,99.829
2017,NUTS,2010,ITH4,2,105.89
2018,NUTS,2010,ITH4,2,128.276
2019,NUTS,2010,ITH4,2,155.787
1995,NUTS,2010,ITH5,2,116.82
1996,NUTS,2010,ITH5,2,102.496
1997,NUTS,2010,ITH5,2,109.759
1998,NUTS,2010,ITH5,2,113.076
1999,NUTS,2010,ITH5,2,101.741
2000,NUTS,2010,ITH5,2,138.903
2003,NUTS,2010,ITH5,2,111.297
2004,NUTS,2010,ITH5,2,111.25
2005,NUTS,2010,ITH5,2,110.122
2007,NUTS,2010,ITH5,2,402.458
2008,NUTS,2010,ITH5,2,124.344
2009,NUTS,2010,ITH5,2,152.016
2010,NUTS,2010,ITH5,2,171.904
2011,NUTS,2010,ITH5,2,152.682
2012,NUTS,2010,ITH5,2,191.267
2013,NUTS,2010,ITH5,2,196.184
2014,NUTS,2010,ITH5,2,193.95
2015,NUTS,2010,ITH5,2,190.541
2016,NUTS,2010,ITH5,2,191.24
2017,NUTS,2010,ITH5,2,174.72
2018,NUTS,2010,ITH5,2,189.374
2019,NUTS,2010,ITH5,2,193.762
1995,NUTS,2010,ITI,1,1107.692
1996,NUTS,2010,ITI,1,1063.108
1997,NUTS,2010,ITI,1,1164.69
1998,NUTS,2010,ITI,1,1349.319
1999,NUTS,2010,ITI,1,1299.316
2000,NUTS,2010,ITI,1,1359.2
2003,NUTS,2010,ITI,1,1471.486
2004,NUTS,2010,ITI,1,1497.075
2005,NUTS,2010,ITI,1,1519.678
2007,NUTS,2010,ITI,1,1170.113
2008,NUTS,2010,ITI,1,1313.335
2009,NUTS,2010,ITI,1,1264.683
2010,NUTS,2010,ITI,1,1338.718
2011,NUTS,2010,ITI,1,1314.797
2012,NUTS,2010,ITI,1,1401.107
2013,NUTS,2010,ITI,1,1327.984
2014,NUTS,2010,ITI,1,1333.886
2015,NUTS,2010,ITI,1,1297.295
2016,NUTS,2010,ITI,1,1404.194
2017,NUTS,2010,ITI,1,1493.405
2018,NUTS,2010,ITI,1,1581.227
2019,NUTS,2010,ITI,1,1646.841
1995,NUTS,2010,ITI1,2,151.667
1996,NUTS,2010,ITI1,2,145.358
1997,NUTS,2010,ITI1,2,135.872
1998,NUTS,2010,ITI1,2,164.049
1999,NUTS,2010,ITI1,2,141.94
2000,NUTS,2010,ITI1,2,142.1
2003,NUTS,2010,ITI1,2,136.905
2004,NUTS,2010,ITI1,2,163.997
2005,NUTS,2010,ITI1,2,170.449
2007,NUTS,2010,ITI1,2,82.228
2008,NUTS,2010,ITI1,2,99.495
2009,NUTS,2010,ITI1,2,133.81
2010,NUTS,2010,ITI1,2,148.801
2011,NUTS,2010,ITI1,2,131.067
2012,NUTS,2010,ITI1,2,163.209
2013,NUTS,2010,ITI1,2,150.0
2014,NUTS,2010,ITI1,2,147.141
2015,NUTS,2010,ITI1,2,152.978
2016,NUTS,2010,ITI1,2,151.385
2017,NUTS,2010,ITI1,2,164.165
2018,NUTS,2010,ITI1,2,174.77
2019,NUTS,2010,ITI1,2,191.934
1995,NUTS,2010,ITI2,2,11.695
1996,NUTS,2010,ITI2,2,11.929
1997,NUTS,2010,ITI2,2,13.005
1998,NUTS,2010,ITI2,2,14.356
1999,NUTS,2010,ITI2,2,18.649
2000,NUTS,2010,ITI2,2,18.111
2003,NUTS,2010,ITI2,2,13.789
2004,NUTS,2010,ITI2,2,13.427
2005,NUTS,2010,ITI2,2,14.364
2007,NUTS,2010,ITI2,2,15.022
2008,NUTS,2010,ITI2,2,12.672
2009,NUTS,2010,ITI2,2,11.159
2010,NUTS,2010,ITI2,2,12.433
2011,NUTS,2010,ITI2,2,12.38
2012,NUTS,2010,ITI2,2,18.475
2013,NUTS,2010,ITI2,2,15.851
2014,NUTS,2010,ITI2,2,16.829
2015,NUTS,2010,ITI2,2,18.684
2016,NUTS,2010,ITI2,2,15.78
2017,NUTS,2010,ITI2,2,15.096
2018,NUTS,2010,ITI2,2,15.05
2019,NUTS,2010,ITI2,2,17.628
1995,NUTS,2010,ITI3,2,12.31
1996,NUTS,2010,ITI3,2,11.09
1997,NUTS,2010,ITI3,2,18.31
1998,NUTS,2010,ITI3,2,13.211
1999,NUTS,2010,ITI3,2,12.225
2000,NUTS,2010,ITI3,2,14.418
2003,NUTS,2010,ITI3,2,11.819
2004,NUTS,2010,ITI3,2,12.468
2005,NUTS,2010,ITI3,2,13.406
2007,NUTS,2010,ITI3,2,13.168
2008,NUTS,2010,ITI3,2,12.672
2009,NUTS,2010,ITI3,2,9.691
2010,NUTS,2010,ITI3,2,11.258
2011,NUTS,2010,ITI3,2,10.415
2012,NUTS,2010,ITI3,2,13.535
2013,NUTS,2010,ITI3,2,13.307
2014,NUTS,2010,ITI3,2,14.202
2015,NUTS,2010,ITI3,2,13.429
2016,NUTS,2010,ITI3,2,15.104
2017,NUTS,2010,ITI3,2,15.362
2018,NUTS,2010,ITI3,2,17.507
2019,NUTS,2010,ITI3,2,18.54
1995,NUTS,2010,ITI4,2,932.021
1996,NUTS,2010,ITI4,2,894.721
1997,NUTS,2010,ITI4,2,997.503
1998,NUTS,2010,ITI4,2,1157.703
1999,NUTS,2010,ITI4,2,1126.606
2000,NUTS,2010,ITI4,2,1184.571
2003,NUTS,2010,ITI4,2,1308.973
2004,NUTS,2010,ITI4,2,1307.183
2005,NUTS,2010,ITI4,2,1321.459
2007,NUTS,2010,ITI4,2,1059.696
2008,NUTS,2010,ITI4,2,1188.496
2009,NUTS,2010,ITI4,2,1110.024
2010,NUTS,2010,ITI4,2,1166.226
2011,NUTS,2010,ITI4,2,1160.935
2012,NUTS,2010,ITI4,2,1205.888
2013,NUTS,2010,ITI4,2,1148.826
2014,NUTS,2010,ITI4,2,1155.713
2015,NUTS,2010,ITI4,2,1112.203
2016,NUTS,2010,ITI4,2,1221.926
2017,NUTS,2010,ITI4,2,1298.782
2018,NUTS,2010,ITI4,2,1373.9
2019,NUTS,2010,ITI4,2,1418.74
1995,NUTS,2010,ITZZ,2,24.059
1996,NUTS,2010,ITZZ,2,23.954
1997,NUTS,2010,ITZZ,2,25.073
1998,NUTS,2010,ITZZ,2,32.872
1999,NUTS,2010,ITZZ,2,29.735
2000,NUTS,2010,ITZZ,2,34.055
1995,NUTS,2010,JP,0,6685.577
1996,NUTS,2010,JP,0,6610.449
1997,NUTS,2010,JP,0,6497.293
1998,NUTS,2010,JP,0,7015.447
1999,NUTS,2010,JP,0,7640.624
2000,NUTS,2010,JP,0,8127.756
2001,NUTS,2010,JP,0,8198.396
2002,NUTS,2010,JP,0,8455.295
2003,NUTS,2010,JP,0,8587.942
2004,NUTS,2010,JP,0,9102.848
2005,NUTS,2010,JP,0,8736.49
2006,NUTS,2010,JP,0,9135.697
2007,NUTS,2010,JP,0,9051.248
2008,NUTS,2010,JP,0,9610.906
2009,NUTS,2010,JP,0,9551.175
2010,NUTS,2010,JP,0,9596.817
2011,NUTS,2010,JP,0,9264.275
2012,NUTS,2010,JP,0,9700.049
2013,NUTS,2010,JP,0,10890.722
2014,NUTS,2010,JP,0,10114.581
2015,NUTS,2010,JP,0,9568.364
2016,NUTS,2010,JP,0,8400.426
2017,NUTS,2010,JP,0,8940.296
2018,NUTS,2010,JP,0,9044.993
2019,NUTS,2010,JP,0,9147.27
1995,NUTS,2010,KR,0,1702.435
1996,NUTS,2010,KR,0,1851.867
1997,NUTS,2010,KR,0,1991.779
1998,NUTS,2010,KR,0,1984.428
1999,NUTS,2010,KR,0,1791.514
2000,NUTS,2010,KR,0,1950.606
2001,NUTS,2010,KR,0,2051.142
2002,NUTS,2010,KR,0,2347.77
2003,NUTS,2010,KR,0,2363.363
2004,NUTS,2010,KR,0,2624.044
2005,NUTS,2010,KR,0,2853.425
2006,NUTS,2010,KR,0,3160.865
2007,NUTS,2010,KR,0,3646.246
2008,NUTS,2010,KR,0,3963.282
2009,NUTS,2010,KR,0,4409.407
2010,NUTS,2010,KR,0,4936.517
2011,NUTS,2010,KR,0,5165.289
2012,NUTS,2010,KR,0,5566.35
2013,NUTS,2010,KR,0,5676.675
2014,NUTS,2010,KR,0,6387.922
2015,NUTS,2010,KR,0,7005.686
1996,NUTS,2010,LT,0,61.318
1997,NUTS,2010,LT,0,64.581
1998,NUTS,2010,LT,0,73.522
1999,NUTS,2010,LT,0,66.945
2000,NUTS,2010,LT,0,60.31
2001,NUTS,2010,LT,0,71.616
2002,NUTS,2010,LT,0,64.943
2003,NUTS,2010,LT,0,59.384
2004,NUTS,2010,LT,0,66.576
2005,NUTS,2010,LT,0,73.795
2006,NUTS,2010,LT,0,77.524
2007,NUTS,2010,LT,0,81.415
2008,NUTS,2010,LT,0,93.835
2009,NUTS,2010,LT,0,84.133
2010,NUTS,2010,LT,0,64.728
2011,NUTS,2010,LT,0,91.286
2012,NUTS,2010,LT,0,95.343
2013,NUTS,2010,LT,0,107.253
2014,NUTS,2010,LT,0,103.665
2015,NUTS,2010,LT,0,107.282
2016,NUTS,2010,LT,0,135.413
2017,NUTS,2010,LT,0,164.098
2018,NUTS,2010,LT,0,143.973
2019,NUTS,2010,LT,0,148.535
2020,NUTS,2010,LT,0,131.102
1996,NUTS,2010,LT0,1,61.318
1997,NUTS,2010,LT0,1,64.581
1998,NUTS,2010,LT0,1,73.522
1999,NUTS,2010,LT0,1,66.945
2000,NUTS,2010,LT0,1,60.31
2001,NUTS,2010,LT0,1,71.616
2002,NUTS,2010,LT0,1,64.943
2003,NUTS,2010,LT0,1,59.384
2004,NUTS,2010,LT0,1,66.576
2005,NUTS,2010,LT0,1,73.795
2006,NUTS,2010,LT0,1,77.524
2007,NUTS,2010,LT0,1,81.415
2008,NUTS,2010,LT0,1,93.835
2009,NUTS,2010,LT0,1,84.133
2010,NUTS,2010,LT0,1,64.728
2011,NUTS,2010,LT0,1,91.286
2012,NUTS,2010,LT0,1,95.343
2013,NUTS,2010,LT0,1,107.253
2014,NUTS,2010,LT0,1,103.665
2015,NUTS,2010,LT0,1,107.282
2016,NUTS,2010,LT0,1,135.413
2017,NUTS,2010,LT0,1,164.098
2018,NUTS,2010,LT0,1,143.973
2019,NUTS,2010,LT0,1,148.535
2020,NUTS,2010,LT0,1,131.102
1996,NUTS,2010,LT00,2,61.318
1997,NUTS,2010,LT00,2,64.581
1998,NUTS,2010,LT00,2,73.522
1999,NUTS,2010,LT00,2,66.945
2000,NUTS,2010,LT00,2,60.31
2001,NUTS,2010,LT00,2,71.616
2002,NUTS,2010,LT00,2,64.943
2003,NUTS,2010,LT00,2,59.384
2004,NUTS,2010,LT00,2,66.576
2005,NUTS,2010,LT00,2,73.795
2006,NUTS,2010,LT00,2,77.524
2007,NUTS,2010,LT00,2,81.415
2008,NUTS,2010,LT00,2,93.835
2009,NUTS,2010,LT00,2,84.133
2010,NUTS,2010,LT00,2,64.728
2011,NUTS,2010,LT00,2,91.286
2012,NUTS,2010,LT00,2,95.343
2013,NUTS,2010,LT00,2,107.253
2014,NUTS,2010,LT00,2,103.665
2015,NUTS,2010,LT01,2,81.638
2016,NUTS,2010,LT01,2,62.409
2017,NUTS,2010,LT01,2,65.337
2018,NUTS,2010,LT01,2,68.311
2019,NUTS,2010,LT01,2,78.844
2015,NUTS,2010,LT02,2,25.643
2016,NUTS,2010,LT02,2,73.004
2017,NUTS,2010,LT02,2,98.761
2018,NUTS,2010,LT02,2,75.661
2019,NUTS,2010,LT02,2,69.691
2000,NUTS,2010,LU,0,22.595
2001,NUTS,2010,LU,0,27.919
2002,NUTS,2010,LU,0,32.545
2003,NUTS,2010,LU,0,38.21
2004,NUTS,2010,LU,0,42.257
2005,NUTS,2010,LU,0,49.234
2006,NUTS,2010,LU,0,57.678
2007,NUTS,2010,LU,0,67.689
2008,NUTS,2010,LU,0,85.345
2009,NUTS,2010,LU,0,83.512
2010,NUTS,2010,LU,0,105.135
2011,NUTS,2010,LU,0,121.716
2012,NUTS,2010,LU,0,127.271
2013,NUTS,2010,LU,0,141.381
2014,NUTS,2010,LU,0,152.35
2015,NUTS,2010,LU,0,161.025
2016,NUTS,2010,LU,0,147.852
2017,NUTS,2010,LU,0,139.145
2018,NUTS,2010,LU,0,146.612
2019,NUTS,2010,LU,0,138.685
2020,NUTS,2010,LU,0,135.127
2000,NUTS,2010,LU0,1,22.595
2001,NUTS,2010,LU0,1,27.919
2002,NUTS,2010,LU0,1,32.545
2003,NUTS,2010,LU0,1,38.21
2004,NUTS,2010,LU0,1,42.257
2005,NUTS,2010,LU0,1,49.234
2006,NUTS,2010,LU0,1,57.678
2007,NUTS,2010,LU0,1,67.689
2008,NUTS,2010,LU0,1,85.345
2009,NUTS,2010,LU0,1,83.512
2010,NUTS,2010,LU0,1,105.135
2011,NUTS,2010,LU0,1,121.716
2012,NUTS,2010,LU0,1,127.271
2013,NUTS,2010,LU0,1,141.381
2014,NUTS,2010,LU0,1,152.35
2015,NUTS,2010,LU0,1,161.025
2016,NUTS,2010,LU0,1,147.852
2017,NUTS,2010,LU0,1,139.145
2018,NUTS,2010,LU0,1,146.612
2019,NUTS,2010,LU0,1,138.685
2020,NUTS,2010,LU0,1,135.127
2000,NUTS,2010,LU00,2,22.595
2001,NUTS,2010,LU00,2,27.919
2002,NUTS,2010,LU00,2,32.545
2003,NUTS,2010,LU00,2,38.21
2004,NUTS,2010,LU00,2,42.257
2005,NUTS,2010,LU00,2,49.234
2006,NUTS,2010,LU00,2,57.678
2007,NUTS,2010,LU00,2,67.689
2008,NUTS,2010,LU00,2,85.345
2009,NUTS,2010,LU00,2,83.512
2010,NUTS,2010,LU00,2,105.135
2011,NUTS,2010,LU00,2,121.716
2012,NUTS,2010,LU00,2,127.271
2013,NUTS,2010,LU00,2,141.381
2014,NUTS,2010,LU00,2,152.35
2015,NUTS,2010,LU00,2,161.025
2016,NUTS,2010,LU00,2,147.852
2017,NUTS,2010,LU00,2,139.145
2018,NUTS,2010,LU00,2,146.612
2019,NUTS,2010,LU00,2,138.685
2020,NUTS,2010,LU00,2,135.127
1995,NUTS,2010,LV,0,23.386
1996,NUTS,2010,LV,0,21.025
1997,NUTS,2010,LV,0,18.421
1998,NUTS,2010,LV,0,16.864
1999,NUTS,2010,LV,0,17.413
2000,NUTS,2010,LV,0,15.198
2001,NUTS,2010,LV,0,15.132
2002,NUTS,2010,LV,0,14.798
2003,NUTS,2010,LV,0,17.45
2004,NUTS,2010,LV,0,17.582
2005,NUTS,2010,LV,0,25.129
2006,NUTS,2010,LV,0,27.296
2007,NUTS,2010,LV,0,42.349
2008,NUTS,2010,LV,0,52.557
2009,NUTS,2010,LV,0,30.511
2010,NUTS,2010,LV,0,39.137
2011,NUTS,2010,LV,0,49.358
2012,NUTS,2010,LV,0,57.521
2013,NUTS,2010,LV,0,58.229
2014,NUTS,2010,LV,0,56.164
2015,NUTS,2010,LV,0,56.342
2016,NUTS,2010,LV,0,50.301
2017,NUTS,2010,LV,0,51.02
2018,NUTS,2010,LV,0,58.693
2019,NUTS,2010,LV,0,49.98
2020,NUTS,2010,LV,0,53.109
1995,NUTS,2010,LV0,1,23.386
1996,NUTS,2010,LV0,1,21.025
1997,NUTS,2010,LV0,1,18.421
1998,NUTS,2010,LV0,1,16.864
1999,NUTS,2010,LV0,1,17.413
2000,NUTS,2010,LV0,1,15.198
2001,NUTS,2010,LV0,1,15.132
2002,NUTS,2010,LV0,1,14.798
2003,NUTS,2010,LV0,1,17.45
2004,NUTS,2010,LV0,1,17.582
2005,NUTS,2010,LV0,1,25.129
2006,NUTS,2010,LV0,1,27.296
2007,NUTS,2010,LV0,1,42.349
2008,NUTS,2010,LV0,1,52.557
2009,NUTS,2010,LV0,1,30.511
2010,NUTS,2010,LV0,1,39.137
2011,NUTS,2010,LV0,1,49.358
2012,NUTS,2010,LV0,1,57.521
2013,NUTS,2010,LV0,1,58.229
2014,NUTS,2010,LV0,1,56.164
2015,NUTS,2010,LV0,1,56.342
2016,NUTS,2010,LV0,1,50.301
2017,NUTS,2010,LV0,1,51.02
2018,NUTS,2010,LV0,1,58.693
2019,NUTS,2010,LV0,1,49.98
2020,NUTS,2010,LV0,1,53.109
1995,NUTS,2010,LV00,2,23.386
1996,NUTS,2010,LV00,2,21.025
1997,NUTS,2010,LV00,2,18.421
1998,NUTS,2010,LV00,2,16.864
1999,NUTS,2010,LV00,2,17.413
2000,NUTS,2010,LV00,2,15.198
2001,NUTS,2010,LV00,2,15.132
2002,NUTS,2010,LV00,2,14.798
2003,NUTS,2010,LV00,2,17.45
2004,NUTS,2010,LV00,2,17.582
2005,NUTS,2010,LV00,2,25.129
2006,NUTS,2010,LV00,2,27.296
2007,NUTS,2010,LV00,2,42.349
2008,NUTS,2010,LV00,2,52.557
2009,NUTS,2010,LV00,2,30.511
2010,NUTS,2010,LV00,2,39.137
2011,NUTS,2010,LV00,2,49.358
2012,NUTS,2010,LV00,2,57.521
2013,NUTS,2010,LV00,2,58.229
2014,NUTS,2010,LV00,2,56.164
2015,NUTS,2010,LV00,2,56.342
2016,NUTS,2010,LV00,2,50.301
2017,NUTS,2010,LV00,2,51.02
2018,NUTS,2010,LV00,2,58.693
2019,NUTS,2010,LV00,2,49.98
2020,NUTS,2010,LV00,2,53.109
2011,NUTS,2010,ME,0,5.192
2013,NUTS,2010,ME,0,3.992
2014,NUTS,2010,ME,0,5.296
2015,NUTS,2010,ME,0,5.237
2016,NUTS,2010,ME,0,5.388
2017,NUTS,2010,ME,0,8.726
2018,NUTS,2010,ME,0,12.235
2019,NUTS,2010,ME,0,17.618
2011,NUTS,2010,ME0,1,5.192
2013,NUTS,2010,ME0,1,3.992
2014,NUTS,2010,ME0,1,5.296
2015,NUTS,2010,ME0,1,5.237
2016,NUTS,2010,ME0,1,5.388
2017,NUTS,2010,ME0,1,8.726
2018,NUTS,2010,ME0,1,12.235
2019,NUTS,2010,ME0,1,17.618
2011,NUTS,2010,ME00,2,5.192
2013,NUTS,2010,ME00,2,3.992
2014,NUTS,2010,ME00,2,5.296
2015,NUTS,2010,ME00,2,5.237
2016,NUTS,2010,ME00,2,5.388
2017,NUTS,2010,ME00,2,8.726
2018,NUTS,2010,ME00,2,12.235
2019,NUTS,2010,ME00,2,17.618
2015,NUTS,2010,MK,0,12.827
2016,NUTS,2010,MK,0,10.5
2017,NUTS,2010,MK,0,8.999
2018,NUTS,2010,MK,0,8.442
2019,NUTS,2010,MK,0,8.224
2020,NUTS,2010,MK,0,8.472
2015,NUTS,2010,MK0,1,12.827
2016,NUTS,2010,MK0,1,10.5
2017,NUTS,2010,MK0,1,8.999
2018,NUTS,2010,MK0,1,8.442
2019,NUTS,2010,MK0,1,8.224
2020,NUTS,2010,MK0,1,8.472
2015,NUTS,2010,MK00,2,12.827
2016,NUTS,2010,MK00,2,10.5
2017,NUTS,2010,MK00,2,8.999
2018,NUTS,2010,MK00,2,8.442
2019,NUTS,2010,MK00,2,8.224
2020,NUTS,2010,MK00,2,8.472
2002,NUTS,2010,MT,0,2.625
2003,NUTS,2010,MT,0,1.133
2004,NUTS,2010,MT,0,0.873
2005,NUTS,2010,MT,0,1.841
2006,NUTS,2010,MT,0,1.899
2007,NUTS,2010,MT,0,0.807
2008,NUTS,2010,MT,0,1.792
2009,NUTS,2010,MT,0,1.993
2010,NUTS,2010,MT,0,1.583
2011,NUTS,2010,MT,0,2.41
2012,NUTS,2010,MT,0,5.407
2013,NUTS,2010,MT,0,7.03
2014,NUTS,2010,MT,0,7.383
2015,NUTS,2010,MT,0,14.148
2016,NUTS,2010,MT,0,0.91
2017,NUTS,2010,MT,0,0.711
2018,NUTS,2010,MT,0,0.996
2019,NUTS,2010,MT,0,0.881
2020,NUTS,2010,MT,0,0.506
2002,NUTS,2010,MT0,1,2.625
2003,NUTS,2010,MT0,1,1.133
2004,NUTS,2010,MT0,1,0.873
2005,NUTS,2010,MT0,1,1.841
2006,NUTS,2010,MT0,1,1.899
2007,NUTS,2010,MT0,1,0.807
2008,NUTS,2010,MT0,1,1.792
2009,NUTS,2010,MT0,1,1.993
2010,NUTS,2010,MT0,1,1.583
2011,NUTS,2010,MT0,1,2.41
2012,NUTS,2010,MT0,1,5.407
2013,NUTS,2010,MT0,1,7.03
2014,NUTS,2010,MT0,1,7.383
2015,NUTS,2010,MT0,1,14.148
2016,NUTS,2010,MT0,1,0.91
2017,NUTS,2010,MT0,1,0.711
2018,NUTS,2010,MT0,1,0.996
2019,NUTS,2010,MT0,1,0.881
2020,NUTS,2010,MT0,1,0.506
2002,NUTS,2010,MT00,2,2.625
2003,NUTS,2010,MT00,2,1.133
2004,NUTS,2010,MT00,2,0.873
2005,NUTS,2010,MT00,2,1.841
2006,NUTS,2010,MT00,2,1.899
2007,NUTS,2010,MT00,2,0.807
2008,NUTS,2010,MT00,2,1.792
2009,NUTS,2010,MT00,2,1.993
2010,NUTS,2010,MT00,2,1.583
2011,NUTS,2010,MT00,2,2.41
2012,NUTS,2010,MT00,2,5.407
2013,NUTS,2010,MT00,2,7.03
