year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrsto_ths
2019,NUTS,2010,SK04,2,188.4
2020,NUTS,2010,SK04,2,208.2
2011,NUTS,2010,TR,0,3157.3
2012,NUTS,2010,TR,0,3507.9
2013,NUTS,2010,TR,0,3602.2
2014,NUTS,2010,TR,0,3773.6
2015,NUTS,2010,TR,0,4064.2
2016,NUTS,2010,TR,0,4314.9
2017,NUTS,2010,TR,0,4502.5
2018,NUTS,2010,TR,0,4713.5
2019,NUTS,2010,TR,0,4879.3
2020,NUTS,2010,TR,0,4937.0
2011,NUTS,2010,TR1,1,734.0
2012,NUTS,2010,TR1,1,909.8
2013,NUTS,2010,TR1,1,895.5
2014,NUTS,2010,TR1,1,959.8
2015,NUTS,2010,TR1,1,1051.3
2016,NUTS,2010,TR1,1,1150.0
2017,NUTS,2010,TR1,1,1191.2
2018,NUTS,2010,TR1,1,1239.0
2019,NUTS,2010,TR1,1,1211.4
2020,NUTS,2010,TR1,1,1189.4
2011,NUTS,2010,TR10,2,734.0
2012,NUTS,2010,TR10,2,909.8
2013,NUTS,2010,TR10,2,895.5
2014,NUTS,2010,TR10,2,959.8
2015,NUTS,2010,TR10,2,1051.3
2016,NUTS,2010,TR10,2,1150.0
2017,NUTS,2010,TR10,2,1191.2
2018,NUTS,2010,TR10,2,1239.0
2019,NUTS,2010,TR10,2,1211.4
2020,NUTS,2010,TR10,2,1189.4
2011,NUTS,2010,TR2,1,135.7
2012,NUTS,2010,TR2,1,164.8
2013,NUTS,2010,TR2,1,161.0
2014,NUTS,2010,TR2,1,167.6
2015,NUTS,2010,TR2,1,172.6
2016,NUTS,2010,TR2,1,190.8
2017,NUTS,2010,TR2,1,205.1
2018,NUTS,2010,TR2,1,201.1
2019,NUTS,2010,TR2,1,222.8
2020,NUTS,2010,TR2,1,245.4
2011,NUTS,2010,TR21,2,75.2
2012,NUTS,2010,TR21,2,93.6
2013,NUTS,2010,TR21,2,93.3
2014,NUTS,2010,TR21,2,84.0
2015,NUTS,2010,TR21,2,81.7
2016,NUTS,2010,TR21,2,93.2
2017,NUTS,2010,TR21,2,107.2
2018,NUTS,2010,TR21,2,107.6
2019,NUTS,2010,TR21,2,109.3
2020,NUTS,2010,TR21,2,128.0
2011,NUTS,2010,TR22,2,60.5
2012,NUTS,2010,TR22,2,71.2
2013,NUTS,2010,TR22,2,67.7
2014,NUTS,2010,TR22,2,83.6
2015,NUTS,2010,TR22,2,90.9
2016,NUTS,2010,TR22,2,97.7
2017,NUTS,2010,TR22,2,97.8
2018,NUTS,2010,TR22,2,93.6
2019,NUTS,2010,TR22,2,113.5
2020,NUTS,2010,TR22,2,117.4
2011,NUTS,2010,TR3,1,458.9
2012,NUTS,2010,TR3,1,442.4
2013,NUTS,2010,TR3,1,441.6
2014,NUTS,2010,TR3,1,489.3
2015,NUTS,2010,TR3,1,528.8
2016,NUTS,2010,TR3,1,548.9
2017,NUTS,2010,TR3,1,589.9
2018,NUTS,2010,TR3,1,653.6
2019,NUTS,2010,TR3,1,662.2
2020,NUTS,2010,TR3,1,624.9
2011,NUTS,2010,TR31,2,252.3
2012,NUTS,2010,TR31,2,243.6
2013,NUTS,2010,TR31,2,239.2
2014,NUTS,2010,TR31,2,241.4
2015,NUTS,2010,TR31,2,256.4
2016,NUTS,2010,TR31,2,262.5
2017,NUTS,2010,TR31,2,283.9
2018,NUTS,2010,TR31,2,334.0
2019,NUTS,2010,TR31,2,314.8
2020,NUTS,2010,TR31,2,282.6
2011,NUTS,2010,TR32,2,116.2
2012,NUTS,2010,TR32,2,117.8
2013,NUTS,2010,TR32,2,120.0
2014,NUTS,2010,TR32,2,132.6
2015,NUTS,2010,TR32,2,142.4
2016,NUTS,2010,TR32,2,153.7
2017,NUTS,2010,TR32,2,165.2
2018,NUTS,2010,TR32,2,170.0
2019,NUTS,2010,TR32,2,190.2
2020,NUTS,2010,TR32,2,195.0
2011,NUTS,2010,TR33,2,90.3
2012,NUTS,2010,TR33,2,81.0
2013,NUTS,2010,TR33,2,82.4
2014,NUTS,2010,TR33,2,115.3
2015,NUTS,2010,TR33,2,129.9
2016,NUTS,2010,TR33,2,132.7
2017,NUTS,2010,TR33,2,140.8
2018,NUTS,2010,TR33,2,149.6
2019,NUTS,2010,TR33,2,157.2
2020,NUTS,2010,TR33,2,147.3
2011,NUTS,2010,TR4,1,328.2
2012,NUTS,2010,TR4,1,374.4
2013,NUTS,2010,TR4,1,406.0
2014,NUTS,2010,TR4,1,397.5
2015,NUTS,2010,TR4,1,431.2
2016,NUTS,2010,TR4,1,446.4
2017,NUTS,2010,TR4,1,484.5
2018,NUTS,2010,TR4,1,526.9
2019,NUTS,2010,TR4,1,531.1
2020,NUTS,2010,TR4,1,544.6
2011,NUTS,2010,TR41,2,159.3
2012,NUTS,2010,TR41,2,193.6
2013,NUTS,2010,TR41,2,196.1
2014,NUTS,2010,TR41,2,208.3
2015,NUTS,2010,TR41,2,241.6
2016,NUTS,2010,TR41,2,240.4
2017,NUTS,2010,TR41,2,261.5
2018,NUTS,2010,TR41,2,290.1
2019,NUTS,2010,TR41,2,292.1
2020,NUTS,2010,TR41,2,289.4
2011,NUTS,2010,TR42,2,168.9
2012,NUTS,2010,TR42,2,180.7
2013,NUTS,2010,TR42,2,209.8
2014,NUTS,2010,TR42,2,189.2
2015,NUTS,2010,TR42,2,189.6
2016,NUTS,2010,TR42,2,205.9
2017,NUTS,2010,TR42,2,223.0
2018,NUTS,2010,TR42,2,236.8
2019,NUTS,2010,TR42,2,239.0
2020,NUTS,2010,TR42,2,255.2
2011,NUTS,2010,TR5,1,441.2
2012,NUTS,2010,TR5,1,496.7
2013,NUTS,2010,TR5,1,503.3
2014,NUTS,2010,TR5,1,535.8
2015,NUTS,2010,TR5,1,571.3
2016,NUTS,2010,TR5,1,570.8
2017,NUTS,2010,TR5,1,595.7
2018,NUTS,2010,TR5,1,609.4
2019,NUTS,2010,TR5,1,651.6
2020,NUTS,2010,TR5,1,639.1
2011,NUTS,2010,TR51,2,356.5
2012,NUTS,2010,TR51,2,399.0
2013,NUTS,2010,TR51,2,411.0
2014,NUTS,2010,TR51,2,440.4
2015,NUTS,2010,TR51,2,465.5
2016,NUTS,2010,TR51,2,473.1
2017,NUTS,2010,TR51,2,497.7
2018,NUTS,2010,TR51,2,509.2
2019,NUTS,2010,TR51,2,540.7
2020,NUTS,2010,TR51,2,518.6
2011,NUTS,2010,TR52,2,84.7
2012,NUTS,2010,TR52,2,97.7
2013,NUTS,2010,TR52,2,92.3
2014,NUTS,2010,TR52,2,95.4
2015,NUTS,2010,TR52,2,105.8
2016,NUTS,2010,TR52,2,97.7
2017,NUTS,2010,TR52,2,98.0
2018,NUTS,2010,TR52,2,100.3
2019,NUTS,2010,TR52,2,110.9
2020,NUTS,2010,TR52,2,120.6
2011,NUTS,2010,TR6,1,358.5
2012,NUTS,2010,TR6,1,398.3
2013,NUTS,2010,TR6,1,392.3
2014,NUTS,2010,TR6,1,408.2
2015,NUTS,2010,TR6,1,414.7
2016,NUTS,2010,TR6,1,459.8
2017,NUTS,2010,TR6,1,473.7
2018,NUTS,2010,TR6,1,508.3
2019,NUTS,2010,TR6,1,552.6
2020,NUTS,2010,TR6,1,587.0
2011,NUTS,2010,TR61,2,131.7
2012,NUTS,2010,TR61,2,143.7
2013,NUTS,2010,TR61,2,149.2
2014,NUTS,2010,TR61,2,150.0
2015,NUTS,2010,TR61,2,151.8
2016,NUTS,2010,TR61,2,181.3
2017,NUTS,2010,TR61,2,186.2
2018,NUTS,2010,TR61,2,204.7
2019,NUTS,2010,TR61,2,205.6
2020,NUTS,2010,TR61,2,226.3
2011,NUTS,2010,TR62,2,134.9
2012,NUTS,2010,TR62,2,146.4
2013,NUTS,2010,TR62,2,147.0
2014,NUTS,2010,TR62,2,166.1
2015,NUTS,2010,TR62,2,162.4
2016,NUTS,2010,TR62,2,154.9
2017,NUTS,2010,TR62,2,174.2
2018,NUTS,2010,TR62,2,190.2
2019,NUTS,2010,TR62,2,194.4
2020,NUTS,2010,TR62,2,195.9
2011,NUTS,2010,TR63,2,91.9
2012,NUTS,2010,TR63,2,108.2
2013,NUTS,2010,TR63,2,96.1
2014,NUTS,2010,TR63,2,92.1
2015,NUTS,2010,TR63,2,100.4
2016,NUTS,2010,TR63,2,123.7
2017,NUTS,2010,TR63,2,113.2
2018,NUTS,2010,TR63,2,113.5
2019,NUTS,2010,TR63,2,152.5
2020,NUTS,2010,TR63,2,164.8
2011,NUTS,2010,TR7,1,123.0
2012,NUTS,2010,TR7,1,142.5
2013,NUTS,2010,TR7,1,178.1
2014,NUTS,2010,TR7,1,173.9
2015,NUTS,2010,TR7,1,168.4
2016,NUTS,2010,TR7,1,169.3
2017,NUTS,2010,TR7,1,174.9
2018,NUTS,2010,TR7,1,172.0
2019,NUTS,2010,TR7,1,184.6
2020,NUTS,2010,TR7,1,191.9
2011,NUTS,2010,TR71,2,51.1
2012,NUTS,2010,TR71,2,63.1
2013,NUTS,2010,TR71,2,62.5
2014,NUTS,2010,TR71,2,61.3
2015,NUTS,2010,TR71,2,63.9
2016,NUTS,2010,TR71,2,53.0
2017,NUTS,2010,TR71,2,62.0
2018,NUTS,2010,TR71,2,64.9
2019,NUTS,2010,TR71,2,67.3
2020,NUTS,2010,TR71,2,72.2
2011,NUTS,2010,TR72,2,71.9
2012,NUTS,2010,TR72,2,79.4
2013,NUTS,2010,TR72,2,115.5
2014,NUTS,2010,TR72,2,112.6
2015,NUTS,2010,TR72,2,104.5
2016,NUTS,2010,TR72,2,116.3
2017,NUTS,2010,TR72,2,112.9
2018,NUTS,2010,TR72,2,107.2
2019,NUTS,2010,TR72,2,117.3
2020,NUTS,2010,TR72,2,119.8
2011,NUTS,2010,TR8,1,164.0
2012,NUTS,2010,TR8,1,164.1
2013,NUTS,2010,TR8,1,158.8
2014,NUTS,2010,TR8,1,185.3
2015,NUTS,2010,TR8,1,187.5
2016,NUTS,2010,TR8,1,193.2
2017,NUTS,2010,TR8,1,203.6
2018,NUTS,2010,TR8,1,207.9
2019,NUTS,2010,TR8,1,226.2
2020,NUTS,2010,TR8,1,237.0
2011,NUTS,2010,TR81,2,40.4
2012,NUTS,2010,TR81,2,47.1
2013,NUTS,2010,TR81,2,41.9
2014,NUTS,2010,TR81,2,42.1
2015,NUTS,2010,TR81,2,41.4
2016,NUTS,2010,TR81,2,44.1
2017,NUTS,2010,TR81,2,40.9
2018,NUTS,2010,TR81,2,43.0
2019,NUTS,2010,TR81,2,55.0
2020,NUTS,2010,TR81,2,62.0
2011,NUTS,2010,TR82,2,27.4
2012,NUTS,2010,TR82,2,27.6
2013,NUTS,2010,TR82,2,25.5
2014,NUTS,2010,TR82,2,25.9
2015,NUTS,2010,TR82,2,29.3
2016,NUTS,2010,TR82,2,31.7
2017,NUTS,2010,TR82,2,35.5
2018,NUTS,2010,TR82,2,37.5
2019,NUTS,2010,TR82,2,38.2
2020,NUTS,2010,TR82,2,33.6
2011,NUTS,2010,TR83,2,96.2
2012,NUTS,2010,TR83,2,89.4
2013,NUTS,2010,TR83,2,91.4
2014,NUTS,2010,TR83,2,117.3
2015,NUTS,2010,TR83,2,116.8
2016,NUTS,2010,TR83,2,117.4
2017,NUTS,2010,TR83,2,127.2
2018,NUTS,2010,TR83,2,127.4
2019,NUTS,2010,TR83,2,133.0
2020,NUTS,2010,TR83,2,141.4
2011,NUTS,2010,TR9,1,92.1
2012,NUTS,2010,TR9,1,87.4
2013,NUTS,2010,TR9,1,97.2
2014,NUTS,2010,TR9,1,105.1
2015,NUTS,2010,TR9,1,127.9
2016,NUTS,2010,TR9,1,143.4
2017,NUTS,2010,TR9,1,141.1
2018,NUTS,2010,TR9,1,139.0
2019,NUTS,2010,TR9,1,129.2
2020,NUTS,2010,TR9,1,143.6
2011,NUTS,2010,TR90,2,92.1
2012,NUTS,2010,TR90,2,87.4
2013,NUTS,2010,TR90,2,97.2
2014,NUTS,2010,TR90,2,105.1
2015,NUTS,2010,TR90,2,127.9
2016,NUTS,2010,TR90,2,143.4
2017,NUTS,2010,TR90,2,141.1
2018,NUTS,2010,TR90,2,139.0
2019,NUTS,2010,TR90,2,129.2
2020,NUTS,2010,TR90,2,143.6
2011,NUTS,2010,TRA,1,55.6
2012,NUTS,2010,TRA,1,66.5
2013,NUTS,2010,TRA,1,66.0
2014,NUTS,2010,TRA,1,56.8
2015,NUTS,2010,TRA,1,62.8
2016,NUTS,2010,TRA,1,60.6
2017,NUTS,2010,TRA,1,66.4
2018,NUTS,2010,TRA,1,72.8
2019,NUTS,2010,TRA,1,86.5
2020,NUTS,2010,TRA,1,89.5
2011,NUTS,2010,TRA1,2,33.9
2012,NUTS,2010,TRA1,2,44.5
2013,NUTS,2010,TRA1,2,43.9
2014,NUTS,2010,TRA1,2,31.3
2015,NUTS,2010,TRA1,2,31.5
2016,NUTS,2010,TRA1,2,36.5
2017,NUTS,2010,TRA1,2,41.5
2018,NUTS,2010,TRA1,2,49.3
2019,NUTS,2010,TRA1,2,59.8
2020,NUTS,2010,TRA1,2,54.0
2011,NUTS,2010,TRA2,2,21.6
2012,NUTS,2010,TRA2,2,22.0
2013,NUTS,2010,TRA2,2,22.1
2014,NUTS,2010,TRA2,2,25.5
2015,NUTS,2010,TRA2,2,31.3
2016,NUTS,2010,TRA2,2,24.1
2017,NUTS,2010,TRA2,2,24.9
2018,NUTS,2010,TRA2,2,23.5
2019,NUTS,2010,TRA2,2,26.6
2020,NUTS,2010,TRA2,2,35.5
2011,NUTS,2010,TRB,1,106.8
2012,NUTS,2010,TRB,1,94.9
2013,NUTS,2010,TRB,1,89.6
2014,NUTS,2010,TRB,1,117.3
2015,NUTS,2010,TRB,1,114.3
2016,NUTS,2010,TRB,1,122.0
2017,NUTS,2010,TRB,1,125.0
2018,NUTS,2010,TRB,1,125.2
2019,NUTS,2010,TRB,1,147.7
2020,NUTS,2010,TRB,1,164.2
2011,NUTS,2010,TRB1,2,63.7
2012,NUTS,2010,TRB1,2,53.1
2013,NUTS,2010,TRB1,2,49.9
2014,NUTS,2010,TRB1,2,79.3
2015,NUTS,2010,TRB1,2,78.2
2016,NUTS,2010,TRB1,2,86.1
2017,NUTS,2010,TRB1,2,83.9
2018,NUTS,2010,TRB1,2,79.2
2019,NUTS,2010,TRB1,2,92.2
2020,NUTS,2010,TRB1,2,100.7
2011,NUTS,2010,TRB2,2,43.1
2012,NUTS,2010,TRB2,2,41.9
2013,NUTS,2010,TRB2,2,39.8
2014,NUTS,2010,TRB2,2,38.0
2015,NUTS,2010,TRB2,2,36.1
2016,NUTS,2010,TRB2,2,35.9
2017,NUTS,2010,TRB2,2,41.1
2018,NUTS,2010,TRB2,2,46.0
2019,NUTS,2010,TRB2,2,55.5
2020,NUTS,2010,TRB2,2,63.4
2011,NUTS,2010,TRC,1,159.4
2012,NUTS,2010,TRC,1,166.3
2013,NUTS,2010,TRC,1,212.8
2014,NUTS,2010,TRC,1,176.8
2015,NUTS,2010,TRC,1,233.5
2016,NUTS,2010,TRC,1,259.6
2017,NUTS,2010,TRC,1,251.7
2018,NUTS,2010,TRC,1,258.2
2019,NUTS,2010,TRC,1,273.5
2020,NUTS,2010,TRC,1,280.3
2011,NUTS,2010,TRC1,2,49.4
2012,NUTS,2010,TRC1,2,58.4
2013,NUTS,2010,TRC1,2,93.1
2014,NUTS,2010,TRC1,2,83.2
2015,NUTS,2010,TRC1,2,110.1
2016,NUTS,2010,TRC1,2,115.1
2017,NUTS,2010,TRC1,2,101.7
2018,NUTS,2010,TRC1,2,109.3
2019,NUTS,2010,TRC1,2,112.4
2020,NUTS,2010,TRC1,2,124.4
2011,NUTS,2010,TRC2,2,63.8
2012,NUTS,2010,TRC2,2,52.4
2013,NUTS,2010,TRC2,2,61.3
2014,NUTS,2010,TRC2,2,56.9
2015,NUTS,2010,TRC2,2,73.0
2016,NUTS,2010,TRC2,2,84.6
2017,NUTS,2010,TRC2,2,95.1
2018,NUTS,2010,TRC2,2,88.4
2019,NUTS,2010,TRC2,2,99.9
2020,NUTS,2010,TRC2,2,95.2
2011,NUTS,2010,TRC3,2,46.2
2012,NUTS,2010,TRC3,2,55.4
2013,NUTS,2010,TRC3,2,58.3
2014,NUTS,2010,TRC3,2,36.8
2015,NUTS,2010,TRC3,2,50.4
2016,NUTS,2010,TRC3,2,60.0
2017,NUTS,2010,TRC3,2,54.9
2018,NUTS,2010,TRC3,2,60.5
2019,NUTS,2010,TRC3,2,61.2
2020,NUTS,2010,TRC3,2,60.7
2011,NUTS,2010,UK,0,10647.3
2012,NUTS,2010,UK,0,10821.0
2013,NUTS,2010,UK,0,11048.0
2014,NUTS,2010,UK,0,11318.5
2015,NUTS,2010,UK,0,11472.4
2016,NUTS,2010,UK,0,11830.2
2017,NUTS,2010,UK,0,11926.3
2018,NUTS,2010,UK,0,12213.9
2019,NUTS,2010,UK,0,12623.5
2011,NUTS,2010,UKC,1,365.3
2012,NUTS,2010,UKC,1,367.1
2013,NUTS,2010,UKC,1,379.9
2014,NUTS,2010,UKC,1,381.0
2015,NUTS,2010,UKC,1,387.7
2016,NUTS,2010,UKC,1,403.4
2017,NUTS,2010,UKC,1,400.3
2018,NUTS,2010,UKC,1,397.9
2019,NUTS,2010,UKC,1,400.4
2011,NUTS,2010,UKC1,2,156.8
2012,NUTS,2010,UKC1,2,144.2
2013,NUTS,2010,UKC1,2,145.8
2014,NUTS,2010,UKC1,2,161.9
2015,NUTS,2010,UKC1,2,164.7
2016,NUTS,2010,UKC1,2,168.6
2017,NUTS,2010,UKC1,2,168.7
2018,NUTS,2010,UKC1,2,168.3
2019,NUTS,2010,UKC1,2,163.1
2011,NUTS,2010,UKC2,2,208.5
2012,NUTS,2010,UKC2,2,222.9
2013,NUTS,2010,UKC2,2,234.1
2014,NUTS,2010,UKC2,2,219.1
2015,NUTS,2010,UKC2,2,223.0
2016,NUTS,2010,UKC2,2,234.8
2017,NUTS,2010,UKC2,2,231.6
2018,NUTS,2010,UKC2,2,229.6
2019,NUTS,2010,UKC2,2,237.3
2011,NUTS,2010,UKD,1,1089.7
2012,NUTS,2010,UKD,1,1105.8
2013,NUTS,2010,UKD,1,1118.8
2014,NUTS,2010,UKD,1,1141.5
2015,NUTS,2010,UKD,1,1156.0
2016,NUTS,2010,UKD,1,1244.8
2017,NUTS,2010,UKD,1,1237.2
2018,NUTS,2010,UKD,1,1250.3
2019,NUTS,2010,UKD,1,1278.9
2011,NUTS,2010,UKD1,2,72.6
2012,NUTS,2010,UKD1,2,72.9
2013,NUTS,2010,UKD1,2,73.9
2014,NUTS,2010,UKD1,2,73.7
2015,NUTS,2010,UKD1,2,75.4
2016,NUTS,2010,UKD1,2,77.9
2017,NUTS,2010,UKD1,2,72.0
2018,NUTS,2010,UKD1,2,77.2
2019,NUTS,2010,UKD1,2,79.5
2011,NUTS,2010,UKD3,2,428.4
2012,NUTS,2010,UKD3,2,424.3
2013,NUTS,2010,UKD3,2,439.1
2014,NUTS,2010,UKD3,2,452.6
2015,NUTS,2010,UKD3,2,461.8
2016,NUTS,2010,UKD3,2,480.7
2017,NUTS,2010,UKD3,2,493.3
2018,NUTS,2010,UKD3,2,483.7
2019,NUTS,2010,UKD3,2,520.3
2011,NUTS,2010,UKD4,2,215.9
2012,NUTS,2010,UKD4,2,219.7
2013,NUTS,2010,UKD4,2,205.9
2014,NUTS,2010,UKD4,2,207.2
2015,NUTS,2010,UKD4,2,215.7
2016,NUTS,2010,UKD4,2,248.3
2017,NUTS,2010,UKD4,2,249.5
2018,NUTS,2010,UKD4,2,244.4
2019,NUTS,2010,UKD4,2,237.4
2011,NUTS,2010,UKD6,2,164.4
2012,NUTS,2010,UKD6,2,166.7
2013,NUTS,2010,UKD6,2,163.6
2014,NUTS,2010,UKD6,2,172.6
2015,NUTS,2010,UKD6,2,158.3
2016,NUTS,2010,UKD6,2,176.3
2017,NUTS,2010,UKD6,2,169.2
2018,NUTS,2010,UKD6,2,181.5
2019,NUTS,2010,UKD6,2,181.1
2011,NUTS,2010,UKD7,2,208.4
2012,NUTS,2010,UKD7,2,222.3
2013,NUTS,2010,UKD7,2,236.3
2014,NUTS,2010,UKD7,2,235.3
2015,NUTS,2010,UKD7,2,244.7
2016,NUTS,2010,UKD7,2,261.5
2017,NUTS,2010,UKD7,2,253.2
2018,NUTS,2010,UKD7,2,263.6
2019,NUTS,2010,UKD7,2,260.6
2011,NUTS,2010,UKE,1,744.4
2012,NUTS,2010,UKE,1,774.5
2013,NUTS,2010,UKE,1,795.0
2014,NUTS,2010,UKE,1,807.1
2015,NUTS,2010,UKE,1,835.0
2016,NUTS,2010,UKE,1,848.4
2017,NUTS,2010,UKE,1,878.2
2018,NUTS,2010,UKE,1,871.0
2019,NUTS,2010,UKE,1,914.1
2011,NUTS,2010,UKE1,2,128.3
2012,NUTS,2010,UKE1,2,113.0
2013,NUTS,2010,UKE1,2,111.6
2014,NUTS,2010,UKE1,2,112.7
2015,NUTS,2010,UKE1,2,126.2
2016,NUTS,2010,UKE1,2,127.4
2017,NUTS,2010,UKE1,2,131.9
2018,NUTS,2010,UKE1,2,111.4
2019,NUTS,2010,UKE1,2,127.8
2011,NUTS,2010,UKE2,2,129.9
2012,NUTS,2010,UKE2,2,135.1
2013,NUTS,2010,UKE2,2,138.3
2014,NUTS,2010,UKE2,2,135.4
2015,NUTS,2010,UKE2,2,141.2
2016,NUTS,2010,UKE2,2,133.5
2017,NUTS,2010,UKE2,2,143.4
2018,NUTS,2010,UKE2,2,142.6
2019,NUTS,2010,UKE2,2,142.4
2011,NUTS,2010,UKE3,2,167.2
2012,NUTS,2010,UKE3,2,186.2
2013,NUTS,2010,UKE3,2,195.3
2014,NUTS,2010,UKE3,2,198.1
2015,NUTS,2010,UKE3,2,199.4
2016,NUTS,2010,UKE3,2,208.6
2017,NUTS,2010,UKE3,2,208.5
2018,NUTS,2010,UKE3,2,227.4
2019,NUTS,2010,UKE3,2,221.4
2011,NUTS,2010,UKE4,2,318.9
2012,NUTS,2010,UKE4,2,340.3
2013,NUTS,2010,UKE4,2,349.8
2014,NUTS,2010,UKE4,2,360.9
2015,NUTS,2010,UKE4,2,368.2
2016,NUTS,2010,UKE4,2,378.9
2017,NUTS,2010,UKE4,2,394.3
2018,NUTS,2010,UKE4,2,389.7
2019,NUTS,2010,UKE4,2,422.5
2011,NUTS,2010,UKF,1,705.5
2012,NUTS,2010,UKF,1,670.3
2013,NUTS,2010,UKF,1,720.6
2014,NUTS,2010,UKF,1,736.7
2015,NUTS,2010,UKF,1,753.0
2016,NUTS,2010,UKF,1,779.6
2017,NUTS,2010,UKF,1,774.5
2018,NUTS,2010,UKF,1,773.3
2019,NUTS,2010,UKF,1,801.9
2011,NUTS,2010,UKF1,2,310.6
2012,NUTS,2010,UKF1,2,316.4
2013,NUTS,2010,UKF1,2,341.0
2014,NUTS,2010,UKF1,2,338.0
2015,NUTS,2010,UKF1,2,363.4
2016,NUTS,2010,UKF1,2,378.1
2017,NUTS,2010,UKF1,2,374.3
2018,NUTS,2010,UKF1,2,368.9
2019,NUTS,2010,UKF1,2,384.9
2011,NUTS,2010,UKF2,2,287.4
2012,NUTS,2010,UKF2,2,263.7
2013,NUTS,2010,UKF2,2,286.5
2014,NUTS,2010,UKF2,2,298.7
2015,NUTS,2010,UKF2,2,299.1
2016,NUTS,2010,UKF2,2,306.6
2017,NUTS,2010,UKF2,2,303.7
2018,NUTS,2010,UKF2,2,302.0
2019,NUTS,2010,UKF2,2,319.1
2011,NUTS,2010,UKF3,2,107.6
2012,NUTS,2010,UKF3,2,90.1
2013,NUTS,2010,UKF3,2,93.0
2014,NUTS,2010,UKF3,2,100.0
2015,NUTS,2010,UKF3,2,90.5
2016,NUTS,2010,UKF3,2,94.9
2017,NUTS,2010,UKF3,2,96.5
2018,NUTS,2010,UKF3,2,102.4
2019,NUTS,2010,UKF3,2,97.9
2011,NUTS,2010,UKG,1,819.6
2012,NUTS,2010,UKG,1,832.4
2013,NUTS,2010,UKG,1,837.0
2014,NUTS,2010,UKG,1,858.6
2015,NUTS,2010,UKG,1,865.0
2016,NUTS,2010,UKG,1,894.4
2017,NUTS,2010,UKG,1,884.3
2018,NUTS,2010,UKG,1,951.5
2019,NUTS,2010,UKG,1,1001.4
2011,NUTS,2010,UKG1,2,203.9
2012,NUTS,2010,UKG1,2,219.9
2013,NUTS,2010,UKG1,2,221.1
2014,NUTS,2010,UKG1,2,239.1
2015,NUTS,2010,UKG1,2,232.1
2016,NUTS,2010,UKG1,2,233.7
2017,NUTS,2010,UKG1,2,224.9
2018,NUTS,2010,UKG1,2,239.7
2019,NUTS,2010,UKG1,2,239.1
2011,NUTS,2010,UKG2,2,234.7
2012,NUTS,2010,UKG2,2,234.9
2013,NUTS,2010,UKG2,2,236.0
2014,NUTS,2010,UKG2,2,239.0
2015,NUTS,2010,UKG2,2,241.7
2016,NUTS,2010,UKG2,2,242.8
2017,NUTS,2010,UKG2,2,246.9
2018,NUTS,2010,UKG2,2,251.4
2019,NUTS,2010,UKG2,2,289.0
2011,NUTS,2010,UKG3,2,381.0
2012,NUTS,2010,UKG3,2,377.6
2013,NUTS,2010,UKG3,2,380.0
2014,NUTS,2010,UKG3,2,380.5
2015,NUTS,2010,UKG3,2,391.2
2016,NUTS,2010,UKG3,2,417.9
2017,NUTS,2010,UKG3,2,412.6
2018,NUTS,2010,UKG3,2,460.4
2019,NUTS,2010,UKG3,2,473.3
2011,NUTS,2010,UKH,1,1008.9
2012,NUTS,2010,UKH,1,1040.8
2013,NUTS,2010,UKH,1,1082.2
2014,NUTS,2010,UKH,1,1089.8
2015,NUTS,2010,UKH,1,1100.1
2016,NUTS,2010,UKH,1,1116.8
2017,NUTS,2010,UKH,1,1112.0
2018,NUTS,2010,UKH,1,1149.5
2019,NUTS,2010,UKH,1,1152.9
2011,NUTS,2010,UKH1,2,388.0
2012,NUTS,2010,UKH1,2,408.9
2013,NUTS,2010,UKH1,2,424.5
2014,NUTS,2010,UKH1,2,419.9
2015,NUTS,2010,UKH1,2,405.9
2016,NUTS,2010,UKH1,2,432.6
2017,NUTS,2010,UKH1,2,422.4
2018,NUTS,2010,UKH1,2,452.4
2019,NUTS,2010,UKH1,2,447.4
2011,NUTS,2010,UKH2,2,338.4
2012,NUTS,2010,UKH2,2,350.4
2013,NUTS,2010,UKH2,2,356.1
2014,NUTS,2010,UKH2,2,374.9
2015,NUTS,2010,UKH2,2,378.8
2016,NUTS,2010,UKH2,2,387.0
2017,NUTS,2010,UKH2,2,377.4
2018,NUTS,2010,UKH2,2,363.6
2019,NUTS,2010,UKH2,2,364.1
2011,NUTS,2010,UKH3,2,282.4
2012,NUTS,2010,UKH3,2,281.5
2013,NUTS,2010,UKH3,2,301.6
2014,NUTS,2010,UKH3,2,294.9
2015,NUTS,2010,UKH3,2,315.4
2016,NUTS,2010,UKH3,2,297.2
2017,NUTS,2010,UKH3,2,312.2
2018,NUTS,2010,UKH3,2,333.5
2019,NUTS,2010,UKH3,2,341.4
2011,NUTS,2010,UKI,1,1795.0
2012,NUTS,2010,UKI,1,1837.6
2013,NUTS,2010,UKI,1,1888.3
2014,NUTS,2010,UKI,1,1933.2
2015,NUTS,2010,UKI,1,1937.4
2016,NUTS,2010,UKI,1,2054.4
2017,NUTS,2010,UKI,1,2091.6
2018,NUTS,2010,UKI,1,2230.5
2019,NUTS,2010,UKI,1,2288.3
2011,NUTS,2010,UKI3,2,311.6
2012,NUTS,2010,UKI3,2,314.6
2013,NUTS,2010,UKI3,2,310.3
2014,NUTS,2010,UKI3,2,328.0
2015,NUTS,2010,UKI3,2,321.6
2016,NUTS,2010,UKI3,2,358.2
