year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_smc
2011,NUTS,2010,NO,0,6.8
2012,NUTS,2010,NO,0,1.53
1981,NUTS,2010,NO0,1,1.0
1982,NUTS,2010,NO0,1,0.75
1989,NUTS,2010,NO0,1,1.0
1990,NUTS,2010,NO0,1,1.0
1991,NUTS,2010,NO0,1,1.0
1995,NUTS,2010,NO0,1,1.0
1997,NUTS,2010,NO0,1,5.58
1998,NUTS,2010,NO0,1,5.07
1999,NUTS,2010,NO0,1,3.0
2000,NUTS,2010,NO0,1,3.5
2001,NUTS,2010,NO0,1,5.17
2002,NUTS,2010,NO0,1,5.0
2003,NUTS,2010,NO0,1,4.33
2004,NUTS,2010,NO0,1,3.53
2005,NUTS,2010,NO0,1,3.67
2006,NUTS,2010,NO0,1,5.45
2007,NUTS,2010,NO0,1,4.83
2008,NUTS,2010,NO0,1,6.83
2009,NUTS,2010,NO0,1,8.0
2010,NUTS,2010,NO0,1,9.17
2011,NUTS,2010,NO0,1,6.8
2012,NUTS,2010,NO0,1,1.33
1981,NUTS,2010,NO01,2,1.0
1989,NUTS,2010,NO01,2,0.5
1997,NUTS,2010,NO01,2,4.25
1998,NUTS,2010,NO01,2,3.73
2000,NUTS,2010,NO01,2,1.36
2001,NUTS,2010,NO01,2,4.17
2002,NUTS,2010,NO01,2,2.0
2003,NUTS,2010,NO01,2,2.13
2004,NUTS,2010,NO01,2,2.83
2005,NUTS,2010,NO01,2,2.17
2006,NUTS,2010,NO01,2,2.59
2007,NUTS,2010,NO01,2,2.67
2008,NUTS,2010,NO01,2,6.17
2009,NUTS,2010,NO01,2,2.0
2010,NUTS,2010,NO01,2,1.75
2011,NUTS,2010,NO01,2,2.0
1997,NUTS,2010,NO011,3,0.5
2000,NUTS,2010,NO011,3,0.71
2001,NUTS,2010,NO011,3,1.0
2003,NUTS,2010,NO011,3,0.4
2004,NUTS,2010,NO011,3,1.8
2005,NUTS,2010,NO011,3,1.3
2006,NUTS,2010,NO011,3,2.14
2007,NUTS,2010,NO011,3,2.67
2008,NUTS,2010,NO011,3,2.9
2009,NUTS,2010,NO011,3,1.0
2010,NUTS,2010,NO011,3,0.25
2011,NUTS,2010,NO011,3,1.5
1981,NUTS,2010,NO012,3,1.0
1989,NUTS,2010,NO012,3,0.5
1997,NUTS,2010,NO012,3,3.75
1998,NUTS,2010,NO012,3,3.73
2000,NUTS,2010,NO012,3,0.64
2001,NUTS,2010,NO012,3,3.17
2002,NUTS,2010,NO012,3,2.0
