year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrst
2019,NUTS,2010,TR1,1,23.8
2020,NUTS,2010,TR1,1,25.1
2011,NUTS,2010,TR10,2,16.0
2012,NUTS,2010,TR10,2,18.8
2013,NUTS,2010,TR10,2,19.1
2014,NUTS,2010,TR10,2,18.9
2015,NUTS,2010,TR10,2,20.6
2016,NUTS,2010,TR10,2,22.3
2017,NUTS,2010,TR10,2,23.1
2018,NUTS,2010,TR10,2,23.7
2019,NUTS,2010,TR10,2,23.8
2020,NUTS,2010,TR10,2,25.1
2011,NUTS,2010,TR2,1,12.4
2012,NUTS,2010,TR2,1,13.9
2013,NUTS,2010,TR2,1,13.9
2014,NUTS,2010,TR2,1,15.2
2015,NUTS,2010,TR2,1,15.6
2016,NUTS,2010,TR2,1,17.0
2017,NUTS,2010,TR2,1,18.0
2018,NUTS,2010,TR2,1,18.1
2019,NUTS,2010,TR2,1,19.7
2020,NUTS,2010,TR2,1,22.1
2011,NUTS,2010,TR21,2,12.9
2012,NUTS,2010,TR21,2,15.0
2013,NUTS,2010,TR21,2,15.0
2014,NUTS,2010,TR21,2,14.8
2015,NUTS,2010,TR21,2,14.9
2016,NUTS,2010,TR21,2,16.3
2017,NUTS,2010,TR21,2,17.9
2018,NUTS,2010,TR21,2,17.9
2019,NUTS,2010,TR21,2,19.1
2020,NUTS,2010,TR21,2,22.8
2011,NUTS,2010,TR22,2,12.0
2012,NUTS,2010,TR22,2,12.8
2013,NUTS,2010,TR22,2,12.8
2014,NUTS,2010,TR22,2,15.7
2015,NUTS,2010,TR22,2,16.4
2016,NUTS,2010,TR22,2,17.8
2017,NUTS,2010,TR22,2,18.1
2018,NUTS,2010,TR22,2,18.3
2019,NUTS,2010,TR22,2,20.4
2020,NUTS,2010,TR22,2,21.4
2011,NUTS,2010,TR3,1,14.3
2012,NUTS,2010,TR3,1,13.9
2013,NUTS,2010,TR3,1,13.6
2014,NUTS,2010,TR3,1,15.2
2015,NUTS,2010,TR3,1,16.3
2016,NUTS,2010,TR3,1,17.3
2017,NUTS,2010,TR3,1,18.5
2018,NUTS,2010,TR3,1,19.9
2019,NUTS,2010,TR3,1,20.4
2020,NUTS,2010,TR3,1,20.5
2011,NUTS,2010,TR31,2,18.7
2012,NUTS,2010,TR31,2,18.8
2013,NUTS,2010,TR31,2,18.3
2014,NUTS,2010,TR31,2,18.6
2015,NUTS,2010,TR31,2,19.6
2016,NUTS,2010,TR31,2,20.9
2017,NUTS,2010,TR31,2,22.8
2018,NUTS,2010,TR31,2,24.5
2019,NUTS,2010,TR31,2,24.0
2020,NUTS,2010,TR31,2,23.7
2011,NUTS,2010,TR32,2,12.7
2012,NUTS,2010,TR32,2,12.2
2013,NUTS,2010,TR32,2,12.0
2014,NUTS,2010,TR32,2,14.0
2015,NUTS,2010,TR32,2,15.3
2016,NUTS,2010,TR32,2,16.1
2017,NUTS,2010,TR32,2,17.3
2018,NUTS,2010,TR32,2,18.2
2019,NUTS,2010,TR32,2,19.9
2020,NUTS,2010,TR32,2,21.4
2011,NUTS,2010,TR33,2,9.5
2012,NUTS,2010,TR33,2,8.5
2013,NUTS,2010,TR33,2,8.3
2014,NUTS,2010,TR33,2,11.3
2015,NUTS,2010,TR33,2,12.5
2016,NUTS,2010,TR33,2,13.4
2017,NUTS,2010,TR33,2,13.6
2018,NUTS,2010,TR33,2,15.1
2019,NUTS,2010,TR33,2,15.7
2020,NUTS,2010,TR33,2,15.1
2011,NUTS,2010,TR4,1,12.9
2012,NUTS,2010,TR4,1,14.4
2013,NUTS,2010,TR4,1,16.2
2014,NUTS,2010,TR4,1,15.9
2015,NUTS,2010,TR4,1,17.0
2016,NUTS,2010,TR4,1,17.8
2017,NUTS,2010,TR4,1,18.2
2018,NUTS,2010,TR4,1,19.1
2019,NUTS,2010,TR4,1,19.9
2020,NUTS,2010,TR4,1,20.9
2011,NUTS,2010,TR41,2,12.4
2012,NUTS,2010,TR41,2,14.2
2013,NUTS,2010,TR41,2,15.3
2014,NUTS,2010,TR41,2,16.3
2015,NUTS,2010,TR41,2,17.6
2016,NUTS,2010,TR41,2,18.1
2017,NUTS,2010,TR41,2,18.8
2018,NUTS,2010,TR41,2,20.0
2019,NUTS,2010,TR41,2,20.9
2020,NUTS,2010,TR41,2,21.3
2011,NUTS,2010,TR42,2,13.5
2012,NUTS,2010,TR42,2,14.7
2013,NUTS,2010,TR42,2,17.2
2014,NUTS,2010,TR42,2,15.6
2015,NUTS,2010,TR42,2,16.3
2016,NUTS,2010,TR42,2,17.4
2017,NUTS,2010,TR42,2,17.5
2018,NUTS,2010,TR42,2,18.2
2019,NUTS,2010,TR42,2,18.9
2020,NUTS,2010,TR42,2,20.5
2011,NUTS,2010,TR5,1,18.9
2012,NUTS,2010,TR5,1,20.3
2013,NUTS,2010,TR5,1,20.2
2014,NUTS,2010,TR5,1,21.2
2015,NUTS,2010,TR5,1,22.1
2016,NUTS,2010,TR5,1,22.6
2017,NUTS,2010,TR5,1,22.9
2018,NUTS,2010,TR5,1,23.5
2019,NUTS,2010,TR5,1,25.0
2020,NUTS,2010,TR5,1,25.9
2011,NUTS,2010,TR51,2,22.6
2012,NUTS,2010,TR51,2,24.1
2013,NUTS,2010,TR51,2,24.2
2014,NUTS,2010,TR51,2,25.1
2015,NUTS,2010,TR51,2,25.8
2016,NUTS,2010,TR51,2,26.4
2017,NUTS,2010,TR51,2,26.8
2018,NUTS,2010,TR51,2,27.5
2019,NUTS,2010,TR51,2,29.0
2020,NUTS,2010,TR51,2,29.6
2011,NUTS,2010,TR52,2,10.7
2012,NUTS,2010,TR52,2,11.5
2013,NUTS,2010,TR52,2,11.1
2014,NUTS,2010,TR52,2,12.0
2015,NUTS,2010,TR52,2,13.2
2016,NUTS,2010,TR52,2,13.4
2017,NUTS,2010,TR52,2,13.6
2018,NUTS,2010,TR52,2,13.8
2019,NUTS,2010,TR52,2,15.2
2020,NUTS,2010,TR52,2,17.0
2011,NUTS,2010,TR6,1,11.6
2012,NUTS,2010,TR6,1,12.4
2013,NUTS,2010,TR6,1,12.5
2014,NUTS,2010,TR6,1,13.5
2015,NUTS,2010,TR6,1,14.4
2016,NUTS,2010,TR6,1,15.6
2017,NUTS,2010,TR6,1,15.9
2018,NUTS,2010,TR6,1,16.6
2019,NUTS,2010,TR6,1,18.0
2020,NUTS,2010,TR6,1,19.4
2011,NUTS,2010,TR61,2,15.3
2012,NUTS,2010,TR61,2,15.4
2013,NUTS,2010,TR61,2,15.9
2014,NUTS,2010,TR61,2,16.8
2015,NUTS,2010,TR61,2,17.8
2016,NUTS,2010,TR61,2,19.6
2017,NUTS,2010,TR61,2,19.9
2018,NUTS,2010,TR61,2,21.1
2019,NUTS,2010,TR61,2,22.3
2020,NUTS,2010,TR61,2,23.2
2011,NUTS,2010,TR62,2,11.0
2012,NUTS,2010,TR62,2,12.2
2013,NUTS,2010,TR62,2,12.4
2014,NUTS,2010,TR62,2,13.9
2015,NUTS,2010,TR62,2,14.0
2016,NUTS,2010,TR62,2,14.4
2017,NUTS,2010,TR62,2,15.6
2018,NUTS,2010,TR62,2,16.3
2019,NUTS,2010,TR62,2,16.8
2020,NUTS,2010,TR62,2,18.2
2011,NUTS,2010,TR63,2,8.7
2012,NUTS,2010,TR63,2,9.9
2013,NUTS,2010,TR63,2,9.5
2014,NUTS,2010,TR63,2,9.6
2015,NUTS,2010,TR63,2,11.3
2016,NUTS,2010,TR63,2,12.9
2017,NUTS,2010,TR63,2,12.2
2018,NUTS,2010,TR63,2,12.4
2019,NUTS,2010,TR63,2,15.1
2020,NUTS,2010,TR63,2,17.0
2011,NUTS,2010,TR7,1,9.3
2012,NUTS,2010,TR7,1,10.5
2013,NUTS,2010,TR7,1,12.9
2014,NUTS,2010,TR7,1,12.7
2015,NUTS,2010,TR7,1,13.0
2016,NUTS,2010,TR7,1,13.1
2017,NUTS,2010,TR7,1,13.8
2018,NUTS,2010,TR7,1,14.4
2019,NUTS,2010,TR7,1,15.6
2020,NUTS,2010,TR7,1,16.6
2011,NUTS,2010,TR71,2,9.7
2012,NUTS,2010,TR71,2,11.4
2013,NUTS,2010,TR71,2,11.8
2014,NUTS,2010,TR71,2,11.9
2015,NUTS,2010,TR71,2,12.4
2016,NUTS,2010,TR71,2,11.7
2017,NUTS,2010,TR71,2,13.5
2018,NUTS,2010,TR71,2,14.1
2019,NUTS,2010,TR71,2,14.6
2020,NUTS,2010,TR71,2,16.2
2011,NUTS,2010,TR72,2,9.1
2012,NUTS,2010,TR72,2,9.9
2013,NUTS,2010,TR72,2,13.6
2014,NUTS,2010,TR72,2,13.3
2015,NUTS,2010,TR72,2,13.3
2016,NUTS,2010,TR72,2,14.0
2017,NUTS,2010,TR72,2,14.0
2018,NUTS,2010,TR72,2,14.6
2019,NUTS,2010,TR72,2,16.2
2020,NUTS,2010,TR72,2,16.9
2011,NUTS,2010,TR8,1,10.2
2012,NUTS,2010,TR8,1,10.5
2013,NUTS,2010,TR8,1,10.4
2014,NUTS,2010,TR8,1,11.7
2015,NUTS,2010,TR8,1,12.5
2016,NUTS,2010,TR8,1,13.2
2017,NUTS,2010,TR8,1,13.8
2018,NUTS,2010,TR8,1,14.5
2019,NUTS,2010,TR8,1,15.8
2020,NUTS,2010,TR8,1,16.9
2011,NUTS,2010,TR81,2,11.1
2012,NUTS,2010,TR81,2,11.2
2013,NUTS,2010,TR81,2,11.6
2014,NUTS,2010,TR81,2,10.6
2015,NUTS,2010,TR81,2,11.3
2016,NUTS,2010,TR81,2,12.4
2017,NUTS,2010,TR81,2,12.7
2018,NUTS,2010,TR81,2,14.7
2019,NUTS,2010,TR81,2,17.4
2020,NUTS,2010,TR81,2,18.3
2011,NUTS,2010,TR82,2,10.0
2012,NUTS,2010,TR82,2,10.2
2013,NUTS,2010,TR82,2,10.3
2014,NUTS,2010,TR82,2,10.5
2015,NUTS,2010,TR82,2,11.6
2016,NUTS,2010,TR82,2,12.2
2017,NUTS,2010,TR82,2,13.7
2018,NUTS,2010,TR82,2,15.2
2019,NUTS,2010,TR82,2,15.8
2020,NUTS,2010,TR82,2,14.6
2011,NUTS,2010,TR83,2,10.0
2012,NUTS,2010,TR83,2,10.3
2013,NUTS,2010,TR83,2,9.9
2014,NUTS,2010,TR83,2,12.5
2015,NUTS,2010,TR83,2,13.3
2016,NUTS,2010,TR83,2,13.8
2017,NUTS,2010,TR83,2,14.2
2018,NUTS,2010,TR83,2,14.2
2019,NUTS,2010,TR83,2,15.1
2020,NUTS,2010,TR83,2,17.0
2011,NUTS,2010,TR9,1,10.5
2012,NUTS,2010,TR9,1,10.0
2013,NUTS,2010,TR9,1,11.7
2014,NUTS,2010,TR9,1,12.8
2015,NUTS,2010,TR9,1,14.8
2016,NUTS,2010,TR9,1,16.8
2017,NUTS,2010,TR9,1,16.4
2018,NUTS,2010,TR9,1,16.4
2019,NUTS,2010,TR9,1,17.2
2020,NUTS,2010,TR9,1,19.2
2011,NUTS,2010,TR90,2,10.5
2012,NUTS,2010,TR90,2,10.0
2013,NUTS,2010,TR90,2,11.7
2014,NUTS,2010,TR90,2,12.8
2015,NUTS,2010,TR90,2,14.8
2016,NUTS,2010,TR90,2,16.8
2017,NUTS,2010,TR90,2,16.4
2018,NUTS,2010,TR90,2,16.4
2019,NUTS,2010,TR90,2,17.2
2020,NUTS,2010,TR90,2,19.2
2011,NUTS,2010,TRA,1,7.6
2012,NUTS,2010,TRA,1,10.1
2013,NUTS,2010,TRA,1,9.7
2014,NUTS,2010,TRA,1,8.0
2015,NUTS,2010,TRA,1,9.4
2016,NUTS,2010,TRA,1,10.3
2017,NUTS,2010,TRA,1,11.6
2018,NUTS,2010,TRA,1,12.4
2019,NUTS,2010,TRA,1,14.1
2020,NUTS,2010,TRA,1,15.3
2011,NUTS,2010,TRA1,2,9.2
2012,NUTS,2010,TRA1,2,12.1
2013,NUTS,2010,TRA1,2,12.2
2014,NUTS,2010,TRA1,2,9.1
2015,NUTS,2010,TRA1,2,9.8
2016,NUTS,2010,TRA1,2,12.4
2017,NUTS,2010,TRA1,2,14.5
2018,NUTS,2010,TRA1,2,16.1
2019,NUTS,2010,TRA1,2,19.0
2020,NUTS,2010,TRA1,2,18.1
2011,NUTS,2010,TRA2,2,6.1
2012,NUTS,2010,TRA2,2,8.1
2013,NUTS,2010,TRA2,2,7.3
2014,NUTS,2010,TRA2,2,6.9
2015,NUTS,2010,TRA2,2,8.9
2016,NUTS,2010,TRA2,2,8.3
2017,NUTS,2010,TRA2,2,8.7
2018,NUTS,2010,TRA2,2,8.6
2019,NUTS,2010,TRA2,2,9.0
2020,NUTS,2010,TRA2,2,12.4
2011,NUTS,2010,TRB,1,8.5
2012,NUTS,2010,TRB,1,8.4
2013,NUTS,2010,TRB,1,8.1
2014,NUTS,2010,TRB,1,10.2
2015,NUTS,2010,TRB,1,10.6
2016,NUTS,2010,TRB,1,11.4
2017,NUTS,2010,TRB,1,11.6
2018,NUTS,2010,TRB,1,12.6
2019,NUTS,2010,TRB,1,14.8
2020,NUTS,2010,TRB,1,15.7
2011,NUTS,2010,TRB1,2,10.6
2012,NUTS,2010,TRB1,2,10.2
2013,NUTS,2010,TRB1,2,10.2
2014,NUTS,2010,TRB1,2,14.5
2015,NUTS,2010,TRB1,2,15.2
2016,NUTS,2010,TRB1,2,16.6
2017,NUTS,2010,TRB1,2,16.5
2018,NUTS,2010,TRB1,2,16.9
2019,NUTS,2010,TRB1,2,18.7
2020,NUTS,2010,TRB1,2,19.9
2011,NUTS,2010,TRB2,2,6.4
2012,NUTS,2010,TRB2,2,6.7
2013,NUTS,2010,TRB2,2,6.0
2014,NUTS,2010,TRB2,2,6.3
2015,NUTS,2010,TRB2,2,6.3
2016,NUTS,2010,TRB2,2,6.6
2017,NUTS,2010,TRB2,2,7.3
2018,NUTS,2010,TRB2,2,8.7
2019,NUTS,2010,TRB2,2,11.2
2020,NUTS,2010,TRB2,2,11.9
2011,NUTS,2010,TRC,1,6.7
2012,NUTS,2010,TRC,1,6.5
2013,NUTS,2010,TRC,1,7.9
2014,NUTS,2010,TRC,1,7.6
2015,NUTS,2010,TRC,1,9.3
2016,NUTS,2010,TRC,1,10.7
2017,NUTS,2010,TRC,1,11.1
2018,NUTS,2010,TRC,1,11.2
2019,NUTS,2010,TRC,1,11.7
2020,NUTS,2010,TRC,1,12.4
2011,NUTS,2010,TRC1,2,6.7
2012,NUTS,2010,TRC1,2,7.4
2013,NUTS,2010,TRC1,2,10.2
2014,NUTS,2010,TRC1,2,10.3
2015,NUTS,2010,TRC1,2,12.6
2016,NUTS,2010,TRC1,2,13.5
2017,NUTS,2010,TRC1,2,12.9
2018,NUTS,2010,TRC1,2,12.9
2019,NUTS,2010,TRC1,2,13.6
2020,NUTS,2010,TRC1,2,15.8
2011,NUTS,2010,TRC2,2,6.4
2012,NUTS,2010,TRC2,2,5.0
2013,NUTS,2010,TRC2,2,6.1
2014,NUTS,2010,TRC2,2,6.3
2015,NUTS,2010,TRC2,2,7.1
2016,NUTS,2010,TRC2,2,8.5
2017,NUTS,2010,TRC2,2,10.2
2018,NUTS,2010,TRC2,2,9.9
2019,NUTS,2010,TRC2,2,10.4
2020,NUTS,2010,TRC2,2,10.1
2011,NUTS,2010,TRC3,2,7.1
2012,NUTS,2010,TRC3,2,8.1
2013,NUTS,2010,TRC3,2,7.8
2014,NUTS,2010,TRC3,2,6.1
2015,NUTS,2010,TRC3,2,8.4
2016,NUTS,2010,TRC3,2,10.4
2017,NUTS,2010,TRC3,2,10.0
2018,NUTS,2010,TRC3,2,11.0
2019,NUTS,2010,TRC3,2,11.4
2020,NUTS,2010,TRC3,2,12.0
2011,NUTS,2010,UK,0,37.4
2012,NUTS,2010,UK,0,38.9
2013,NUTS,2010,UK,0,39.6
2014,NUTS,2010,UK,0,40.5
2015,NUTS,2010,UK,0,41.3
2016,NUTS,2010,UK,0,42.6
2017,NUTS,2010,UK,0,42.8
2018,NUTS,2010,UK,0,43.5
2019,NUTS,2010,UK,0,44.7
2011,NUTS,2010,UKC,1,31.0
2012,NUTS,2010,UKC,1,30.6
2013,NUTS,2010,UKC,1,31.5
2014,NUTS,2010,UKC,1,33.6
2015,NUTS,2010,UKC,1,34.7
2016,NUTS,2010,UKC,1,35.9
2017,NUTS,2010,UKC,1,36.1
2018,NUTS,2010,UKC,1,35.7
2019,NUTS,2010,UKC,1,35.3
2011,NUTS,2010,UKC1,2,29.2
2012,NUTS,2010,UKC1,2,28.0
2013,NUTS,2010,UKC1,2,28.6
2014,NUTS,2010,UKC1,2,32.5
2015,NUTS,2010,UKC1,2,34.4
2016,NUTS,2010,UKC1,2,34.2
2017,NUTS,2010,UKC1,2,34.5
2018,NUTS,2010,UKC1,2,34.6
2019,NUTS,2010,UKC1,2,33.4
2011,NUTS,2010,UKC2,2,32.5
2012,NUTS,2010,UKC2,2,32.8
2013,NUTS,2010,UKC2,2,33.9
2014,NUTS,2010,UKC2,2,34.4
2015,NUTS,2010,UKC2,2,34.9
2016,NUTS,2010,UKC2,2,37.3
2017,NUTS,2010,UKC2,2,37.3
2018,NUTS,2010,UKC2,2,36.7
2019,NUTS,2010,UKC2,2,36.8
2011,NUTS,2010,UKD,1,34.1
2012,NUTS,2010,UKD,1,35.1
2013,NUTS,2010,UKD,1,35.6
2014,NUTS,2010,UKD,1,36.4
2015,NUTS,2010,UKD,1,37.9
2016,NUTS,2010,UKD,1,39.8
2017,NUTS,2010,UKD,1,39.4
2018,NUTS,2010,UKD,1,40.1
2019,NUTS,2010,UKD,1,40.8
2011,NUTS,2010,UKD1,2,32.7
2012,NUTS,2010,UKD1,2,34.0
2013,NUTS,2010,UKD1,2,35.6
2014,NUTS,2010,UKD1,2,35.6
2015,NUTS,2010,UKD1,2,36.0
2016,NUTS,2010,UKD1,2,35.8
2017,NUTS,2010,UKD1,2,33.7
2018,NUTS,2010,UKD1,2,35.7
2019,NUTS,2010,UKD1,2,38.6
2011,NUTS,2010,UKD3,2,35.3
2012,NUTS,2010,UKD3,2,35.0
2013,NUTS,2010,UKD3,2,35.9
2014,NUTS,2010,UKD3,2,37.3
2015,NUTS,2010,UKD3,2,39.1
2016,NUTS,2010,UKD3,2,40.2
2017,NUTS,2010,UKD3,2,39.7
2018,NUTS,2010,UKD3,2,40.0
2019,NUTS,2010,UKD3,2,41.6
2011,NUTS,2010,UKD4,2,33.4
2012,NUTS,2010,UKD4,2,36.0
2013,NUTS,2010,UKD4,2,33.7
2014,NUTS,2010,UKD4,2,33.9
2015,NUTS,2010,UKD4,2,34.9
2016,NUTS,2010,UKD4,2,37.8
2017,NUTS,2010,UKD4,2,38.6
2018,NUTS,2010,UKD4,2,39.8
2019,NUTS,2010,UKD4,2,39.8
2011,NUTS,2010,UKD6,2,39.8
2012,NUTS,2010,UKD6,2,40.4
2013,NUTS,2010,UKD6,2,41.6
2014,NUTS,2010,UKD6,2,44.0
2015,NUTS,2010,UKD6,2,43.7
2016,NUTS,2010,UKD6,2,46.7
2017,NUTS,2010,UKD6,2,46.9
2018,NUTS,2010,UKD6,2,46.0
2019,NUTS,2010,UKD6,2,44.8
2011,NUTS,2010,UKD7,2,29.5
2012,NUTS,2010,UKD7,2,31.9
2013,NUTS,2010,UKD7,2,33.1
2014,NUTS,2010,UKD7,2,33.0
2015,NUTS,2010,UKD7,2,35.7
2016,NUTS,2010,UKD7,2,38.2
2017,NUTS,2010,UKD7,2,36.9
2018,NUTS,2010,UKD7,2,38.8
2019,NUTS,2010,UKD7,2,38.4
2011,NUTS,2010,UKE,1,31.5
2012,NUTS,2010,UKE,1,33.5
2013,NUTS,2010,UKE,1,33.9
2014,NUTS,2010,UKE,1,34.7
2015,NUTS,2010,UKE,1,35.8
2016,NUTS,2010,UKE,1,36.6
2017,NUTS,2010,UKE,1,37.3
2018,NUTS,2010,UKE,1,38.7
2019,NUTS,2010,UKE,1,38.7
2011,NUTS,2010,UKE1,2,29.9
2012,NUTS,2010,UKE1,2,28.8
2013,NUTS,2010,UKE1,2,29.5
2014,NUTS,2010,UKE1,2,30.9
2015,NUTS,2010,UKE1,2,32.1
2016,NUTS,2010,UKE1,2,34.2
2017,NUTS,2010,UKE1,2,33.2
2018,NUTS,2010,UKE1,2,31.5
2019,NUTS,2010,UKE1,2,32.2
2011,NUTS,2010,UKE2,2,39.0
2012,NUTS,2010,UKE2,2,41.6
2013,NUTS,2010,UKE2,2,41.5
2014,NUTS,2010,UKE2,2,42.1
2015,NUTS,2010,UKE2,2,42.3
2016,NUTS,2010,UKE2,2,41.5
2017,NUTS,2010,UKE2,2,42.6
2018,NUTS,2010,UKE2,2,45.9
2019,NUTS,2010,UKE2,2,43.4
2011,NUTS,2010,UKE3,2,28.0
2012,NUTS,2010,UKE3,2,31.0
2013,NUTS,2010,UKE3,2,31.0
2014,NUTS,2010,UKE3,2,31.7
2015,NUTS,2010,UKE3,2,33.9
2016,NUTS,2010,UKE3,2,35.7
2017,NUTS,2010,UKE3,2,36.5
2018,NUTS,2010,UKE3,2,38.1
2019,NUTS,2010,UKE3,2,38.7
2011,NUTS,2010,UKE4,2,31.8
2012,NUTS,2010,UKE4,2,33.9
2013,NUTS,2010,UKE4,2,34.8
2014,NUTS,2010,UKE4,2,35.5
2015,NUTS,2010,UKE4,2,36.0
2016,NUTS,2010,UKE4,2,36.4
2017,NUTS,2010,UKE4,2,37.6
2018,NUTS,2010,UKE4,2,39.3
2019,NUTS,2010,UKE4,2,39.6
2011,NUTS,2010,UKF,1,34.1
2012,NUTS,2010,UKF,1,33.6
2013,NUTS,2010,UKF,1,36.1
2014,NUTS,2010,UKF,1,36.1
2015,NUTS,2010,UKF,1,37.2
2016,NUTS,2010,UKF,1,37.2
2017,NUTS,2010,UKF,1,37.9
2018,NUTS,2010,UKF,1,38.2
2019,NUTS,2010,UKF,1,38.9
2011,NUTS,2010,UKF1,2,33.1
2012,NUTS,2010,UKF1,2,34.1
2013,NUTS,2010,UKF1,2,36.3
2014,NUTS,2010,UKF1,2,35.8
2015,NUTS,2010,UKF1,2,38.7
2016,NUTS,2010,UKF1,2,38.4
2017,NUTS,2010,UKF1,2,38.0
2018,NUTS,2010,UKF1,2,38.2
2019,NUTS,2010,UKF1,2,39.8
2011,NUTS,2010,UKF2,2,36.5
2012,NUTS,2010,UKF2,2,34.5
2013,NUTS,2010,UKF2,2,38.1
2014,NUTS,2010,UKF2,2,38.2
2015,NUTS,2010,UKF2,2,37.3
2016,NUTS,2010,UKF2,2,38.0
2017,NUTS,2010,UKF2,2,39.9
2018,NUTS,2010,UKF2,2,39.1
2019,NUTS,2010,UKF2,2,39.9
2011,NUTS,2010,UKF3,2,31.3
2012,NUTS,2010,UKF3,2,29.7
2013,NUTS,2010,UKF3,2,30.8
2014,NUTS,2010,UKF3,2,31.9
2015,NUTS,2010,UKF3,2,32.2
2016,NUTS,2010,UKF3,2,31.8
2017,NUTS,2010,UKF3,2,32.5
2018,NUTS,2010,UKF3,2,35.8
2019,NUTS,2010,UKF3,2,34.0
2011,NUTS,2010,UKG,1,31.8
2012,NUTS,2010,UKG,1,33.3
2013,NUTS,2010,UKG,1,33.5
2014,NUTS,2010,UKG,1,34.1
2015,NUTS,2010,UKG,1,36.2
2016,NUTS,2010,UKG,1,36.7
2017,NUTS,2010,UKG,1,36.3
2018,NUTS,2010,UKG,1,37.7
2019,NUTS,2010,UKG,1,39.3
2011,NUTS,2010,UKG1,2,35.1
2012,NUTS,2010,UKG1,2,37.9
2013,NUTS,2010,UKG1,2,39.9
2014,NUTS,2010,UKG1,2,40.2
2015,NUTS,2010,UKG1,2,42.6
2016,NUTS,2010,UKG1,2,42.3
2017,NUTS,2010,UKG1,2,41.1
2018,NUTS,2010,UKG1,2,42.6
2019,NUTS,2010,UKG1,2,41.8
2011,NUTS,2010,UKG2,2,32.7
2012,NUTS,2010,UKG2,2,33.1
2013,NUTS,2010,UKG2,2,33.1
2014,NUTS,2010,UKG2,2,34.4
2015,NUTS,2010,UKG2,2,35.5
2016,NUTS,2010,UKG2,2,36.1
2017,NUTS,2010,UKG2,2,36.7
2018,NUTS,2010,UKG2,2,37.5
2019,NUTS,2010,UKG2,2,41.2
2011,NUTS,2010,UKG3,2,29.8
2012,NUTS,2010,UKG3,2,31.2
2013,NUTS,2010,UKG3,2,30.7
2014,NUTS,2010,UKG3,2,31.1
2015,NUTS,2010,UKG3,2,33.6
2016,NUTS,2010,UKG3,2,34.4
2017,NUTS,2010,UKG3,2,33.9
2018,NUTS,2010,UKG3,2,35.6
2019,NUTS,2010,UKG3,2,37.0
2011,NUTS,2010,UKH,1,36.1
2012,NUTS,2010,UKH,1,39.1
2013,NUTS,2010,UKH,1,39.6
2014,NUTS,2010,UKH,1,39.7
2015,NUTS,2010,UKH,1,39.5
2016,NUTS,2010,UKH,1,41.2
2017,NUTS,2010,UKH,1,41.1
2018,NUTS,2010,UKH,1,41.7
2019,NUTS,2010,UKH,1,42.7
2011,NUTS,2010,UKH1,2,34.0
2012,NUTS,2010,UKH1,2,37.6
2013,NUTS,2010,UKH1,2,38.6
2014,NUTS,2010,UKH1,2,38.5
2015,NUTS,2010,UKH1,2,37.0
2016,NUTS,2010,UKH1,2,38.7
2017,NUTS,2010,UKH1,2,38.7
2018,NUTS,2010,UKH1,2,40.3
2019,NUTS,2010,UKH1,2,40.3
2011,NUTS,2010,UKH2,2,42.0
2012,NUTS,2010,UKH2,2,44.8
2013,NUTS,2010,UKH2,2,44.2
2014,NUTS,2010,UKH2,2,45.8
2015,NUTS,2010,UKH2,2,45.3
2016,NUTS,2010,UKH2,2,47.2
2017,NUTS,2010,UKH2,2,46.5
2018,NUTS,2010,UKH2,2,46.5
2019,NUTS,2010,UKH2,2,47.3
2011,NUTS,2010,UKH3,2,33.0
2012,NUTS,2010,UKH3,2,35.2
2013,NUTS,2010,UKH3,2,36.3
2014,NUTS,2010,UKH3,2,35.1
2015,NUTS,2010,UKH3,2,37.1
2016,NUTS,2010,UKH3,2,38.4
2017,NUTS,2010,UKH3,2,38.8
2018,NUTS,2010,UKH3,2,38.8
2019,NUTS,2010,UKH3,2,41.5
2011,NUTS,2010,UKI,1,49.6
2012,NUTS,2010,UKI,1,51.2
2013,NUTS,2010,UKI,1,52.6
2014,NUTS,2010,UKI,1,52.5
2015,NUTS,2010,UKI,1,52.8
2016,NUTS,2010,UKI,1,55.1
2017,NUTS,2010,UKI,1,55.3
2018,NUTS,2010,UKI,1,56.7
2019,NUTS,2010,UKI,1,58.0
2011,NUTS,2010,UKI3,2,62.8
2012,NUTS,2010,UKI3,2,65.6
2013,NUTS,2010,UKI3,2,63.8
2014,NUTS,2010,UKI3,2,66.7
2015,NUTS,2010,UKI3,2,65.1
2016,NUTS,2010,UKI3,2,69.8
2017,NUTS,2010,UKI3,2,66.4
2018,NUTS,2010,UKI3,2,67.9
2019,NUTS,2010,UKI3,2,68.9
2011,NUTS,2010,UKI4,2,52.5
2012,NUTS,2010,UKI4,2,55.8
2013,NUTS,2010,UKI4,2,55.9
2014,NUTS,2010,UKI4,2,54.2
2015,NUTS,2010,UKI4,2,55.6
2016,NUTS,2010,UKI4,2,57.5
2017,NUTS,2010,UKI4,2,58.8
2018,NUTS,2010,UKI4,2,60.8
2019,NUTS,2010,UKI4,2,61.1
2011,NUTS,2010,UKI5,2,39.3
2012,NUTS,2010,UKI5,2,38.1
2013,NUTS,2010,UKI5,2,42.7
2014,NUTS,2010,UKI5,2,42.7
2015,NUTS,2010,UKI5,2,42.7
2016,NUTS,2010,UKI5,2,45.5
2017,NUTS,2010,UKI5,2,46.6
2018,NUTS,2010,UKI5,2,48.1
2019,NUTS,2010,UKI5,2,49.2
